time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,
0,-7.6719,0.387399,0.332835,-7.40911,0.388168,0.540675,-6.16,0.536254,0.421367,-4.86319,0.638829,0.689755,0,-6.16,0.53256,0.292229,-4.73587,0.644833,0.468876,0,-6.16,0.750978,0.714574,-4.85196,1.00311,1.18633,0,-6.16,0.644024,0.613787,-4.74614,0.840174,1.03553,0,-6.16,0.54036,0.146914,-4.72865,0.659355,0.211053,0,-6.16,0.533615,0.579602,-4.91727,0.629155,0.947384,0,-6.16,0.848971,0.476947,-4.88049,1.16014,0.781699,0,-6.16,0.684486,0.376628,-4.91572,0.878119,0.612897,0,-6.16,-0.196477,0.194776,-4.835,-0.605922,0.305618,0,-6.16,0.775962,0.248256,-4.7413,1.0738,0.39143,0,-6.16,0.827414,0.361992,-4.74447,1.16367,0.592062,0,-6.16,0.661103,0.506118,-4.9838,0.827231,0.818646,0,-6.16,0.705686,0.117138,-4.7396,0.950157,0.159825,0,-6.16,0.655465,0.220622,-4.8327,0.844976,0.349453,0,-6.16,0.646575,0.769439,-4.86467,0.824348,1.27545,0,-6.16,0.362555,0.309207,-4.72117,0.344,0.498666,0,-6.16,0.845269,0.132101,-4.83275,1.16841,0.198611,0,-6.16,0.42114,0.701754,-4.90091,0.444143,1.1527,0,-6.16,0.352761,0.601011,-4.90316,0.330756,0.985173,0,-6.16,0.160071,0.709425,-4.89575,0.0102606,1.16671,0,-6.16,0.200487,0.128556,-4.62149,0.0435417,0.164028,0,-6.16,-0.0350555,0.554826,-4.82,-0.33528,0.920831,0,-6.16,0.0296414,0.658728,-4.88991,-0.207945,1.08369,0,-6.16,-0.00435212,0.40494,-4.90906,-0.259626,0.659905,0,-6.16,0.428786,0.219321,-4.8519,0.458169,0.348678,0,
0.033334,-7.67215,0.376245,0.332488,-7.40876,0.376935,0.540258,-6.16,0.536254,0.421367,-4.96438,0.641254,0.682551,0,-6.16,0.53256,0.292229,-4.88013,0.647107,0.471504,0,-6.16,0.750978,0.714574,-4.94177,0.993331,1.1616,0,-6.16,0.644024,0.613787,-4.87038,0.834531,1.0104,0,-6.16,0.54036,0.146914,-4.86002,0.662161,0.228181,0,-6.16,0.533615,0.579602,-4.97609,0.629563,0.936853,0,-6.16,0.848971,0.476947,-4.96507,1.14614,0.773264,0,-6.16,0.684486,0.376628,-5.0094,0.871253,0.608024,0,-6.16,-0.196477,0.194776,-4.89948,-0.56899,0.307485,0,-6.16,0.775962,0.248256,-4.82943,1.06428,0.396808,0,-6.16,0.827414,0.361992,-4.84677,1.14832,0.591139,0,-6.16,0.661103,0.506118,-5.10563,0.819636,0.804352,0,-6.16,0.705686,0.117138,-4.89914,0.934777,0.176802,0,-6.16,0.655465,0.220622,-4.94401,0.839546,0.356408,0,-6.16,0.646575,0.769439,-4.96169,0.821081,1.24548,0,-6.16,0.362555,0.309207,-4.84472,0.360821,0.501641,0,-6.16,0.845269,0.132101,-4.94164,1.15075,0.214428,0,-6.16,0.42114,0.701754,-5.09541,0.458121,1.10181,0,-6.16,0.352761,0.601011,-5.053,0.349414,0.959751,0,-6.16,0.160071,0.709425,-4.93388,0.0234738,1.15569,0,-6.16,0.200487,0.128556,-4.72868,0.0742659,0.178213,0,-6.16,-0.0350555,0.554826,-4.89852,-0.304551,0.9011,0,-6.16,0.0296414,0.658728,-5.05589,-0.147623,1.04484,0,-6.16,-0.00435212,0.40494,-5.02264,-0.217353,0.652388,0,-6.16,0.428786,0.219321,-4.96278,0.467376,0.357433,0,
0.0666681,-7.67145,0.34936,0.332437,-7.40848,0.366122,0.539858,-6.16,0.536254,0.421367,-5.06578,0.643798,0.674492,0,-6.16,0.53256,0.292229,-4.98596,0.648628,0.472216,0,-6.16,0.750978,0.714574,-5.00615,0.987843,1.14188,0,-6.16,0.644024,0.613787,-4.95867,0.830226,0.989238,0,-6.16,0.54036,0.146914,-4.95965,0.663593,0.236217,0,-6.16,0.533615,0.579602,-5.05321,0.634051,0.919514,0,-6.16,0.848971,0.476947,-5.0393,1.13495,0.763248,0,-6.16,0.684486,0.376628,-5.08744,0.867001,0.604588,0,-6.16,-0.196477,0.194776,-4.99262,-0.517118,0.316719,0,-6.16,0.775962,0.248256,-4.91374,1.0552,0.399238,0,-6.16,0.827414,0.361992,-4.91986,1.13816,0.59006,0,-6.16,0.661103,0.506118,-5.17592,0.816072,0.79509,0,-6.16,0.705686,0.117138,-5.04039,0.919524,0.196783,0,-6.16,0.655465,0.220622,-5.02823,0.835725,0.361373,0,-6.16,0.646575,0.769439,-5.02426,0.820082,1.22623,0,-6.16,0.362555,0.309207,-4.95241,0.375216,0.503364,0,-6.16,0.845269,0.132101,-5.00026,1.14213,0.219833,0,-6.16,0.42114,0.701754,-5.18542,0.464694,1.07722,0,-6.16,0.352761,0.601011,-5.157,0.362771,0.937501,0,-6.16,0.160071,0.709425,-4.97749,0.0403635,1.14296,0,-6.16,0.200487,0.128556,-4.85557,0.105219,0.194994,0,-6.16,-0.0350555,0.554826,-5.00306,-0.259598,0.888437,0,-6.16,0.0296414,0.658728,-5.14025,-0.118288,1.02712,0,-6.16,-0.00435212,0.40494,-5.11414,-0.181643,0.648576,0,-6.16,0.428786,0.219321,-5.03057,0.473684,0.35547,0,
0.100002,-7.67145,0.34936,0.332437,-7.40771,0.338801,0.538847,-6.16,0.536254,0.421367,-5.16472,0.62644,0.667708,0,-6.16,0.53256,0.292229,-5.09507,0.631089,0.473059,0,-6.16,0.750978,0.714574,-5.09413,0.96035,1.11628,0,-6.16,0.644024,0.613787,-5.06424,0.805584,0.964616,0,-6.16,0.54036,0.146914,-5.07836,0.645254,0.246572,0,-6.16,0.533615,0.579602,-5.1451,0.617882,0.900402,0,-6.16,0.848971,0.476947,-5.13595,1.09947,0.751493,0,-6.16,0.684486,0.376628,-5.17507,0.842269,0.599497,0,-6.16,-0.196477,0.194776,-5.03824,-0.510885,0.317856,0,-6.16,0.775962,0.248256,-5.01183,1.02369,0.401126,0,-6.16,0.827414,0.361992,-4.99687,1.10827,0.584775,0,-6.16,0.661103,0.506118,-5.25146,0.794024,0.784617,0,-6.16,0.705686,0.117138,-5.13963,0.889798,0.207642,0,-6.16,0.655465,0.220622,-5.12596,0.811533,0.366875,0,-6.16,0.646575,0.769439,-5.1034,0.799436,1.20071,0,-6.16,0.362555,0.309207,-5.02996,0.367213,0.502833,0,-6.16,0.845269,0.132101,-5.09085,1.1091,0.229214,0,-6.16,0.42114,0.701754,-5.27791,0.4544,1.0508,0,-6.16,0.352761,0.601011,-5.24024,0.355636,0.92094,0,-6.16,0.160071,0.709425,-5.06222,0.0478328,1.11929,0,-6.16,0.200487,0.128556,-4.9454,0.107535,0.204223,0,-6.16,-0.0350555,0.554826,-5.0917,-0.242173,0.874594,0,-6.16,0.0296414,0.658728,-5.24314,-0.100278,1.00181,0,-6.16,-0.00435212,0.40494,-5.22918,-0.157437,0.642232,0,-6.16,0.428786,0.219321,-5.1203,0.464699,0.362256,0,
0.133336,-7.67093,0.321624,0.332364,-7.40729,0.323592,0.538284,-6.16,0.536254,0.421367,-5.25854,0.621503,0.662592,0,-6.16,0.53256,0.292229,-5.19066,0.626071,0.474579,0,-6.16,0.750978,0.714574,-5.17166,0.946531,1.09833,0,-6.16,0.644024,0.613787,-5.20083,0.789756,0.941317,0,-6.16,0.54036,0.146914,-5.17628,0.639678,0.261321,0,-6.16,0.533615,0.579602,-5.24387,0.613791,0.886272,0,-6.16,0.848971,0.476947,-5.18233,1.08687,0.747291,0,-6.16,0.684486,0.376628,-5.26232,0.829772,0.597396,0,-6.16,-0.196477,0.194776,-5.10546,-0.478645,0.320957,0,-6.16,0.775962,0.248256,-5.11508,1.00322,0.405674,0,-6.16,0.827414,0.361992,-5.08648,1.08844,0.582552,0,-6.16,0.661103,0.506118,-5.29334,0.787776,0.77878,0,-6.16,0.705686,0.117138,-5.22938,0.875328,0.220987,0,-6.16,0.655465,0.220622,-5.20995,0.800714,0.374233,0,-6.16,0.646575,0.769439,-5.18074,0.790769,1.17641,0,-6.16,0.362555,0.309207,-5.13686,0.375053,0.503149,0,-6.16,0.845269,0.132101,-5.14994,1.09407,0.240281,0,-6.16,0.42114,0.701754,-5.35812,0.456074,1.03105,0,-6.16,0.352761,0.601011,-5.31935,0.361064,0.909373,0,-6.16,0.160071,0.709425,-5.1258,0.0609514,1.10298,0,-6.16,0.200487,0.128556,-5.01085,0.118509,0.209813,0,-6.16,-0.0350555,0.554826,-5.15364,-0.221508,0.865028,0,-6.16,0.0296414,0.658728,-5.34368,-0.0718663,0.97919,0,-6.16,-0.00435212,0.40494,-5.34913,-0.120975,0.636625,0,-6.16,0.428786,0.219321,-5.18638,0.465865,0.366646,0,
0.16667,-7.67093,0.321624,0.332364,-7.40705,0.310986,0.53782,-6.16,0.536254,0.421367,-5.35341,0.618217,0.65814,0,-6.16,0.53256,0.292229,-5.23086,0.625082,0.474676,0,-6.16,0.750978,0.714574,-5.28308,0.928613,1.07138,0,-6.16,0.644024,0.613787,-5.27495,0.781316,0.929436,0,-6.16,0.54036,0.146914,-5.22486,0.638195,0.268692,0,-6.16,0.533615,0.579602,-5.28688,0.612769,0.880411,0,-6.16,0.848971,0.476947,-5.23721,1.07676,0.741667,0,-6.16,0.684486,0.376628,-5.37654,0.814808,0.593474,0,-6.16,-0.196477,0.194776,-5.15316,-0.454519,0.328052,0,-6.16,0.775962,0.248256,-5.18282,0.991042,0.411499,0,-6.16,0.827414,0.361992,-5.15641,1.07423,0.582154,0,-6.16,0.661103,0.506118,-5.34884,0.783886,0.773521,0,-6.16,0.705686,0.117138,-5.33815,0.859561,0.237787,0,-6.16,0.655465,0.220622,-5.30115,0.790981,0.383808,0,-6.16,0.646575,0.769439,-5.25971,0.783702,1.15968,0,-6.16,0.362555,0.309207,-5.23472,0.382636,0.507372,0,-6.16,0.845269,0.132101,-5.21677,1.0807,0.251046,0,-6.16,0.42114,0.701754,-5.42645,0.459558,1.01567,0,-6.16,0.352761,0.601011,-5.41076,0.369367,0.892856,0,-6.16,0.160071,0.709425,-5.20963,0.0810504,1.0852,0,-6.16,0.200487,0.128556,-5.05661,0.129064,0.216292,0,-6.16,-0.0350555,0.554826,-5.20763,-0.200792,0.859124,0,-6.16,0.0296414,0.658728,-5.40349,-0.0539854,0.968866,0,-6.16,-0.00435212,0.40494,-5.42751,-0.0967931,0.637202,0,-6.16,0.428786,0.219321,-5.32971,0.471162,0.378227,0,
0.200004,-7.67062,0.294671,0.332252,-7.4067,0.295525,0.53725,-6.16,0.536254,0.421367,-5.41478,0.612876,0.654151,0,-6.16,0.53256,0.292229,-5.36236,0.617822,0.480808,0,-6.16,0.750978,0.714574,-5.40105,0.90333,1.03816,0,-6.16,0.644024,0.613787,-5.40254,0.763845,0.905824,0,-6.16,0.54036,0.146914,-5.3235,0.63247,0.281919,0,-6.16,0.533615,0.579602,-5.43168,0.604646,0.856958,0,-6.16,0.848971,0.476947,-5.30531,1.0597,0.735553,0,-6.16,0.684486,0.376628,-5.44467,0.801997,0.590736,0,-6.16,-0.196477,0.194776,-5.29003,-0.393921,0.345109,0,-6.16,0.775962,0.248256,-5.26092,0.974447,0.416192,0,-6.16,0.827414,0.361992,-5.21176,1.06039,0.579838,0,-6.16,0.661103,0.506118,-5.42982,0.772506,0.765247,0,-6.16,0.705686,0.117138,-5.41572,0.844381,0.248103,0,-6.16,0.655465,0.220622,-5.43005,0.771259,0.395838,0,-6.16,0.646575,0.769439,-5.35541,0.771133,1.13133,0,-6.16,0.362555,0.309207,-5.41054,0.389093,0.507364,0,-6.16,0.845269,0.132101,-5.2913,1.06173,0.261045,0,-6.16,0.42114,0.701754,-5.52697,0.459927,0.992428,0,-6.16,0.352761,0.601011,-5.47383,0.371514,0.881172,0,-6.16,0.160071,0.709425,-5.37006,0.110507,1.046,0,-6.16,0.200487,0.128556,-5.12429,0.141208,0.224957,0,-6.16,-0.0350555,0.554826,-5.31232,-0.166126,0.84351,0,-6.16,0.0296414,0.658728,-5.52571,-0.0214518,0.943677,0,-6.16,-0.00435212,0.40494,-5.50517,-0.0747147,0.633536,0,-6.16,0.428786,0.219321,-5.46206,0.468527,0.393427,0,
0.233338,-7.67115,0.28428,0.331858,-7.40654,0.283949,0.536826,-6.16,0.536254,0.421367,-5.48415,0.611358,0.653241,0,-6.16,0.53256,0.292229,-5.44137,0.613558,0.487019,0,-6.16,0.750978,0.714574,-5.43969,0.896957,1.03083,0,-6.16,0.644024,0.613787,-5.45753,0.757715,0.895272,0,-6.16,0.54036,0.146914,-5.38632,0.630505,0.290636,0,-6.16,0.533615,0.579602,-5.44983,0.603536,0.855528,0,-6.16,0.848971,0.476947,-5.36709,1.04717,0.730231,0,-6.16,0.684486,0.376628,-5.47908,0.799245,0.590024,0,-6.16,-0.196477,0.194776,-5.3735,-0.356701,0.35157,0,-6.16,0.775962,0.248256,-5.31601,0.96541,0.421885,0,-6.16,0.827414,0.361992,-5.25529,1.05335,0.582002,0,-6.16,0.661103,0.506118,-5.5121,0.763226,0.75458,0,-6.16,0.705686,0.117138,-5.47917,0.835948,0.258666,0,-6.16,0.655465,0.220622,-5.47544,0.765597,0.401381,0,-6.16,0.646575,0.769439,-5.41384,0.765656,1.11687,0,-6.16,0.362555,0.309207,-5.48508,0.392689,0.510126,0,-6.16,0.845269,0.132101,-5.34405,1.05098,0.270492,0,-6.16,0.42114,0.701754,-5.58771,0.462303,0.977394,0,-6.16,0.352761,0.601011,-5.51103,0.376444,0.872942,0,-6.16,0.160071,0.709425,-5.50728,0.135442,1.01323,0,-6.16,0.200487,0.128556,-5.1796,0.153145,0.228124,0,-6.16,-0.0350555,0.554826,-5.37965,-0.143,0.837143,0,-6.16,0.0296414,0.658728,-5.61852,0.00427946,0.921068,0,-6.16,-0.00435212,0.40494,-5.54646,-0.060127,0.62971,0,-6.16,0.428786,0.219321,-5.53296,0.470104,0.397766,0,
0.266672,-7.671,0.257644,0.331744,-7.40641,0.273894,0.536458,-6.16,0.536254,0.421367,-5.51665,0.614223,0.648116,0,-6.16,0.53256,0.292229,-5.49878,0.614924,0.486798,0,-6.16,0.750978,0.714574,-5.48379,0.894311,1.01608,0,-6.16,0.644024,0.613787,-5.53302,0.752961,0.881335,0,-6.16,0.54036,0.146914,-5.43044,0.633124,0.295106,0,-6.16,0.533615,0.579602,-5.49307,0.608224,0.847607,0,-6.16,0.848971,0.476947,-5.43519,1.03529,0.722076,0,-6.16,0.684486,0.376628,-5.52779,0.797926,0.587765,0,-6.16,-0.196477,0.194776,-5.45841,-0.315467,0.36127,0,-6.16,0.775962,0.248256,-5.37078,0.959962,0.422356,0,-6.16,0.827414,0.361992,-5.34237,1.03867,0.575626,0,-6.16,0.661103,0.506118,-5.54383,0.763168,0.752263,0,-6.16,0.705686,0.117138,-5.53614,0.831289,0.265878,0,-6.16,0.655465,0.220622,-5.539,0.762572,0.402734,0,-6.16,0.646575,0.769439,-5.46301,0.764978,1.10103,0,-6.16,0.362555,0.309207,-5.54371,0.400118,0.509316,0,-6.16,0.845269,0.132101,-5.38483,1.04687,0.273127,0,-6.16,0.42114,0.701754,-5.61318,0.467437,0.97248,0,-6.16,0.352761,0.601011,-5.54437,0.384351,0.86675,0,-6.16,0.160071,0.709425,-5.58798,0.153015,0.992734,0,-6.16,0.200487,0.128556,-5.23843,0.169092,0.235152,0,-6.16,-0.0350555,0.554826,-5.46574,-0.110179,0.820725,0,-6.16,0.0296414,0.658728,-5.69661,0.0282911,0.906068,0,-6.16,-0.00435212,0.40494,-5.63524,-0.0293379,0.628786,0,-6.16,0.428786,0.219321,-5.58064,0.475016,0.398509,0,
0.300007,-7.67153,0.246722,0.331353,-7.40609,0.246995,0.535473,-6.16,0.536254,0.421367,-5.5516,0.597063,0.646303,0,-6.16,0.53256,0.292229,-5.70254,0.5649,0.490996,0,-6.16,0.750978,0.714574,-5.5266,0.869983,1.00182,0,-6.16,0.644024,0.613787,-5.5661,0.731825,0.872776,0,-6.16,0.54036,0.146914,-5.45331,0.616073,0.298547,0,-6.16,0.533615,0.579602,-5.52126,0.591135,0.840445,0,-6.16,0.848971,0.476947,-5.46278,1.01143,0.71747,0,-6.16,0.684486,0.376628,-5.55122,0.778461,0.585276,0,-6.16,-0.196477,0.194776,-5.48656,-0.320714,0.362579,0,-6.16,0.775962,0.248256,-5.65016,0.853468,0.436329,0,-6.16,0.827414,0.361992,-5.3897,1.00993,0.573555,0,-6.16,0.661103,0.506118,-5.56169,0.745563,0.749618,0,-6.16,0.705686,0.117138,-5.552,0.812317,0.26642,0,-6.16,0.655465,0.220622,-5.57232,0.741568,0.402716,0,-6.16,0.646575,0.769439,-5.50201,0.744153,1.08702,0,-6.16,0.362555,0.309207,-5.7448,0.373566,0.510575,0,-6.16,0.845269,0.132101,-5.41923,1.02265,0.275158,0,-6.16,0.42114,0.701754,-5.63921,0.453144,0.964365,0,-6.16,0.352761,0.601011,-5.56976,0.370769,0.859777,0,-6.16,0.160071,0.709425,-5.61499,0.141361,0.986094,0,-6.16,0.200487,0.128556,-5.29601,0.162493,0.24204,0,-6.16,-0.0350555,0.554826,-5.47814,-0.123964,0.815398,0,-6.16,0.0296414,0.658728,-5.8996,0.0454621,0.859514,0,-6.16,-0.00435212,0.40494,-5.66877,-0.0364851,0.62659,0,-6.16,0.428786,0.219321,-5.57677,0.458964,0.398597,0,
