time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,p25wx,p25wy,p25wz,p25wHatx,p25wHaty,p25wHatz,converged25,p26wx,p26wy,p26wz,p26wHatx,p26wHaty,p26wHatz,converged26,
0,1.92064,-3.43736,0.256762,2.11808,-3.99765,0.137193,1.85692,-1.86,0.581231,2.02346,-1.65537,0.619008,0,2.1113,-1.86,0.788768,2.40255,-1.64421,0.930951,0,2.7195,-1.86,0.524362,3.28862,-1.68641,0.529297,0,1.91324,-1.86,0.759066,2.10681,-1.59489,0.902342,0,2.07712,-1.86,0.523726,2.34551,-1.70506,0.525208,0,2.71269,-1.86,0.318537,3.31313,-1.61773,0.2304,0,2.42876,-1.86,0.480787,2.9167,-1.51854,0.489288,0,2.08553,-1.86,0.180642,2.37835,-1.50793,0.0170456,0,2.72391,-1.86,0.804763,3.27416,-1.72749,0.925885,0,2.17065,-1.86,0.426482,2.50914,-1.5304,0.402663,0,2.2461,-1.86,0.516286,2.62475,-1.5421,0.541206,0,2.04484,-1.86,0.3657,2.3083,-1.58202,0.304025,0,1.75854,-1.86,0.427151,1.86122,-1.49814,0.407195,0,1.90528,-1.86,0.447435,2.09424,-1.5486,0.433237,0,2.89836,-1.86,0.420398,3.57027,-1.65483,0.380239,0,2.70347,-1.86,0.10593,3.26234,-1.69205,-0.0832752,0,2.24196,-1.86,0.233459,2.59935,-1.63513,0.102291,0,1.84449,-1.86,0.143136,2.00054,-1.56259,-0.0382168,0,2.3161,-1.86,0.792084,2.72368,-1.58215,0.956961,0,2.07863,-1.86,0.633834,2.35895,-1.59285,0.712067,0,2.77874,-1.86,0.21725,3.31871,-1.79068,0.0819097,0,2.37363,-1.86,0.682715,2.80042,-1.62168,0.778803,0,2.51924,-1.86,0.211662,3.02255,-1.61431,0.0690493,0,2.42853,-1.86,0.297321,2.92315,-1.49734,0.201484,0,1.6895,-1.86,0.230387,1.74423,-1.44638,0.0945342,0,2.61144,-1.86,0.638536,3.14049,-1.66311,0.702231,0,1.92156,-1.86,0.292747,2.11958,-1.44319,0.195469,0,
0.0333341,1.9463,-3.43776,0.258046,2.14554,-4.00159,0.136407,1.85692,-1.86,0.581231,2.03437,-1.74448,0.598203,0,2.1113,-1.86,0.788768,2.39978,-1.72604,0.901977,0,2.7195,-1.86,0.524362,3.25323,-1.76325,0.516783,0,1.91324,-1.86,0.759066,2.11426,-1.67726,0.873631,0,2.07712,-1.86,0.523726,2.35036,-1.75591,0.514096,0,2.71269,-1.86,0.318537,3.30115,-1.66368,0.229234,0,2.42876,-1.86,0.480787,2.89427,-1.60718,0.474896,0,2.08553,-1.86,0.180642,2.37782,-1.58705,0.0188574,0,2.72391,-1.86,0.804763,3.25294,-1.78441,0.906187,0,2.17065,-1.86,0.426482,2.50459,-1.6082,0.392442,0,2.2461,-1.86,0.516286,2.61743,-1.61751,0.529355,0,2.04484,-1.86,0.3657,2.311,-1.65849,0.297731,0,1.75854,-1.86,0.427151,1.87677,-1.57003,0.401671,0,1.90528,-1.86,0.447435,2.10222,-1.63159,0.422274,0,2.89836,-1.86,0.420398,3.53552,-1.72194,0.375034,0,2.70347,-1.86,0.10593,3.25023,-1.73777,-0.0782806,0,2.24196,-1.86,0.233459,2.6024,-1.67593,0.100031,0,1.84449,-1.86,0.143136,2.01268,-1.63188,-0.0368965,0,2.3161,-1.86,0.792084,2.71914,-1.63677,0.935501,0,2.07863,-1.86,0.633834,2.36672,-1.63872,0.696632,0,2.77874,-1.86,0.21725,3.30127,-1.84041,0.079067,0,2.37363,-1.86,0.682715,2.78279,-1.70528,0.754625,0,2.51924,-1.86,0.211662,3.00968,-1.66948,0.0703561,0,2.42853,-1.86,0.297321,2.91701,-1.54816,0.199169,0,1.6895,-1.86,0.230387,1.76195,-1.52548,0.0944698,0,2.61144,-1.86,0.638536,3.11194,-1.74365,0.684612,0,1.92156,-1.86,0.292747,2.12804,-1.51625,0.190144,0,
0.0666682,1.9463,-3.43776,0.258046,2.16079,-4.00381,0.135969,1.85692,-1.86,0.581231,2.03671,-1.76517,0.589506,0,2.1113,-1.86,0.788768,2.39079,-1.77463,0.885321,0,2.7195,-1.86,0.524362,3.21592,-1.82542,0.507893,0,1.91324,-1.86,0.759066,2.11095,-1.73083,0.858927,0,2.07712,-1.86,0.523726,2.34209,-1.80138,0.506459,0,2.71269,-1.86,0.318537,3.25253,-1.74044,0.227936,0,2.42876,-1.86,0.480787,2.87108,-1.66548,0.466694,0,2.08553,-1.86,0.180642,2.36603,-1.65276,0.0230939,0,2.72391,-1.86,0.804763,3.22043,-1.83734,0.890779,0,2.17065,-1.86,0.426482,2.49675,-1.64751,0.383475,0,2.2461,-1.86,0.516286,2.60137,-1.67465,0.521681,0,2.04484,-1.86,0.3657,2.30035,-1.72811,0.290451,0,1.75854,-1.86,0.427151,1.87815,-1.62374,0.395872,0,1.90528,-1.86,0.447435,2.09955,-1.683,0.417207,0,2.89836,-1.86,0.420398,3.37841,-1.97442,0.348645,0,2.70347,-1.86,0.10593,3.20842,-1.80463,-0.0741029,0,2.24196,-1.86,0.233459,2.59022,-1.71633,0.100728,0,1.84449,-1.86,0.143136,2.01088,-1.69308,-0.0307066,0,2.3161,-1.86,0.792084,2.7006,-1.68937,0.916752,0,2.07863,-1.86,0.633834,2.35251,-1.70973,0.681438,0,2.77874,-1.86,0.21725,3.2823,-1.86993,0.0799462,0,2.37363,-1.86,0.682715,2.76506,-1.75492,0.74038,0,2.51924,-1.86,0.211662,2.97955,-1.73144,0.0713725,0,2.42853,-1.86,0.297321,2.90115,-1.586,0.197805,0,1.6895,-1.86,0.230387,1.7658,-1.57493,0.0945831,0,2.61144,-1.86,0.638536,3.08806,-1.79012,0.674152,0,1.92156,-1.86,0.292747,2.11931,-1.62045,0.189504,0,
0.100002,1.97113,-3.43793,0.258872,2.1723,-4.00532,0.135644,1.85692,-1.86,0.581231,2.02661,-1.86156,0.570748,0,2.1113,-1.86,0.788768,2.37179,-1.84317,0.861699,0,2.7195,-1.86,0.524362,3.16364,-1.90329,0.494646,0,1.91324,-1.86,0.759066,2.0999,-1.81139,0.83307,0,2.07712,-1.86,0.523726,2.32955,-1.84561,0.498788,0,2.71269,-1.86,0.318537,3.20304,-1.81539,0.227104,0,2.42876,-1.86,0.480787,2.83651,-1.7373,0.456596,0,2.08553,-1.86,0.180642,2.34708,-1.73225,0.0273271,0,2.72391,-1.86,0.804763,3.17743,-1.89752,0.8679,0,2.17065,-1.86,0.426482,2.47778,-1.70321,0.376723,0,2.2461,-1.86,0.516286,2.57509,-1.74843,0.509502,0,2.04484,-1.86,0.3657,2.28972,-1.77212,0.288547,0,1.75854,-1.86,0.427151,1.87544,-1.71878,0.383386,0,1.90528,-1.86,0.447435,2.088,-1.78313,0.406233,0,2.89836,-1.86,0.420398,3.2919,-2.09758,0.336567,0,2.70347,-1.86,0.10593,3.15234,-1.8906,-0.0642014,0,2.24196,-1.86,0.233459,2.56054,-1.80102,0.102665,0,1.84449,-1.86,0.143136,2.00441,-1.76243,-0.0256296,0,2.3161,-1.86,0.792084,2.67224,-1.75734,0.893518,0,2.07863,-1.86,0.633834,2.33248,-1.7994,0.663307,0,2.77874,-1.86,0.21725,3.23623,-1.93004,0.0819924,0,2.37363,-1.86,0.682715,2.7321,-1.82901,0.721092,0,2.51924,-1.86,0.211662,2.9166,-1.85673,0.0731002,0,2.42853,-1.86,0.297321,2.85903,-1.67277,0.196824,0,1.6895,-1.86,0.230387,1.76403,-1.62047,0.0944438,0,2.61144,-1.86,0.638536,3.05156,-1.84717,0.657709,0,1.92156,-1.86,0.292747,2.10775,-1.74235,0.191557,0,
0.133336,1.97957,-3.4379,0.259157,2.18216,-4.00669,0.135363,1.85692,-1.86,0.581231,2.02103,-1.95143,0.551047,0,2.1113,-1.86,0.788768,2.34337,-1.97267,0.817014,0,2.7195,-1.86,0.524362,3.11172,-1.98422,0.481659,0,1.91324,-1.86,0.759066,2.09103,-1.88794,0.806858,0,2.07712,-1.86,0.523726,2.31193,-1.91963,0.486403,0,2.71269,-1.86,0.318537,3.14293,-1.90987,0.224288,0,2.42876,-1.86,0.480787,2.8036,-1.80986,0.449873,0,2.08553,-1.86,0.180642,2.329,-1.81401,0.0308454,0,2.72391,-1.86,0.804763,3.12002,-1.98415,0.835187,0,2.17065,-1.86,0.426482,2.46011,-1.7587,0.37135,0,2.2461,-1.86,0.516286,2.54061,-1.85803,0.490636,0,2.04484,-1.86,0.3657,2.27332,-1.84764,0.28361,0,1.75854,-1.86,0.427151,1.87749,-1.848,0.364377,0,1.90528,-1.86,0.447435,2.08114,-1.85242,0.400677,0,2.89836,-1.86,0.420398,3.2009,-2.23023,0.32414,0,2.70347,-1.86,0.10593,3.09596,-1.98108,-0.055086,0,2.24196,-1.86,0.233459,2.52703,-1.91115,0.105527,0,1.84449,-1.86,0.143136,1.99833,-1.86193,-0.0180023,0,2.3161,-1.86,0.792084,2.6346,-1.85862,0.859906,0,2.07863,-1.86,0.633834,2.31097,-1.90546,0.634922,0,2.77874,-1.86,0.21725,3.1856,-2.00186,0.0850265,0,2.37363,-1.86,0.682715,2.69071,-1.93211,0.692453,0,2.51924,-1.86,0.211662,2.86738,-1.96043,0.0772941,0,2.42853,-1.86,0.297321,2.81121,-1.78298,0.192712,0,1.6895,-1.86,0.230387,1.76542,-1.71384,0.0982413,0,2.61144,-1.86,0.638536,3.00657,-1.92349,0.639974,0,1.92156,-1.86,0.292747,2.09992,-1.81982,0.189688,0,
0.16667,2.00506,-3.43821,0.259289,2.19723,-4.00878,0.134933,1.85692,-1.86,0.581231,2.02199,-2.00301,0.54133,0,2.1113,-1.86,0.788768,2.33414,-2.04128,0.79251,0,2.7195,-1.86,0.524362,3.08414,-2.03493,0.472996,0,1.91324,-1.86,0.759066,2.08999,-1.9329,0.792728,0,2.07712,-1.86,0.523726,2.30559,-1.96885,0.478881,0,2.71269,-1.86,0.318537,2.95473,-2.31358,0.204432,0,2.42876,-1.86,0.480787,2.77642,-1.88203,0.438804,0,2.08553,-1.86,0.180642,2.3209,-1.8728,0.0337923,0,2.72391,-1.86,0.804763,3.08067,-2.054,0.808928,0,2.17065,-1.86,0.426482,2.44852,-1.81308,0.364549,0,2.2461,-1.86,0.516286,2.52365,-1.93089,0.479379,0,2.04484,-1.86,0.3657,2.26485,-1.91852,0.277344,0,1.75854,-1.86,0.427151,1.88303,-1.90963,0.357146,0,1.90528,-1.86,0.447435,2.07966,-1.90478,0.394454,0,2.89836,-1.86,0.420398,3.1588,-2.29738,0.315727,0,2.70347,-1.86,0.10593,3.05827,-2.0509,-0.0489985,0,2.24196,-1.86,0.233459,2.51115,-1.98112,0.105352,0,1.84449,-1.86,0.143136,2.00051,-1.89516,-0.0163838,0,2.3161,-1.86,0.792084,2.61546,-1.92557,0.834901,0,2.07863,-1.86,0.633834,2.30209,-1.97584,0.617861,0,2.77874,-1.86,0.21725,3.16083,-2.04418,0.0854483,0,2.37363,-1.86,0.682715,2.66931,-1.99985,0.673473,0,2.51924,-1.86,0.211662,2.85453,-1.99612,0.0770772,0,2.42853,-1.86,0.297321,2.77303,-1.88827,0.190769,0,1.6895,-1.86,0.230387,1.77655,-1.82614,0.0991629,0,2.61144,-1.86,0.638536,2.98215,-1.974,0.626169,0,1.92156,-1.86,0.292747,2.09798,-1.87644,0.188384,0,
0.200004,2.01482,-3.43823,0.259057,2.20894,-4.01057,0.134595,1.85692,-1.86,0.581231,2.02104,-2.01146,0.534597,0,2.1113,-1.86,0.788768,2.33754,-2.02887,0.794003,0,2.7195,-1.86,0.524362,3.07273,-2.05166,0.465719,0,1.91324,-1.86,0.759066,2.08836,-1.94044,0.786081,0,2.07712,-1.86,0.523726,2.29865,-1.99954,0.468998,0,2.71269,-1.86,0.318537,2.95512,-2.30976,0.202237,0,2.42876,-1.86,0.480787,2.76595,-1.90603,0.431236,0,2.08553,-1.86,0.180642,2.31704,-1.88718,0.0323026,0,2.72391,-1.86,0.804763,3.07279,-2.06647,0.801914,0,2.17065,-1.86,0.426482,2.43565,-1.86055,0.356214,0,2.2461,-1.86,0.516286,2.52236,-1.94014,0.469596,0,2.04484,-1.86,0.3657,2.26299,-1.92677,0.274564,0,1.75854,-1.86,0.427151,1.88313,-1.92507,0.35113,0,1.90528,-1.86,0.447435,2.07832,-1.91164,0.388996,0,2.89836,-1.86,0.420398,3.15497,-2.30478,0.312346,0,2.70347,-1.86,0.10593,3.04604,-2.07116,-0.0501515,0,2.24196,-1.86,0.233459,2.50463,-2.0017,0.102409,0,1.84449,-1.86,0.143136,1.99921,-1.89496,-0.0199779,0,2.3161,-1.86,0.792084,2.60549,-1.9525,0.821972,0,2.07863,-1.86,0.633834,2.29717,-2.00191,0.606178,0,2.77874,-1.86,0.21725,3.15468,-2.05199,0.082714,0,2.37363,-1.86,0.682715,2.6636,-2.01386,0.665263,0,2.51924,-1.86,0.211662,2.84166,-2.01941,0.0741415,0,2.42853,-1.86,0.297321,2.75353,-1.93837,0.184454,0,1.6895,-1.86,0.230387,1.77845,-1.84115,0.0962287,0,2.61144,-1.86,0.638536,2.97403,-1.98695,0.619257,0,1.92156,-1.86,0.292747,2.09669,-1.8827,0.184499,0,
0.233338,2.04156,-3.43825,0.258824,2.21962,-4.01209,0.134289,1.85692,-1.86,0.581231,2.01661,-2.0225,0.53169,0,2.1113,-1.86,0.788768,2.33087,-2.03462,0.791203,0,2.7195,-1.86,0.524362,3.05284,-2.078,0.4594,0,1.91324,-1.86,0.759066,2.0833,-1.95127,0.783708,0,2.07712,-1.86,0.523726,2.28998,-2.03213,0.462603,0,2.71269,-1.86,0.318537,2.94042,-2.33364,0.202013,0,2.42876,-1.86,0.480787,2.76091,-1.91092,0.430003,0,2.08553,-1.86,0.180642,2.31262,-1.89202,0.031923,0,2.72391,-1.86,0.804763,3.06258,-2.07642,0.798647,0,2.17065,-1.86,0.426482,2.42461,-1.89731,0.351456,0,2.2461,-1.86,0.516286,2.5138,-1.95398,0.466727,0,2.04484,-1.86,0.3657,2.25701,-1.94086,0.270941,0,1.75854,-1.86,0.427151,1.87983,-1.9302,0.34993,0,1.90528,-1.86,0.447435,2.07392,-1.91906,0.386668,0,2.89836,-1.86,0.420398,3.14965,-2.30617,0.311595,0,2.70347,-1.86,0.10593,3.04637,-2.06615,-0.0497631,0,2.24196,-1.86,0.233459,2.49685,-2.01712,0.101531,0,1.84449,-1.86,0.143136,1.99512,-1.89728,-0.0217894,0,2.3161,-1.86,0.792084,2.596,-1.97094,0.816816,0,2.07863,-1.86,0.633834,2.29276,-2.00875,0.604824,0,2.77874,-1.86,0.21725,3.13003,-2.08238,0.0837898,0,2.37363,-1.86,0.682715,2.66467,-2.00543,0.664096,0,2.51924,-1.86,0.211662,2.84082,-2.01533,0.0745248,0,2.42853,-1.86,0.297321,2.73,-1.99177,0.184673,0,1.6895,-1.86,0.230387,1.77569,-1.85129,0.0950633,0,2.61144,-1.86,0.638536,2.9662,-1.9942,0.617483,0,1.92156,-1.86,0.292747,2.09221,-1.88988,0.182953,0,
0.266672,2.04156,-3.43825,0.258824,2.24691,-4.01568,0.133518,1.85692,-1.86,0.581231,2.02823,-2.05088,0.524692,0,2.1113,-1.86,0.788768,2.33315,-2.08953,0.771723,0,2.7195,-1.86,0.524362,3.04027,-2.12368,0.449442,0,1.91324,-1.86,0.759066,2.09305,-1.99964,0.763721,0,2.07712,-1.86,0.523726,2.29562,-2.08391,0.452105,0,2.71269,-1.86,0.318537,2.94921,-2.3329,0.199123,0,2.42876,-1.86,0.480787,2.71321,-2.13618,0.396898,0,2.08553,-1.86,0.180642,2.3155,-1.9478,0.0336802,0,2.72391,-1.86,0.804763,3.05903,-2.10368,0.785583,0,2.17065,-1.86,0.426482,2.42506,-1.9586,0.343914,0,2.2461,-1.86,0.516286,2.52075,-1.97531,0.462366,0,2.04484,-1.86,0.3657,2.26364,-1.98234,0.267725,0,1.75854,-1.86,0.427151,1.89318,-1.97217,0.343384,0,1.90528,-1.86,0.447435,2.08365,-1.96386,0.379037,0,2.89836,-1.86,0.420398,3.14925,-2.32433,0.306919,0,2.70347,-1.86,0.10593,3.02783,-2.11918,-0.0471562,0,2.24196,-1.86,0.233459,2.49531,-2.07319,0.10099,0,1.84449,-1.86,0.143136,2.00596,-1.93626,-0.0208848,0,2.3161,-1.86,0.792084,2.55519,-2.23028,0.729397,0,2.07863,-1.86,0.633834,2.2967,-2.06225,0.5897,0,2.77874,-1.86,0.21725,3.11545,-2.12896,0.0818232,0,2.37363,-1.86,0.682715,2.66537,-2.0342,0.655389,0,2.51924,-1.86,0.211662,2.83142,-2.0628,0.074179,0,2.42853,-1.86,0.297321,2.68878,-2.20644,0.177369,0,1.6895,-1.86,0.230387,1.79345,-1.92179,0.0938205,0,2.61144,-1.86,0.638536,2.96166,-2.02682,0.608095,0,1.92156,-1.86,0.292747,2.10139,-1.93349,0.181045,0,
0.300007,2.06823,-3.43832,0.258525,2.26213,-4.01765,0.133088,1.85692,-1.86,0.581231,2.02856,-2.09249,0.517099,0,2.1113,-1.86,0.788768,2.32393,-2.26437,0.715352,0,2.7195,-1.86,0.524362,3.01908,-2.16433,0.443768,0,1.91324,-1.86,0.759066,2.09189,-2.05859,0.747998,0,2.07712,-1.86,0.523726,2.29337,-2.11147,0.448413,0,2.71269,-1.86,0.318537,2.94174,-2.34644,0.197286,0,2.42876,-1.86,0.480787,2.70147,-2.16764,0.39377,0,2.08553,-1.86,0.180642,2.30997,-1.99725,0.0376442,0,2.72391,-1.86,0.804763,3.04135,-2.13562,0.776069,0,2.17065,-1.86,0.426482,2.4172,-2.00702,0.339975,0,2.2461,-1.86,0.516286,2.48586,-2.19826,0.427831,0,2.04484,-1.86,0.3657,2.26041,-2.01798,0.266072,0,1.75854,-1.86,0.427151,1.89707,-2.02339,0.339592,0,1.90528,-1.86,0.447435,2.08326,-2.00702,0.375346,0,2.89836,-1.86,0.420398,3.13749,-2.34179,0.306452,0,2.70347,-1.86,0.10593,3.01413,-2.14757,-0.0431878,0,2.24196,-1.86,0.233459,2.48755,-2.11286,0.103941,0,1.84449,-1.86,0.143136,2.0073,-2.00727,-0.013354,0,2.3161,-1.86,0.792084,2.55089,-2.2446,0.725248,0,2.07863,-1.86,0.633834,2.29166,-2.23811,0.549528,0,2.77874,-1.86,0.21725,3.08804,-2.17693,0.0846908,0,2.37363,-1.86,0.682715,2.65351,-2.07138,0.647019,0,2.51924,-1.86,0.211662,2.81172,-2.11294,0.077181,0,2.42853,-1.86,0.297321,2.6822,-2.22513,0.177776,0,1.6895,-1.86,0.230387,1.80278,-1.99028,0.0995968,0,2.61144,-1.86,0.638536,2.87656,-2.25553,0.554176,0,1.92156,-1.86,0.292747,2.11468,-2.15543,0.177352,0,
