time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,
0,-1.60732,-3.38899,0.280591,-1.48979,-3.46118,0.264241,-1.70013,-1.86,0.779809,-1.64245,-0.946256,1.08537,0,-1.61133,-1.86,0.683421,-1.4966,-0.864371,0.948402,0,-1.03965,-1.92129,0.126646,-0.505115,-0.91531,-0.00279045,0,-1.62556,-1.86,0.514235,-1.51958,-0.963902,0.64585,0,-1.15713,-1.91845,0.446635,-0.715729,-0.932733,0.549739,0,-1.28383,-1.86,0.71198,-0.965844,-0.984751,0.962944,0,-2.0423,-1.86,0.72769,-2.23307,-0.848482,1.02823,0,-1.91162,-1.86,0.405496,-1.99983,-0.898467,0.473594,0,-1.4047,-1.86,0.709183,-1.15196,-0.91189,0.978837,0,-1.82867,-1.86,0.721856,-1.85588,-0.932348,0.994063,0,-2.07525,-1.86,0.579003,-2.30226,-0.806368,0.782381,0,-2.02308,-1.86,0.168087,-2.18046,-0.921169,0.077346,0,-2.02521,-1.86,0.433965,-2.18979,-0.900001,0.521156,0,-1.20658,-1.86,0.55043,-0.832932,-0.955026,0.706533,0,-2.08217,-1.86,0.32574,-2.29171,-0.879026,0.340489,0,-1.54358,-1.86,0.782887,-1.3837,-0.916311,1.10027,0,-1.4038,-1.86,0.193106,-1.14751,-0.889724,0.117109,0,-1.62813,-1.86,0.145369,-1.52538,-0.845976,0.0329562,0,-1.11251,-2.00573,0.737027,-0.61457,-1.01449,1.07158,0,-1.92969,-1.86,0.255178,-2.0381,-0.860589,0.221018,0,-1.46485,-1.86,0.441714,-1.25438,-0.934819,0.530468,0,-1.4885,-1.86,0.575733,-1.29542,-0.960047,0.747039,0,-1.92463,-1.86,0.78547,-2.0231,-0.891364,1.11281,0,
0.0333341,-1.60732,-3.38899,0.280591,-1.47931,-3.46165,0.263948,-1.70013,-1.86,0.779809,-1.64982,-1.00637,1.0704,0,-1.61133,-1.86,0.683421,-1.50776,-0.939974,0.936538,0,-1.03965,-1.92129,0.126646,-0.527645,-0.948234,0.00373974,0,-1.62556,-1.86,0.514235,-1.53073,-1.05456,0.634392,0,-1.15713,-1.91845,0.446635,-0.761234,-1.02781,0.544312,0,-1.28383,-1.86,0.71198,-0.989424,-1.04813,0.948755,0,-2.0423,-1.86,0.72769,-2.23258,-0.884173,1.0208,0,-1.91162,-1.86,0.405496,-1.99864,-0.951504,0.473996,0,-1.4047,-1.86,0.709183,-1.17448,-0.981622,0.961852,0,-1.82867,-1.86,0.721856,-1.85789,-0.988937,0.981516,0,-2.07525,-1.86,0.579003,-2.29618,-0.860525,0.775792,0,-2.02308,-1.86,0.168087,-2.17584,-0.968432,0.085024,0,-2.02521,-1.86,0.433965,-2.18927,-0.936573,0.515659,0,-1.20658,-1.86,0.55043,-0.860262,-1.01655,0.698575,0,-2.08217,-1.86,0.32574,-2.28458,-0.935056,0.342704,0,-1.54358,-1.86,0.782887,-1.40138,-1.00241,1.07628,0,-1.4038,-1.86,0.193106,-1.16476,-0.945551,0.123308,0,-1.62813,-1.86,0.145369,-1.5367,-0.92502,0.0429293,0,-1.11251,-2.00573,0.737027,-0.643435,-1.06654,1.05983,0,-1.92969,-1.86,0.255178,-2.03893,-0.901819,0.226528,0,-1.46485,-1.86,0.441714,-1.26761,-0.984396,0.528998,0,-1.4885,-1.86,0.575733,-1.30946,-1.01569,0.736456,0,-1.92463,-1.86,0.78547,-2.02067,-0.959253,1.09818,0,
0.0666681,-1.58119,-3.38723,0.280467,-1.4521,-3.4627,0.263193,-1.70013,-1.86,0.779809,-1.60933,-1.45265,0.922948,0,-1.61133,-1.86,0.683421,-1.49179,-1.40443,0.811386,0,-1.03965,-1.92129,0.126646,-0.709922,-1.44989,0.0539824,0,-1.62556,-1.86,0.514235,-1.50873,-1.49486,0.567536,0,-1.15713,-1.91845,0.446635,-0.921831,-1.6066,0.47604,0,-1.28383,-1.86,0.71198,-1.08986,-1.59533,0.792621,0,-2.0423,-1.86,0.72769,-2.05524,-1.46767,0.850119,0,-1.91162,-1.86,0.405496,-1.88878,-1.43596,0.432496,0,-1.4047,-1.86,0.709183,-1.21994,-1.43868,0.83461,0,-1.82867,-1.86,0.721856,-1.76413,-1.54289,0.820169,0,-2.07525,-1.86,0.579003,-2.07947,-1.51865,0.646093,0,-2.02308,-1.86,0.168087,-1.98932,-1.60957,0.130961,0,-2.02521,-1.86,0.433965,-2.04299,-1.42772,0.465778,0,-1.20658,-1.86,0.55043,-0.993151,-1.57793,0.599154,0,-2.08217,-1.86,0.32574,-2.07361,-1.56694,0.321948,0,-1.54358,-1.86,0.782887,-1.40701,-1.51024,0.906063,0,-1.4038,-1.86,0.193106,-1.22699,-1.50949,0.153178,0,-1.62813,-1.86,0.145369,-1.51329,-1.64229,0.104909,0,-1.11251,-2.00573,0.737027,-0.795011,-1.52924,0.90376,0,-1.92969,-1.86,0.255178,-1.92695,-1.37451,0.233189,0,-1.46485,-1.86,0.441714,-1.30521,-1.52033,0.471463,0,-1.4885,-1.86,0.575733,-1.33084,-1.47383,0.648136,0,-1.92463,-1.86,0.78547,-1.89105,-1.50582,0.916726,0,
0.100002,-1.55613,-3.38548,0.280328,-1.43695,-3.46328,0.262772,-1.70013,-1.86,0.779809,-1.61157,-1.44349,0.92598,0,-1.61133,-1.86,0.683421,-1.49861,-1.4003,0.811782,0,-1.03965,-1.92129,0.126646,-0.705846,-1.43458,0.0524404,0,-1.62556,-1.86,0.514235,-1.51301,-1.49021,0.56808,0,-1.15713,-1.91845,0.446635,-0.919622,-1.59381,0.47754,0,-1.28383,-1.86,0.71198,-1.0931,-1.59295,0.796619,0,-2.0423,-1.86,0.72769,-2.07437,-1.41059,0.868424,0,-1.91162,-1.86,0.405496,-1.89889,-1.40372,0.435267,0,-1.4047,-1.86,0.709183,-1.22661,-1.43928,0.836038,0,-1.82867,-1.86,0.721856,-1.76897,-1.5206,0.829859,0,-2.07525,-1.86,0.579003,-2.10595,-1.44448,0.663029,0,-2.02308,-1.86,0.168087,-2.00836,-1.55061,0.127177,0,-2.02521,-1.86,0.433965,-2.05928,-1.37802,0.47077,0,-1.20658,-1.86,0.55043,-0.992262,-1.57141,0.601025,0,-2.08217,-1.86,0.32574,-2.09908,-1.49231,0.324883,0,-1.54358,-1.86,0.782887,-1.41028,-1.50939,0.908472,0,-1.4038,-1.86,0.193106,-1.23098,-1.50941,0.154943,0,-1.62813,-1.86,0.145369,-1.51517,-1.63738,0.104506,0,-1.11251,-2.00573,0.737027,-0.791546,-1.51702,0.908224,0,-1.92969,-1.86,0.255178,-1.93772,-1.34137,0.232805,0,-1.46485,-1.86,0.441714,-1.30727,-1.52068,0.471366,0,-1.4885,-1.86,0.575733,-1.33615,-1.47457,0.652524,0,-1.92463,-1.86,0.78547,-1.90284,-1.46972,0.927341,0,
0.133336,-1.54724,-3.38482,0.279906,-1.4259,-3.46365,0.262467,-1.70013,-1.86,0.779809,-1.61844,-1.4486,0.922952,0,-1.61133,-1.86,0.683421,-1.50564,-1.40087,0.811043,0,-1.03965,-1.92129,0.126646,-0.723947,-1.46685,0.0552812,0,-1.62556,-1.86,0.514235,-1.51702,-1.49105,0.567011,0,-1.15713,-1.91845,0.446635,-0.929637,-1.61777,0.473698,0,-1.28383,-1.86,0.71198,-1.10078,-1.60001,0.795872,0,-2.0423,-1.86,0.72769,-2.06396,-1.46625,0.850706,0,-1.91162,-1.86,0.405496,-1.89878,-1.43266,0.432278,0,-1.4047,-1.86,0.709183,-1.23403,-1.43853,0.835598,0,-1.82867,-1.86,0.721856,-1.76919,-1.53909,0.819301,0,-2.07525,-1.86,0.579003,-2.08628,-1.51773,0.646524,0,-2.02308,-1.86,0.168087,-1.99583,-1.60738,0.130178,0,-2.02521,-1.86,0.433965,-2.05269,-1.42474,0.468626,0,-1.20658,-1.86,0.55043,-1.00059,-1.58524,0.596578,0,-2.08217,-1.86,0.32574,-2.0772,-1.56269,0.318918,0,-1.54358,-1.86,0.782887,-1.41319,-1.50806,0.908212,0,-1.4038,-1.86,0.193106,-1.23616,-1.50975,0.157424,0,-1.62813,-1.86,0.145369,-1.5196,-1.63968,0.103598,0,-1.11251,-2.00573,0.737027,-0.80261,-1.54217,0.898307,0,-1.92969,-1.86,0.255178,-1.93703,-1.37174,0.23118,0,-1.46485,-1.86,0.441714,-1.31379,-1.51886,0.470368,0,-1.4885,-1.86,0.575733,-1.3399,-1.47228,0.650234,0,-1.92463,-1.86,0.78547,-1.90123,-1.5033,0.914235,0,
0.16667,-1.52262,-3.38285,0.279804,-1.41584,-3.46399,0.262189,-1.70013,-1.86,0.779809,-1.6221,-1.45159,0.921289,0,-1.61133,-1.86,0.683421,-1.51186,-1.40364,0.807279,0,-1.03965,-1.92129,0.126646,-0.729699,-1.46968,0.0528129,0,-1.62556,-1.86,0.514235,-1.51783,-1.4944,0.565529,0,-1.15713,-1.91845,0.446635,-0.931995,-1.62002,0.470892,0,-1.28383,-1.86,0.71198,-1.10331,-1.60284,0.791264,0,-2.0423,-1.86,0.72769,-2.06785,-1.46214,0.849757,0,-1.91162,-1.86,0.405496,-1.90321,-1.43366,0.430852,0,-1.4047,-1.86,0.709183,-1.23848,-1.441,0.830095,0,-1.82867,-1.86,0.721856,-1.77106,-1.54033,0.81708,0,-2.07525,-1.86,0.579003,-2.09088,-1.51002,0.646663,0,-2.02308,-1.86,0.168087,-1.99999,-1.6034,0.129306,0,-2.02521,-1.86,0.433965,-2.05874,-1.42379,0.468993,0,-1.20658,-1.86,0.55043,-1.00532,-1.58814,0.5941,0,-2.08217,-1.86,0.32574,-2.08287,-1.55539,0.320443,0,-1.54358,-1.86,0.782887,-1.41724,-1.51088,0.905198,0,-1.4038,-1.86,0.193106,-1.23784,-1.51386,0.1553,0,-1.62813,-1.86,0.145369,-1.52232,-1.64315,0.102773,0,-1.11251,-2.00573,0.737027,-0.808931,-1.54193,0.895962,0,-1.92969,-1.86,0.255178,-1.94079,-1.37244,0.229076,0,-1.46485,-1.86,0.441714,-1.3212,-1.52241,0.46904,0,-1.4885,-1.86,0.575733,-1.34701,-1.47569,0.648126,0,-1.92463,-1.86,0.78547,-1.90505,-1.50329,0.913409,0,
0.200004,-1.52262,-3.38285,0.279804,-1.3899,-3.46467,0.261479,-1.70013,-1.86,0.779809,-1.6037,-1.58978,0.876042,0,-1.61133,-1.86,0.683421,-1.49617,-1.65386,0.741033,0,-1.03965,-1.92129,0.126646,-0.784916,-1.64568,0.0718792,0,-1.62556,-1.86,0.514235,-1.5096,-1.63703,0.544203,0,-1.15713,-1.91845,0.446635,-0.961146,-1.7381,0.459305,0,-1.28383,-1.86,0.71198,-1.12201,-1.7441,0.7522,0,-2.0423,-1.86,0.72769,-2.02445,-1.58926,0.812829,0,-1.91162,-1.86,0.405496,-1.86679,-1.56592,0.419096,0,-1.4047,-1.86,0.709183,-1.25581,-1.68334,0.764514,0,-1.82867,-1.86,0.721856,-1.75515,-1.61755,0.797095,0,-2.07525,-1.86,0.579003,-2.08154,-1.51399,0.644153,0,-2.02308,-1.86,0.168087,-1.98646,-1.62492,0.129707,0,-2.02521,-1.86,0.433965,-2.01093,-1.56099,0.454343,0,-1.20658,-1.86,0.55043,-1.02477,-1.7008,0.574631,0,-2.08217,-1.86,0.32574,-2.06824,-1.58974,0.319471,0,-1.54358,-1.86,0.782887,-1.41451,-1.64511,0.857946,0,-1.4038,-1.86,0.193106,-1.24349,-1.63124,0.16226,0,-1.62813,-1.86,0.145369,-1.51295,-1.71593,0.109077,0,-1.11251,-2.00573,0.737027,-0.838146,-1.65316,0.859986,0,-1.92969,-1.86,0.255178,-1.90392,-1.50185,0.230268,0,-1.46485,-1.86,0.441714,-1.32737,-1.72449,0.448946,0,-1.4885,-1.86,0.575733,-1.3505,-1.68322,0.607863,0,-1.92463,-1.86,0.78547,-1.8666,-1.64219,0.866657,0,
0.233338,-1.51367,-3.38212,0.279388,-1.37991,-3.46494,0.261205,-1.70013,-1.86,0.779809,-1.6122,-1.58852,0.876568,0,-1.61133,-1.86,0.683421,-1.50384,-1.65313,0.740703,0,-1.03965,-1.92129,0.126646,-0.787418,-1.62993,0.0711056,0,-1.62556,-1.86,0.514235,-1.51799,-1.63655,0.54517,0,-1.15713,-1.91845,0.446635,-0.963971,-1.73613,0.457562,0,-1.28383,-1.86,0.71198,-1.13046,-1.74081,0.752325,0,-2.0423,-1.86,0.72769,-2.03555,-1.58272,0.816886,0,-1.91162,-1.86,0.405496,-1.8764,-1.56081,0.41972,0,-1.4047,-1.86,0.709183,-1.25996,-1.68169,0.764677,0,-1.82867,-1.86,0.721856,-1.76082,-1.61583,0.796941,0,-2.07525,-1.86,0.579003,-2.08958,-1.5146,0.645566,0,-2.02308,-1.86,0.168087,-1.99594,-1.62463,0.130866,0,-2.02521,-1.86,0.433965,-2.02347,-1.55208,0.457187,0,-1.20658,-1.86,0.55043,-1.03108,-1.69694,0.573177,0,-2.08217,-1.86,0.32574,-2.07554,-1.59018,0.32166,0,-1.54358,-1.86,0.782887,-1.42281,-1.64463,0.858241,0,-1.4038,-1.86,0.193106,-1.25226,-1.62994,0.162848,0,-1.62813,-1.86,0.145369,-1.5229,-1.71554,0.108782,0,-1.11251,-2.00573,0.737027,-0.844086,-1.6461,0.86232,0,-1.92969,-1.86,0.255178,-1.9157,-1.49694,0.229798,0,-1.46485,-1.86,0.441714,-1.33425,-1.72367,0.449203,0,-1.4885,-1.86,0.575733,-1.35806,-1.68274,0.608772,0,-1.92463,-1.86,0.78547,-1.87542,-1.63728,0.870347,0,
0.266672,-1.48864,-3.38036,0.279405,-1.36478,-3.46532,0.260791,-1.70013,-1.86,0.779809,-1.61783,-1.5915,0.876382,0,-1.61133,-1.86,0.683421,-1.50663,-1.69884,0.730007,0,-1.03965,-1.92129,0.126646,-0.795779,-1.6402,0.0762816,0,-1.62556,-1.86,0.514235,-1.52011,-1.63744,0.546847,0,-1.15713,-1.91845,0.446635,-0.967878,-1.73574,0.45933,0,-1.28383,-1.86,0.71198,-1.14345,-1.78664,0.741649,0,-2.0423,-1.86,0.72769,-2.03679,-1.5977,0.813931,0,-1.91162,-1.86,0.405496,-1.87962,-1.57111,0.421046,0,-1.4047,-1.86,0.709183,-1.26861,-1.70615,0.75787,0,-1.82867,-1.86,0.721856,-1.76813,-1.61985,0.796423,0,-2.07525,-1.86,0.579003,-2.09444,-1.51991,0.646063,0,-2.02308,-1.86,0.168087,-1.99642,-1.6297,0.130538,0,-2.02521,-1.86,0.433965,-2.02264,-1.56812,0.454978,0,-1.20658,-1.86,0.55043,-1.03638,-1.69758,0.574578,0,-2.08217,-1.86,0.32574,-2.07893,-1.59585,0.3218,0,-1.54358,-1.86,0.782887,-1.42761,-1.64559,0.862159,0,-1.4038,-1.86,0.193106,-1.25669,-1.62886,0.166221,0,-1.62813,-1.86,0.145369,-1.52349,-1.73754,0.11427,0,-1.11251,-2.00573,0.737027,-0.846685,-1.65147,0.86277,0,-1.92969,-1.86,0.255178,-1.91802,-1.50824,0.231524,0,-1.46485,-1.86,0.441714,-1.33983,-1.75085,0.448819,0,-1.4885,-1.86,0.575733,-1.36657,-1.68227,0.610706,0,-1.92463,-1.86,0.78547,-1.86979,-1.67851,0.858573,0,
0.300007,-1.479,-3.37954,0.279217,-1.35349,-3.46591,0.260473,-1.70013,-1.86,0.779809,-1.6188,-1.59191,0.876159,0,-1.61133,-1.86,0.683421,-1.50389,-1.69964,0.731093,0,-1.03965,-1.92129,0.126646,-0.798176,-1.64507,0.0753719,0,-1.62556,-1.86,0.514235,-1.52559,-1.63827,0.545226,0,-1.15713,-1.91845,0.446635,-0.968712,-1.74008,0.458906,0,-1.28383,-1.86,0.71198,-1.14449,-1.78851,0.74148,0,-2.0423,-1.86,0.72769,-2.03794,-1.59662,0.812657,0,-1.91162,-1.86,0.405496,-1.8805,-1.57113,0.419675,0,-1.4047,-1.86,0.709183,-1.2707,-1.70835,0.759745,0,-1.82867,-1.86,0.721856,-1.76828,-1.62112,0.796364,0,-2.07525,-1.86,0.579003,-2.09447,-1.52135,0.645618,0,-2.02308,-1.86,0.168087,-1.99733,-1.62777,0.129859,0,-2.02521,-1.86,0.433965,-2.02422,-1.5658,0.453816,0,-1.20658,-1.86,0.55043,-1.03688,-1.70101,0.572757,0,-2.08217,-1.86,0.32574,-2.08029,-1.59639,0.320974,0,-1.54358,-1.86,0.782887,-1.42872,-1.6465,0.861856,0,-1.4038,-1.86,0.193106,-1.26105,-1.63069,0.163669,0,-1.62813,-1.86,0.145369,-1.52354,-1.73824,0.113121,0,-1.11251,-2.00573,0.737027,-0.848753,-1.65334,0.8631,0,-1.92969,-1.86,0.255178,-1.92035,-1.50756,0.231616,0,-1.46485,-1.86,0.441714,-1.33931,-1.75207,0.446815,0,-1.4885,-1.86,0.575733,-1.36448,-1.68331,0.609723,0,-1.92463,-1.86,0.78547,-1.86951,-1.67643,0.858385,0,
