time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,
0,1.61703,-3.29315,0.261906,2.29561,-3.81753,0.274917,1.29629,-1.86,0.718313,1.84563,-1.80691,0.915229,0,1.75998,-1.86,0.553458,2.49005,-1.86813,0.671494,0,1.90429,-1.86,0.49252,2.69981,-1.80094,0.599415,0,1.96807,-1.86,0.142527,2.78145,-1.83405,0.109697,0,1.46224,-1.86,0.712369,2.09011,-1.91491,0.872943,0,2.29715,-1.86,0.442632,3.19328,-1.92596,0.513451,0,2.12231,-1.86,0.199302,2.9832,-1.86729,0.189725,0,1.78451,-1.86,0.421497,2.51957,-1.90108,0.488327,0,1.90084,-1.86,0.72461,2.67269,-1.91337,0.889691,0,1.63321,-1.86,0.404592,2.31774,-1.85649,0.47016,0,2.41672,-1.86,0.173375,3.39435,-1.84845,0.15328,0,2.17976,-1.86,0.479975,3.05826,-1.87522,0.570461,0,2.40478,-1.86,0.689885,3.37438,-1.85493,0.861007,0,2.28921,-1.86,0.210032,3.21658,-1.85395,0.203843,0,2.1202,-1.86,0.701017,2.95417,-1.9418,0.849633,0,1.81522,-1.86,0.17943,2.57654,-1.78611,0.15801,0,2.24748,-1.86,0.71111,3.13585,-1.90749,0.873596,0,2.49063,-1.86,0.608351,3.4476,-1.92768,0.731765,0,1.92772,-1.86,0.341104,2.73388,-1.7959,0.386635,0,1.41833,-1.86,0.616182,2.0218,-1.84269,0.763101,0,1.50928,-1.86,0.329028,2.15855,-1.99466,0.360292,0,
0.033334,1.61703,-3.29315,0.261906,2.30766,-3.81939,0.274468,1.29629,-1.86,0.718313,1.85106,-1.87236,0.892904,0,1.75998,-1.86,0.553458,2.47264,-1.95856,0.652471,0,1.90429,-1.86,0.49252,2.67353,-1.89135,0.583547,0,1.96807,-1.86,0.142527,2.74928,-1.93037,0.11702,0,1.46224,-1.86,0.712369,2.08603,-1.93426,0.863066,0,2.29715,-1.86,0.442632,3.16135,-1.97766,0.507547,0,2.12231,-1.86,0.199302,2.93304,-1.98078,0.196292,0,1.78451,-1.86,0.421497,2.50432,-1.97021,0.482215,0,1.90084,-1.86,0.72461,2.65495,-1.97011,0.871141,0,1.63321,-1.86,0.404592,2.31119,-1.89738,0.465537,0,2.41672,-1.86,0.173375,3.35729,-1.90132,0.155391,0,2.17976,-1.86,0.479975,3.03886,-1.90956,0.563869,0,2.40478,-1.86,0.689885,3.33947,-1.90465,0.844612,0,2.28921,-1.86,0.210032,3.17374,-1.92784,0.207653,0,2.1202,-1.86,0.701017,2.92341,-2.00798,0.828603,0,1.81522,-1.86,0.17943,2.56916,-1.78479,0.1568,0,2.24748,-1.86,0.71111,3.10484,-1.96158,0.855149,0,2.49063,-1.86,0.608351,3.41272,-1.97255,0.719476,0,1.92772,-1.86,0.341104,2.70929,-1.87498,0.38308,0,1.41833,-1.86,0.616182,2.01762,-1.8572,0.757448,0,1.50928,-1.86,0.329028,2.15375,-2.00581,0.35939,0,
0.0666681,1.61703,-3.29315,0.261906,2.32273,-3.82172,0.273907,1.29629,-1.86,0.718313,1.85746,-1.90609,0.882979,0,1.75998,-1.86,0.553458,2.47257,-1.95932,0.652316,0,1.90429,-1.86,0.49252,2.67427,-1.89138,0.584243,0,1.96807,-1.86,0.142527,2.75283,-1.93298,0.11815,0,1.46224,-1.86,0.712369,2.09127,-1.96113,0.855355,0,2.29715,-1.86,0.442632,3.15569,-2.00375,0.504436,0,2.12231,-1.86,0.199302,2.93768,-1.96909,0.19646,0,1.78451,-1.86,0.421497,2.50434,-1.97048,0.483526,0,1.90084,-1.86,0.72461,2.65551,-1.96966,0.8702,0,1.63321,-1.86,0.404592,2.3095,-1.90389,0.46477,0,2.41672,-1.86,0.173375,3.34498,-1.93057,0.157777,0,2.17976,-1.86,0.479975,3.03445,-1.92534,0.561457,0,2.40478,-1.86,0.689885,3.32689,-1.93147,0.838108,0,2.28921,-1.86,0.210032,3.16603,-1.94725,0.207628,0,2.1202,-1.86,0.701017,2.91895,-2.01523,0.824834,0,1.81522,-1.86,0.17943,2.56777,-1.78405,0.156825,0,2.24748,-1.86,0.71111,3.09917,-1.97693,0.851066,0,2.49063,-1.86,0.608351,3.3982,-2.00116,0.713293,0,1.92772,-1.86,0.341104,2.71121,-1.87578,0.384333,0,1.41833,-1.86,0.616182,2.02189,-1.88893,0.750312,0,1.50928,-1.86,0.329028,2.15327,-2.01173,0.358997,0,
0.100002,1.64307,-3.29635,0.262173,2.33374,-3.82317,0.2735,1.29629,-1.86,0.718313,1.85441,-1.91139,0.881109,0,1.75998,-1.86,0.553458,2.46673,-1.95964,0.653647,0,1.90429,-1.86,0.49252,2.66699,-1.89063,0.585855,0,1.96807,-1.86,0.142527,2.74775,-1.93188,0.11903,0,1.46224,-1.86,0.712369,2.0843,-1.96207,0.858767,0,2.29715,-1.86,0.442632,3.15133,-2.00053,0.509414,0,2.12231,-1.86,0.199302,2.92716,-1.98483,0.198042,0,1.78451,-1.86,0.421497,2.50224,-1.97109,0.487602,0,1.90084,-1.86,0.72461,2.64283,-1.99681,0.864054,0,1.63321,-1.86,0.404592,2.3037,-1.90465,0.466207,0,2.41672,-1.86,0.173375,3.33774,-1.92772,0.158249,0,2.17976,-1.86,0.479975,3.02947,-1.92396,0.563822,0,2.40478,-1.86,0.689885,3.31947,-1.93033,0.842569,0,2.28921,-1.86,0.210032,3.15747,-1.94618,0.209173,0,2.1202,-1.86,0.701017,2.9127,-2.01574,0.827199,0,1.81522,-1.86,0.17943,2.56112,-1.78338,0.159306,0,2.24748,-1.86,0.71111,3.09172,-1.97551,0.850603,0,2.49063,-1.86,0.608351,3.3933,-2.00094,0.717418,0,1.92772,-1.86,0.341104,2.70535,-1.87497,0.385969,0,1.41833,-1.86,0.616182,2.01564,-1.88954,0.752842,0,1.50928,-1.86,0.329028,2.14936,-2.03174,0.357937,0,
0.133336,1.67961,-3.30003,0.262583,2.3438,-3.8245,0.273129,1.29629,-1.86,0.718313,1.85189,-1.9128,0.883462,0,1.75998,-1.86,0.553458,2.4651,-1.959,0.653781,0,1.90429,-1.86,0.49252,2.66475,-1.89047,0.58522,0,1.96807,-1.86,0.142527,2.74665,-1.93226,0.121091,0,1.46224,-1.86,0.712369,2.08474,-1.96323,0.858944,0,2.29715,-1.86,0.442632,3.15036,-2.00613,0.50669,0,2.12231,-1.86,0.199302,2.92423,-1.98442,0.196762,0,1.78451,-1.86,0.421497,2.50002,-1.97028,0.484165,0,1.90084,-1.86,0.72461,2.64002,-1.99532,0.860176,0,1.63321,-1.86,0.404592,2.30209,-1.90347,0.466345,0,2.41672,-1.86,0.173375,3.33369,-1.93688,0.157719,0,2.17976,-1.86,0.479975,3.02798,-1.92624,0.564261,0,2.40478,-1.86,0.689885,3.31631,-1.93681,0.837902,0,2.28921,-1.86,0.210032,3.15584,-1.95219,0.208539,0,2.1202,-1.86,0.701017,2.91256,-2.01717,0.826729,0,1.81522,-1.86,0.17943,2.55831,-1.78292,0.159405,0,2.24748,-1.86,0.71111,3.09297,-1.9797,0.847667,0,2.49063,-1.86,0.608351,3.3898,-2.00722,0.71324,0,1.92772,-1.86,0.341104,2.70455,-1.87539,0.38697,0,1.41833,-1.86,0.616182,2.01431,-1.89044,0.752512,0,1.50928,-1.86,0.329028,2.14904,-2.02937,0.359501,0,
0.16667,1.67961,-3.30003,0.262583,2.3705,-3.82767,0.272148,1.29629,-1.86,0.718313,1.85496,-1.92487,0.880022,0,1.75998,-1.86,0.553458,2.46602,-1.96759,0.653433,0,1.90429,-1.86,0.49252,2.66381,-1.8979,0.586091,0,1.96807,-1.86,0.142527,2.7448,-1.93813,0.121945,0,1.46224,-1.86,0.712369,2.08728,-1.97236,0.857909,0,2.29715,-1.86,0.442632,3.15028,-2.00653,0.507923,0,2.12231,-1.86,0.199302,2.91971,-2.00277,0.199066,0,1.78451,-1.86,0.421497,2.50083,-1.97853,0.483996,0,1.90084,-1.86,0.72461,2.64307,-2.00373,0.862025,0,1.63321,-1.86,0.404592,2.30558,-1.91306,0.468063,0,2.41672,-1.86,0.173375,3.33439,-1.93592,0.161341,0,2.17976,-1.86,0.479975,3.02717,-1.93005,0.564866,0,2.40478,-1.86,0.689885,3.31689,-1.93671,0.839389,0,2.28921,-1.86,0.210032,3.15403,-1.95194,0.21027,0,2.1202,-1.86,0.701017,2.91376,-2.02277,0.828655,0,1.81522,-1.86,0.17943,2.55792,-1.79122,0.161312,0,2.24748,-1.86,0.71111,3.09385,-1.98162,0.849149,0,2.49063,-1.86,0.608351,3.39004,-2.00659,0.715548,0,1.92772,-1.86,0.341104,2.70483,-1.88251,0.388623,0,1.41833,-1.86,0.616182,2.01688,-1.90042,0.752199,0,1.50928,-1.86,0.329028,2.152,-2.0399,0.360118,0,
0.200004,1.67961,-3.30003,0.262583,2.38533,-3.82931,0.271605,1.29629,-1.86,0.718313,1.85298,-1.93413,0.878381,0,1.75998,-1.86,0.553458,2.46193,-1.97245,0.655156,0,1.90429,-1.86,0.49252,2.65836,-1.90173,0.586248,0,1.96807,-1.86,0.142527,2.73471,-1.94114,0.121849,0,1.46224,-1.86,0.712369,2.08466,-1.97952,0.855639,0,2.29715,-1.86,0.442632,3.14324,-2.01195,0.508908,0,2.12231,-1.86,0.199302,2.90656,-2.02941,0.201305,0,1.78451,-1.86,0.421497,2.49637,-1.98249,0.481704,0,1.90084,-1.86,0.72461,2.64082,-2.00835,0.864206,0,1.63321,-1.86,0.404592,2.30329,-1.91845,0.46739,0,2.41672,-1.86,0.173375,3.32645,-1.94135,0.162637,0,2.17976,-1.86,0.479975,3.01947,-1.93372,0.566533,0,2.40478,-1.86,0.689885,3.30943,-1.94136,0.840154,0,2.28921,-1.86,0.210032,3.1466,-1.95905,0.212181,0,2.1202,-1.86,0.701017,2.90575,-2.02482,0.827285,0,1.81522,-1.86,0.17943,2.55178,-1.79533,0.163252,0,2.24748,-1.86,0.71111,3.08404,-1.98418,0.850658,0,2.49063,-1.86,0.608351,3.38126,-2.01161,0.71261,0,1.92772,-1.86,0.341104,2.69602,-1.88549,0.388334,0,1.41833,-1.86,0.616182,2.01201,-1.90871,0.750752,0,1.50928,-1.86,0.329028,2.14912,-2.04692,0.36084,0,
0.233338,1.70595,-3.30251,0.26282,2.39724,-3.83071,0.271168,1.29629,-1.86,0.718313,1.84962,-1.93511,0.879484,0,1.75998,-1.86,0.553458,2.4586,-1.97245,0.655182,0,1.90429,-1.86,0.49252,2.65426,-1.90192,0.587012,0,1.96807,-1.86,0.142527,2.72974,-1.9422,0.122127,0,1.46224,-1.86,0.712369,2.08282,-1.9796,0.855451,0,2.29715,-1.86,0.442632,3.13869,-2.01314,0.506867,0,2.12231,-1.86,0.199302,2.90548,-2.03046,0.201394,0,1.78451,-1.86,0.421497,2.49165,-1.98276,0.484554,0,1.90084,-1.86,0.72461,2.6381,-2.0086,0.864832,0,1.63321,-1.86,0.404592,2.30004,-1.91857,0.46705,0,2.41672,-1.86,0.173375,3.32037,-1.94242,0.16052,0,2.17976,-1.86,0.479975,3.01603,-1.93614,0.565583,0,2.40478,-1.86,0.689885,3.30522,-1.94332,0.838393,0,2.28921,-1.86,0.210032,3.14265,-1.95921,0.211403,0,2.1202,-1.86,0.701017,2.90534,-2.0277,0.826111,0,1.81522,-1.86,0.17943,2.54694,-1.79526,0.163455,0,2.24748,-1.86,0.71111,3.08182,-1.98926,0.846602,0,2.49063,-1.86,0.608351,3.37723,-2.01459,0.710581,0,1.92772,-1.86,0.341104,2.68966,-1.88547,0.383692,0,1.41833,-1.86,0.616182,2.00795,-1.90977,0.749207,0,1.50928,-1.86,0.329028,2.14732,-2.04712,0.360358,0,
0.266672,1.70595,-3.30251,0.26282,2.41214,-3.8323,0.270623,1.29629,-1.86,0.718313,1.84493,-1.93632,0.877999,0,1.75998,-1.86,0.553458,2.45398,-1.97328,0.655732,0,1.90429,-1.86,0.49252,2.64866,-1.90227,0.588451,0,1.96807,-1.86,0.142527,2.7264,-1.94197,0.124328,0,1.46224,-1.86,0.712369,2.07866,-1.98079,0.855718,0,2.29715,-1.86,0.442632,3.13597,-2.01271,0.508946,0,2.12231,-1.86,0.199302,2.90297,-2.02937,0.202569,0,1.78451,-1.86,0.421497,2.48989,-1.984,0.488969,0,1.90084,-1.86,0.72461,2.63475,-2.00912,0.865323,0,1.63321,-1.86,0.404592,2.29249,-1.92006,0.468295,0,2.41672,-1.86,0.173375,3.3172,-1.94335,0.164821,0,2.17976,-1.86,0.479975,3.0124,-1.93396,0.565996,0,2.40478,-1.86,0.689885,3.30119,-1.94099,0.841256,0,2.28921,-1.86,0.210032,3.14196,-1.95921,0.214553,0,2.1202,-1.86,0.701017,2.90019,-2.02553,0.829365,0,1.81522,-1.86,0.17943,2.54193,-1.79576,0.164072,0,2.24748,-1.86,0.71111,3.07704,-1.98396,0.848873,0,2.49063,-1.86,0.608351,3.37525,-2.01167,0.713411,0,1.92772,-1.86,0.341104,2.68473,-1.88584,0.385941,0,1.41833,-1.86,0.616182,2.00558,-1.91015,0.749108,0,1.50928,-1.86,0.329028,2.14442,-2.04793,0.361038,0,
0.300007,1.73185,-3.30475,0.263023,2.42371,-3.83352,0.270201,1.29629,-1.86,0.718313,1.83853,-1.93282,0.881024,0,1.75998,-1.86,0.553458,2.44905,-1.96721,0.657712,0,1.90429,-1.86,0.49252,2.64351,-1.89619,0.590975,0,1.96807,-1.86,0.142527,2.72378,-1.93577,0.124584,0,1.46224,-1.86,0.712369,2.07318,-1.97672,0.858851,0,2.29715,-1.86,0.442632,3.13165,-2.00715,0.511185,0,2.12231,-1.86,0.199302,2.89941,-2.02405,0.203926,0,1.78451,-1.86,0.421497,2.48492,-1.97802,0.491551,0,1.90084,-1.86,0.72461,2.63095,-2.00403,0.868342,0,1.63321,-1.86,0.404592,2.28374,-1.91462,0.470556,0,2.41672,-1.86,0.173375,3.3132,-1.93614,0.164805,0,2.17976,-1.86,0.479975,3.00931,-1.92949,0.568247,0,2.40478,-1.86,0.689885,3.29762,-1.93912,0.84344,0,2.28921,-1.86,0.210032,3.13725,-1.9508,0.215167,0,2.1202,-1.86,0.701017,2.89686,-2.02156,0.830446,0,1.81522,-1.86,0.17943,2.53563,-1.78886,0.164734,0,2.24748,-1.86,0.71111,3.07438,-1.9825,0.850601,0,2.49063,-1.86,0.608351,3.37298,-2.00978,0.716386,0,1.92772,-1.86,0.341104,2.68131,-1.87982,0.391075,0,1.41833,-1.86,0.616182,1.99916,-1.90486,0.754852,0,1.50928,-1.86,0.329028,2.13758,-2.04265,0.361204,0,
