time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,
0,-1.8451,3.35812,0.29937,-1.59843,3.50948,0.547442,-1.94391,1.86,0.591352,-1.76324,1.01063,1.03447,0,-1.84672,1.86,0.517824,-1.60115,0.983836,0.915729,0,-1.95862,1.86,0.44666,-1.79277,0.944717,0.799602,0,-2.08019,1.86,0.744064,-1.97767,1.09276,1.26481,0,-1.96584,1.86,0.306981,-1.79996,1.00886,0.560146,0,-1.88842,1.86,0.704234,-1.6708,1.00672,1.22381,0,-2.07298,1.86,0.339583,-1.97422,1.03896,0.613755,0,-1.86085,1.86,0.339566,-1.62567,0.918634,0.616956,0,-2.13358,1.86,0.516376,-2.08108,1.00298,0.910515,0,-1.90318,1.86,0.200078,-1.69867,0.923874,0.376073,0,-2.55159,1.86,0.693883,-2.73961,1.08958,1.1847,0,-2.37882,1.86,0.302657,-2.5008,0.976582,0.552999,0,-2.46114,1.86,0.606657,-2.58051,1.1212,1.03732,0,-2.18847,1.86,0.291689,-2.17483,0.994626,0.534548,0,-2.48641,1.86,0.431721,-2.62536,1.11054,0.759376,0,-2.57702,1.86,0.207803,-2.81517,1.01901,0.39522,0,-2.2631,1.86,0.544165,-2.30757,0.967916,0.962738,0,-2.16059,1.86,0.403212,-2.13686,0.952721,0.724664,0,-2.59144,1.86,0.347892,-2.81101,1.07546,0.626276,0,-2.05141,1.86,0.182086,-1.93293,1.08055,0.357286,0,-2.56604,1.86,0.532635,-2.76927,1.07645,0.926278,0,
0.033334,-1.85616,3.35849,0.299258,-1.62513,3.51107,0.54847,-1.94391,1.86,0.591352,-1.76161,1.12115,1.01408,0,-1.84672,1.86,0.517824,-1.61047,1.06711,0.90406,0,-1.95862,1.86,0.44666,-1.79111,1.0441,0.790584,0,-2.08019,1.86,0.744064,-1.97385,1.16942,1.24261,0,-1.96584,1.86,0.306981,-1.79753,1.12008,0.559835,0,-1.88842,1.86,0.704234,-1.67415,1.11391,1.1969,0,-2.07298,1.86,0.339583,-1.96343,1.15341,0.612666,0,-1.86085,1.86,0.339566,-1.62801,1.05552,0.616079,0,-2.13358,1.86,0.516376,-2.06413,1.12108,0.894457,0,-1.90318,1.86,0.200078,-1.69631,1.05941,0.386416,0,-2.55159,1.86,0.693883,-2.72113,1.14697,1.17209,0,-2.37882,1.86,0.302657,-2.46764,1.08604,0.553875,0,-2.46114,1.86,0.606657,-2.56508,1.18037,1.02345,0,-2.18847,1.86,0.291689,-2.15778,1.09945,0.539469,0,-2.48641,1.86,0.431721,-2.59786,1.19211,0.755049,0,-2.57702,1.86,0.207803,-2.77587,1.11002,0.405098,0,-2.2631,1.86,0.544165,-2.28807,1.06105,0.94795,0,-2.16059,1.86,0.403212,-2.12212,1.05275,0.719821,0,-2.59144,1.86,0.347892,-2.78436,1.14459,0.627001,0,-2.05141,1.86,0.182086,-1.92654,1.1806,0.36789,0,-2.56604,1.86,0.532635,-2.744,1.14506,0.918756,0,
0.0666681,-1.85616,3.35849,0.299258,-1.63567,3.51168,0.548875,-1.94391,1.86,0.591352,-1.74002,1.24444,0.989351,0,-1.84672,1.86,0.517824,-1.59255,1.24044,0.879269,0,-1.95862,1.86,0.44666,-1.76527,1.18545,0.774985,0,-2.08019,1.86,0.744064,-1.94372,1.27357,1.21093,0,-1.96584,1.86,0.306981,-1.77514,1.23802,0.559561,0,-1.88842,1.86,0.704234,-1.65799,1.2253,1.16685,0,-2.07298,1.86,0.339583,-1.93287,1.27007,0.609752,0,-1.86085,1.86,0.339566,-1.61677,1.14916,0.611402,0,-2.13358,1.86,0.516376,-2.03014,1.23174,0.877171,0,-1.90318,1.86,0.200078,-1.68034,1.17075,0.393225,0,-2.55159,1.86,0.693883,-2.67482,1.21583,1.14976,0,-2.37882,1.86,0.302657,-2.41326,1.19847,0.553044,0,-2.46114,1.86,0.606657,-2.51383,1.26895,1.00581,0,-2.18847,1.86,0.291689,-2.10403,1.26047,0.539142,0,-2.48641,1.86,0.431721,-2.54339,1.28597,0.746024,0,-2.57702,1.86,0.207803,-2.69029,1.24699,0.410063,0,-2.2631,1.86,0.544165,-2.24291,1.17141,0.929213,0,-2.16059,1.86,0.403212,-2.08053,1.17994,0.709438,0,-2.59144,1.86,0.347892,-2.71953,1.24194,0.623089,0,-2.05141,1.86,0.182086,-1.90314,1.27007,0.372953,0,-2.56604,1.86,0.532635,-2.69837,1.2144,0.911538,0,
0.100002,-1.88431,3.3594,0.299689,-1.6633,3.51339,0.549939,-1.94391,1.86,0.591352,-1.74346,1.34092,0.969446,0,-1.84672,1.86,0.517824,-1.60482,1.32051,0.865952,0,-1.95862,1.86,0.44666,-1.76362,1.3161,0.761749,0,-2.08019,1.86,0.744064,-1.94141,1.35282,1.18726,0,-1.96584,1.86,0.306981,-1.77581,1.34427,0.556992,0,-1.88842,1.86,0.704234,-1.66569,1.30907,1.14229,0,-2.07298,1.86,0.339583,-1.92641,1.37382,0.60491,0,-1.86085,1.86,0.339566,-1.62443,1.24907,0.606586,0,-2.13358,1.86,0.516376,-2.01521,1.35015,0.858457,0,-1.90318,1.86,0.200078,-1.68485,1.27874,0.399852,0,-2.55159,1.86,0.693883,-2.65419,1.27919,1.13225,0,-2.37882,1.86,0.302657,-2.37006,1.33733,0.549004,0,-2.46114,1.86,0.606657,-2.49024,1.34814,0.987862,0,-2.18847,1.86,0.291689,-2.09106,1.36284,0.540878,0,-2.48641,1.86,0.431721,-2.51704,1.36921,0.735128,0,-2.57702,1.86,0.207803,-2.6462,1.35485,0.414425,0,-2.2631,1.86,0.544165,-2.21946,1.2833,0.908967,0,-2.16059,1.86,0.403212,-2.06976,1.2779,0.700215,0,-2.59144,1.86,0.347892,-2.68486,1.32877,0.617331,0,-2.05141,1.86,0.182086,-1.90531,1.33599,0.376436,0,-2.56604,1.86,0.532635,-2.68163,1.26997,0.900269,0,
0.133336,-1.88431,3.3594,0.299689,-1.67864,3.51437,0.55053,-1.94391,1.86,0.591352,-1.7285,1.47402,0.945439,0,-1.84672,1.86,0.517824,-1.59817,1.44836,0.84632,0,-1.95862,1.86,0.44666,-1.75169,1.42326,0.753985,0,-2.08019,1.86,0.744064,-1.91563,1.47372,1.15324,0,-1.96584,1.86,0.306981,-1.7617,1.45821,0.557419,0,-1.88842,1.86,0.704234,-1.65473,1.44267,1.10581,0,-2.07298,1.86,0.339583,-1.90147,1.50101,0.602731,0,-1.86085,1.86,0.339566,-1.61825,1.35938,0.601309,0,-2.13358,1.86,0.516376,-1.98468,1.47994,0.840981,0,-1.90318,1.86,0.200078,-1.67473,1.40201,0.407062,0,-2.55159,1.86,0.693883,-2.5746,1.42278,1.0963,0,-2.37882,1.86,0.302657,-2.31584,1.47244,0.54942,0,-2.46114,1.86,0.606657,-2.43729,1.45867,0.968733,0,-2.18847,1.86,0.291689,-2.05685,1.48722,0.542519,0,-2.48641,1.86,0.431721,-2.46967,1.46475,0.730238,0,-2.57702,1.86,0.207803,-2.55568,1.52044,0.430191,0,-2.2631,1.86,0.544165,-2.17569,1.41617,0.88936,0,-2.16059,1.86,0.403212,-2.02703,1.44289,0.691021,0,-2.59144,1.86,0.347892,-2.62885,1.42642,0.616993,0,-2.05141,1.86,0.182086,-1.88578,1.43463,0.386477,0,-2.56604,1.86,0.532635,-2.6152,1.38603,0.883715,0,
0.16667,-1.91261,3.36054,0.300153,-1.69114,3.51538,0.551016,-1.94391,1.86,0.591352,-1.72227,1.5257,0.933048,0,-1.84672,1.86,0.517824,-1.59338,1.52856,0.83564,0,-1.95862,1.86,0.44666,-1.74407,1.47532,0.747197,0,-2.08019,1.86,0.744064,-1.89738,1.55638,1.12806,0,-1.96584,1.86,0.306981,-1.75101,1.53428,0.554728,0,-1.88842,1.86,0.704234,-1.64972,1.50069,1.0885,0,-2.07298,1.86,0.339583,-1.89086,1.55151,0.600514,0,-1.86085,1.86,0.339566,-1.61295,1.4278,0.597907,0,-2.13358,1.86,0.516376,-1.96813,1.54612,0.829225,0,-1.90318,1.86,0.200078,-1.66776,1.47344,0.4102,0,-2.55159,1.86,0.693883,-2.53841,1.4898,1.07317,0,-2.37882,1.86,0.302657,-2.29758,1.51705,0.547819,0,-2.46114,1.86,0.606657,-2.4044,1.52557,0.950065,0,-2.18847,1.86,0.291689,-2.03897,1.54885,0.541807,0,-2.48641,1.86,0.431721,-2.44433,1.51379,0.722027,0,-2.57702,1.86,0.207803,-2.52202,1.58346,0.429989,0,-2.2631,1.86,0.544165,-2.16087,1.46009,0.880602,0,-2.16059,1.86,0.403212,-2.01217,1.50163,0.684648,0,-2.59144,1.86,0.347892,-2.59746,1.47952,0.612029,0,-2.05141,1.86,0.182086,-1.87782,1.47179,0.387028,0,-2.56604,1.86,0.532635,-2.57205,1.46211,0.868675,0,
0.200004,-1.94047,3.36167,0.300588,-1.70662,3.51655,0.551616,-1.94391,1.86,0.591352,-1.71991,1.55631,0.92777,0,-1.84672,1.86,0.517824,-1.59283,1.57913,0.828034,0,-1.95862,1.86,0.44666,-1.73768,1.53428,0.740898,0,-2.08019,1.86,0.744064,-1.8801,1.65187,1.10106,0,-1.96584,1.86,0.306981,-1.74477,1.59716,0.555133,0,-1.88842,1.86,0.704234,-1.64848,1.53267,1.08055,0,-2.07298,1.86,0.339583,-1.88349,1.59349,0.598636,0,-1.86085,1.86,0.339566,-1.61317,1.45316,0.599315,0,-2.13358,1.86,0.516376,-1.9578,1.59509,0.822256,0,-1.90318,1.86,0.200078,-1.66308,1.54613,0.416134,0,-2.55159,1.86,0.693883,-2.52129,1.52456,1.06594,0,-2.37882,1.86,0.302657,-2.27617,1.57015,0.547704,0,-2.46114,1.86,0.606657,-2.38549,1.56906,0.939087,0,-2.18847,1.86,0.291689,-2.0224,1.61405,0.539996,0,-2.48641,1.86,0.431721,-2.43189,1.54195,0.717365,0,-2.57702,1.86,0.207803,-2.50727,1.61346,0.431443,0,-2.2631,1.86,0.544165,-2.14499,1.50898,0.871804,0,-2.16059,1.86,0.403212,-2.00435,1.53664,0.68272,0,-2.59144,1.86,0.347892,-2.58073,1.51098,0.610978,0,-2.05141,1.86,0.182086,-1.86863,1.52183,0.390169,0,-2.56604,1.86,0.532635,-2.55879,1.49049,0.864994,0,
0.233338,-1.94047,3.36167,0.300588,-1.71858,3.51736,0.552078,-1.94391,1.86,0.591352,-1.70803,1.62875,0.914633,0,-1.84672,1.86,0.517824,-1.58645,1.65983,0.817326,0,-1.95862,1.86,0.44666,-1.7256,1.61496,0.736118,0,-2.08019,1.86,0.744064,-1.86057,1.74588,1.07522,0,-1.96584,1.86,0.306981,-1.73267,1.67761,0.556565,0,-1.88842,1.86,0.704234,-1.63832,1.61854,1.05966,0,-2.07298,1.86,0.339583,-1.86732,1.65913,0.599304,0,-1.86085,1.86,0.339566,-1.60531,1.51429,0.600348,0,-2.13358,1.86,0.516376,-1.94058,1.65645,0.818289,0,-1.90318,1.86,0.200078,-1.65254,1.66524,0.425495,0,-2.55159,1.86,0.693883,-2.47432,1.60465,1.04802,0,-2.37882,1.86,0.302657,-2.24936,1.62924,0.55315,0,-2.46114,1.86,0.606657,-2.35116,1.6347,0.930131,0,-2.18847,1.86,0.291689,-2.00364,1.67302,0.541045,0,-2.48641,1.86,0.431721,-2.38206,1.63713,0.715927,0,-2.57702,1.86,0.207803,-2.47632,1.66139,0.437401,0,-2.2631,1.86,0.544165,-2.11704,1.58508,0.863953,0,-2.16059,1.86,0.403212,-1.98145,1.61131,0.678639,0,-2.59144,1.86,0.347892,-2.55011,1.5567,0.612795,0,-2.05141,1.86,0.182086,-1.85647,1.56894,0.396313,0,-2.56604,1.86,0.532635,-2.51654,1.55968,0.858972,0,
0.266672,-1.96794,3.36284,0.301003,-1.73387,3.51852,0.552671,-1.94391,1.86,0.591352,-1.70651,1.66554,0.90905,0,-1.84672,1.86,0.517824,-1.58704,1.71611,0.808785,0,-1.95862,1.86,0.44666,-1.71936,1.70118,0.725172,0,-2.08019,1.86,0.744064,-1.85593,1.78527,1.06287,0,-1.96584,1.86,0.306981,-1.7283,1.74046,0.555622,0,-1.88842,1.86,0.704234,-1.63791,1.66262,1.04775,0,-2.07298,1.86,0.339583,-1.86284,1.69385,0.599011,0,-1.86085,1.86,0.339566,-1.60417,1.57129,0.5981,0,-2.13358,1.86,0.516376,-1.92689,1.72562,0.805605,0,-1.90318,1.86,0.200078,-1.65171,1.73135,0.429158,0,-2.55159,1.86,0.693883,-2.44723,1.66086,1.03063,0,-2.37882,1.86,0.302657,-2.23316,1.67396,0.551636,0,-2.46114,1.86,0.606657,-2.33248,1.67953,0.919598,0,-2.18847,1.86,0.291689,-1.98593,1.74965,0.543399,0,-2.48641,1.86,0.431721,-2.35941,1.69116,0.711061,0,-2.57702,1.86,0.207803,-2.46149,1.69189,0.437857,0,-2.2631,1.86,0.544165,-2.10456,1.63093,0.855717,0,-2.16059,1.86,0.403212,-1.97042,1.6658,0.673529,0,-2.59144,1.86,0.347892,-2.50523,1.64079,0.611487,0,-2.05141,1.86,0.182086,-1.84736,1.6282,0.399521,0,-2.56604,1.86,0.532635,-2.47943,1.63267,0.845084,0,
0.300006,-1.97855,3.36334,0.300865,-1.74555,3.51938,0.553123,-1.94391,1.86,0.591352,-1.70136,1.68139,0.903761,0,-1.84672,1.86,0.517824,-1.58271,1.77805,0.800763,0,-1.95862,1.86,0.44666,-1.71064,1.77295,0.718818,0,-2.08019,1.86,0.744064,-1.84228,1.84364,1.04827,0,-1.96584,1.86,0.306981,-1.72036,1.79177,0.556463,0,-1.88842,1.86,0.704234,-1.63105,1.72338,1.03034,0,-2.07298,1.86,0.339583,-1.85059,1.74117,0.596807,0,-1.86085,1.86,0.339566,-1.59895,1.62105,0.596598,0,-2.13358,1.86,0.516376,-1.91492,1.76878,0.798634,0,-1.90318,1.86,0.200078,-1.64541,1.79982,0.435528,0,-2.55159,1.86,0.693883,-2.42422,1.69932,1.02217,0,-2.37882,1.86,0.302657,-2.21727,1.70557,0.553615,0,-2.46114,1.86,0.606657,-2.31299,1.71452,0.912789,0,-2.18847,1.86,0.291689,-1.9715,1.79773,0.543987,0,-2.48641,1.86,0.431721,-2.33435,1.73768,0.705965,0,-2.57702,1.86,0.207803,-2.43694,1.72969,0.4406,0,-2.2631,1.86,0.544165,-2.08558,1.68043,0.847947,0,-2.16059,1.86,0.403212,-1.95451,1.71976,0.670264,0,-2.59144,1.86,0.347892,-2.47211,1.69827,0.61131,0,-2.05141,1.86,0.182086,-1.83775,1.6666,0.403736,0,-2.56604,1.86,0.532635,-2.46075,1.66387,0.842946,0,
