time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
166.584,2.00136,-3.50302,0.220126,0.999387,-0.00713443,-0.00930426,0.0329947,2.30855,-4.22556,0.0982654,0.999682,0.0139155,0.0129189,-0.0165743,0,
166.644,2.02969,-3.50114,0.220641,0.999358,-0.00714247,-0.00929809,0.0338594,2.33621,-4.22646,0.0975377,0.999696,0.0139265,0.0129071,-0.0157243,0,
166.704,2.05487,-3.49922,0.220193,0.99935,-0.00714099,-0.00913696,0.0341352,2.36401,-4.22733,0.0968075,0.999699,0.013929,0.0129044,-0.0155343,0,
166.764,2.08056,-3.49726,0.219716,0.999334,-0.0070805,-0.00892181,0.0346548,2.39177,-4.22818,0.0960786,0.999706,0.0139345,0.0128985,-0.0151075,0,
166.822,2.10822,-3.49534,0.220197,0.999305,-0.007088,-0.00891585,0.0354953,2.41878,-4.22899,0.0953701,0.999718,0.0139453,0.0128868,-0.014269,0,
166.845,2.11923,-3.49455,0.220388,0.999302,-0.0070888,-0.00891521,0.0355852,2.42952,-4.22929,0.0950888,0.99972,0.0139468,0.0128851,-0.0141477,0,
166.905,2.14782,-3.49251,0.220885,0.99931,-0.00708676,-0.00891684,0.0353559,2.45746,-4.23007,0.0943574,0.999717,0.0139442,0.012888,-0.0143549,0,
166.963,2.1752,-3.49057,0.22136,0.999301,-0.00708888,-0.00891515,0.035594,2.48423,-4.23083,0.0936564,0.99972,0.013947,0.0128849,-0.014134,0,
166.985,2.17987,-3.49015,0.22082,0.999293,-0.00695504,-0.00874223,0.0358893,2.49451,-4.23112,0.0933874,0.999724,0.0139504,0.0128812,-0.0138688,0,
167.044,2.17987,-3.49015,0.22082,0.999293,-0.00695504,-0.00874223,0.0358893,2.52311,-4.2319,0.0926392,0.999731,0.0139577,0.0128733,-0.0133039,0,
167.104,2.23702,-3.48601,0.221792,0.999265,-0.00696189,-0.00873678,0.0366719,2.55038,-4.23262,0.0919266,0.999735,0.0139611,0.0128697,-0.0130419,0,
167.162,2.2614,-3.4842,0.220887,0.999255,-0.00647285,-0.00834644,0.0371184,2.57689,-4.2333,0.0912342,0.99974,0.0139667,0.0128636,-0.0126057,0,
167.184,2.26921,-3.48365,0.219743,0.999253,-0.00594704,-0.00794997,0.0373599,2.5867,-4.23354,0.0909783,0.999743,0.0139698,0.0128602,-0.0123674,0,
167.285,2.31597,-3.48014,0.220468,0.999179,-0.00596235,-0.00793849,0.0392863,2.63237,-4.23466,0.0897876,0.999765,0.0139948,0.012833,-0.0104189,0,
167.345,2.34311,-3.478,0.220887,0.999188,-0.00596057,-0.00793983,0.0390618,2.65894,-4.2352,0.0890976,0.999764,0.0139927,0.0128352,-0.0105792,0,
167.405,2.34311,-3.478,0.220887,0.999188,-0.00596057,-0.00793983,0.0390618,2.68554,-4.23575,0.0884067,0.999753,0.0139798,0.0128493,-0.0115844,0,
167.463,2.39289,-3.4742,0.220852,0.999196,-0.00565577,-0.00774844,0.0389368,2.71299,-4.23638,0.087692,0.999762,0.0139902,0.0128381,-0.010781,0,
167.485,2.40319,-3.47339,0.221007,0.999178,-0.00565928,-0.00774587,0.0393899,2.7231,-4.2366,0.0874293,0.999766,0.0139959,0.0128318,-0.0103366,0,
167.543,2.42801,-3.47109,0.219894,0.999162,-0.00562511,-0.00718853,0.0398892,2.75,-4.23714,0.086731,0.999772,0.0140032,0.0128238,-0.00976504,0,
167.566,2.43751,-3.47004,0.218543,0.999168,-0.00557937,-0.00664777,0.0398403,2.76096,-4.23735,0.0864469,0.999772,0.0140029,0.0128241,-0.00978443,0,
167.626,2.46557,-3.4678,0.218904,0.999115,-0.00558807,-0.00664046,0.0411483,2.78845,-4.23788,0.0857341,0.999783,0.0140192,0.0128063,-0.00851302,0,
167.686,2.49439,-3.46542,0.219275,0.999099,-0.0055907,-0.00663824,0.0415449,2.8166,-4.23835,0.0850062,0.999787,0.014025,0.0128,-0.00806277,0,
167.746,2.51966,-3.46312,0.218204,0.99912,-0.00557735,-0.00609821,0.0411177,2.84435,-4.23879,0.0842891,0.999784,0.0140196,0.0128059,-0.00848354,0,
167.805,2.54483,-3.46089,0.217086,0.999098,-0.00552088,-0.0055564,0.0417332,2.8713,-4.23924,0.0835924,0.999788,0.0140267,0.0127981,-0.00793133,0,
167.864,2.57203,-3.45861,0.217377,0.999089,-0.00552215,-0.00555514,0.0419611,2.89788,-4.23965,0.0829059,0.99979,0.0140299,0.0127946,-0.00768176,0,
167.886,2.58261,-3.45772,0.21749,0.999091,-0.00552179,-0.0055555,0.0418954,2.90825,-4.2398,0.0826384,0.99979,0.0140293,0.0127953,-0.00772896,0,
167.946,2.60869,-3.4553,0.216287,0.99909,-0.0055014,-0.00504996,0.0420037,2.93585,-4.24022,0.081926,0.99979,0.0140301,0.0127944,-0.00766402,0,
168.006,2.63358,-3.45307,0.215175,0.99905,-0.0054229,-0.0047011,0.0429753,2.96268,-4.24062,0.0812333,0.999797,0.0140422,0.0127811,-0.0067201,0,
168.066,2.66106,-3.45154,0.215201,0.99896,-0.00889287,-0.00492445,0.0444451,2.99028,-4.24098,0.0805226,0.999804,0.0140576,0.0127642,-0.00551277,0,
168.126,2.66106,-3.45154,0.215201,0.99896,-0.00889287,-0.00492445,0.0444451,3.01784,-4.24128,0.0798145,0.999809,0.0140687,0.0127519,-0.00464029,0,
168.184,2.71367,-3.44793,0.214408,0.998853,-0.0139909,-0.00517037,0.0455056,3.04445,-4.24152,0.0791323,0.999808,0.0140674,0.0127533,-0.0047436,0,
168.207,2.72306,-3.44725,0.213277,0.998839,-0.0149917,-0.00512,0.0454879,3.05505,-4.24161,0.0788604,0.999808,0.0140656,0.0127553,-0.00488465,0,
168.267,2.74838,-3.44493,0.212367,0.998805,-0.0150727,-0.00498839,0.0462243,3.08239,-4.24187,0.078159,0.999811,0.0140741,0.012746,-0.00422039,0,
168.325,2.74838,-3.44493,0.212367,0.998805,-0.0150727,-0.00498839,0.0462243,3.1091,-4.24209,0.0774749,0.999808,0.0140664,0.0127544,-0.0048204,0,
168.347,2.78244,-3.44174,0.210318,0.998869,-0.0145726,-0.00403316,0.0450802,3.1193,-4.24218,0.0772132,0.999806,0.0140622,0.0127591,-0.00515216,0,
168.407,2.80864,-3.43921,0.209425,0.998922,-0.0136633,-0.00373311,0.0442134,3.14672,-4.24245,0.0765094,0.999802,0.014051,0.0127714,-0.00602986,0,
