time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,
0,3.20231,3.48557,0.248432,3.28967,3.40324,0.321433,3.63755,1.86,0.543375,3.95296,0.925905,0.770919,0,3.0287,1.86,0.418115,3.02348,0.910853,0.581598,0,3.67117,1.86,0.674773,3.97354,1.0322,0.943288,0,3.63975,1.86,0.196786,3.94422,0.970812,0.244153,0,3.63917,1.86,-0.00816225,3.95583,0.924405,-0.069848,0,3.53904,1.86,0.0872265,3.78966,0.989478,0.0820635,0,2.60412,1.86,0.110334,2.40343,0.994912,0.116837,0,2.67017,1.86,0.539387,2.50693,1.01216,0.749403,0,3.49215,1.86,0.656556,3.71957,0.992063,0.926795,0,3.55959,1.86,0.327134,3.82481,0.968409,0.439315,0,3.30753,1.86,0.295335,3.45094,0.911556,0.393325,0,2.91188,1.86,0.493674,2.8591,0.99331,0.685007,0,3.40967,1.86,-0.0046414,3.61056,0.88764,-0.0702026,0,3.18734,1.86,0.204436,3.26698,0.93989,0.254762,0,2.79026,1.86,0.499115,2.68252,1.00801,0.690805,0,3.08668,1.86,0.304706,3.11862,0.998576,0.404677,0,3.15258,1.86,0.0409962,3.21348,0.913107,0.00367209,0,2.94727,1.86,0.69085,2.90642,0.960558,0.986237,0,3.64133,1.86,0.420607,3.95418,0.942722,0.582043,0,2.85202,1.86,0.390245,2.76122,0.950915,0.53537,0,3.74762,1.86,0.485784,4.09501,1.00251,0.671967,0,
0.033334,3.20231,3.48557,0.248432,3.27766,3.40237,0.321683,3.63755,1.86,0.543375,3.9449,0.99395,0.761833,0,3.0287,1.86,0.418115,3.03777,0.978267,0.577157,0,3.67117,1.86,0.674773,3.9614,1.10442,0.92694,0,3.63975,1.86,0.196786,3.93448,1.02617,0.254051,0,3.63917,1.86,-0.00816225,3.94723,0.984166,-0.0579094,0,3.53904,1.86,0.0872265,3.78258,1.06209,0.0924857,0,2.60412,1.86,0.110334,2.43989,1.06558,0.126069,0,2.67017,1.86,0.539387,2.54048,1.0879,0.739258,0,3.49215,1.86,0.656556,3.71471,1.06651,0.906265,0,3.55959,1.86,0.327134,3.81717,1.03947,0.437443,0,3.30753,1.86,0.295335,3.45337,0.984126,0.393717,0,2.91188,1.86,0.493674,2.87733,1.05755,0.67946,0,3.40967,1.86,-0.0046414,3.61029,0.979453,-0.0531168,0,3.18734,1.86,0.204436,3.27553,1.01991,0.260176,0,2.79026,1.86,0.499115,2.70469,1.0696,0.683804,0,3.08668,1.86,0.304706,3.13176,1.07972,0.405587,0,3.15258,1.86,0.0409962,3.22746,1.01972,0.0215845,0,2.94727,1.86,0.69085,2.92198,1.01605,0.973774,0,3.64133,1.86,0.420607,3.94044,1.0331,0.572105,0,2.85202,1.86,0.390245,2.78328,1.01829,0.532803,0,3.74762,1.86,0.485784,4.08182,1.06565,0.664306,0,
0.0666681,3.17478,3.48417,0.249019,3.25007,3.40014,0.322251,3.63755,1.86,0.543375,3.9201,1.07844,0.747288,0,3.0287,1.86,0.418115,3.04342,1.05698,0.568806,0,3.67117,1.86,0.674773,3.94089,1.15442,0.914735,0,3.63975,1.86,0.196786,3.91707,1.06469,0.2579,0,3.63917,1.86,-0.00816225,3.92024,1.08256,-0.0417158,0,3.53904,1.86,0.0872265,3.76175,1.1494,0.101071,0,2.60412,1.86,0.110334,2.45673,1.12157,0.131322,0,2.67017,1.86,0.539387,2.54988,1.13388,0.731779,0,3.49215,1.86,0.656556,3.69879,1.12292,0.895758,0,3.55959,1.86,0.327134,3.79739,1.11114,0.434019,0,3.30753,1.86,0.295335,3.44502,1.07391,0.391072,0,2.91188,1.86,0.493674,2.8839,1.11837,0.671389,0,3.40967,1.86,-0.0046414,3.59576,1.06856,-0.039079,0,3.18734,1.86,0.204436,3.2721,1.09488,0.26219,0,2.79026,1.86,0.499115,2.71321,1.12122,0.674868,0,3.08668,1.86,0.304706,3.13084,1.14195,0.403186,0,3.15258,1.86,0.0409962,3.2244,1.09168,0.0301675,0,2.94727,1.86,0.69085,2.93048,1.08745,0.955977,0,3.64133,1.86,0.420607,3.91667,1.1037,0.566765,0,2.85202,1.86,0.390245,2.79337,1.08208,0.5267,0,3.74762,1.86,0.485784,4.0562,1.13048,0.654949,0,
0.100002,3.17478,3.48417,0.249019,3.23474,3.39886,0.322565,3.63755,1.86,0.543375,3.90825,1.13542,0.737041,0,3.0287,1.86,0.418115,3.05504,1.12611,0.563816,0,3.67117,1.86,0.674773,3.93156,1.19963,0.902807,0,3.63975,1.86,0.196786,3.90749,1.12109,0.259357,0,3.63917,1.86,-0.00816225,3.90419,1.15979,-0.028461,0,3.53904,1.86,0.0872265,3.75375,1.1929,0.100426,0,2.60412,1.86,0.110334,2.47736,1.16744,0.137571,0,2.67017,1.86,0.539387,2.5665,1.17458,0.726523,0,3.49215,1.86,0.656556,3.69181,1.19224,0.874524,0,3.55959,1.86,0.327134,3.79171,1.13957,0.432731,0,3.30753,1.86,0.295335,3.44421,1.13732,0.390746,0,2.91188,1.86,0.493674,2.89453,1.16233,0.665418,0,3.40967,1.86,-0.0046414,3.59157,1.11832,-0.0303898,0,3.18734,1.86,0.204436,3.27598,1.1535,0.265233,0,2.79026,1.86,0.499115,2.72714,1.16501,0.671965,0,3.08668,1.86,0.304706,3.13588,1.18301,0.403245,0,3.15258,1.86,0.0409962,3.23064,1.15828,0.0402156,0,2.94727,1.86,0.69085,2.94158,1.1408,0.945383,0,3.64133,1.86,0.420607,3.90673,1.15119,0.560843,0,2.85202,1.86,0.390245,2.80576,1.12661,0.523522,0,3.74762,1.86,0.485784,4.04301,1.1807,0.647546,0,
0.133336,3.14806,3.48256,0.249574,3.22334,3.39774,0.322794,3.63755,1.86,0.543375,3.8981,1.2045,0.725493,0,3.0287,1.86,0.418115,3.06923,1.19207,0.556676,0,3.67117,1.86,0.674773,3.92602,1.24158,0.893347,0,3.63975,1.86,0.196786,3.90023,1.17472,0.260852,0,3.63917,1.86,-0.00816225,3.89639,1.2106,-0.0202097,0,3.53904,1.86,0.0872265,3.75113,1.23822,0.105522,0,2.60412,1.86,0.110334,2.50365,1.21822,0.140334,0,2.67017,1.86,0.539387,2.59051,1.22381,0.715971,0,3.49215,1.86,0.656556,3.68796,1.25148,0.858734,0,3.55959,1.86,0.327134,3.78927,1.18411,0.430462,0,3.30753,1.86,0.295335,3.44588,1.16293,0.392638,0,2.91188,1.86,0.493674,2.90973,1.20926,0.657353,0,3.40967,1.86,-0.0046414,3.59078,1.19021,-0.019803,0,3.18734,1.86,0.204436,3.28312,1.20979,0.265697,0,2.79026,1.86,0.499115,2.74723,1.21496,0.664038,0,3.08668,1.86,0.304706,3.14956,1.25498,0.399489,0,3.15258,1.86,0.0409962,3.23924,1.2213,0.045658,0,2.94727,1.86,0.69085,2.95686,1.19203,0.929765,0,3.64133,1.86,0.420607,3.89271,1.23983,0.549121,0,2.85202,1.86,0.390245,2.82467,1.18036,0.515502,0,3.74762,1.86,0.485784,4.03917,1.20434,0.646525,0,
0.16667,3.13725,3.48194,0.249522,3.21291,3.39672,0.323004,3.63755,1.86,0.543375,3.88241,1.28819,0.710788,0,3.0287,1.86,0.418115,3.08071,1.25428,0.547124,0,3.67117,1.86,0.674773,3.91697,1.29373,0.880209,0,3.63975,1.86,0.196786,3.88806,1.24457,0.26314,0,3.63917,1.86,-0.00816225,3.88267,1.28782,-0.00776556,0,3.53904,1.86,0.0872265,3.74296,1.30986,0.113626,0,2.60412,1.86,0.110334,2.5243,1.26216,0.143806,0,2.67017,1.86,0.539387,2.61311,1.27674,0.708491,0,3.49215,1.86,0.656556,3.68211,1.31697,0.843722,0,3.55959,1.86,0.327134,3.78151,1.24859,0.427164,0,3.30753,1.86,0.295335,3.44872,1.24288,0.389796,0,2.91188,1.86,0.493674,2.92521,1.26512,0.648095,0,3.40967,1.86,-0.0046414,3.58626,1.27327,-0.00721672,0,3.18734,1.86,0.204436,3.29009,1.28838,0.268302,0,2.79026,1.86,0.499115,2.76635,1.26897,0.65491,0,3.08668,1.86,0.304706,3.16098,1.33567,0.39553,0,3.15258,1.86,0.0409962,3.24787,1.30352,0.0553776,0,2.94727,1.86,0.69085,2.97491,1.26645,0.912677,0,3.64133,1.86,0.420607,3.8792,1.3075,0.541026,0,2.85202,1.86,0.390245,2.8462,1.25105,0.508547,0,3.74762,1.86,0.485784,4.03026,1.25012,0.639906,0,
0.200004,3.10951,3.48018,0.250073,3.19777,3.39522,0.323307,3.63755,1.86,0.543375,3.8599,1.3854,0.695286,0,3.0287,1.86,0.418115,3.09362,1.34199,0.541117,0,3.67117,1.86,0.674773,3.89794,1.37606,0.858785,0,3.63975,1.86,0.196786,3.86293,1.35701,0.265331,0,3.63917,1.86,-0.00816225,3.86732,1.35365,0.00239304,0,3.53904,1.86,0.0872265,3.7313,1.37756,0.121748,0,2.60412,1.86,0.110334,2.54741,1.31513,0.150945,0,2.67017,1.86,0.539387,2.64563,1.36095,0.694598,0,3.49215,1.86,0.656556,3.67102,1.3981,0.824515,0,3.55959,1.86,0.327134,3.76868,1.3214,0.425805,0,3.30753,1.86,0.295335,3.44619,1.31691,0.389489,0,2.91188,1.86,0.493674,2.945,1.3531,0.63749,0,3.40967,1.86,-0.0046414,3.5782,1.35615,0.00676396,0,3.18734,1.86,0.204436,3.29279,1.36026,0.271514,0,2.79026,1.86,0.499115,2.78767,1.33917,0.646786,0,3.08668,1.86,0.304706,3.17016,1.42809,0.395315,0,3.15258,1.86,0.0409962,3.25192,1.37455,0.0662918,0,2.94727,1.86,0.69085,2.989,1.33964,0.894918,0,3.64133,1.86,0.420607,3.86311,1.37768,0.534371,0,2.85202,1.86,0.390245,2.86457,1.32342,0.505857,0,3.74762,1.86,0.485784,4.01642,1.30082,0.633639,0,
0.233338,3.10951,3.48018,0.250073,3.18558,3.39416,0.323556,3.63755,1.86,0.543375,3.85615,1.39191,0.692145,0,3.0287,1.86,0.418115,3.09898,1.38189,0.537057,0,3.67117,1.86,0.674773,3.89035,1.40519,0.851654,0,3.63975,1.86,0.196786,3.84818,1.41831,0.269143,0,3.63917,1.86,-0.00816225,3.85998,1.38692,0.00773001,0,3.53904,1.86,0.0872265,3.72422,1.42196,0.127525,0,2.60412,1.86,0.110334,2.56301,1.35118,0.153051,0,2.67017,1.86,0.539387,2.65305,1.38502,0.692226,0,3.49215,1.86,0.656556,3.66511,1.43999,0.815431,0,3.55959,1.86,0.327134,3.75996,1.37265,0.423901,0,3.30753,1.86,0.295335,3.44515,1.36748,0.388235,0,2.91188,1.86,0.493674,2.95697,1.40834,0.628561,0,3.40967,1.86,-0.0046414,3.5731,1.41241,0.0163552,0,3.18734,1.86,0.204436,3.29478,1.4005,0.271733,0,2.79026,1.86,0.499115,2.79834,1.37485,0.640599,0,3.08668,1.86,0.304706,3.17543,1.4808,0.393168,0,3.15258,1.86,0.0409962,3.25504,1.41832,0.0720162,0,2.94727,1.86,0.69085,2.99474,1.37049,0.887793,0,3.64133,1.86,0.420607,3.85452,1.4157,0.532464,0,2.85202,1.86,0.390245,2.869,1.34422,0.505682,0,3.74762,1.86,0.485784,4.00806,1.33246,0.631083,0,
0.266672,3.08288,3.47849,0.250611,3.15902,3.39168,0.324093,3.63755,1.86,0.543375,3.844,1.40984,0.686577,0,3.0287,1.86,0.418115,3.09534,1.41772,0.533147,0,3.67117,1.86,0.674773,3.87712,1.42235,0.846518,0,3.63975,1.86,0.196786,3.83098,1.44999,0.26873,0,3.63917,1.86,-0.00816225,3.84172,1.42964,0.012934,0,3.53904,1.86,0.0872265,3.71097,1.44393,0.129173,0,2.60412,1.86,0.110334,2.56364,1.37255,0.153248,0,2.67017,1.86,0.539387,2.64888,1.39511,0.688156,0,3.49215,1.86,0.656556,3.65167,1.46555,0.804689,0,3.55959,1.86,0.327134,3.74509,1.40213,0.421114,0,3.30753,1.86,0.295335,3.43479,1.39716,0.385961,0,2.91188,1.86,0.493674,2.95124,1.42664,0.624337,0,3.40967,1.86,-0.0046414,3.55999,1.44813,0.0202256,0,3.18734,1.86,0.204436,3.28671,1.42717,0.271156,0,2.79026,1.86,0.499115,2.79962,1.40754,0.631364,0,3.08668,1.86,0.304706,3.16664,1.49345,0.391472,0,3.15258,1.86,0.0409962,3.24801,1.45169,0.0775412,0,2.94727,1.86,0.69085,2.98693,1.37666,0.883622,0,3.64133,1.86,0.420607,3.83878,1.44475,0.530013,0,2.85202,1.86,0.390245,2.86392,1.35587,0.503952,0,3.74762,1.86,0.485784,3.99303,1.35459,0.626445,0,
0.300007,3.07233,3.47783,0.25057,3.14372,3.39021,0.324401,3.63755,1.86,0.543375,3.83792,1.43635,0.680309,0,3.0287,1.86,0.418115,3.09991,1.45621,0.529369,0,3.67117,1.86,0.674773,3.87061,1.44963,0.838587,0,3.63975,1.86,0.196786,3.82353,1.47918,0.268088,0,3.63917,1.86,-0.00816225,3.83369,1.45978,0.0167878,0,3.53904,1.86,0.0872265,3.70184,1.49372,0.129815,0,2.60412,1.86,0.110334,2.57876,1.40838,0.156884,0,2.67017,1.86,0.539387,2.66681,1.44105,0.677241,0,3.49215,1.86,0.656556,3.64722,1.493,0.796477,0,3.55959,1.86,0.327134,3.74014,1.42582,0.419207,0,3.30753,1.86,0.295335,3.43341,1.41632,0.384898,0,2.91188,1.86,0.493674,2.95634,1.45112,0.621948,0,3.40967,1.86,-0.0046414,3.5569,1.46969,0.0229132,0,3.18734,1.86,0.204436,3.28713,1.45034,0.272438,0,2.79026,1.86,0.499115,2.80852,1.43963,0.627058,0,3.08668,1.86,0.304706,3.16675,1.49897,0.391389,0,3.15258,1.86,0.0409962,3.24851,1.47436,0.0802467,0,2.94727,1.86,0.69085,2.99818,1.42999,0.865535,0,3.64133,1.86,0.420607,3.83293,1.46726,0.526907,0,2.85202,1.86,0.390245,2.871,1.38219,0.502294,0,3.74762,1.86,0.485784,3.98496,1.38125,0.619511,0,
