time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,p25wx,p25wy,p25wz,p25wHatx,p25wHaty,p25wHatz,converged25,
0,-7.62435,-1.66317,0.309771,-7.24281,-1.95196,0.630081,-6.16,-1.23614,0.434787,-4.99894,-1.29761,0.821647,0,-6.16,-1.78727,0.592739,-4.90575,-2.15001,1.08169,0,-6.16,-1.23585,0.265764,-4.96758,-1.28801,0.561705,0,-6.16,-1.6373,0.655258,-4.88345,-1.91028,1.18673,0,-6.16,-1.09543,0.666716,-5.15274,-1.14162,1.13955,0,-6.16,-0.957735,0.347737,-5.06869,-0.9046,0.68645,0,-6.16,-1.2454,0.697737,-4.92584,-1.29095,1.24394,0,-6.16,-1.06124,0.157783,-5.01386,-1.03574,0.398734,0,-6.16,-1.50181,0.38177,-4.91428,-1.69537,0.74457,0,-6.16,-1.40213,0.318815,-4.89028,-1.53259,0.644611,0,-6.16,-1.2221,0.591211,-4.95586,-1.26311,1.06962,0,-6.16,-1.34978,0.524118,-4.84812,-1.43947,0.980609,0,-6.16,-1.04905,0.54817,-4.99282,-1.00836,0.996384,0,-6.16,-1.39137,0.658351,-4.88226,-1.51382,1.192,0,-6.16,-1.47352,0.199543,-4.86093,-1.64348,0.450787,0,-6.16,-1.75132,0.150312,-4.99339,-2.08737,0.385134,0,-6.16,-1.65294,0.0853239,-4.91105,-1.93567,0.272684,0,-6.16,-1.4877,0.612499,-4.86918,-1.66752,1.12079,0,-6.16,-1.58444,0.555368,-4.94812,-1.82858,1.01494,0,-6.16,-1.36993,0.144223,-4.9536,-1.49354,0.371282,0,-6.16,-1.45836,0.481174,-4.90398,-1.62484,0.903843,0,-6.16,-1.73214,0.312512,-4.90793,-2.06194,0.634452,0,-6.16,-1.49775,0.0814995,-5.00415,-1.69906,0.281107,0,-6.16,-1.69175,0.561334,-4.88419,-1.998,1.03527,0,-6.16,-1.35425,0.416379,-4.89994,-1.45771,0.800647,0,-6.16,-1.72723,0.696154,-5.07803,-2.04666,1.20128,0,
0.033334,-7.62435,-1.66317,0.309771,-7.24062,-1.96702,0.629686,-6.16,-1.23614,0.434787,-5.0956,-1.31775,0.810684,0,-6.16,-1.78727,0.592739,-4.95921,-2.14149,1.06996,0,-6.16,-1.23585,0.265764,-5.03361,-1.30089,0.560537,0,-6.16,-1.6373,0.655258,-4.97897,-1.90301,1.16154,0,-6.16,-1.09543,0.666716,-5.2572,-1.17349,1.10856,0,-6.16,-0.957735,0.347737,-5.11862,-0.923133,0.682075,0,-6.16,-1.2454,0.697737,-5.01307,-1.30611,1.21637,0,-6.16,-1.06124,0.157783,-5.10899,-1.06411,0.405653,0,-6.16,-1.50181,0.38177,-4.99911,-1.69749,0.737349,0,-6.16,-1.40213,0.318815,-5.02257,-1.54468,0.641026,0,-6.16,-1.2221,0.591211,-5.0249,-1.27754,1.05342,0,-6.16,-1.34978,0.524118,-4.93075,-1.44989,0.966319,0,-6.16,-1.04905,0.54817,-5.06436,-1.0308,0.980946,0,-6.16,-1.39137,0.658351,-4.97022,-1.52217,1.16945,0,-6.16,-1.47352,0.199543,-4.94063,-1.64587,0.453701,0,-6.16,-1.75132,0.150312,-5.05867,-2.07782,0.390748,0,-6.16,-1.65294,0.0853239,-5.01561,-1.92745,0.291904,0,-6.16,-1.4877,0.612499,-4.95811,-1.6694,1.09828,0,-6.16,-1.58444,0.555368,-5.01472,-1.82623,1.0009,0,-6.16,-1.36993,0.144223,-5.04171,-1.50353,0.379692,0,-6.16,-1.45836,0.481174,-4.98845,-1.62907,0.889862,0,-6.16,-1.73214,0.312512,-4.97738,-2.05282,0.632874,0,-6.16,-1.49775,0.0814995,-5.08223,-1.70209,0.291719,0,-6.16,-1.69175,0.561334,-4.97201,-1.98891,1.01737,0,-6.16,-1.35425,0.416379,-4.96779,-1.46643,0.791749,0,-6.16,-1.72723,0.696154,-5.16266,-2.03711,1.1786,0,
0.0666681,-7.62235,-1.68993,0.309082,-7.23874,-1.97899,0.629367,-6.16,-1.23614,0.434787,-5.17922,-1.3335,0.802131,0,-6.16,-1.78727,0.592739,-5.04385,-2.12381,1.05205,0,-6.16,-1.23585,0.265764,-5.13702,-1.31937,0.563928,0,-6.16,-1.6373,0.655258,-5.10166,-1.89397,1.12881,0,-6.16,-1.09543,0.666716,-5.2985,-1.1849,1.09971,0,-6.16,-0.957735,0.347737,-5.18226,-0.943976,0.679237,0,-6.16,-1.2454,0.697737,-5.06246,-1.31409,1.20545,0,-6.16,-1.06124,0.157783,-5.1632,-1.08002,0.409611,0,-6.16,-1.50181,0.38177,-5.10001,-1.69858,0.731311,0,-6.16,-1.40213,0.318815,-5.1154,-1.5533,0.639212,0,-6.16,-1.2221,0.591211,-5.10053,-1.29095,1.03793,0,-6.16,-1.34978,0.524118,-5.05243,-1.4635,0.94918,0,-6.16,-1.04905,0.54817,-5.12998,-1.04945,0.970045,0,-6.16,-1.39137,0.658351,-5.09118,-1.53267,1.13874,0,-6.16,-1.47352,0.199543,-5.0587,-1.64954,0.460823,0,-6.16,-1.75132,0.150312,-5.16156,-2.06119,0.398435,0,-6.16,-1.65294,0.0853239,-5.10645,-1.91955,0.302282,0,-6.16,-1.4877,0.612499,-5.05684,-1.67125,1.07609,0,-6.16,-1.58444,0.555368,-5.09059,-1.8215,0.989984,0,-6.16,-1.36993,0.144223,-5.1267,-1.51168,0.387882,0,-6.16,-1.45836,0.481174,-5.08112,-1.63249,0.877251,0,-6.16,-1.73214,0.312512,-5.0531,-2.04066,0.635373,0,-6.16,-1.49775,0.0814995,-5.17038,-1.7028,0.304807,0,-6.16,-1.69175,0.561334,-5.07078,-1.97713,0.997951,0,-6.16,-1.35425,0.416379,-5.07412,-1.47724,0.786147,0,-6.16,-1.72723,0.696154,-5.23847,-2.02577,1.1577,0,
0.100002,-7.62032,-1.71627,0.308389,-7.23644,-1.99401,0.628968,-6.16,-1.23614,0.434787,-5.23336,-1.34687,0.79485,0,-6.16,-1.78727,0.592739,-5.13118,-2.11125,1.03843,0,-6.16,-1.23585,0.265764,-5.22259,-1.33982,0.564467,0,-6.16,-1.6373,0.655258,-5.15981,-1.89328,1.11508,0,-6.16,-1.09543,0.666716,-5.32967,-1.19505,1.08962,0,-6.16,-0.957735,0.347737,-5.22999,-0.963421,0.676673,0,-6.16,-1.2454,0.697737,-5.13367,-1.32832,1.18552,0,-6.16,-1.06124,0.157783,-5.22236,-1.0996,0.41363,0,-6.16,-1.50181,0.38177,-5.17934,-1.70355,0.725807,0,-6.16,-1.40213,0.318815,-5.22114,-1.56645,0.640982,0,-6.16,-1.2221,0.591211,-5.17447,-1.30815,1.02338,0,-6.16,-1.34978,0.524118,-5.14473,-1.47882,0.933682,0,-6.16,-1.04905,0.54817,-5.21566,-1.0784,0.95567,0,-6.16,-1.39137,0.658351,-5.1887,-1.54602,1.1143,0,-6.16,-1.47352,0.199543,-5.13158,-1.656,0.465855,0,-6.16,-1.75132,0.150312,-5.2564,-2.05077,0.408102,0,-6.16,-1.65294,0.0853239,-5.22158,-1.91406,0.31875,0,-6.16,-1.4877,0.612499,-5.17414,-1.6789,1.04943,0,-6.16,-1.58444,0.555368,-5.18206,-1.82075,0.972806,0,-6.16,-1.36993,0.144223,-5.21519,-1.52428,0.396565,0,-6.16,-1.45836,0.481174,-5.1794,-1.64067,0.865534,0,-6.16,-1.73214,0.312512,-5.20909,-2.02417,0.632796,0,-6.16,-1.49775,0.0814995,-5.23855,-1.70722,0.313316,0,-6.16,-1.69175,0.561334,-5.18345,-1.96869,0.978506,0,-6.16,-1.35425,0.416379,-5.17042,-1.49237,0.779355,0,-6.16,-1.72723,0.696154,-5.30907,-2.01865,1.13873,0,
0.133336,-7.62032,-1.72626,0.307611,-7.23469,-2.00518,0.628671,-6.16,-1.23614,0.434787,-5.30905,-1.36093,0.788638,0,-6.16,-1.78727,0.592739,-5.1953,-2.09987,1.02429,0,-6.16,-1.23585,0.265764,-5.28831,-1.3529,0.567472,0,-6.16,-1.6373,0.655258,-5.21777,-1.88807,1.09988,0,-6.16,-1.09543,0.666716,-5.34038,-1.19602,1.08758,0,-6.16,-0.957735,0.347737,-5.28362,-0.981566,0.676761,0,-6.16,-1.2454,0.697737,-5.23394,-1.34807,1.15469,0,-6.16,-1.06124,0.157783,-5.30819,-1.12561,0.423175,0,-6.16,-1.50181,0.38177,-5.24612,-1.70491,0.722207,0,-6.16,-1.40213,0.318815,-5.27912,-1.57234,0.63789,0,-6.16,-1.2221,0.591211,-5.2239,-1.31755,1.01353,0,-6.16,-1.34978,0.524118,-5.21365,-1.48752,0.924762,0,-6.16,-1.04905,0.54817,-5.29033,-1.10221,0.945535,0,-6.16,-1.39137,0.658351,-5.25231,-1.55245,1.09823,0,-6.16,-1.47352,0.199543,-5.21141,-1.65921,0.471437,0,-6.16,-1.75132,0.150312,-5.3326,-2.04045,0.415313,0,-6.16,-1.65294,0.0853239,-5.32599,-1.90816,0.334433,0,-6.16,-1.4877,0.612499,-5.23823,-1.6818,1.03665,0,-6.16,-1.58444,0.555368,-5.25847,-1.81864,0.959051,0,-6.16,-1.36993,0.144223,-5.26447,-1.53004,0.398293,0,-6.16,-1.45836,0.481174,-5.26732,-1.64638,0.853681,0,-6.16,-1.73214,0.312512,-5.3029,-2.01467,0.631466,0,-6.16,-1.49775,0.0814995,-5.32531,-1.70947,0.326919,0,-6.16,-1.69175,0.561334,-5.31058,-1.95839,0.957534,0,-6.16,-1.35425,0.416379,-5.29133,-1.50974,0.765772,0,-6.16,-1.72723,0.696154,-5.36808,-2.01042,1.12053,0,
0.16667,-7.62032,-1.72626,0.307611,-7.23312,-2.01532,0.628401,-6.16,-1.23614,0.434787,-5.32875,-1.3627,0.786297,0,-6.16,-1.78727,0.592739,-5.23956,-2.09007,1.01205,0,-6.16,-1.23585,0.265764,-5.31358,-1.35545,0.56695,0,-6.16,-1.6373,0.655258,-5.27282,-1.88198,1.0897,0,-6.16,-1.09543,0.666716,-5.36325,-1.19744,1.08083,0,-6.16,-0.957735,0.347737,-5.30984,-0.988641,0.672714,0,-6.16,-1.2454,0.697737,-5.25502,-1.35082,1.14873,0,-6.16,-1.06124,0.157783,-5.32914,-1.13046,0.423931,0,-6.16,-1.50181,0.38177,-5.2723,-1.70311,0.719742,0,-6.16,-1.40213,0.318815,-5.3078,-1.57219,0.637215,0,-6.16,-1.2221,0.591211,-5.23983,-1.31777,1.00999,0,-6.16,-1.34978,0.524118,-5.26626,-1.49195,0.916539,0,-6.16,-1.04905,0.54817,-5.34842,-1.11916,0.939287,0,-6.16,-1.39137,0.658351,-5.26866,-1.55183,1.0916,0,-6.16,-1.47352,0.199543,-5.2617,-1.65983,0.472763,0,-6.16,-1.75132,0.150312,-5.36699,-2.0337,0.417211,0,-6.16,-1.65294,0.0853239,-5.3805,-1.9034,0.341148,0,-6.16,-1.4877,0.612499,-5.26536,-1.68025,1.02905,0,-6.16,-1.58444,0.555368,-5.27802,-1.81681,0.95054,0,-6.16,-1.36993,0.144223,-5.30044,-1.53083,0.402234,0,-6.16,-1.45836,0.481174,-5.28535,-1.64565,0.850394,0,-6.16,-1.73214,0.312512,-5.34148,-2.00836,0.629558,0,-6.16,-1.49775,0.0814995,-5.36796,-1.70911,0.331879,0,-6.16,-1.69175,0.561334,-5.32026,-1.95695,0.957075,0,-6.16,-1.35425,0.416379,-5.33004,-1.51388,0.761838,0,-6.16,-1.72723,0.696154,-5.38534,-2.00563,1.11409,0,
0.200004,-7.61799,-1.75191,0.307035,-7.22889,-2.04137,0.627701,-6.16,-1.23614,0.434787,-5.3746,-1.38268,0.780687,0,-6.16,-1.78727,0.592739,-5.30413,-2.09064,0.997954,0,-6.16,-1.23585,0.265764,-5.39621,-1.3847,0.567936,0,-6.16,-1.6373,0.655258,-5.31689,-1.89075,1.07542,0,-6.16,-1.09543,0.666716,-5.42307,-1.22577,1.06621,0,-6.16,-0.957735,0.347737,-5.35842,-1.01756,0.670842,0,-6.16,-1.2454,0.697737,-5.33885,-1.37889,1.12516,0,-6.16,-1.06124,0.157783,-5.40422,-1.16574,0.433141,0,-6.16,-1.50181,0.38177,-5.34341,-1.71684,0.714288,0,-6.16,-1.40213,0.318815,-5.35376,-1.58759,0.637494,0,-6.16,-1.2221,0.591211,-5.30205,-1.34134,0.995964,0,-6.16,-1.34978,0.524118,-5.31668,-1.51066,0.905841,0,-6.16,-1.04905,0.54817,-5.40294,-1.14926,0.928878,0,-6.16,-1.39137,0.658351,-5.33863,-1.56977,1.07427,0,-6.16,-1.47352,0.199543,-5.35092,-1.67757,0.47895,0,-6.16,-1.75132,0.150312,-5.43008,-2.03657,0.423073,0,-6.16,-1.65294,0.0853239,-5.45839,-1.91124,0.352854,0,-6.16,-1.4877,0.612499,-5.33807,-1.69464,1.0125,0,-6.16,-1.58444,0.555368,-5.33977,-1.8255,0.941588,0,-6.16,-1.36993,0.144223,-5.35386,-1.54851,0.407032,0,-6.16,-1.45836,0.481174,-5.35046,-1.66043,0.842194,0,-6.16,-1.73214,0.312512,-5.40708,-2.01204,0.628107,0,-6.16,-1.49775,0.0814995,-5.44105,-1.72416,0.343638,0,-6.16,-1.69175,0.561334,-5.3792,-1.96128,0.946104,0,-6.16,-1.35425,0.416379,-5.35993,-1.52876,0.761029,0,-6.16,-1.72723,0.696154,-5.41584,-2.0116,1.10427,0,
0.233338,-7.61779,-1.76189,0.306368,-7.22717,-2.05169,0.627423,-6.16,-1.23614,0.434787,-5.44167,-1.39655,0.775041,0,-6.16,-1.78727,0.592739,-5.35512,-2.08238,0.985982,0,-6.16,-1.23585,0.265764,-5.45638,-1.39832,0.570543,0,-6.16,-1.6373,0.655258,-5.39013,-1.88662,1.06068,0,-6.16,-1.09543,0.666716,-5.45532,-1.23462,1.05666,0,-6.16,-0.957735,0.347737,-5.41361,-1.03801,0.67052,0,-6.16,-1.2454,0.697737,-5.39201,-1.39011,1.11159,0,-6.16,-1.06124,0.157783,-5.43658,-1.17606,0.437742,0,-6.16,-1.50181,0.38177,-5.39885,-1.71901,0.712773,0,-6.16,-1.40213,0.318815,-5.39185,-1.59027,0.637039,0,-6.16,-1.2221,0.591211,-5.34979,-1.35113,0.987194,0,-6.16,-1.34978,0.524118,-5.35113,-1.51409,0.901101,0,-6.16,-1.04905,0.54817,-5.44606,-1.16274,0.922442,0,-6.16,-1.39137,0.658351,-5.38424,-1.57446,1.06321,0,-6.16,-1.47352,0.199543,-5.43528,-1.68514,0.480902,0,-6.16,-1.75132,0.150312,-5.48775,-2.02937,0.427806,0,-6.16,-1.65294,0.0853239,-5.51375,-1.90847,0.360199,0,-6.16,-1.4877,0.612499,-5.38867,-1.69697,1.00174,0,-6.16,-1.58444,0.555368,-5.39026,-1.82413,0.93227,0,-6.16,-1.36993,0.144223,-5.41457,-1.55582,0.412901,0,-6.16,-1.45836,0.481174,-5.39062,-1.66256,0.836526,0,-6.16,-1.73214,0.312512,-5.46576,-2.00558,0.626412,0,-6.16,-1.49775,0.0814995,-5.50209,-1.72734,0.351433,0,-6.16,-1.69175,0.561334,-5.44234,-1.95571,0.934176,0,-6.16,-1.35425,0.416379,-5.38858,-1.53047,0.759198,0,-6.16,-1.72723,0.696154,-5.45997,-2.00498,1.08928,0,
0.266672,-7.61553,-1.78832,0.305958,-7.22464,-2.06675,0.627015,-6.16,-1.23614,0.434787,-5.47556,-1.40726,0.770271,0,-6.16,-1.78727,0.592739,-5.40283,-2.08143,0.96593,0,-6.16,-1.23585,0.265764,-5.49621,-1.41032,0.570109,0,-6.16,-1.6373,0.655258,-5.41367,-1.88941,1.04801,0,-6.16,-1.09543,0.666716,-5.44393,-1.23412,1.05714,0,-6.16,-0.957735,0.347737,-5.43322,-1.04833,0.66938,0,-6.16,-1.2454,0.697737,-5.3689,-1.39002,1.11683,0,-6.16,-1.06124,0.157783,-5.45802,-1.18472,0.437911,0,-6.16,-1.50181,0.38177,-5.42901,-1.72447,0.703954,0,-6.16,-1.40213,0.318815,-5.4276,-1.59672,0.63293,0,-6.16,-1.2221,0.591211,-5.38945,-1.36362,0.973491,0,-6.16,-1.34978,0.524118,-5.36689,-1.51924,0.892614,0,-6.16,-1.04905,0.54817,-5.43998,-1.16349,0.92198,0,-6.16,-1.39137,0.658351,-5.3938,-1.57888,1.05482,0,-6.16,-1.47352,0.199543,-5.48658,-1.69336,0.481274,0,-6.16,-1.75132,0.150312,-5.53614,-2.02724,0.429946,0,-6.16,-1.65294,0.0853239,-5.57392,-1.90977,0.365377,0,-6.16,-1.4877,0.612499,-5.40344,-1.70175,0.991376,0,-6.16,-1.58444,0.555368,-5.41059,-1.82675,0.923949,0,-6.16,-1.36993,0.144223,-5.48663,-1.57007,0.418218,0,-6.16,-1.45836,0.481174,-5.40431,-1.66738,0.827578,0,-6.16,-1.73214,0.312512,-5.49752,-2.00772,0.617751,0,-6.16,-1.49775,0.0814995,-5.55665,-1.73425,0.356457,0,-6.16,-1.69175,0.561334,-5.46165,-1.95762,0.92517,0,-6.16,-1.35425,0.416379,-5.40114,-1.53399,0.754251,0,-6.16,-1.72723,0.696154,-5.47064,-2.00946,1.07697,0,
0.300007,-7.61553,-1.78832,0.305958,-7.22301,-2.07848,0.62671,-6.16,-1.23614,0.434787,-5.47932,-1.40803,0.771309,0,-6.16,-1.78727,0.592739,-5.42115,-2.07799,0.967932,0,-6.16,-1.23585,0.265764,-5.5057,-1.41257,0.571109,0,-6.16,-1.6373,0.655258,-5.43327,-1.88788,1.04759,0,-6.16,-1.09543,0.666716,-5.44746,-1.23253,1.05861,0,-6.16,-0.957735,0.347737,-5.43032,-1.04749,0.672116,0,-6.16,-1.2454,0.697737,-5.39007,-1.39062,1.11201,0,-6.16,-1.06124,0.157783,-5.48245,-1.19274,0.444038,0,-6.16,-1.50181,0.38177,-5.47191,-1.7268,0.708058,0,-6.16,-1.40213,0.318815,-5.45527,-1.59999,0.632978,0,-6.16,-1.2221,0.591211,-5.40259,-1.36647,0.973717,0,-6.16,-1.34978,0.524118,-5.37874,-1.51983,0.895769,0,-6.16,-1.04905,0.54817,-5.44842,-1.16426,0.923277,0,-6.16,-1.39137,0.658351,-5.41667,-1.5801,1.05368,0,-6.16,-1.47352,0.199543,-5.5291,-1.69737,0.486789,0,-6.16,-1.75132,0.150312,-5.55364,-2.02549,0.435563,0,-6.16,-1.65294,0.0853239,-5.57647,-1.91002,0.369337,0,-6.16,-1.4877,0.612499,-5.43284,-1.70223,0.990776,0,-6.16,-1.58444,0.555368,-5.44473,-1.8262,0.923234,0,-6.16,-1.36993,0.144223,-5.49218,-1.57193,0.421494,0,-6.16,-1.45836,0.481174,-5.4573,-1.67135,0.829102,0,-6.16,-1.73214,0.312512,-5.50874,-2.00533,0.623425,0,-6.16,-1.49775,0.0814995,-5.55872,-1.73474,0.360486,0,-6.16,-1.69175,0.561334,-5.4974,-1.95479,0.925009,0,-6.16,-1.35425,0.416379,-5.41899,-1.53564,0.757118,0,-6.16,-1.72723,0.696154,-5.49923,-2.00433,1.07598,0,
