time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,
0,-7.63813,-0.654652,0.322179,-7.38201,-0.416654,0.494101,-6.16,-0.912291,0.689352,-5.06577,-0.820375,1.06946,0,-6.16,-0.732053,0.641732,-5.03852,-0.539369,1.00073,0,-6.16,-0.72844,0.457209,-5.01872,-0.534628,0.709991,0,-6.16,-1.18269,0.34301,-5.09026,-1.23535,0.526398,0,-6.16,-1.26511,0.529838,-5.12885,-1.3472,0.810643,0,-6.16,-0.951692,0.307642,-5.09713,-0.875814,0.47163,0,-6.16,-0.237624,0.204786,-5.04899,0.241565,0.308814,0,-6.16,-0.728972,0.11625,-4.96269,-0.538296,0.15705,0,-6.16,-0.806751,0.291149,-4.97854,-0.66397,0.443645,0,-6.16,-1.05202,0.682182,-5.12904,-1.02232,1.04282,0,-6.16,-0.882667,0.501883,-5.03928,-0.778041,0.778919,0,-6.16,-1.12151,0.459373,-5.07361,-1.14575,0.708358,0,-6.16,-1.19397,0.679774,-5.22024,-1.20541,1.01708,0,-6.16,-0.989726,0.454314,-5.01839,-0.952458,0.705393,0,-6.16,-0.973024,0.600075,-5.06447,-0.915825,0.92981,0,-6.16,-0.971639,0.121518,-4.84439,-0.960848,0.149612,0,-6.16,-0.877018,0.398399,-5.07284,-0.764039,0.613174,0,-6.16,-0.795994,0.730994,-5.11307,-0.633614,1.12163,0,-6.16,-1.23513,0.244407,-5.125,-1.303,0.375349,0,-6.16,-1.26729,0.131873,-5.19338,-1.32377,0.212321,0,-6.16,-0.315763,0.120404,-5.09848,0.106888,0.182384,0,-6.16,-0.576085,0.263821,-4.92167,-0.28588,0.396964,0,-6.16,-0.491128,0.518952,-5.15917,-0.170745,0.790011,0,-6.16,-0.839567,0.602504,-4.99299,-0.715521,0.947174,0,-6.16,-0.718252,0.240275,-5.10761,-0.514515,0.368077,0,
0.0333341,-7.63719,-0.680816,0.321971,-7.3819,-0.4321,0.493654,-6.16,-0.912291,0.689352,-5.12974,-0.803895,1.05329,0,-6.16,-0.732053,0.641732,-5.13054,-0.527807,0.980903,0,-6.16,-0.72844,0.457209,-5.12956,-0.521956,0.698535,0,-6.16,-1.18269,0.34301,-5.14175,-1.2126,0.524206,0,-6.16,-1.26511,0.529838,-5.19405,-1.31614,0.798524,0,-6.16,-0.951692,0.307642,-5.18415,-0.854242,0.47103,0,-6.16,-0.237624,0.204786,-5.10154,0.228935,0.312219,0,-6.16,-0.728972,0.11625,-5.05683,-0.526714,0.171187,0,-6.16,-0.806751,0.291149,-5.05569,-0.650775,0.446252,0,-6.16,-1.05202,0.682182,-5.20281,-0.997665,1.02424,0,-6.16,-0.882667,0.501883,-5.14407,-0.754643,0.764817,0,-6.16,-1.12151,0.459373,-5.16303,-1.11113,0.699471,0,-6.16,-1.19397,0.679774,-5.32993,-1.15735,0.98726,0,-6.16,-0.989726,0.454314,-5.10771,-0.925842,0.697757,0,-6.16,-0.973024,0.600075,-5.13277,-0.898429,0.917049,0,-6.16,-0.971639,0.121518,-4.91577,-0.937267,0.15952,0,-6.16,-0.877018,0.398399,-5.21533,-0.733633,0.602004,0,-6.16,-0.795994,0.730994,-5.17968,-0.625396,1.10404,0,-6.16,-1.23513,0.244407,-5.1758,-1.27848,0.375626,0,-6.16,-1.26729,0.131873,-5.26672,-1.28798,0.220395,0,-6.16,-0.315763,0.120404,-5.14665,0.0975661,0.191139,0,-6.16,-0.576085,0.263821,-5.02302,-0.283386,0.399485,0,-6.16,-0.491128,0.518952,-5.22848,-0.176494,0.77852,0,-6.16,-0.839567,0.602504,-5.08357,-0.697919,0.933156,0,-6.16,-0.718252,0.240275,-5.25189,-0.499769,0.374138,0,
0.0666681,-7.63719,-0.680816,0.321971,-7.38173,-0.444396,0.493297,-6.16,-0.912291,0.689352,-5.25221,-0.767374,1.0237,0,-6.16,-0.732053,0.641732,-5.22284,-0.511584,0.961602,0,-6.16,-0.72844,0.457209,-5.21712,-0.507331,0.690885,0,-6.16,-1.18269,0.34301,-5.18825,-1.18604,0.522454,0,-6.16,-1.26511,0.529838,-5.27635,-1.26886,0.790292,0,-6.16,-0.951692,0.307642,-5.3046,-0.816377,0.475178,0,-6.16,-0.237624,0.204786,-5.16102,0.222839,0.316415,0,-6.16,-0.728972,0.11625,-5.15556,-0.509733,0.185253,0,-6.16,-0.806751,0.291149,-5.14807,-0.629089,0.448506,0,-6.16,-1.05202,0.682182,-5.27531,-0.967103,1.00753,0,-6.16,-0.882667,0.501883,-5.21952,-0.733352,0.756696,0,-6.16,-1.12151,0.459373,-5.24671,-1.07288,0.691991,0,-6.16,-1.19397,0.679774,-5.37058,-1.13628,0.978664,0,-6.16,-0.989726,0.454314,-5.19748,-0.893574,0.690015,0,-6.16,-0.973024,0.600075,-5.22818,-0.864573,0.899415,0,-6.16,-0.971639,0.121518,-4.98122,-0.912297,0.170177,0,-6.16,-0.877018,0.398399,-5.29912,-0.712034,0.598182,0,-6.16,-0.795994,0.730994,-5.26214,-0.605728,1.08151,0,-6.16,-1.23513,0.244407,-5.22958,-1.24632,0.380385,0,-6.16,-1.26729,0.131873,-5.32202,-1.25512,0.230835,0,-6.16,-0.315763,0.120404,-5.18994,0.0963656,0.19774,0,-6.16,-0.576085,0.263821,-5.08098,-0.278321,0.400384,0,-6.16,-0.491128,0.518952,-5.30207,-0.174277,0.76915,0,-6.16,-0.839567,0.602504,-5.20229,-0.66963,0.913323,0,-6.16,-0.718252,0.240275,-5.32215,-0.489631,0.383003,0,
0.100002,-7.63632,-0.706018,0.321744,-7.38167,-0.459853,0.492852,-6.16,-0.912291,0.689352,-5.31846,-0.753457,1.00732,0,-6.16,-0.732053,0.641732,-5.29777,-0.503917,0.947003,0,-6.16,-0.72844,0.457209,-5.27804,-0.501546,0.686951,0,-6.16,-1.18269,0.34301,-5.21707,-1.17383,0.521697,0,-6.16,-1.26511,0.529838,-5.31413,-1.25156,0.783193,0,-6.16,-0.951692,0.307642,-5.37204,-0.800584,0.477316,0,-6.16,-0.237624,0.204786,-5.23608,0.207528,0.324157,0,-6.16,-0.728972,0.11625,-5.215,-0.504244,0.193732,0,-6.16,-0.806751,0.291149,-5.19059,-0.623557,0.450205,0,-6.16,-1.05202,0.682182,-5.31194,-0.956177,1.00083,0,-6.16,-0.882667,0.501883,-5.2632,-0.724881,0.752963,0,-6.16,-1.12151,0.459373,-5.34465,-1.03583,0.686033,0,-6.16,-1.19397,0.679774,-5.37508,-1.13713,0.980216,0,-6.16,-0.989726,0.454314,-5.26927,-0.873409,0.685221,0,-6.16,-0.973024,0.600075,-5.27823,-0.851738,0.888545,0,-6.16,-0.971639,0.121518,-5.04021,-0.895448,0.180735,0,-6.16,-0.877018,0.398399,-5.35749,-0.700743,0.592334,0,-6.16,-0.795994,0.730994,-5.28782,-0.604048,1.07732,0,-6.16,-1.23513,0.244407,-5.24608,-1.24036,0.382774,0,-6.16,-1.26729,0.131873,-5.34608,-1.24446,0.235399,0,-6.16,-0.315763,0.120404,-5.19034,0.093931,0.196942,0,-6.16,-0.576085,0.263821,-5.16228,-0.276812,0.405481,0,-6.16,-0.491128,0.518952,-5.51041,-0.186819,0.742085,0,-6.16,-0.839567,0.602504,-5.2929,-0.653912,0.895245,0,-6.16,-0.718252,0.240275,-5.33953,-0.489917,0.385296,0,
0.133336,-7.6366,-0.715006,0.321273,-7.38145,-0.471312,0.492518,-6.16,-0.912291,0.689352,-5.34559,-0.74233,1.0001,0,-6.16,-0.732053,0.641732,-5.32601,-0.496289,0.939746,0,-6.16,-0.72844,0.457209,-5.32094,-0.491486,0.6816,0,-6.16,-1.18269,0.34301,-5.2609,-1.14747,0.518374,0,-6.16,-1.26511,0.529838,-5.33326,-1.23664,0.776138,0,-6.16,-0.951692,0.307642,-5.41581,-0.784147,0.474374,0,-6.16,-0.237624,0.204786,-5.2824,0.202796,0.325725,0,-6.16,-0.728972,0.11625,-5.28332,-0.490836,0.201812,0,-6.16,-0.806751,0.291149,-5.26454,-0.605005,0.454932,0,-6.16,-1.05202,0.682182,-5.35105,-0.936131,0.989166,0,-6.16,-0.882667,0.501883,-5.32309,-0.705391,0.743691,0,-6.16,-1.12151,0.459373,-5.39244,-1.01318,0.679518,0,-6.16,-1.19397,0.679774,-5.39704,-1.11893,0.972795,0,-6.16,-0.989726,0.454314,-5.30362,-0.8585,0.680569,0,-6.16,-0.973024,0.600075,-5.32043,-0.833934,0.880818,0,-6.16,-0.971639,0.121518,-5.1273,-0.864095,0.191216,0,-6.16,-0.877018,0.398399,-5.41169,-0.684022,0.587818,0,-6.16,-0.795994,0.730994,-5.34377,-0.587565,1.05912,0,-6.16,-1.23513,0.244407,-5.26801,-1.22247,0.381939,0,-6.16,-1.26729,0.131873,-5.386,-1.21748,0.236593,0,-6.16,-0.315763,0.120404,-5.24151,0.0946924,0.205695,0,-6.16,-0.576085,0.263821,-5.16694,-0.273838,0.404955,0,-6.16,-0.491128,0.518952,-5.5595,-0.18845,0.732358,0,-6.16,-0.839567,0.602504,-5.32016,-0.645001,0.887884,0,-6.16,-0.718252,0.240275,-5.4098,-0.475387,0.386192,0,
0.16667,-7.6366,-0.715006,0.321273,-7.38133,-0.481869,0.492211,-6.16,-0.912291,0.689352,-5.43039,-0.717669,0.979368,0,-6.16,-0.732053,0.641732,-5.39487,-0.483827,0.924431,0,-6.16,-0.72844,0.457209,-5.41131,-0.47816,0.670308,0,-6.16,-1.18269,0.34301,-5.32171,-1.11685,0.517947,0,-6.16,-1.26511,0.529838,-5.39429,-1.2008,0.768738,0,-6.16,-0.951692,0.307642,-5.48219,-0.762981,0.475291,0,-6.16,-0.237624,0.204786,-5.3423,0.194236,0.331504,0,-6.16,-0.728972,0.11625,-5.38319,-0.477555,0.220011,0,-6.16,-0.806751,0.291149,-5.35415,-0.587722,0.457587,0,-6.16,-1.05202,0.682182,-5.42498,-0.907153,0.972806,0,-6.16,-0.882667,0.501883,-5.39546,-0.686627,0.732316,0,-6.16,-1.12151,0.459373,-5.45598,-0.985171,0.673839,0,-6.16,-1.19397,0.679774,-5.46102,-1.08543,0.954964,0,-6.16,-0.989726,0.454314,-5.4069,-0.824619,0.671577,0,-6.16,-0.973024,0.600075,-5.38521,-0.811608,0.868925,0,-6.16,-0.971639,0.121518,-5.23426,-0.831941,0.206672,0,-6.16,-0.877018,0.398399,-5.47002,-0.668375,0.585266,0,-6.16,-0.795994,0.730994,-5.42159,-0.5717,1.03716,0,-6.16,-1.23513,0.244407,-5.3146,-1.1952,0.382624,0,-6.16,-1.26729,0.131873,-5.44542,-1.18379,0.245695,0,-6.16,-0.315763,0.120404,-5.29852,0.0897332,0.21206,0,-6.16,-0.576085,0.263821,-5.23256,-0.266893,0.40855,0,-6.16,-0.491128,0.518952,-5.59047,-0.186724,0.729114,0,-6.16,-0.839567,0.602504,-5.36217,-0.632519,0.880932,0,-6.16,-0.718252,0.240275,-5.51641,-0.462648,0.393912,0,
0.200004,-7.63583,-0.741586,0.320955,-7.38107,-0.509574,0.49141,-6.16,-0.912291,0.689352,-5.46544,-0.726895,0.968808,0,-6.16,-0.732053,0.641732,-5.46382,-0.493312,0.90982,0,-6.16,-0.72844,0.457209,-5.47389,-0.489153,0.665011,0,-6.16,-1.18269,0.34301,-5.38774,-1.1055,0.51833,0,-6.16,-1.26511,0.529838,-5.48775,-1.1733,0.758318,0,-6.16,-0.951692,0.307642,-5.5425,-0.764402,0.475538,0,-6.16,-0.237624,0.204786,-5.39744,0.165704,0.335619,0,-6.16,-0.728972,0.11625,-5.44886,-0.488513,0.227955,0,-6.16,-0.806751,0.291149,-5.39839,-0.598131,0.45655,0,-6.16,-1.05202,0.682182,-5.44945,-0.9166,0.967593,0,-6.16,-0.882667,0.501883,-5.4718,-0.687722,0.722864,0,-6.16,-1.12151,0.459373,-5.5117,-0.981016,0.668366,0,-6.16,-1.19397,0.679774,-5.51279,-1.08023,0.945601,0,-6.16,-0.989726,0.454314,-5.45486,-0.829024,0.667408,0,-6.16,-0.973024,0.600075,-5.45143,-0.810091,0.855357,0,-6.16,-0.971639,0.121518,-5.3799,-0.812534,0.223639,0,-6.16,-0.877018,0.398399,-5.51639,-0.675335,0.582691,0,-6.16,-0.795994,0.730994,-5.50495,-0.576272,1.01309,0,-6.16,-1.23513,0.244407,-5.37893,-1.18127,0.388005,0,-6.16,-1.26729,0.131873,-5.53741,-1.15676,0.260544,0,-6.16,-0.315763,0.120404,-5.33194,0.06764,0.217785,0,-6.16,-0.576085,0.263821,-5.31097,-0.283278,0.411363,0,-6.16,-0.491128,0.518952,-5.62357,-0.204073,0.723392,0,-6.16,-0.839567,0.602504,-5.45374,-0.632147,0.86175,0,-6.16,-0.718252,0.240275,-5.54778,-0.477548,0.393166,0,
0.233338,-7.63583,-0.741586,0.320955,-7.38098,-0.524944,0.490966,-6.16,-0.912291,0.689352,-5.5105,-0.717775,0.960057,0,-6.16,-0.732053,0.641732,-5.52254,-0.489673,0.897797,0,-6.16,-0.72844,0.457209,-5.53187,-0.485604,0.659195,0,-6.16,-1.18269,0.34301,-5.43418,-1.08894,0.522685,0,-6.16,-1.26511,0.529838,-5.54889,-1.14859,0.754268,0,-6.16,-0.951692,0.307642,-5.59806,-0.752791,0.478052,0,-6.16,-0.237624,0.204786,-5.43788,0.155202,0.338181,0,-6.16,-0.728972,0.11625,-5.50871,-0.484998,0.238265,0,-6.16,-0.806751,0.291149,-5.45055,-0.591368,0.4569,0,-6.16,-1.05202,0.682182,-5.52201,-0.89324,0.94803,0,-6.16,-0.882667,0.501883,-5.55987,-0.673125,0.713033,0,-6.16,-1.12151,0.459373,-5.56299,-0.964075,0.665576,0,-6.16,-1.19397,0.679774,-5.57111,-1.05724,0.93351,0,-6.16,-0.989726,0.454314,-5.48182,-0.82328,0.667472,0,-6.16,-0.973024,0.600075,-5.50195,-0.798686,0.847273,0,-6.16,-0.971639,0.121518,-5.45203,-0.798056,0.233388,0,-6.16,-0.877018,0.398399,-5.55943,-0.668477,0.577152,0,-6.16,-0.795994,0.730994,-5.5657,-0.570144,0.995103,0,-6.16,-1.23513,0.244407,-5.41943,-1.16456,0.390739,0,-6.16,-1.26729,0.131873,-5.63322,-1.11544,0.271478,0,-6.16,-0.315763,0.120404,-5.40971,0.0536892,0.229822,0,-6.16,-0.576085,0.263821,-5.39712,-0.286269,0.412046,0,-6.16,-0.491128,0.518952,-5.67513,-0.208575,0.716722,0,-6.16,-0.839567,0.602504,-5.48767,-0.6296,0.858996,0,-6.16,-0.718252,0.240275,-5.57069,-0.476359,0.3947,0,
0.266672,-7.63514,-0.767845,0.320639,-7.38089,-0.537156,0.490614,-6.16,-0.912291,0.689352,-5.53864,-0.709055,0.952359,0,-6.16,-0.732053,0.641732,-5.53996,-0.486212,0.894087,0,-6.16,-0.72844,0.457209,-5.55338,-0.481809,0.658434,0,-6.16,-1.18269,0.34301,-5.47402,-1.06966,0.522248,0,-6.16,-1.26511,0.529838,-5.56392,-1.1396,0.750874,0,-6.16,-0.951692,0.307642,-5.60205,-0.750362,0.479369,0,-6.16,-0.237624,0.204786,-5.45999,0.152737,0.34145,0,-6.16,-0.728972,0.11625,-5.54129,-0.48009,0.241666,0,-6.16,-0.806751,0.291149,-5.47987,-0.585226,0.461013,0,-6.16,-1.05202,0.682182,-5.52454,-0.892509,0.950743,0,-6.16,-0.882667,0.501883,-5.63751,-0.65798,0.703194,0,-6.16,-1.12151,0.459373,-5.56306,-0.962714,0.66602,0,-6.16,-1.19397,0.679774,-5.60089,-1.04293,0.926955,0,-6.16,-0.989726,0.454314,-5.49496,-0.816715,0.667036,0,-6.16,-0.973024,0.600075,-5.50829,-0.79516,0.844777,0,-6.16,-0.971639,0.121518,-5.51895,-0.779728,0.243793,0,-6.16,-0.877018,0.398399,-5.58133,-0.661775,0.577544,0,-6.16,-0.795994,0.730994,-5.62638,-0.560274,0.978497,0,-6.16,-1.23513,0.244407,-5.44395,-1.15068,0.39286,0,-6.16,-1.26729,0.131873,-5.70635,-1.08177,0.282764,0,-6.16,-0.315763,0.120404,-5.43554,0.0505946,0.232547,0,-6.16,-0.576085,0.263821,-5.43244,-0.285473,0.416412,0,-6.16,-0.491128,0.518952,-5.70127,-0.208663,0.71598,0,-6.16,-0.839567,0.602504,-5.52786,-0.619821,0.851396,0,-6.16,-0.718252,0.240275,-5.61928,-0.469321,0.398014,0,
0.300007,-7.63447,-0.794026,0.320304,-7.38084,-0.552521,0.490171,-6.16,-0.912291,0.689352,-5.56083,-0.705194,0.944909,0,-6.16,-0.732053,0.641732,-5.57092,-0.484008,0.884169,0,-6.16,-0.72844,0.457209,-5.59043,-0.479645,0.651229,0,-6.16,-1.18269,0.34301,-5.496,-1.0623,0.517866,0,-6.16,-1.26511,0.529838,-5.5576,-1.14428,0.747841,0,-6.16,-0.951692,0.307642,-5.60494,-0.749706,0.477456,0,-6.16,-0.237624,0.204786,-5.47631,0.148266,0.339989,0,-6.16,-0.728972,0.11625,-5.56908,-0.479133,0.242192,0,-6.16,-0.806751,0.291149,-5.49982,-0.583428,0.457295,0,-6.16,-1.05202,0.682182,-5.5308,-0.889946,0.946637,0,-6.16,-0.882667,0.501883,-5.63759,-0.661034,0.701217,0,-6.16,-1.12151,0.459373,-5.56479,-0.961852,0.66486,0,-6.16,-1.19397,0.679774,-5.60272,-1.04363,0.922681,0,-6.16,-0.989726,0.454314,-5.51274,-0.812168,0.662087,0,-6.16,-0.973024,0.600075,-5.52344,-0.791124,0.842378,0,-6.16,-0.971639,0.121518,-5.53001,-0.780259,0.240522,0,-6.16,-0.877018,0.398399,-5.59368,-0.66027,0.575458,0,-6.16,-0.795994,0.730994,-5.65633,-0.558979,0.965312,0,-6.16,-1.23513,0.244407,-5.45463,-1.14732,0.389388,0,-6.16,-1.26729,0.131873,-5.71301,-1.08215,0.280401,0,-6.16,-0.315763,0.120404,-5.44823,0.0474195,0.233546,0,-6.16,-0.576085,0.263821,-5.48771,-0.288151,0.412512,0,-6.16,-0.491128,0.518952,-5.73384,-0.212256,0.708736,0,-6.16,-0.839567,0.602504,-5.53184,-0.620922,0.847939,0,-6.16,-0.718252,0.240275,-5.61093,-0.472714,0.3942,0,
