time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,
0,-4.44855,-3.43156,0.292642,-3.79261,-3.61472,0.28461,-4.46611,-1.86,0.727897,-3.83145,-0.138976,1.24724,0,-4.33286,-1.86,0.1579,-3.53475,-0.111708,-0.0157279,0,-4.593,-1.86,0.532855,-4.12654,0.0182936,0.839917,0,-4.64877,-1.86,0.681793,-4.22475,-0.222947,1.12449,0,-4.19998,-1.86,0.699187,-3.25024,-0.18565,1.17167,0,-4.01411,-1.86,0.551114,-2.81527,-0.0791914,0.866094,0,-3.99476,-1.86,0.664588,-2.79775,-0.169303,1.10005,0,-4.05841,-1.86,0.787553,-2.94675,-0.207434,1.35762,0,-3.93673,-1.86,0.377294,-2.62814,-0.0391505,0.477209,0,-4.66564,-1.86,0.398053,-4.28796,-0.0287588,0.525136,0,-4.916,-1.86,0.160046,-4.82981,-0.127655,-0.00960088,0,-4.51101,-1.86,0.635152,-3.93754,0.0315285,1.07928,0,-4.11484,-1.86,0.352715,-3.05219,-0.127809,0.417899,0,-4.92968,-1.86,0.33486,-4.83429,-0.212227,0.376014,0,-4.45814,-1.86,0.516163,-3.81466,-0.00226355,0.798406,0,-4.57431,-1.86,0.294948,-4.07525,-0.0828774,0.289794,0,-3.92153,-1.86,0.478766,-2.62212,-0.124335,0.697986,0,-4.11679,-1.86,0.472088,-3.04214,-0.0597122,0.690533,0,-4.0224,-1.86,0.160187,-2.84068,-0.104134,-0.0112697,0,
0.033334,-4.42283,-3.43023,0.292647,-3.77752,-3.61328,0.284312,-4.46611,-1.86,0.727897,-3.84353,-0.285183,1.20496,0,-4.33286,-1.86,0.1579,-3.5683,-0.32567,0.000854552,0,-4.593,-1.86,0.532855,-4.12661,-0.0934608,0.819802,0,-4.64877,-1.86,0.681793,-4.21724,-0.383284,1.08116,0,-4.19998,-1.86,0.699187,-3.28431,-0.324336,1.13728,0,-4.01411,-1.86,0.551114,-2.85814,-0.189858,0.847134,0,-3.99476,-1.86,0.664588,-2.83879,-0.273749,1.07344,0,-4.05841,-1.86,0.787553,-2.99344,-0.339391,1.31312,0,-3.93673,-1.86,0.377294,-2.66575,-0.122698,0.47137,0,-4.66564,-1.86,0.398053,-4.2796,-0.184283,0.513793,0,-4.916,-1.86,0.160046,-4.78866,-0.325195,0.00281203,0,-4.51101,-1.86,0.635152,-3.94833,-0.123686,1.04739,0,-4.11484,-1.86,0.352715,-3.09245,-0.260776,0.411923,0,-4.92968,-1.86,0.33486,-4.80127,-0.365641,0.372353,0,-4.45814,-1.86,0.516163,-3.82676,-0.148893,0.776731,0,-4.57431,-1.86,0.294948,-4.07531,-0.241338,0.286158,0,-3.92153,-1.86,0.478766,-2.67181,-0.236691,0.681523,0,-4.11679,-1.86,0.472088,-3.08053,-0.182509,0.673261,0,-4.0224,-1.86,0.160187,-2.8862,-0.233818,-0.00649741,0,
0.0666681,-4.41253,-3.42955,0.292316,-3.76617,-3.61217,0.284089,-4.46611,-1.86,0.727897,-3.85962,-0.449324,1.16044,0,-4.33286,-1.86,0.1579,-3.59273,-0.472389,0.0137391,0,-4.593,-1.86,0.532855,-4.13112,-0.267235,0.792882,0,-4.64877,-1.86,0.681793,-4.21594,-0.481106,1.06003,0,-4.19998,-1.86,0.699187,-3.32555,-0.474676,1.09911,0,-4.01411,-1.86,0.551114,-2.91269,-0.321759,0.826126,0,-3.99476,-1.86,0.664588,-2.88597,-0.384365,1.05338,0,-4.05841,-1.86,0.787553,-3.03492,-0.449958,1.28262,0,-3.93673,-1.86,0.377294,-2.71827,-0.230128,0.467257,0,-4.66564,-1.86,0.398053,-4.27187,-0.389419,0.498667,0,-4.916,-1.86,0.160046,-4.76088,-0.467906,0.0197394,0,-4.51101,-1.86,0.635152,-3.95956,-0.285151,1.01164,0,-4.11484,-1.86,0.352715,-3.13534,-0.388653,0.407453,0,-4.92968,-1.86,0.33486,-4.77109,-0.520078,0.373395,0,-4.45814,-1.86,0.516163,-3.84423,-0.320726,0.752967,0,-4.57431,-1.86,0.294948,-4.07903,-0.365248,0.284971,0,-3.92153,-1.86,0.478766,-2.72791,-0.353577,0.66922,0,-4.11679,-1.86,0.472088,-3.12942,-0.328165,0.655015,0,-4.0224,-1.86,0.160187,-2.9292,-0.339698,0.00111356,0,
0.100002,-4.41253,-3.42955,0.292316,-3.75569,-3.61113,0.283882,-4.46611,-1.86,0.727897,-3.87229,-0.606017,1.12055,0,-4.33286,-1.86,0.1579,-3.61987,-0.63633,0.0301685,0,-4.593,-1.86,0.532855,-4.13096,-0.438675,0.770915,0,-4.64877,-1.86,0.681793,-4.21121,-0.671971,1.01561,0,-4.19998,-1.86,0.699187,-3.36087,-0.611591,1.06645,0,-4.01411,-1.86,0.551114,-2.96822,-0.464842,0.805472,0,-3.99476,-1.86,0.664588,-2.93242,-0.496554,1.03022,0,-4.05841,-1.86,0.787553,-3.06626,-0.535819,1.26167,0,-3.93673,-1.86,0.377294,-2.78119,-0.368927,0.461277,0,-4.66564,-1.86,0.398053,-4.25621,-0.634799,0.485725,0,-4.916,-1.86,0.160046,-4.73795,-0.589228,0.0318229,0,-4.51101,-1.86,0.635152,-3.96797,-0.441195,0.981962,0,-4.11484,-1.86,0.352715,-3.17153,-0.499144,0.403493,0,-4.92968,-1.86,0.33486,-4.75069,-0.620172,0.37519,0,-4.45814,-1.86,0.516163,-3.85899,-0.50158,0.730098,0,-4.57431,-1.86,0.294948,-4.08239,-0.529346,0.287533,0,-3.92153,-1.86,0.478766,-2.79855,-0.509385,0.652402,0,-4.11679,-1.86,0.472088,-3.17791,-0.482939,0.640338,0,-4.0224,-1.86,0.160187,-2.97723,-0.45968,0.0149671,0,
0.133336,-4.38596,-3.42819,0.292359,-3.7284,-3.6085,0.283343,-4.46611,-1.86,0.727897,-3.86651,-0.732007,1.08713,0,-4.33286,-1.86,0.1579,-3.62247,-0.750279,0.0418891,0,-4.593,-1.86,0.532855,-4.11479,-0.569881,0.751861,0,-4.64877,-1.86,0.681793,-4.19083,-0.77475,0.991927,0,-4.19998,-1.86,0.699187,-3.36966,-0.702097,1.04148,0,-4.01411,-1.86,0.551114,-2.99706,-0.580169,0.788489,0,-3.99476,-1.86,0.664588,-2.96365,-0.612769,1.00776,0,-4.05841,-1.86,0.787553,-3.08508,-0.624489,1.23662,0,-3.93673,-1.86,0.377294,-2.8161,-0.482935,0.458184,0,-4.66564,-1.86,0.398053,-4.22433,-0.838711,0.475056,0,-4.916,-1.86,0.160046,-4.69939,-0.708045,0.0438671,0,-4.51101,-1.86,0.635152,-3.95897,-0.565956,0.955573,0,-4.11484,-1.86,0.352715,-3.1921,-0.609634,0.402902,0,-4.92968,-1.86,0.33486,-4.70891,-0.753964,0.370212,0,-4.45814,-1.86,0.516163,-3.85356,-0.634268,0.712101,0,-4.57431,-1.86,0.294948,-4.06764,-0.658371,0.288427,0,-3.92153,-1.86,0.478766,-2.82951,-0.613547,0.641035,0,-4.11679,-1.86,0.472088,-3.20082,-0.607621,0.628253,0,-4.0224,-1.86,0.160187,-3.019,-0.612248,0.0346158,0,
0.16667,-4.35983,-3.42674,0.292355,-3.7132,-3.60704,0.283044,-4.46611,-1.86,0.727897,-3.87209,-0.870893,1.04202,0,-4.33286,-1.86,0.1579,-3.63763,-0.871145,0.0503788,0,-4.593,-1.86,0.532855,-4.10781,-0.748754,0.723911,0,-4.64877,-1.86,0.681793,-4.18455,-0.866225,0.96639,0,-4.19998,-1.86,0.699187,-3.38195,-0.76053,1.02793,0,-4.01411,-1.86,0.551114,-3.02916,-0.673526,0.771191,0,-3.99476,-1.86,0.664588,-2.98684,-0.677676,0.986803,0,-4.05841,-1.86,0.787553,-3.11893,-0.724746,1.19852,0,-3.93673,-1.86,0.377294,-2.84937,-0.566789,0.452657,0,-4.66564,-1.86,0.398053,-4.21153,-0.950577,0.465556,0,-4.916,-1.86,0.160046,-4.67679,-0.802906,0.0501238,0,-4.51101,-1.86,0.635152,-3.96071,-0.676261,0.92947,0,-4.11484,-1.86,0.352715,-3.22098,-0.713849,0.397183,0,-4.92968,-1.86,0.33486,-4.68975,-0.825916,0.369776,0,-4.45814,-1.86,0.516163,-3.85851,-0.747774,0.693988,0,-4.57431,-1.86,0.294948,-4.06362,-0.797583,0.288648,0,-3.92153,-1.86,0.478766,-2.86779,-0.707625,0.631394,0,-4.11679,-1.86,0.472088,-3.22821,-0.709389,0.614797,0,-4.0224,-1.86,0.160187,-3.05225,-0.714732,0.0413505,0,
0.200004,-4.34957,-3.42621,0.292529,-3.7018,-3.60585,0.282821,-4.46611,-1.86,0.727897,-3.87726,-0.950678,1.01974,0,-4.33286,-1.86,0.1579,-3.65828,-1.02178,0.0629645,0,-4.593,-1.86,0.532855,-4.10382,-0.874127,0.704106,0,-4.64877,-1.86,0.681793,-4.18013,-0.979785,0.93961,0,-4.19998,-1.86,0.699187,-3.41012,-0.864434,1.00104,0,-4.01411,-1.86,0.551114,-3.07069,-0.783949,0.753343,0,-3.99476,-1.86,0.664588,-3.02797,-0.777788,0.963603,0,-4.05841,-1.86,0.787553,-3.14824,-0.808375,1.1758,0,-3.93673,-1.86,0.377294,-2.88588,-0.647969,0.447425,0,-4.66564,-1.86,0.398053,-4.20134,-1.09014,0.455084,0,-4.916,-1.86,0.160046,-4.65314,-0.918526,0.0617592,0,-4.51101,-1.86,0.635152,-3.96553,-0.77984,0.908204,0,-4.11484,-1.86,0.352715,-3.25131,-0.81311,0.391416,0,-4.92968,-1.86,0.33486,-4.66754,-0.936355,0.367319,0,-4.45814,-1.86,0.516163,-3.86682,-0.861893,0.678051,0,-4.57431,-1.86,0.294948,-4.06248,-0.911279,0.289655,0,-3.92153,-1.86,0.478766,-2.91105,-0.805796,0.621013,0,-4.11679,-1.86,0.472088,-3.2569,-0.802904,0.603477,0,-4.0224,-1.86,0.160187,-3.08006,-0.789302,0.0515794,0,
0.233338,-4.34957,-3.42621,0.292529,-3.69183,-3.60482,0.282626,-4.46611,-1.86,0.727897,-3.88477,-1.06761,0.988154,0,-4.33286,-1.86,0.1579,-3.67374,-1.15152,0.0745481,0,-4.593,-1.86,0.532855,-4.09372,-1.08279,0.672245,0,-4.64877,-1.86,0.681793,-4.17297,-1.09682,0.910106,0,-4.19998,-1.86,0.699187,-3.44647,-1.02931,0.955499,0,-4.01411,-1.86,0.551114,-3.11699,-0.918168,0.73351,0,-3.99476,-1.86,0.664588,-3.07794,-0.915545,0.934136,0,-4.05841,-1.86,0.787553,-3.19446,-0.950174,1.13423,0,-3.93673,-1.86,0.377294,-2.93901,-0.776526,0.443712,0,-4.66564,-1.86,0.398053,-4.18181,-1.28012,0.442167,0,-4.916,-1.86,0.160046,-4.63198,-1.01416,0.0665056,0,-4.51101,-1.86,0.635152,-3.96806,-0.982508,0.862229,0,-4.11484,-1.86,0.352715,-3.28943,-0.948398,0.388429,0,-4.92968,-1.86,0.33486,-4.63591,-1.07005,0.363586,0,-4.45814,-1.86,0.516163,-3.87395,-0.992898,0.659693,0,-4.57431,-1.86,0.294948,-4.05933,-1.05276,0.288681,0,-3.92153,-1.86,0.478766,-2.95705,-0.915497,0.606826,0,-4.11679,-1.86,0.472088,-3.29233,-0.928281,0.592498,0,-4.0224,-1.86,0.160187,-3.12623,-0.919008,0.0607098,0,
0.266672,-4.32324,-3.42482,0.292573,-3.66422,-3.60212,0.282082,-4.46611,-1.86,0.727897,-3.87454,-1.21812,0.949715,0,-4.33286,-1.86,0.1579,-3.66631,-1.20923,0.0793765,0,-4.593,-1.86,0.532855,-4.07224,-1.18295,0.657665,0,-4.64877,-1.86,0.681793,-4.15133,-1.19381,0.885285,0,-4.19998,-1.86,0.699187,-3.45489,-1.14398,0.927196,0,-4.01411,-1.86,0.551114,-3.14185,-1.03634,0.715479,0,-3.99476,-1.86,0.664588,-3.10894,-1.04846,0.905519,0,-4.05841,-1.86,0.787553,-3.2058,-1.03317,1.10871,0,-3.93673,-1.86,0.377294,-2.96693,-0.882994,0.439116,0,-4.66564,-1.86,0.398053,-4.15543,-1.37805,0.436115,0,-4.916,-1.86,0.160046,-4.59631,-1.10735,0.0742566,0,-4.51101,-1.86,0.635152,-3.95171,-1.124,0.829987,0,-4.11484,-1.86,0.352715,-3.30351,-1.05484,0.384322,0,-4.92968,-1.86,0.33486,-4.58967,-1.19311,0.358676,0,-4.45814,-1.86,0.516163,-3.86377,-1.14604,0.642834,0,-4.57431,-1.86,0.294948,-4.04217,-1.12925,0.289316,0,-3.92153,-1.86,0.478766,-2.98553,-1.02091,0.59665,0,-4.11679,-1.86,0.472088,-3.31134,-1.05433,0.57277,0,-4.0224,-1.86,0.160187,-3.1497,-1.03584,0.077494,0,
0.300006,-4.2977,-3.42368,0.292587,-3.64889,-3.60062,0.28178,-4.46611,-1.86,0.727897,-3.87221,-1.36119,0.910362,0,-4.33286,-1.86,0.1579,-3.67593,-1.31754,0.0927369,0,-4.593,-1.86,0.532855,-4.06186,-1.29998,0.643201,0,-4.64877,-1.86,0.681793,-4.13212,-1.3536,0.850562,0,-4.19998,-1.86,0.699187,-3.47302,-1.26003,0.903278,0,-4.01411,-1.86,0.551114,-3.17661,-1.15761,0.697969,0,-3.99476,-1.86,0.664588,-3.14258,-1.16178,0.880894,0,-4.05841,-1.86,0.787553,-3.23347,-1.13492,1.08001,0,-3.93673,-1.86,0.377294,-3.00566,-0.993848,0.435781,0,-4.66564,-1.86,0.398053,-4.14051,-1.48133,0.431504,0,-4.916,-1.86,0.160046,-4.56448,-1.22203,0.0865721,0,-4.51101,-1.86,0.635152,-3.94621,-1.24568,0.80776,0,-4.11484,-1.86,0.352715,-3.33457,-1.19377,0.382282,0,-4.92968,-1.86,0.33486,-4.55353,-1.31402,0.357991,0,-4.45814,-1.86,0.516163,-3.86167,-1.30229,0.623594,0,-4.57431,-1.86,0.294948,-4.03445,-1.24623,0.292399,0,-3.92153,-1.86,0.478766,-3.02505,-1.13283,0.585944,0,-4.11679,-1.86,0.472088,-3.34101,-1.19077,0.560973,0,-4.0224,-1.86,0.160187,-3.17446,-1.12359,0.0860042,0,
