time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,
0,4.85811,-3.47683,0.215378,5.84199,-3.45035,0.137021,4.56556,-1.86,0.742929,5.26105,-0.239783,1.18459,0,4.42993,-1.86,0.136597,4.96253,-0.129504,-0.0247898,0,4.43621,-1.86,0.662929,5.01119,-0.26655,1.01832,0,4.46253,-1.86,0.349057,5.02034,-0.0921168,0.414679,0,4.74208,-1.86,0.516965,5.60191,-0.105025,0.761025,0,4.6599,-1.86,0.34741,5.44682,-0.227024,0.400241,0,4.74339,-1.86,0.167302,5.60357,-0.0903988,0.0371124,0,5.34057,-1.86,0.438274,6.83082,-0.136534,0.593864,0,5.0447,-1.86,0.380079,6.23003,-0.0879297,0.47954,0,4.8236,-1.86,0.285009,5.77039,-0.0964887,0.281459,0,5.0883,-1.86,0.226429,6.33342,0.00154591,0.160615,0,4.662,-1.86,0.632747,5.43438,-0.0899994,1.00447,0,4.55417,-1.86,0.416925,5.21674,-0.124333,0.551629,0,4.56694,-1.86,0.548719,5.26029,-0.220281,0.802964,0,4.97271,-1.86,0.179651,6.07597,-0.149219,0.0640758,0,5.00995,-1.86,0.505624,6.15841,-0.0808764,0.741894,0,5.21055,-1.86,0.229777,6.57623,-0.0819671,0.167018,0,4.95888,-1.86,0.299473,6.05817,0.0184157,0.317439,0,
0.0333341,4.86835,-3.4777,0.214835,5.85748,-3.45098,0.136433,4.56556,-1.86,0.742929,5.27476,-0.392072,1.13635,0,4.42993,-1.86,0.136597,5.00695,-0.37216,-0.0200992,0,4.43621,-1.86,0.662929,5.04105,-0.439139,0.96772,0,4.46253,-1.86,0.349057,5.05563,-0.323572,0.395011,0,4.74208,-1.86,0.516965,5.59996,-0.301351,0.721488,0,4.6599,-1.86,0.34741,5.4561,-0.426937,0.38119,0,4.74339,-1.86,0.167302,5.60224,-0.295442,0.0408182,0,5.34057,-1.86,0.438274,6.76385,-0.305724,0.569922,0,5.0447,-1.86,0.380079,6.19138,-0.282408,0.456329,0,4.8236,-1.86,0.285009,5.75876,-0.299124,0.272177,0,5.0883,-1.86,0.226429,6.29627,-0.164984,0.158911,0,4.662,-1.86,0.632747,5.4406,-0.274796,0.953777,0,4.55417,-1.86,0.416925,5.23898,-0.331607,0.524112,0,4.56694,-1.86,0.548719,5.27816,-0.410377,0.76208,0,4.97271,-1.86,0.179651,6.04942,-0.336715,0.0599369,0,5.00995,-1.86,0.505624,6.12173,-0.286367,0.703245,0,5.21055,-1.86,0.229777,6.52166,-0.256587,0.167238,0,4.95888,-1.86,0.299473,6.0237,-0.225432,0.297726,0,
0.0666681,4.89563,-3.47955,0.21451,5.85254,-3.45076,0.136621,4.56556,-1.86,0.742929,5.26469,-0.508376,1.09675,0,4.42993,-1.86,0.136597,5.02669,-0.579639,-0.00263914,0,4.43621,-1.86,0.662929,5.04729,-0.593599,0.928298,0,4.46253,-1.86,0.349057,5.06462,-0.495782,0.38348,0,4.74208,-1.86,0.516965,5.57851,-0.484028,0.688724,0,4.6599,-1.86,0.34741,5.44868,-0.670604,0.361848,0,4.74339,-1.86,0.167302,5.58142,-0.48528,0.0520516,0,5.34057,-1.86,0.438274,6.68362,-0.457927,0.55114,0,5.0447,-1.86,0.380079,6.13513,-0.467053,0.438921,0,4.8236,-1.86,0.285009,5.72835,-0.489042,0.265321,0,5.0883,-1.86,0.226429,6.23214,-0.355848,0.157935,0,4.662,-1.86,0.632747,5.42675,-0.447598,0.912603,0,4.55417,-1.86,0.416925,5.23738,-0.500322,0.507542,0,4.56694,-1.86,0.548719,5.2739,-0.570317,0.733422,0,4.97271,-1.86,0.179651,6.01056,-0.457431,0.0668913,0,5.00995,-1.86,0.505624,6.08143,-0.404469,0.686873,0,5.21055,-1.86,0.229777,6.43766,-0.467624,0.167448,0,4.95888,-1.86,0.299473,5.97642,-0.428383,0.288898,0,
0.100002,4.89563,-3.47955,0.21451,5.88039,-3.45188,0.135564,4.56556,-1.86,0.742929,5.29319,-0.659007,1.0474,0,4.42993,-1.86,0.136597,5.07896,-0.766092,0.00418381,0,4.43621,-1.86,0.662929,5.08516,-0.721788,0.891653,0,4.46253,-1.86,0.349057,5.1038,-0.637708,0.371128,0,4.74208,-1.86,0.516965,5.59414,-0.648005,0.658168,0,4.6599,-1.86,0.34741,5.47525,-0.837251,0.347315,0,4.74339,-1.86,0.167302,5.59755,-0.657023,0.0575268,0,5.34057,-1.86,0.438274,6.64277,-0.60579,0.532776,0,5.0447,-1.86,0.380079,6.1138,-0.671265,0.421744,0,4.8236,-1.86,0.285009,5.73648,-0.648835,0.257314,0,5.0883,-1.86,0.226429,6.20587,-0.554342,0.159357,0,4.662,-1.86,0.632747,5.44972,-0.609511,0.874443,0,4.55417,-1.86,0.416925,5.26752,-0.633545,0.490685,0,4.56694,-1.86,0.548719,5.30224,-0.698577,0.706718,0,4.97271,-1.86,0.179651,5.99884,-0.637546,0.0730416,0,5.00995,-1.86,0.505624,6.07714,-0.509751,0.667516,0,5.21055,-1.86,0.229777,6.40737,-0.629136,0.166751,0,4.95888,-1.86,0.299473,5.97096,-0.594002,0.283603,0,
0.133336,4.92289,-3.48137,0.214214,5.89587,-3.45252,0.134976,4.56556,-1.86,0.742929,5.3084,-0.781495,1.00791,0,4.42993,-1.86,0.136597,5.09414,-0.822577,0.00768006,0,4.43621,-1.86,0.662929,5.1034,-0.811465,0.866085,0,4.46253,-1.86,0.349057,5.12897,-0.771001,0.360629,0,4.74208,-1.86,0.516965,5.59728,-0.757586,0.63702,0,4.6599,-1.86,0.34741,5.48418,-0.937433,0.337628,0,4.74339,-1.86,0.167302,5.60197,-0.802544,0.0656576,0,5.34057,-1.86,0.438274,6.60677,-0.70769,0.517972,0,5.0447,-1.86,0.380079,6.09564,-0.792812,0.40854,0,4.8236,-1.86,0.285009,5.73414,-0.759995,0.25181,0,5.0883,-1.86,0.226429,6.16911,-0.752801,0.15479,0,4.662,-1.86,0.632747,5.45793,-0.723904,0.842992,0,4.55417,-1.86,0.416925,5.28167,-0.740202,0.475603,0,4.56694,-1.86,0.548719,5.31515,-0.802168,0.683589,0,4.97271,-1.86,0.179651,5.97971,-0.804406,0.0773587,0,5.00995,-1.86,0.505624,6.05885,-0.623068,0.644275,0,5.21055,-1.86,0.229777,6.38092,-0.730504,0.162847,0,4.95888,-1.86,0.299473,5.95902,-0.707956,0.275027,0,
0.16667,4.92289,-3.48137,0.214214,5.90825,-3.45301,0.134506,4.56556,-1.86,0.742929,5.32616,-0.943539,0.95273,0,4.42993,-1.86,0.136597,5.1095,-0.920893,0.0121165,0,4.43621,-1.86,0.662929,5.12306,-0.928499,0.832339,0,4.46253,-1.86,0.349057,5.14637,-0.872312,0.347092,0,4.74208,-1.86,0.516965,5.5978,-0.917179,0.607828,0,4.6599,-1.86,0.34741,5.49041,-1.0604,0.327353,0,4.74339,-1.86,0.167302,5.60358,-0.946121,0.070868,0,5.34057,-1.86,0.438274,6.55274,-0.850473,0.501432,0,5.0447,-1.86,0.380079,6.06186,-0.991851,0.391073,0,4.8236,-1.86,0.285009,5.72747,-0.894504,0.24559,0,5.0883,-1.86,0.226429,6.14035,-0.902855,0.156693,0,4.662,-1.86,0.632747,5.46489,-0.87071,0.804454,0,4.55417,-1.86,0.416925,5.29433,-0.856122,0.456219,0,4.56694,-1.86,0.548719,5.33089,-0.951413,0.651431,0,4.97271,-1.86,0.179651,5.966,-0.909036,0.0776555,0,5.00995,-1.86,0.505624,6.03403,-0.768881,0.618531,0,5.21055,-1.86,0.229777,6.34063,-0.867138,0.163918,0,4.95888,-1.86,0.299473,5.94086,-0.844722,0.269528,0,
0.200004,4.95065,-3.48337,0.213818,5.9363,-3.45427,0.133439,4.56556,-1.86,0.742929,5.35401,-1.03047,0.923041,0,4.42993,-1.86,0.136597,5.143,-1.01057,0.0152744,0,4.43621,-1.86,0.662929,5.15482,-1.00811,0.807352,0,4.46253,-1.86,0.349057,5.17472,-0.942329,0.339232,0,4.74208,-1.86,0.516965,5.61713,-1.02423,0.585859,0,4.6599,-1.86,0.34741,5.51087,-1.11874,0.322272,0,4.74339,-1.86,0.167302,5.62192,-1.03239,0.07103,0,5.34057,-1.86,0.438274,6.5363,-0.944154,0.481355,0,5.0447,-1.86,0.380079,6.06287,-1.09788,0.377225,0,4.8236,-1.86,0.285009,5.74089,-0.997881,0.23911,0,5.0883,-1.86,0.226429,6.12813,-1.06089,0.154516,0,4.662,-1.86,0.632747,5.49166,-1.01345,0.766968,0,4.55417,-1.86,0.416925,5.32198,-0.947689,0.442833,0,4.56694,-1.86,0.548719,5.35822,-1.03559,0.631978,0,4.97271,-1.86,0.179651,5.97086,-0.99674,0.0766954,0,5.00995,-1.86,0.505624,6.02913,-0.918439,0.59118,0,5.21055,-1.86,0.229777,6.32958,-0.969387,0.160728,0,4.95888,-1.86,0.299473,5.94221,-0.984273,0.259991,0,
0.233338,4.95065,-3.48337,0.213818,5.95188,-3.45499,0.132846,4.56556,-1.86,0.742929,5.36645,-1.11605,0.897329,0,4.42993,-1.86,0.136597,5.16041,-1.08425,0.0154659,0,4.43621,-1.86,0.662929,5.16778,-1.06582,0.792456,0,4.46253,-1.86,0.349057,5.18647,-0.999658,0.335607,0,4.74208,-1.86,0.516965,5.62117,-1.09015,0.573725,0,4.6599,-1.86,0.34741,5.51561,-1.1695,0.318325,0,4.74339,-1.86,0.167302,5.62579,-1.11564,0.0726117,0,5.34057,-1.86,0.438274,6.52182,-0.994117,0.468428,0,5.0447,-1.86,0.380079,6.05238,-1.1808,0.367202,0,4.8236,-1.86,0.285009,5.74117,-1.07974,0.235815,0,5.0883,-1.86,0.226429,6.11233,-1.17311,0.148103,0,4.662,-1.86,0.632747,5.5015,-1.10039,0.744048,0,4.55417,-1.86,0.416925,5.33249,-1.01334,0.435787,0,4.56694,-1.86,0.548719,5.36803,-1.09935,0.618151,0,4.97271,-1.86,0.179651,5.96715,-1.04538,0.0759558,0,5.00995,-1.86,0.505624,6.02019,-1.00682,0.572735,0,5.21055,-1.86,0.229777,6.3102,-1.05082,0.158333,0,4.95888,-1.86,0.299473,5.93649,-1.07135,0.253149,0,
0.266672,4.97782,-3.4853,0.213424,5.96409,-3.45549,0.132383,4.56556,-1.86,0.742929,5.37626,-1.20158,0.872984,0,4.42993,-1.86,0.136597,5.17786,-1.17386,0.0245071,0,4.43621,-1.86,0.662929,5.17987,-1.139,0.775979,0,4.46253,-1.86,0.349057,5.20085,-1.08822,0.331787,0,4.74208,-1.86,0.516965,5.62113,-1.16295,0.563789,0,4.6599,-1.86,0.34741,5.51878,-1.24237,0.315172,0,4.74339,-1.86,0.167302,5.62764,-1.21118,0.0787235,0,5.34057,-1.86,0.438274,6.4826,-1.09782,0.460142,0,5.0447,-1.86,0.380079,6.03893,-1.26102,0.36244,0,4.8236,-1.86,0.285009,5.73814,-1.17676,0.235306,0,5.0883,-1.86,0.226429,6.09913,-1.24261,0.150669,0,4.662,-1.86,0.632747,5.50814,-1.19941,0.722793,0,4.55417,-1.86,0.416925,5.34987,-1.14678,0.423303,0,4.56694,-1.86,0.548719,5.37632,-1.18003,0.605187,0,4.97271,-1.86,0.179651,5.95466,-1.1292,0.0817478,0,5.00995,-1.86,0.505624,6.01061,-1.07412,0.568911,0,5.21055,-1.86,0.229777,6.29314,-1.11315,0.164847,0,4.95888,-1.86,0.299473,5.92696,-1.15444,0.254204,0,
0.300007,5.00455,-3.48721,0.212996,5.97954,-3.45619,0.131795,4.56556,-1.86,0.742929,5.38955,-1.28005,0.845808,0,4.42993,-1.86,0.136597,5.19516,-1.24055,0.0234717,0,4.43621,-1.86,0.662929,5.19581,-1.20592,0.755149,0,4.46253,-1.86,0.349057,5.21857,-1.16499,0.323211,0,4.74208,-1.86,0.516965,5.62569,-1.23789,0.547492,0,4.6599,-1.86,0.34741,5.52727,-1.31588,0.308554,0,4.74339,-1.86,0.167302,5.63376,-1.29418,0.0801841,0,5.34057,-1.86,0.438274,6.46419,-1.16052,0.449887,0,5.0447,-1.86,0.380079,6.03189,-1.32571,0.355631,0,4.8236,-1.86,0.285009,5.74012,-1.26183,0.23091,0,5.0883,-1.86,0.226429,6.09512,-1.27829,0.147149,0,4.662,-1.86,0.632747,5.51782,-1.27926,0.699719,0,4.55417,-1.86,0.416925,5.36337,-1.21272,0.413171,0,4.56694,-1.86,0.548719,5.38864,-1.25292,0.589444,0,4.97271,-1.86,0.179651,5.94966,-1.19746,0.0810031,0,5.00995,-1.86,0.505624,6,-1.16432,0.548836,0,5.21055,-1.86,0.229777,6.27795,-1.17711,0.16254,0,4.95888,-1.86,0.299473,5.92273,-1.22586,0.252144,0,
