time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,
0,4.41257,3.35139,0.238431,4.45758,3.32567,0.318607,4.79413,1.86,0.569157,5.33343,-0.0977659,1.07778,0,4.34165,1.86,0.611686,4.29474,-0.0986474,1.17563,0,4.26957,1.86,0.215246,4.12314,-0.162197,0.264385,0,4.23412,1.86,0.041062,4.02451,-0.293673,-0.160373,0,4.90894,1.86,0.564665,5.58259,-0.0545545,1.05802,0,3.74354,1.86,0.064487,2.95955,-0.0137224,-0.0708733,0,4.35307,1.86,0.0359311,4.32223,-0.0670629,-0.142056,0,3.77784,1.86,0.384506,3.05198,0.0230401,0.642087,0,4.26825,1.86,0.413369,4.12415,-0.119968,0.722777,0,4.86764,1.86,0.105371,5.49001,-0.0579128,0.0167279,0,4.62951,1.86,0.196636,4.95568,-0.0985548,0.222646,0,4.1203,1.86,0.131387,3.77035,-0.181124,0.0669081,0,4.49592,1.86,0.3341,4.65278,-0.167236,0.54267,0,4.40059,1.86,0.251646,4.42932,-0.19252,0.349784,0,4.72792,1.86,0.188983,5.19862,-0.178913,0.202412,0,4.8817,1.86,0.338773,5.51992,-0.0515635,0.545833,0,4.76443,1.86,0.0188237,5.26145,-0.081615,-0.183116,0,4.0563,1.86,0.586512,3.65082,-0.0515277,1.10683,0,4.35431,1.86,0.338414,4.3213,-0.163127,0.552497,0,4.51952,1.86,0.219726,4.70367,-0.105824,0.275571,0,
0.033334,4.38666,3.35078,0.238797,4.44258,3.32502,0.319152,4.79413,1.86,0.569157,5.30263,0.0965972,1.03524,0,4.34165,1.86,0.611686,4.32287,0.120354,1.12435,0,4.26957,1.86,0.215246,4.16413,0.0753112,0.273998,0,4.23412,1.86,0.041062,4.05591,-0.145144,-0.140608,0,4.90894,1.86,0.564665,5.53774,0.136807,1.01201,0,3.74354,1.86,0.064487,3.0357,0.117179,-0.0562981,0,4.35307,1.86,0.0359311,4.34844,0.161533,-0.111696,0,3.77784,1.86,0.384506,3.12786,0.163724,0.628873,0,4.26825,1.86,0.413369,4.17613,0.182816,0.690693,0,4.86764,1.86,0.105371,5.43294,0.203236,0.0452095,0,4.62951,1.86,0.196636,4.93784,0.15423,0.2367,0,4.1203,1.86,0.131387,3.8271,0.0170012,0.0804381,0,4.49592,1.86,0.3341,4.65809,0.0816846,0.525258,0,4.40059,1.86,0.251646,4.45315,0.0915389,0.347352,0,4.72792,1.86,0.188983,5.17134,0.0355523,0.208848,0,4.8817,1.86,0.338773,5.4733,0.152143,0.531515,0,4.76443,1.86,0.0188237,5.22926,0.129366,-0.152749,0,4.0563,1.86,0.586512,3.71244,0.134695,1.06282,0,4.35431,1.86,0.338414,4.34776,0.0634642,0.536685,0,4.51952,1.86,0.219726,4.70453,0.110598,0.27884,0,
0.0666681,4.37596,3.35051,0.238527,4.43153,3.3245,0.319553,4.79413,1.86,0.569157,5.26443,0.314976,0.986068,0,4.34165,1.86,0.611686,4.34335,0.287275,1.08026,0,4.26957,1.86,0.215246,4.2035,0.315821,0.279891,0,4.23412,1.86,0.041062,4.11487,0.14923,-0.101138,0,4.90894,1.86,0.564665,5.48401,0.353842,0.967589,0,3.74354,1.86,0.064487,3.12784,0.281951,-0.0370229,0,4.35307,1.86,0.0359311,4.37375,0.394681,-0.0796454,0,3.77784,1.86,0.384506,3.21259,0.32344,0.6149,0,4.26825,1.86,0.413369,4.21762,0.450104,0.660557,0,4.86764,1.86,0.105371,5.38859,0.39215,0.0571749,0,4.62951,1.86,0.196636,4.92236,0.355001,0.239539,0,4.1203,1.86,0.131387,3.88992,0.246665,0.0984124,0,4.49592,1.86,0.3341,4.66023,0.343277,0.504478,0,4.40059,1.86,0.251646,4.46892,0.317172,0.345614,0,4.72792,1.86,0.188983,5.13329,0.308946,0.219617,0,4.8817,1.86,0.338773,5.41897,0.38293,0.516358,0,4.76443,1.86,0.0188237,5.19241,0.359413,-0.119519,0,4.0563,1.86,0.586512,3.77997,0.345042,1.01548,0,4.35431,1.86,0.338414,4.37359,0.302277,0.52337,0,4.51952,1.86,0.219726,4.7042,0.344306,0.282156,0,
0.100002,4.37596,3.35051,0.238527,4.42112,3.32397,0.31993,4.79413,1.86,0.569157,5.22885,0.503653,0.945636,0,4.34165,1.86,0.611686,4.35924,0.416728,1.04823,0,4.26957,1.86,0.215246,4.23938,0.551918,0.282338,0,4.23412,1.86,0.041062,4.167,0.455178,-0.0630863,0,4.90894,1.86,0.564665,5.43826,0.527922,0.928361,0,3.74354,1.86,0.064487,3.21107,0.437102,-0.0212353,0,4.35307,1.86,0.0359311,4.39385,0.602148,-0.0520513,0,3.77784,1.86,0.384506,3.28558,0.465107,0.598924,0,4.26825,1.86,0.413369,4.23632,0.579665,0.642613,0,4.86764,1.86,0.105371,5.34456,0.579753,0.0736288,0,4.62951,1.86,0.196636,4.90571,0.556679,0.243228,0,4.1203,1.86,0.131387,3.93883,0.436238,0.110346,0,4.49592,1.86,0.3341,4.6598,0.557681,0.492876,0,4.40059,1.86,0.251646,4.48517,0.575258,0.344397,0,4.72792,1.86,0.188983,5.09473,0.554294,0.226432,0,4.8817,1.86,0.338773,5.37176,0.571892,0.503071,0,4.76443,1.86,0.0188237,5.16037,0.544426,-0.0936837,0,4.0563,1.86,0.586512,3.82937,0.50575,0.977733,0,4.35431,1.86,0.338414,4.39613,0.54215,0.510873,0,4.51952,1.86,0.219726,4.70065,0.576921,0.286022,0,
0.133336,4.34889,3.34977,0.238931,4.39404,3.32265,0.320911,4.79413,1.86,0.569157,5.19359,0.653085,0.908788,0,4.34165,1.86,0.611686,4.36976,0.553168,1.00776,0,4.26957,1.86,0.215246,4.25283,0.694586,0.279087,0,4.23412,1.86,0.041062,4.19539,0.675541,-0.0376456,0,4.90894,1.86,0.564665,5.39578,0.665546,0.895163,0,3.74354,1.86,0.064487,3.26603,0.548582,-0.012401,0,4.35307,1.86,0.0359311,4.39978,0.744572,-0.0364622,0,3.77784,1.86,0.384506,3.33373,0.566685,0.5855,0,4.26825,1.86,0.413369,4.25079,0.710179,0.621052,0,4.86764,1.86,0.105371,5.30653,0.709987,0.0807851,0,4.62951,1.86,0.196636,4.88325,0.729212,0.247076,0,4.1203,1.86,0.131387,3.96932,0.578199,0.117512,0,4.49592,1.86,0.3341,4.65205,0.718528,0.480523,0,4.40059,1.86,0.251646,4.48871,0.790805,0.340016,0,4.72792,1.86,0.188983,5.0622,0.710663,0.226495,0,4.8817,1.86,0.338773,5.32813,0.719519,0.489397,0,4.76443,1.86,0.0188237,5.1275,0.695416,-0.0755226,0,4.0563,1.86,0.586512,3.85861,0.618164,0.947052,0,4.35431,1.86,0.338414,4.39962,0.663072,0.497037,0,4.51952,1.86,0.219726,4.68819,0.782013,0.284246,0,
0.16667,4.3218,3.34889,0.23929,4.37897,3.32183,0.321456,4.79413,1.86,0.569157,5.16731,0.775605,0.881517,0,4.34165,1.86,0.611686,4.38233,0.689429,0.972721,0,4.26957,1.86,0.215246,4.26817,0.813907,0.279949,0,4.23412,1.86,0.041062,4.21655,0.82695,-0.0175451,0,4.90894,1.86,0.564665,5.36388,0.776555,0.869105,0,3.74354,1.86,0.064487,3.31481,0.64234,0.00324321,0,4.35307,1.86,0.0359311,4.40926,0.873972,-0.0189316,0,3.77784,1.86,0.384506,3.36797,0.636938,0.578428,0,4.26825,1.86,0.413369,4.26823,0.838778,0.608877,0,4.86764,1.86,0.105371,5.27688,0.824227,0.0900798,0,4.62951,1.86,0.196636,4.86793,0.858083,0.248445,0,4.1203,1.86,0.131387,3.99721,0.696906,0.12499,0,4.49592,1.86,0.3341,4.64839,0.84748,0.47097,0,4.40059,1.86,0.251646,4.48984,0.886167,0.339523,0,4.72792,1.86,0.188983,5.04169,0.82534,0.230216,0,4.8817,1.86,0.338773,5.29981,0.822287,0.482458,0,4.76443,1.86,0.0188237,5.10439,0.81187,-0.0592605,0,4.0563,1.86,0.586512,3.88822,0.72022,0.92224,0,4.35431,1.86,0.338414,4.40949,0.787652,0.488443,0,4.51952,1.86,0.219726,4.68134,0.910508,0.287606,0,
0.200004,4.3218,3.34889,0.23929,4.36696,3.32116,0.32189,4.79413,1.86,0.569157,5.14687,0.870695,0.855869,0,4.34165,1.86,0.611686,4.393,0.806764,0.942549,0,4.26957,1.86,0.215246,4.28663,0.952181,0.28121,0,4.23412,1.86,0.041062,4.23719,0.967383,-0.0011439,0,4.90894,1.86,0.564665,5.33722,0.87117,0.845014,0,3.74354,1.86,0.064487,3.36335,0.735584,0.0119134,0,4.35307,1.86,0.0359311,4.41735,0.982628,-0.00592634,0,3.77784,1.86,0.384506,3.41855,0.738103,0.561071,0,4.26825,1.86,0.413369,4.28114,0.940288,0.591011,0,4.86764,1.86,0.105371,5.24955,0.931374,0.0980884,0,4.62951,1.86,0.196636,4.85327,0.989073,0.248248,0,4.1203,1.86,0.131387,4.02439,0.810662,0.130358,0,4.49592,1.86,0.3341,4.64535,0.974153,0.459457,0,4.40059,1.86,0.251646,4.49487,0.984339,0.336769,0,4.72792,1.86,0.188983,5.01576,0.977171,0.235165,0,4.8817,1.86,0.338773,5.28584,0.874606,0.482207,0,4.76443,1.86,0.0188237,5.08442,0.918059,-0.0444535,0,4.0563,1.86,0.586512,3.90426,0.776435,0.911843,0,4.35431,1.86,0.338414,4.41788,0.896018,0.479243,0,4.51952,1.86,0.219726,4.67723,1.01819,0.287105,0,
0.233338,4.29442,3.34783,0.239595,4.3519,3.32024,0.322432,4.79413,1.86,0.569157,5.12124,0.984496,0.829082,0,4.34165,1.86,0.611686,4.40204,0.933495,0.913322,0,4.26957,1.86,0.215246,4.29875,1.06894,0.285342,0,4.23412,1.86,0.041062,4.2504,1.07296,0.0146557,0,4.90894,1.86,0.564665,5.30473,0.982272,0.823085,0,3.74354,1.86,0.064487,3.40131,0.812012,0.0256957,0,4.35307,1.86,0.0359311,4.42322,1.08841,0.00936508,0,3.77784,1.86,0.384506,3.46581,0.838315,0.558875,0,4.26825,1.86,0.413369,4.29474,1.05616,0.582284,0,4.86764,1.86,0.105371,5.22384,1.02324,0.105832,0,4.62951,1.86,0.196636,4.83816,1.09815,0.248789,0,4.1203,1.86,0.131387,4.04757,0.91594,0.140629,0,4.49592,1.86,0.3341,4.64047,1.08183,0.455962,0,4.40059,1.86,0.251646,4.4983,1.14054,0.335291,0,4.72792,1.86,0.188983,5.00129,1.04067,0.236343,0,4.8817,1.86,0.338773,5.26574,0.95246,0.477668,0,4.76443,1.86,0.0188237,5.06175,1.02562,-0.0284576,0,4.0563,1.86,0.586512,3.93268,0.874165,0.891503,0,4.35431,1.86,0.338414,4.42547,1.0283,0.470311,0,4.51952,1.86,0.219726,4.67183,1.10752,0.289012,0,
0.266672,4.29442,3.34783,0.239595,4.33993,3.31948,0.322862,4.79413,1.86,0.569157,5.09465,1.10048,0.802759,0,4.34165,1.86,0.611686,4.40973,1.04561,0.887104,0,4.26957,1.86,0.215246,4.31095,1.17946,0.287578,0,4.23412,1.86,0.041062,4.26158,1.15425,0.0273304,0,4.90894,1.86,0.564665,5.27497,1.08171,0.801383,0,3.74354,1.86,0.064487,3.46595,0.941136,0.040781,0,4.35307,1.86,0.0359311,4.42947,1.1955,0.0262722,0,3.77784,1.86,0.384506,3.51691,0.947068,0.54916,0,4.26825,1.86,0.413369,4.31203,1.21615,0.564784,0,4.86764,1.86,0.105371,5.19277,1.13777,0.117624,0,4.62951,1.86,0.196636,4.82415,1.2099,0.253638,0,4.1203,1.86,0.131387,4.07653,1.04777,0.15172,0,4.49592,1.86,0.3341,4.6358,1.19982,0.449685,0,4.40059,1.86,0.251646,4.49926,1.24575,0.335893,0,4.72792,1.86,0.188983,4.979,1.1665,0.241929,0,4.8817,1.86,0.338773,5.23622,1.06193,0.470041,0,4.76443,1.86,0.0188237,5.03537,1.1505,-0.00826269,0,4.0563,1.86,0.586512,3.96621,0.997348,0.864256,0,4.35431,1.86,0.338414,4.43224,1.16266,0.462056,0,4.51952,1.86,0.219726,4.66685,1.20925,0.292486,0,
0.300007,4.26694,3.34676,0.239928,4.32489,3.31846,0.323402,4.79413,1.86,0.569157,5.07208,1.18567,0.781857,0,4.34165,1.86,0.611686,4.41467,1.15483,0.857283,0,4.26957,1.86,0.215246,4.31957,1.28369,0.288296,0,4.23412,1.86,0.041062,4.26822,1.21627,0.033365,0,4.90894,1.86,0.564665,5.24473,1.17477,0.780885,0,3.74354,1.86,0.064487,3.51234,1.04393,0.0493669,0,4.35307,1.86,0.0359311,4.43229,1.2987,0.0381748,0,3.77784,1.86,0.384506,3.55216,1.02768,0.539622,0,4.26825,1.86,0.413369,4.31797,1.30786,0.550351,0,4.86764,1.86,0.105371,5.16176,1.23844,0.12496,0,4.62951,1.86,0.196636,4.80613,1.32152,0.25276,0,4.1203,1.86,0.131387,4.09701,1.1598,0.155981,0,4.49592,1.86,0.3341,4.62819,1.30256,0.43999,0,4.40059,1.86,0.251646,4.49838,1.33231,0.334426,0,4.72792,1.86,0.188983,4.9603,1.24794,0.243271,0,4.8817,1.86,0.338773,5.2091,1.14902,0.464123,0,4.76443,1.86,0.0188237,5.01061,1.25165,0.00608668,0,4.0563,1.86,0.586512,3.99851,1.13254,0.827119,0,4.35431,1.86,0.338414,4.43558,1.31052,0.451149,0,4.51952,1.86,0.219726,4.65956,1.29451,0.291293,0,
