time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,
0,3.32253,-3.30622,0.234063,4.15991,-3.04331,0.14275,3.237,-1.86,0.132636,3.96558,0.242647,-0.0877011,0,3.23825,-1.86,0.482187,3.97758,0.0852971,0.679516,0,3.61212,-1.86,0.66426,4.79043,0.105554,1.07942,0,3.57279,-1.86,0.530045,4.72058,0.196761,0.805858,0,3.22789,-1.86,0.667299,3.95613,0.0705595,1.07555,0,3.22413,-1.86,0.250935,3.9348,0.265176,0.181347,0,3.08421,-1.86,0.41024,3.63779,0.12517,0.52873,0,2.96137,-1.86,0.42602,3.33446,0.26207,0.581471,0,3.67366,-1.86,0.317226,4.93463,0.147622,0.326239,0,2.96202,-1.86,0.217733,3.36194,0.157877,0.106605,0,3.1311,-1.86,0.590628,3.74351,0.102486,0.918343,0,3.07275,-1.86,0.214988,3.58577,0.280884,0.0989052,0,3.5768,-1.86,0.203204,4.74861,0.30514,0.0713012,0,3.34235,-1.86,0.713157,4.20386,0.164403,1.20538,0,2.92088,-1.86,0.722187,3.29781,0.0608177,1.19044,0,3.46604,-1.86,0.242147,4.48518,0.234677,0.161073,0,3.61186,-1.86,0.407774,4.79827,0.147578,0.526019,0,2.88426,-1.86,0.117268,3.19457,0.14211,-0.114501,0,3.50996,-1.86,0.611172,4.57301,0.144256,0.973921,0,
0.0333341,3.34987,-3.3054,0.233602,4.17553,-3.0423,0.142328,3.237,-1.86,0.132636,3.96351,-0.0147533,-0.0725314,0,3.23825,-1.86,0.482187,3.97587,-0.167591,0.633618,0,3.61212,-1.86,0.66426,4.72859,-0.116473,1.01209,0,3.57279,-1.86,0.530045,4.66521,-0.0250731,0.757906,0,3.22789,-1.86,0.667299,3.9558,-0.195957,0.996771,0,3.22413,-1.86,0.250935,3.93555,-0.0151594,0.176395,0,3.08421,-1.86,0.41024,3.66255,-0.127576,0.497462,0,2.96137,-1.86,0.42602,3.39148,-0.0594482,0.538189,0,3.67366,-1.86,0.317226,4.86155,-0.081995,0.311478,0,2.96202,-1.86,0.217733,3.4056,-0.0869563,0.106578,0,3.1311,-1.86,0.590628,3.75946,-0.144824,0.85703,0,3.07275,-1.86,0.214988,3.60949,0.0332191,0.100428,0,3.5768,-1.86,0.203204,4.69101,0.0764351,0.0755234,0,3.34235,-1.86,0.713157,4.18248,-0.0906625,1.1196,0,2.92088,-1.86,0.722187,3.34083,-0.159945,1.11468,0,3.46604,-1.86,0.242147,4.4438,-0.0112989,0.159082,0,3.61186,-1.86,0.407774,4.73621,-0.0723498,0.49562,0,2.88426,-1.86,0.117268,3.26296,-0.152674,-0.0932818,0,3.50996,-1.86,0.611172,4.5257,-0.0840628,0.913044,0,
0.0666681,3.3602,-3.30515,0.233069,4.18729,-3.04152,0.142011,3.237,-1.86,0.132636,3.95977,-0.240874,-0.0560497,0,3.23825,-1.86,0.482187,3.97225,-0.373959,0.600008,0,3.61212,-1.86,0.66426,4.68839,-0.252764,0.972072,0,3.57279,-1.86,0.530045,4.61377,-0.222449,0.714067,0,3.22789,-1.86,0.667299,3.95351,-0.358693,0.949733,0,3.22413,-1.86,0.250935,3.93456,-0.249278,0.1743,0,3.08421,-1.86,0.41024,3.68177,-0.346419,0.471474,0,2.96137,-1.86,0.42602,3.43061,-0.28029,0.510576,0,3.67366,-1.86,0.317226,4.80119,-0.264409,0.300628,0,2.96202,-1.86,0.217733,3.44131,-0.300005,0.109659,0,3.1311,-1.86,0.590628,3.77085,-0.358038,0.805275,0,3.07275,-1.86,0.214988,3.63021,-0.189405,0.103979,0,3.5768,-1.86,0.203204,4.63719,-0.129173,0.0804478,0,3.34235,-1.86,0.713157,4.16448,-0.278566,1.05824,0,2.92088,-1.86,0.722187,3.3743,-0.340674,1.05769,0,3.46604,-1.86,0.242147,4.40526,-0.228004,0.158419,0,3.61186,-1.86,0.407774,4.68139,-0.264053,0.475113,0,2.88426,-1.86,0.117268,3.30534,-0.34129,-0.0769772,0,3.50996,-1.86,0.611172,4.48277,-0.285007,0.861518,0,
0.100002,3.3602,-3.30515,0.233069,4.19757,-3.04089,0.141732,3.237,-1.86,0.132636,3.95534,-0.404235,-0.0431547,0,3.23825,-1.86,0.482187,3.9674,-0.507468,0.576756,0,3.61212,-1.86,0.66426,4.64902,-0.372855,0.936136,0,3.57279,-1.86,0.530045,4.57058,-0.382645,0.683005,0,3.22789,-1.86,0.667299,3.94804,-0.495876,0.910419,0,3.22413,-1.86,0.250935,3.93193,-0.415482,0.173815,0,3.08421,-1.86,0.41024,3.69147,-0.48294,0.454406,0,2.96137,-1.86,0.42602,3.45484,-0.434803,0.491566,0,3.67366,-1.86,0.317226,4.75382,-0.400211,0.294341,0,2.96202,-1.86,0.217733,3.46124,-0.432972,0.112593,0,3.1311,-1.86,0.590628,3.77564,-0.491107,0.772139,0,3.07275,-1.86,0.214988,3.64221,-0.340067,0.106433,0,3.5768,-1.86,0.203204,4.59594,-0.279454,0.0831193,0,3.34235,-1.86,0.713157,4.14798,-0.423255,1.01206,0,2.92088,-1.86,0.722187,3.39469,-0.465894,1.01614,0,3.46604,-1.86,0.242147,4.37877,-0.364333,0.157108,0,3.61186,-1.86,0.407774,4.63635,-0.414996,0.452994,0,2.88426,-1.86,0.117268,3.3428,-0.520551,-0.0625064,0,3.50996,-1.86,0.611172,4.45345,-0.411087,0.828319,0,
0.133336,3.38825,-3.30423,0.232595,4.22556,-3.03897,0.140978,3.237,-1.86,0.132636,3.97283,-0.576731,-0.0337555,0,3.23825,-1.86,0.482187,3.98383,-0.634867,0.548069,0,3.61212,-1.86,0.66426,4.61918,-0.542953,0.885517,0,3.57279,-1.86,0.530045,4.54321,-0.572755,0.6416,0,3.22789,-1.86,0.667299,3.9657,-0.680353,0.853098,0,3.22413,-1.86,0.250935,3.9512,-0.589299,0.168984,0,3.08421,-1.86,0.41024,3.7259,-0.651805,0.431982,0,2.96137,-1.86,0.42602,3.5063,-0.613681,0.46126,0,3.67366,-1.86,0.317226,4.70418,-0.621067,0.284943,0,2.96202,-1.86,0.217733,3.5082,-0.597003,0.112619,0,3.1311,-1.86,0.590628,3.81329,-0.745824,0.706449,0,3.07275,-1.86,0.214988,3.67741,-0.503845,0.104566,0,3.5768,-1.86,0.203204,4.5738,-0.440835,0.087443,0,3.34235,-1.86,0.713157,4.15124,-0.599318,0.950836,0,2.92088,-1.86,0.722187,3.44651,-0.635471,0.956827,0,3.46604,-1.86,0.242147,4.3679,-0.535136,0.156109,0,3.61186,-1.86,0.407774,4.60714,-0.591195,0.432968,0,2.88426,-1.86,0.117268,3.39948,-0.681813,-0.0503508,0,3.50996,-1.86,0.611172,4.43523,-0.590449,0.781512,0,
0.16667,3.41494,-3.30324,0.232127,4.2411,-3.0379,0.140559,3.237,-1.86,0.132636,3.97778,-0.700294,-0.0281868,0,3.23825,-1.86,0.482187,3.98723,-0.737828,0.526699,0,3.61212,-1.86,0.66426,4.59482,-0.649633,0.850426,0,3.57279,-1.86,0.530045,4.51844,-0.700539,0.614062,0,3.22789,-1.86,0.667299,3.97157,-0.802282,0.812642,0,3.22413,-1.86,0.250935,3.95823,-0.739668,0.165424,0,3.08421,-1.86,0.41024,3.73763,-0.724599,0.424652,0,2.96137,-1.86,0.42602,3.53402,-0.733716,0.442282,0,3.67366,-1.86,0.317226,4.6826,-0.709288,0.276972,0,2.96202,-1.86,0.217733,3.52996,-0.690652,0.109467,0,3.1311,-1.86,0.590628,3.83414,-0.913612,0.663001,0,3.07275,-1.86,0.214988,3.69531,-0.624496,0.102992,0,3.5768,-1.86,0.203204,4.54392,-0.586169,0.0863442,0,3.34235,-1.86,0.713157,4.14946,-0.680448,0.920559,0,2.92088,-1.86,0.722187,3.47439,-0.744003,0.914747,0,3.46604,-1.86,0.242147,4.35205,-0.66455,0.153009,0,3.61186,-1.86,0.407774,4.57931,-0.71671,0.414132,0,2.88426,-1.86,0.117268,3.43009,-0.791172,-0.0446029,0,3.50996,-1.86,0.611172,4.41861,-0.70143,0.748617,0,
0.200004,3.41494,-3.30324,0.232127,4.25249,-3.03698,0.140257,3.237,-1.86,0.132636,3.97923,-0.842774,-0.0167931,0,3.23825,-1.86,0.482187,3.98805,-0.890771,0.502612,0,3.61212,-1.86,0.66426,4.54724,-0.840246,0.795619,0,3.57279,-1.86,0.530045,4.4891,-0.830715,0.58825,0,3.22789,-1.86,0.667299,3.97448,-0.953949,0.765936,0,3.22413,-1.86,0.250935,3.96208,-0.881929,0.16426,0,3.08421,-1.86,0.41024,3.74789,-0.8375,0.411298,0,2.96137,-1.86,0.42602,3.56178,-0.875419,0.424302,0,3.67366,-1.86,0.317226,4.65777,-0.785311,0.274039,0,2.96202,-1.86,0.217733,3.55464,-0.825001,0.111644,0,3.1311,-1.86,0.590628,3.84651,-1.0426,0.632569,0,3.07275,-1.86,0.214988,3.71162,-0.764034,0.107273,0,3.5768,-1.86,0.203204,4.50733,-0.751818,0.0928729,0,3.34235,-1.86,0.713157,4.13828,-0.824801,0.87399,0,2.92088,-1.86,0.722187,3.50601,-0.89054,0.86622,0,3.46604,-1.86,0.242147,4.33079,-0.808787,0.153452,0,3.61186,-1.86,0.407774,4.54737,-0.842955,0.401278,0,2.88426,-1.86,0.117268,3.4581,-0.907991,-0.0347141,0,3.50996,-1.86,0.611172,4.39414,-0.832655,0.715875,0,
0.233338,3.42581,-3.30287,0.23156,4.26321,-3.03617,0.13997,3.237,-1.86,0.132636,3.98422,-0.996829,-0.00472228,0,3.23825,-1.86,0.482187,3.99261,-1.03618,0.480038,0,3.61212,-1.86,0.66426,4.52432,-0.941175,0.76787,0,3.57279,-1.86,0.530045,4.46135,-0.964138,0.561738,0,3.22789,-1.86,0.667299,3.97762,-1.0511,0.741133,0,3.22413,-1.86,0.250935,3.96874,-1.03546,0.16366,0,3.08421,-1.86,0.41024,3.75819,-0.929765,0.400015,0,2.96137,-1.86,0.42602,3.60221,-1.05365,0.407078,0,3.67366,-1.86,0.317226,4.62177,-0.90531,0.26661,0,2.96202,-1.86,0.217733,3.58722,-0.977091,0.11552,0,3.1311,-1.86,0.590628,3.86296,-1.1937,0.59578,0,3.07275,-1.86,0.214988,3.7346,-0.925788,0.111559,0,3.5768,-1.86,0.203204,4.47377,-0.919509,0.0967245,0,3.34235,-1.86,0.713157,4.13132,-0.986938,0.821659,0,2.92088,-1.86,0.722187,3.54123,-1.03642,0.819636,0,3.46604,-1.86,0.242147,4.31126,-0.963155,0.153666,0,3.61186,-1.86,0.407774,4.52041,-0.95724,0.391381,0,2.88426,-1.86,0.117268,3.49602,-1.04993,-0.0187119,0,3.50996,-1.86,0.611172,4.37181,-0.968534,0.681796,0,
0.266672,3.45376,-3.30222,0.231047,4.27875,-3.03498,0.139555,3.237,-1.86,0.132636,3.99603,-1.14941,0.00698014,0,3.23825,-1.86,0.482187,4.00355,-1.18352,0.454654,0,3.61212,-1.86,0.66426,4.50454,-1.0412,0.740312,0,3.57279,-1.86,0.530045,4.43879,-1.10375,0.533007,0,3.22789,-1.86,0.667299,3.98901,-1.20911,0.691847,0,3.22413,-1.86,0.250935,3.98139,-1.17832,0.162043,0,3.08421,-1.86,0.41024,3.78232,-1.07709,0.382941,0,2.96137,-1.86,0.42602,3.64922,-1.22759,0.382781,0,3.67366,-1.86,0.317226,4.59221,-1.02907,0.257785,0,2.96202,-1.86,0.217733,3.62684,-1.12892,0.117583,0,3.1311,-1.86,0.590628,3.88467,-1.33086,0.562103,0,3.07275,-1.86,0.214988,3.76487,-1.08774,0.114001,0,3.5768,-1.86,0.203204,4.44778,-1.08273,0.100309,0,3.34235,-1.86,0.713157,4.13165,-1.14397,0.769913,0,2.92088,-1.86,0.722187,3.58097,-1.17469,0.773149,0,3.46604,-1.86,0.242147,4.29939,-1.10691,0.151565,0,3.61186,-1.86,0.407774,4.49468,-1.09077,0.37626,0,2.88426,-1.86,0.117268,3.54693,-1.21087,-0.00484549,0,3.50996,-1.86,0.611172,4.34955,-1.16064,0.632453,0,
0.300007,3.45376,-3.30222,0.231047,4.29107,-3.03448,0.139214,3.237,-1.86,0.132636,4.00072,-1.20536,0.00902234,0,3.23825,-1.86,0.482187,4.00851,-1.2482,0.443044,0,3.61212,-1.86,0.66426,4.49377,-1.09257,0.7232,0,3.57279,-1.86,0.530045,4.42452,-1.19259,0.51518,0,3.22789,-1.86,0.667299,3.99451,-1.2691,0.675704,0,3.22413,-1.86,0.250935,3.98625,-1.23156,0.160846,0,3.08421,-1.86,0.41024,3.79089,-1.12185,0.375755,0,2.96137,-1.86,0.42602,3.66267,-1.27271,0.374752,0,3.67366,-1.86,0.317226,4.57968,-1.08288,0.253389,0,2.96202,-1.86,0.217733,3.641,-1.18075,0.117631,0,3.1311,-1.86,0.590628,3.89328,-1.38567,0.547766,0,3.07275,-1.86,0.214988,3.77706,-1.15026,0.113581,0,3.5768,-1.86,0.203204,4.43812,-1.14663,0.100316,0,3.34235,-1.86,0.713157,4.13207,-1.20988,0.746207,0,2.92088,-1.86,0.722187,3.59162,-1.20734,0.760441,0,3.46604,-1.86,0.242147,4.29515,-1.16208,0.149294,0,3.61186,-1.86,0.407774,4.4856,-1.14047,0.368381,0,2.88426,-1.86,0.117268,3.561,-1.25142,-0.00212802,0,3.50996,-1.86,0.611172,4.34454,-1.2162,0.616783,0,
