time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,
0,-7.68609,-0.714512,0.321752,-7.41803,-0.920977,0.533427,-6.16,-0.656236,0.347152,-4.06783,-0.793044,0.589188,0,-6.16,-1.07776,0.142162,-3.90228,-1.75782,0.119696,0,-6.16,-1.22503,0.268008,-3.98516,-2.06936,0.412534,0,-6.16,-1.30866,0.34631,-3.94596,-2.27274,0.5893,0,-6.16,-1.09607,0.33799,-3.9314,-1.79271,0.570527,0,-6.16,-0.734151,0.123223,-3.86328,-0.966723,0.0709906,0,-6.16,-0.901693,0.496639,-3.88005,-1.35492,0.938872,0,-6.16,-0.642626,0.498099,-3.82688,-0.751816,0.948401,0,-6.16,-0.928406,0.387804,-4.04162,-1.39421,0.679563,0,-6.16,-0.884929,0.106355,-3.89027,-1.31492,0.0355103,0,-6.16,-0.736795,0.263932,-3.86394,-0.972871,0.398771,0,-6.16,-0.234404,0.601271,-3.866,0.196491,1.18402,0,-6.16,-0.310026,0.469732,-3.91603,0.00721759,0.873005,0,-6.16,-1.0522,0.436299,-3.92285,-1.69437,0.795771,0,-6.16,-1.40369,0.0777349,-4.24374,-2.35447,0.0258703,0,-6.16,-0.302817,0.289819,-3.92141,0.0223075,0.460261,0,-6.16,-0.641988,0.199925,-3.86025,-0.751902,0.249412,0,-6.16,-0.757426,0.596794,-3.75682,-1.02393,1.19327,0,-6.16,-0.548061,0.567054,-3.85155,-0.531981,1.1067,0,-6.16,-0.339532,0.57413,-3.80181,-0.0324278,1.13146,0,-6.16,-0.523912,0.141861,-3.94653,-0.487406,0.124218,0,
0.0333341,-7.68684,-0.740629,0.321411,-7.41774,-0.936238,0.533006,-6.16,-0.656236,0.347152,-4.30505,-0.787383,0.582977,0,-6.16,-1.07776,0.142162,-4.09962,-1.69271,0.140997,0,-6.16,-1.22503,0.268008,-4.20756,-1.9732,0.417308,0,-6.16,-1.30866,0.34631,-4.1818,-2.1566,0.59072,0,-6.16,-1.09607,0.33799,-4.21188,-1.69859,0.571172,0,-6.16,-0.734151,0.123223,-4.0736,-0.946897,0.0975847,0,-6.16,-0.901693,0.496639,-4.08664,-1.31264,0.91211,0,-6.16,-0.642626,0.498099,-4.09839,-0.743998,0.91241,0,-6.16,-0.928406,0.387804,-4.32249,-1.33425,0.667292,0,-6.16,-0.884929,0.106355,-4.09455,-1.27506,0.0611724,0,-6.16,-0.736795,0.263932,-4.07821,-0.952712,0.406143,0,-6.16,-0.234404,0.601271,-4.06925,0.152837,1.14338,0,-6.16,-0.310026,0.469732,-4.1214,-0.0291232,0.851234,0,-6.16,-1.0522,0.436299,-4.14861,-1.62451,0.779386,0,-6.16,-1.40369,0.0777349,-4.40122,-2.26804,0.0525373,0,-6.16,-0.302817,0.289819,-4.13212,-0.0160599,0.459989,0,-6.16,-0.641988,0.199925,-4.09626,-0.744391,0.271765,0,-6.16,-0.757426,0.596794,-3.96541,-0.999239,1.15377,0,-6.16,-0.548061,0.567054,-4.10467,-0.538784,1.06184,0,-6.16,-0.339532,0.57413,-3.97674,-0.056375,1.10062,0,-6.16,-0.523912,0.141861,-4.17228,-0.49785,0.148938,0,
0.0666681,-7.68775,-0.750295,0.320891,-7.41751,-0.947293,0.5327,-6.16,-0.656236,0.347152,-4.48717,-0.780426,0.578213,0,-6.16,-1.07776,0.142162,-4.31028,-1.62378,0.165283,0,-6.16,-1.22503,0.268008,-4.40453,-1.89045,0.431834,0,-6.16,-1.30866,0.34631,-4.43279,-2.03795,0.590708,0,-6.16,-1.09607,0.33799,-4.44542,-1.62309,0.565757,0,-6.16,-0.734151,0.123223,-4.32421,-0.923865,0.131048,0,-6.16,-0.901693,0.496639,-4.40794,-1.2495,0.876755,0,-6.16,-0.642626,0.498099,-4.32391,-0.738174,0.888813,0,-6.16,-0.928406,0.387804,-4.51778,-1.29322,0.656051,0,-6.16,-0.884929,0.106355,-4.33232,-1.22895,0.0954796,0,-6.16,-0.736795,0.263932,-4.32971,-0.929547,0.413969,0,-6.16,-0.234404,0.601271,-4.28729,0.104201,1.10199,0,-6.16,-0.310026,0.469732,-4.33746,-0.0676307,0.827623,0,-6.16,-1.0522,0.436299,-4.36926,-1.55762,0.762272,0,-6.16,-1.40369,0.0777349,-4.51085,-2.20577,0.0677202,0,-6.16,-0.302817,0.289819,-4.35023,-0.0562218,0.462075,0,-6.16,-0.641988,0.199925,-4.37665,-0.737373,0.29207,0,-6.16,-0.757426,0.596794,-4.19761,-0.973423,1.10922,0,-6.16,-0.548061,0.567054,-4.4142,-0.551228,1.00841,0,-6.16,-0.339532,0.57413,-4.19289,-0.0889637,1.06535,0,-6.16,-0.523912,0.141861,-4.35908,-0.505945,0.171469,0,
0.100002,-7.68775,-0.750295,0.320891,-7.41732,-0.957421,0.53242,-6.16,-0.656236,0.347152,-4.63892,-0.772697,0.575376,0,-6.16,-1.07776,0.142162,-4.4933,-1.5642,0.187413,0,-6.16,-1.22503,0.268008,-4.55917,-1.82414,0.440471,0,-6.16,-1.30866,0.34631,-4.59461,-1.96092,0.587679,0,-6.16,-1.09607,0.33799,-4.62093,-1.5652,0.565319,0,-6.16,-0.734151,0.123223,-4.54452,-0.905206,0.158501,0,-6.16,-0.901693,0.496639,-4.58228,-1.21665,0.85785,0,-6.16,-0.642626,0.498099,-4.52421,-0.732129,0.866313,0,-6.16,-0.928406,0.387804,-4.71995,-1.24949,0.653217,0,-6.16,-0.884929,0.106355,-4.53349,-1.19104,0.124474,0,-6.16,-0.736795,0.263932,-4.527,-0.912121,0.423097,0,-6.16,-0.234404,0.601271,-4.46343,0.0650462,1.07047,0,-6.16,-0.310026,0.469732,-4.50972,-0.0980088,0.810583,0,-6.16,-1.0522,0.436299,-4.58292,-1.4939,0.75056,0,-6.16,-1.40369,0.0777349,-4.61322,-2.14423,0.0844693,0,-6.16,-0.302817,0.289819,-4.5219,-0.0873582,0.467582,0,-6.16,-0.641988,0.199925,-4.58652,-0.73336,0.313192,0,-6.16,-0.757426,0.596794,-4.42713,-0.949467,1.06921,0,-6.16,-0.548061,0.567054,-4.59242,-0.558699,0.984848,0,-6.16,-0.339532,0.57413,-4.35193,-0.113239,1.03841,0,-6.16,-0.523912,0.141861,-4.51419,-0.51112,0.19078,0,
0.133336,-7.6886,-0.777301,0.320565,-7.41694,-0.984856,0.531667,-6.16,-0.656236,0.347152,-4.7809,-0.781256,0.572584,0,-6.16,-1.07776,0.142162,-4.59959,-1.544,0.201957,0,-6.16,-1.22503,0.268008,-4.63416,-1.80591,0.445643,0,-6.16,-1.30866,0.34631,-4.70458,-1.92184,0.587405,0,-6.16,-1.09607,0.33799,-4.72495,-1.54498,0.565951,0,-6.16,-0.734151,0.123223,-4.71909,-0.906449,0.184319,0,-6.16,-0.901693,0.496639,-4.68963,-1.20913,0.844296,0,-6.16,-0.642626,0.498099,-4.66134,-0.743182,0.85147,0,-6.16,-0.928406,0.387804,-4.81766,-1.24352,0.650568,0,-6.16,-0.884929,0.106355,-4.64956,-1.18375,0.142855,0,-6.16,-0.736795,0.263932,-4.63523,-0.916833,0.428114,0,-6.16,-0.234404,0.601271,-4.55367,0.0310315,1.05588,0,-6.16,-0.310026,0.469732,-4.61207,-0.130131,0.802779,0,-6.16,-1.0522,0.436299,-4.68905,-1.47704,0.743257,0,-6.16,-1.40369,0.0777349,-4.66939,-2.12419,0.0953742,0,-6.16,-0.302817,0.289819,-4.62533,-0.120331,0.471867,0,-6.16,-0.641988,0.199925,-4.69115,-0.745609,0.323365,0,-6.16,-0.757426,0.596794,-4.51841,-0.954869,1.05234,0,-6.16,-0.548061,0.567054,-4.69774,-0.576425,0.970502,0,-6.16,-0.339532,0.57413,-4.45248,-0.142179,1.02394,0,-6.16,-0.523912,0.141861,-4.5869,-0.527914,0.202295,0,
0.16667,-7.68928,-0.803438,0.320211,-7.41672,-1.00013,0.531247,-6.16,-0.656236,0.347152,-4.87079,-0.782948,0.578086,0,-6.16,-1.07776,0.142162,-4.68912,-1.51811,0.215662,0,-6.16,-1.22503,0.268008,-4.71545,-1.77284,0.450343,0,-6.16,-1.30866,0.34631,-4.78054,-1.88862,0.587925,0,-6.16,-1.09607,0.33799,-4.78069,-1.5301,0.569756,0,-6.16,-0.734151,0.123223,-4.86344,-0.900807,0.207346,0,-6.16,-0.901693,0.496639,-4.76721,-1.19667,0.838419,0,-6.16,-0.642626,0.498099,-4.76881,-0.74418,0.838998,0,-6.16,-0.928406,0.387804,-4.87729,-1.23306,0.644735,0,-6.16,-0.884929,0.106355,-4.75477,-1.16729,0.159795,0,-6.16,-0.736795,0.263932,-4.7718,-0.908627,0.436736,0,-6.16,-0.234404,0.601271,-4.62541,0.0131528,1.04497,0,-6.16,-0.310026,0.469732,-4.70616,-0.149629,0.795896,0,-6.16,-1.0522,0.436299,-4.75648,-1.45964,0.740078,0,-6.16,-1.40369,0.0777349,-4.72859,-2.09144,0.107897,0,-6.16,-0.302817,0.289819,-4.70496,-0.137657,0.475734,0,-6.16,-0.641988,0.199925,-4.80659,-0.745626,0.332485,0,-6.16,-0.757426,0.596794,-4.5995,-0.948174,1.04,0,-6.16,-0.548061,0.567054,-4.80699,-0.583198,0.955203,0,-6.16,-0.339532,0.57413,-4.56193,-0.161826,1.00609,0,-6.16,-0.523912,0.141861,-4.68512,-0.533508,0.214007,0,
0.200004,-7.69017,-0.813793,0.31966,-7.41641,-1.01143,0.530932,-6.16,-0.656236,0.347152,-4.97834,-0.778601,0.576215,0,-6.16,-1.07776,0.142162,-4.80035,-1.48198,0.228002,0,-6.16,-1.22503,0.268008,-4.80452,-1.73377,0.453104,0,-6.16,-1.30866,0.34631,-4.85065,-1.85319,0.583151,0,-6.16,-1.09607,0.33799,-4.89971,-1.48961,0.571126,0,-6.16,-0.734151,0.123223,-4.99848,-0.892127,0.225713,0,-6.16,-0.901693,0.496639,-4.87717,-1.17393,0.825167,0,-6.16,-0.642626,0.498099,-4.88475,-0.74163,0.827535,0,-6.16,-0.928406,0.387804,-5.01916,-1.20289,0.642337,0,-6.16,-0.884929,0.106355,-4.87692,-1.14507,0.178148,0,-6.16,-0.736795,0.263932,-4.91732,-0.898391,0.440915,0,-6.16,-0.234404,0.601271,-4.70446,-0.00214791,1.0309,0,-6.16,-0.310026,0.469732,-4.88059,-0.184221,0.784791,0,-6.16,-1.0522,0.436299,-4.85971,-1.42714,0.733277,0,-6.16,-1.40369,0.0777349,-4.81798,-2.03913,0.124329,0,-6.16,-0.302817,0.289819,-4.82007,-0.158283,0.480404,0,-6.16,-0.641988,0.199925,-4.92376,-0.743918,0.345431,0,-6.16,-0.757426,0.596794,-4.72339,-0.934291,1.01811,0,-6.16,-0.548061,0.567054,-4.90201,-0.586507,0.941945,0,-6.16,-0.339532,0.57413,-4.71553,-0.187915,0.982096,0,-6.16,-0.523912,0.141861,-4.86788,-0.544812,0.236999,0,
0.233338,-7.69017,-0.813793,0.31966,-7.41619,-1.02193,0.530642,-6.16,-0.656236,0.347152,-5.08389,-0.775754,0.57278,0,-6.16,-1.07776,0.142162,-4.91024,-1.44806,0.241079,0,-6.16,-1.22503,0.268008,-4.87262,-1.70397,0.45547,0,-6.16,-1.30866,0.34631,-4.93077,-1.81337,0.582785,0,-6.16,-1.09607,0.33799,-5.00123,-1.45739,0.569007,0,-6.16,-0.734151,0.123223,-5.1102,-0.88503,0.239302,0,-6.16,-0.901693,0.496639,-4.97285,-1.15557,0.814449,0,-6.16,-0.642626,0.498099,-5.02036,-0.74059,0.811843,0,-6.16,-0.928406,0.387804,-5.13972,-1.18013,0.635239,0,-6.16,-0.884929,0.106355,-4.99441,-1.12505,0.194814,0,-6.16,-0.736795,0.263932,-5.03453,-0.890888,0.446342,0,-6.16,-0.234404,0.601271,-4.78044,-0.0173339,1.01724,0,-6.16,-0.310026,0.469732,-4.97785,-0.204548,0.776239,0,-6.16,-1.0522,0.436299,-4.95044,-1.40009,0.726466,0,-6.16,-1.40369,0.0777349,-4.90365,-1.99111,0.138056,0,-6.16,-0.302817,0.289819,-4.91045,-0.175366,0.482504,0,-6.16,-0.641988,0.199925,-5.04814,-0.742821,0.351004,0,-6.16,-0.757426,0.596794,-4.80664,-0.926267,1.00725,0,-6.16,-0.548061,0.567054,-4.98305,-0.588611,0.927917,0,-6.16,-0.339532,0.57413,-4.82599,-0.207945,0.964946,0,-6.16,-0.523912,0.141861,-4.98415,-0.553803,0.250603,0,
0.266672,-7.69082,-0.840724,0.319307,-7.41567,-1.04932,0.529886,-6.16,-0.656236,0.347152,-5.17136,-0.789359,0.573508,0,-6.16,-1.07776,0.142162,-4.996,-1.4371,0.25354,0,-6.16,-1.22503,0.268008,-4.94734,-1.68637,0.459381,0,-6.16,-1.30866,0.34631,-4.99062,-1.79884,0.579291,0,-6.16,-1.09607,0.33799,-5.07641,-1.44855,0.569345,0,-6.16,-0.734151,0.123223,-5.18912,-0.895206,0.252002,0,-6.16,-0.901693,0.496639,-5.08421,-1.15083,0.80167,0,-6.16,-0.642626,0.498099,-5.09827,-0.755838,0.805757,0,-6.16,-0.928406,0.387804,-5.21417,-1.18096,0.632428,0,-6.16,-0.884929,0.106355,-5.09324,-1.1241,0.210132,0,-6.16,-0.736795,0.263932,-5.09958,-0.901168,0.448927,0,-6.16,-0.234404,0.601271,-4.85612,-0.0481292,1.00514,0,-6.16,-0.310026,0.469732,-5.06293,-0.236003,0.769324,0,-6.16,-1.0522,0.436299,-5.09571,-1.37657,0.719919,0,-6.16,-1.40369,0.0777349,-4.9834,-1.96202,0.154928,0,-6.16,-0.302817,0.289819,-4.99419,-0.206638,0.487759,0,-6.16,-0.641988,0.199925,-5.12353,-0.757464,0.356765,0,-6.16,-0.757426,0.596794,-4.94186,-0.929591,0.984464,0,-6.16,-0.548061,0.567054,-5.06801,-0.606828,0.915667,0,-6.16,-0.339532,0.57413,-4.94853,-0.245934,0.949024,0,-6.16,-0.523912,0.141861,-5.12356,-0.580246,0.267684,0,
0.300007,-7.69133,-0.86787,0.318953,-7.41535,-1.06454,0.529465,-6.16,-0.656236,0.347152,-5.2405,-0.792179,0.571842,0,-6.16,-1.07776,0.142162,-5.09023,-1.41358,0.263723,0,-6.16,-1.22503,0.268008,-5.00678,-1.66543,0.460367,0,-6.16,-1.30866,0.34631,-5.02879,-1.78381,0.575811,0,-6.16,-1.09607,0.33799,-5.13846,-1.43265,0.567995,0,-6.16,-0.734151,0.123223,-5.24806,-0.894842,0.257478,0,-6.16,-0.901693,0.496639,-5.15192,-1.14346,0.79229,0,-6.16,-0.642626,0.498099,-5.17025,-0.758896,0.797299,0,-6.16,-0.928406,0.387804,-5.27311,-1.173,0.627466,0,-6.16,-0.884929,0.106355,-5.17234,-1.1156,0.219545,0,-6.16,-0.736795,0.263932,-5.13487,-0.90126,0.450771,0,-6.16,-0.234404,0.601271,-4.9058,-0.062631,0.995187,0,-6.16,-0.310026,0.469732,-5.11791,-0.25037,0.763864,0,-6.16,-1.0522,0.436299,-5.16872,-1.36194,0.712459,0,-6.16,-1.40369,0.0777349,-5.07044,-1.92049,0.16201,0,-6.16,-0.302817,0.289819,-5.06203,-0.223837,0.489112,0,-6.16,-0.641988,0.199925,-5.18799,-0.760457,0.360963,0,-6.16,-0.757426,0.596794,-5.07182,-0.926031,0.958641,0,-6.16,-0.548061,0.567054,-5.10692,-0.612331,0.904666,0,-6.16,-0.339532,0.57413,-5.03959,-0.267768,0.9316,0,-6.16,-0.523912,0.141861,-5.19689,-0.59092,0.276183,0,
