time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,
0,-3.51879,-3.4488,0.290713,-3.15684,-3.26573,0.280435,-2.96912,-1.86,0.651398,-1.99701,0.086724,1.0415,0,-3.20116,-1.86,0.348259,-2.45887,0.225542,0.406888,0,-3.1855,-1.86,0.515524,-2.46507,0.031997,0.747055,0,-3.46394,-1.86,0.316556,-3.03368,0.301551,0.33846,0,-3.25282,-1.86,0.794439,-2.61707,-0.0413971,1.3027,0,-3.09354,-1.86,0.403818,-2.24026,0.158789,0.524222,0,-3.6025,-1.86,0.236833,-3.34308,0.268829,0.160572,0,-3.05296,-1.86,0.19375,-2.14129,0.19797,0.0690507,0,-4.02597,-1.86,0.831677,-4.21135,0.0376434,1.40519,0,-3.50135,-1.86,0.455012,-3.119,0.181463,0.636912,0,-3.72825,-1.86,0.711086,-3.60745,0.15224,1.18478,0,-2.87308,-1.86,0.352924,-1.7915,0.0937872,0.411982,0,-3.60196,-1.86,0.520288,-3.33342,0.107567,0.767862,0,-3.91236,-1.86,0.352507,-4.02172,0.225715,0.416231,0,-3.47929,-1.86,0.642753,-3.068,0.307663,1.07221,0,-3.4922,-1.86,0.195389,-3.09651,0.338797,0.0641744,0,-3.06554,-1.86,0.583763,-2.17636,0.171249,0.914376,0,-2.88362,-1.86,0.749891,-1.83953,0.029377,1.23275,0,-4.03232,-1.86,0.435426,-4.24512,0.101253,0.587112,0,-3.18122,-1.86,0.181132,-2.41933,0.205369,0.0410308,0,
0.0333341,-3.50982,-3.4482,0.290391,-3.14675,-3.26525,0.280223,-2.96912,-1.86,0.651398,-2.06134,-0.0430164,1.01243,0,-3.20116,-1.86,0.348259,-2.51772,0.0422783,0.403729,0,-3.1855,-1.86,0.515524,-2.51493,-0.119731,0.726081,0,-3.46394,-1.86,0.316556,-3.06686,0.0603621,0.341569,0,-3.25282,-1.86,0.794439,-2.65364,-0.164041,1.26507,0,-3.09354,-1.86,0.403818,-2.28964,0.0357542,0.515864,0,-3.6025,-1.86,0.236833,-3.35342,0.0803318,0.167875,0,-3.05296,-1.86,0.19375,-2.20685,0.0477917,0.0797022,0,-4.02597,-1.86,0.831677,-4.19653,-0.0586007,1.37662,0,-3.50135,-1.86,0.455012,-3.13951,0.0224955,0.61983,0,-3.72825,-1.86,0.711086,-3.60779,0.0342126,1.15288,0,-2.87308,-1.86,0.352924,-1.85033,-0.00770187,0.402947,0,-3.60196,-1.86,0.520288,-3.34196,-0.058284,0.746347,0,-3.91236,-1.86,0.352507,-4.00434,0.0829489,0.406904,0,-3.47929,-1.86,0.642753,-3.0926,0.155396,1.04037,0,-3.4922,-1.86,0.195389,-3.11915,0.17251,0.0762446,0,-3.06554,-1.86,0.583763,-2.23811,0.0276706,0.893514,0,-2.88362,-1.86,0.749891,-1.88629,-0.0468891,1.21124,0,-4.03232,-1.86,0.435426,-4.22049,-0.0311186,0.579077,0,-3.18122,-1.86,0.181132,-2.47272,0.0478354,0.0530924,0,
0.0666681,-3.484,-3.44682,0.290459,-3.11969,-3.26402,0.279653,-2.96912,-1.86,0.651398,-2.0909,-0.138884,0.99269,0,-3.20116,-1.86,0.348259,-2.5419,-0.093179,0.402037,0,-3.1855,-1.86,0.515524,-2.52905,-0.219424,0.720216,0,-3.46394,-1.86,0.316556,-3.06905,-0.0955329,0.339315,0,-3.25282,-1.86,0.794439,-2.66364,-0.254222,1.23839,0,-3.09354,-1.86,0.403818,-2.31687,-0.0748365,0.511366,0,-3.6025,-1.86,0.236833,-3.34307,-0.0713835,0.176863,0,-3.05296,-1.86,0.19375,-2.24194,-0.0779293,0.0917714,0,-4.02597,-1.86,0.831677,-4.15831,-0.180886,1.3352,0,-3.50135,-1.86,0.455012,-3.13957,-0.125374,0.607851,0,-3.72825,-1.86,0.711086,-3.58908,-0.114655,1.11587,0,-2.87308,-1.86,0.352924,-1.88002,-0.0892274,0.404313,0,-3.60196,-1.86,0.520288,-3.32983,-0.150629,0.737302,0,-3.91236,-1.86,0.352507,-3.96988,-0.0520124,0.401799,0,-3.47929,-1.86,0.642753,-3.09384,0.0244122,1.01246,0,-3.4922,-1.86,0.195389,-3.11741,0.0515213,0.085554,0,-3.06554,-1.86,0.583763,-2.27296,-0.100666,0.874204,0,-2.88362,-1.86,0.749891,-1.90642,-0.109175,1.19389,0,-4.03232,-1.86,0.435426,-4.17418,-0.176073,0.560917,0,-3.18122,-1.86,0.181132,-2.50188,-0.0936043,0.064109,0,
0.100002,-3.484,-3.44682,0.290459,-3.1046,-3.26334,0.279335,-2.96912,-1.86,0.651398,-2.12263,-0.209601,0.974912,0,-3.20116,-1.86,0.348259,-2.57102,-0.198456,0.395014,0,-3.1855,-1.86,0.515524,-2.54429,-0.271796,0.707894,0,-3.46394,-1.86,0.316556,-3.07545,-0.179924,0.328087,0,-3.25282,-1.86,0.794439,-2.68475,-0.334444,1.21103,0,-3.09354,-1.86,0.403818,-2.35391,-0.177531,0.501234,0,-3.6025,-1.86,0.236833,-3.34342,-0.158071,0.173014,0,-3.05296,-1.86,0.19375,-2.27045,-0.15472,0.0943627,0,-4.02597,-1.86,0.831677,-4.14593,-0.225465,1.31903,0,-3.50135,-1.86,0.455012,-3.1424,-0.183845,0.600202,0,-3.72825,-1.86,0.711086,-3.58376,-0.178853,1.09669,0,-2.87308,-1.86,0.352924,-1.90336,-0.135554,0.399295,0,-3.60196,-1.86,0.520288,-3.33123,-0.20827,0.72564,0,-3.91236,-1.86,0.352507,-3.95482,-0.137771,0.39757,0,-3.47929,-1.86,0.642753,-3.10219,-0.0610456,0.992486,0,-3.4922,-1.86,0.195389,-3.12819,-0.0612705,0.0877171,0,-3.06554,-1.86,0.583763,-2.29408,-0.160038,0.859858,0,-2.88362,-1.86,0.749891,-1.9213,-0.138941,1.17905,0,-4.03232,-1.86,0.435426,-4.15889,-0.229941,0.557201,0,-3.18122,-1.86,0.181132,-2.51174,-0.138101,0.063416,0,
0.133336,-3.45771,-3.44518,0.290521,-3.09232,-3.26255,0.279084,-2.96912,-1.86,0.651398,-2.19765,-0.370015,0.930772,0,-3.20116,-1.86,0.348259,-2.62335,-0.379244,0.382401,0,-3.1855,-1.86,0.515524,-2.57643,-0.36163,0.693379,0,-3.46394,-1.86,0.316556,-3.09478,-0.317887,0.324455,0,-3.25282,-1.86,0.794439,-2.71541,-0.439698,1.1716,0,-3.09354,-1.86,0.403818,-2.40227,-0.305254,0.487148,0,-3.6025,-1.86,0.236833,-3.35097,-0.324764,0.178506,0,-3.05296,-1.86,0.19375,-2.32038,-0.275892,0.0940642,0,-4.02597,-1.86,0.831677,-4.12236,-0.35478,1.26805,0,-3.50135,-1.86,0.455012,-3.16194,-0.356673,0.577231,0,-3.72825,-1.86,0.711086,-3.58479,-0.255893,1.07335,0,-2.87308,-1.86,0.352924,-1.9759,-0.265338,0.389397,0,-3.60196,-1.86,0.520288,-3.33914,-0.323053,0.702909,0,-3.91236,-1.86,0.352507,-3.93918,-0.259797,0.392954,0,-3.47929,-1.86,0.642753,-3.1213,-0.205706,0.954142,0,-3.4922,-1.86,0.195389,-3.14479,-0.211159,0.0915588,0,-3.06554,-1.86,0.583763,-2.3398,-0.267255,0.832624,0,-2.88362,-1.86,0.749891,-1.97261,-0.223603,1.14839,0,-4.03232,-1.86,0.435426,-4.14066,-0.331403,0.54407,0,-3.18122,-1.86,0.181132,-2.54339,-0.225808,0.0636837,0,
0.16667,-3.43248,-3.44365,0.290573,-3.07712,-3.26171,0.278768,-2.96912,-1.86,0.651398,-2.26384,-0.53487,0.896623,0,-3.20116,-1.86,0.348259,-2.66508,-0.552163,0.377088,0,-3.1855,-1.86,0.515524,-2.61204,-0.489158,0.677528,0,-3.46394,-1.86,0.316556,-3.10688,-0.462843,0.323494,0,-3.25282,-1.86,0.794439,-2.74045,-0.548249,1.14058,0,-3.09354,-1.86,0.403818,-2.45203,-0.457987,0.482273,0,-3.6025,-1.86,0.236833,-3.34949,-0.474909,0.183913,0,-3.05296,-1.86,0.19375,-2.36035,-0.386688,0.103165,0,-4.02597,-1.86,0.831677,-4.08805,-0.493337,1.22435,0,-3.50135,-1.86,0.455012,-3.16806,-0.477461,0.566095,0,-3.72825,-1.86,0.711086,-3.57514,-0.42072,1.03047,0,-2.87308,-1.86,0.352924,-2.03291,-0.384928,0.390952,0,-3.60196,-1.86,0.520288,-3.34003,-0.505981,0.680016,0,-3.91236,-1.86,0.352507,-3.90845,-0.424093,0.389441,0,-3.47929,-1.86,0.642753,-3.13362,-0.362918,0.919867,0,-3.4922,-1.86,0.195389,-3.15641,-0.384765,0.102917,0,-3.06554,-1.86,0.583763,-2.38597,-0.39891,0.816013,0,-2.88362,-1.86,0.749891,-2.04271,-0.365294,1.11007,0,-4.03232,-1.86,0.435426,-4.11313,-0.441855,0.534385,0,-3.18122,-1.86,0.181132,-2.56544,-0.301878,0.0725319,0,
0.200004,-3.42368,-3.443,0.290219,-3.06592,-3.26115,0.278533,-2.96912,-1.86,0.651398,-2.28986,-0.599277,0.8814,0,-3.20116,-1.86,0.348259,-2.68844,-0.644864,0.373175,0,-3.1855,-1.86,0.515524,-2.63553,-0.57081,0.664167,0,-3.46394,-1.86,0.316556,-3.11582,-0.554976,0.322236,0,-3.25282,-1.86,0.794439,-2.76293,-0.63693,1.11146,0,-3.09354,-1.86,0.403818,-2.47842,-0.536809,0.475818,0,-3.6025,-1.86,0.236833,-3.35002,-0.543807,0.186607,0,-3.05296,-1.86,0.19375,-2.39654,-0.48268,0.106341,0,-4.02597,-1.86,0.831677,-4.06459,-0.592538,1.19248,0,-3.50135,-1.86,0.455012,-3.17434,-0.550718,0.559339,0,-3.72825,-1.86,0.711086,-3.56668,-0.544105,0.999933,0,-2.87308,-1.86,0.352924,-2.07875,-0.476702,0.382984,0,-3.60196,-1.86,0.520288,-3.34008,-0.589195,0.668511,0,-3.91236,-1.86,0.352507,-3.89118,-0.517805,0.388021,0,-3.47929,-1.86,0.642753,-3.13872,-0.432171,0.897803,0,-3.4922,-1.86,0.195389,-3.16516,-0.506069,0.110399,0,-3.06554,-1.86,0.583763,-2.41232,-0.470762,0.802179,0,-2.88362,-1.86,0.749891,-2.07023,-0.422743,1.09298,0,-4.03232,-1.86,0.435426,-4.09746,-0.50994,0.531466,0,-3.18122,-1.86,0.181132,-2.59427,-0.392766,0.0780419,0,
0.233338,-3.42368,-3.443,0.290219,-3.05614,-3.26065,0.278329,-2.96912,-1.86,0.651398,-2.33242,-0.690574,0.864026,0,-3.20116,-1.86,0.348259,-2.72424,-0.775301,0.37284,0,-3.1855,-1.86,0.515524,-2.6699,-0.682167,0.646309,0,-3.46394,-1.86,0.316556,-3.13002,-0.684772,0.325464,0,-3.25282,-1.86,0.794439,-2.7904,-0.742566,1.08218,0,-3.09354,-1.86,0.403818,-2.51728,-0.642012,0.471411,0,-3.6025,-1.86,0.236833,-3.35494,-0.647005,0.192284,0,-3.05296,-1.86,0.19375,-2.43305,-0.573604,0.11509,0,-4.02597,-1.86,0.831677,-4.05389,-0.650377,1.17229,0,-3.50135,-1.86,0.455012,-3.18827,-0.719404,0.545508,0,-3.72825,-1.86,0.711086,-3.56087,-0.661315,0.971265,0,-2.87308,-1.86,0.352924,-2.1336,-0.583385,0.385068,0,-3.60196,-1.86,0.520288,-3.34456,-0.696782,0.655116,0,-3.91236,-1.86,0.352507,-3.87519,-0.62491,0.385458,0,-3.47929,-1.86,0.642753,-3.15304,-0.53968,0.877795,0,-3.4922,-1.86,0.195389,-3.17552,-0.621263,0.123007,0,-3.06554,-1.86,0.583763,-2.4669,-0.615854,0.779034,0,-2.88362,-1.86,0.749891,-2.12875,-0.534726,1.06744,0,-4.03232,-1.86,0.435426,-4.07994,-0.599763,0.519879,0,-3.18122,-1.86,0.181132,-2.62786,-0.500931,0.0917583,0,
0.266672,-3.42368,-3.443,0.290219,-3.04129,-3.25989,0.278019,-2.96912,-1.86,0.651398,-2.37495,-0.800415,0.837282,0,-3.20116,-1.86,0.348259,-2.73562,-0.834853,0.369441,0,-3.1855,-1.86,0.515524,-2.69768,-0.800103,0.631984,0,-3.46394,-1.86,0.316556,-3.13353,-0.765539,0.322037,0,-3.25282,-1.86,0.794439,-2.80791,-0.831472,1.05042,0,-3.09354,-1.86,0.403818,-2.54936,-0.749425,0.461944,0,-3.6025,-1.86,0.236833,-3.35163,-0.763239,0.197134,0,-3.05296,-1.86,0.19375,-2.46702,-0.675836,0.119655,0,-4.02597,-1.86,0.831677,-4.0361,-0.72078,1.14913,0,-3.50135,-1.86,0.455012,-3.18838,-0.794256,0.535406,0,-3.72825,-1.86,0.711086,-3.5503,-0.760101,0.945224,0,-2.87308,-1.86,0.352924,-2.17389,-0.673242,0.380786,0,-3.60196,-1.86,0.520288,-3.34072,-0.835072,0.632726,0,-3.91236,-1.86,0.352507,-3.8556,-0.714849,0.380314,0,-3.47929,-1.86,0.642753,-3.16162,-0.705067,0.841969,0,-3.4922,-1.86,0.195389,-3.17949,-0.725417,0.125947,0,-3.06554,-1.86,0.583763,-2.50046,-0.725278,0.757689,0,-2.88362,-1.86,0.749891,-2.16664,-0.618932,1.04128,0,-4.03232,-1.86,0.435426,-4.04537,-0.724217,0.511669,0,-3.18122,-1.86,0.181132,-2.65368,-0.604888,0.0980133,0,
0.300007,-3.37862,-3.44064,0.290696,-3.05614,-3.26065,0.278329,-2.96912,-1.86,0.651398,-2.42805,-0.869904,0.818344,0,-3.20116,-1.86,0.348259,-2.77941,-0.90213,0.364338,0,-3.1855,-1.86,0.515524,-2.74887,-0.902786,0.612328,0,-3.46394,-1.86,0.316556,-3.16667,-0.850184,0.31725,0,-3.25282,-1.86,0.794439,-2.85265,-0.916103,1.02268,0,-3.09354,-1.86,0.403818,-2.60205,-0.840145,0.446902,0,-3.6025,-1.86,0.236833,-3.37637,-0.859082,0.198341,0,-3.05296,-1.86,0.19375,-2.52593,-0.774259,0.121054,0,-4.02597,-1.86,0.831677,-4.051,-0.772092,1.13093,0,-3.50135,-1.86,0.455012,-3.21977,-0.87446,0.524694,0,-3.72825,-1.86,0.711086,-3.56913,-0.850833,0.918635,0,-2.87308,-1.86,0.352924,-2.23089,-0.740556,0.372286,0,-3.60196,-1.86,0.520288,-3.36494,-0.91577,0.618166,0,-3.91236,-1.86,0.352507,-3.8692,-0.783754,0.375628,0,-3.47929,-1.86,0.642753,-3.19034,-0.768826,0.824614,0,-3.4922,-1.86,0.195389,-3.21058,-0.810749,0.128692,0,-3.06554,-1.86,0.583763,-2.54744,-0.788551,0.742653,0,-2.88362,-1.86,0.749891,-2.22705,-0.691036,1.01505,0,-4.03232,-1.86,0.435426,-4.03659,-0.850993,0.502084,0,-3.18122,-1.86,0.181132,-2.70857,-0.717507,0.100848,0,
