time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,
0,7.62759,0.503259,0.167495,7.62816,0.50435,0.167524,6.16,0.682271,0.396862,3.7895,0.972579,0.76746,0,6.16,0.82715,0.356325,3.88112,1.33131,0.649645,0,6.16,0.616614,0.29948,3.72193,0.806065,0.518824,0,6.16,0.385181,0.0518553,3.77213,0.194107,-0.136315,0,6.16,0.601176,0.170045,3.75175,0.762983,0.174258,0,6.16,0.450868,0.144826,3.86382,0.369969,0.109377,0,6.16,0.155797,0.570601,3.97295,-0.361047,1.17151,0,6.16,0.489413,0.0375668,3.76436,0.467899,-0.174546,0,6.16,0.848908,0.497999,3.95057,1.3705,0.995724,0,6.16,1.23785,0.390709,4.15729,2.24166,0.695427,0,6.16,1.06525,0.377851,4.05939,1.87096,0.67905,0,6.16,0.168272,0.293202,3.80542,-0.368214,0.494961,0,6.16,0.254578,0.0969076,3.8022,-0.143952,-0.0164958,0,6.16,0.709167,0.174079,3.74251,1.04952,0.184956,0,6.16,0.874188,0.0625336,3.89185,1.44869,-0.099696,0,6.16,0.935182,0.440756,3.90814,1.59918,0.860181,0,6.16,1.26472,0.512719,4.21318,2.27622,0.970836,0,6.16,0.279765,0.307859,3.81182,-0.0768251,0.532529,0,6.16,0.427621,0.651196,3.92861,0.31368,1.38685,0,6.16,0.76203,0.0637344,3.83052,1.17397,-0.100975,0,
0.0333341,7.62791,0.514451,0.167875,7.62862,0.515632,0.167914,6.16,0.682271,0.396862,3.84098,0.958728,0.759838,0,6.16,0.82715,0.356325,3.93323,1.31367,0.643747,0,6.16,0.616614,0.29948,3.77768,0.791226,0.514613,0,6.16,0.385181,0.0518553,3.84099,0.191487,-0.131145,0,6.16,0.601176,0.170045,3.80966,0.752094,0.172537,0,6.16,0.450868,0.144826,3.9389,0.365164,0.110993,0,6.16,0.155797,0.570601,4.02169,-0.355817,1.15913,0,6.16,0.489413,0.0375668,3.82535,0.461589,-0.170722,0,6.16,0.848908,0.497999,3.99623,1.35418,0.985876,0,6.16,1.23785,0.390709,4.19229,2.21675,0.689408,0,6.16,1.06525,0.377851,4.08308,1.86279,0.680896,0,6.16,0.168272,0.293202,3.87822,-0.363399,0.49127,0,6.16,0.254578,0.0969076,3.86798,-0.140807,-0.0135939,0,6.16,0.709167,0.174079,3.80517,1.03079,0.185713,0,6.16,0.874188,0.0625336,3.94286,1.42943,-0.0958992,0,6.16,0.935182,0.440756,3.9414,1.58363,0.85069,0,6.16,1.26472,0.512719,4.23274,2.26254,0.964836,0,6.16,0.279765,0.307859,3.87312,-0.0751245,0.527543,0,6.16,0.427621,0.651196,3.98358,0.307882,1.36737,0,6.16,0.76203,0.0637344,3.8955,1.15432,-0.0966416,0,
0.0666681,7.62813,0.526258,0.168262,7.62888,0.52191,0.168131,6.16,0.682271,0.396862,3.89876,0.940564,0.751768,0,6.16,0.82715,0.356325,3.97737,1.29552,0.640934,0,6.16,0.616614,0.29948,3.87695,0.766741,0.506763,0,6.16,0.385181,0.0518553,3.88779,0.187629,-0.127698,0,6.16,0.601176,0.170045,3.84753,0.742987,0.173621,0,6.16,0.450868,0.144826,3.98928,0.359268,0.112841,0,6.16,0.155797,0.570601,4.06348,-0.354387,1.14595,0,6.16,0.489413,0.0375668,3.87685,0.453018,-0.165082,0,6.16,0.848908,0.497999,4.04972,1.33063,0.976645,0,6.16,1.23785,0.390709,4.22044,2.19637,0.691171,0,6.16,1.06525,0.377851,4.11182,1.84526,0.682937,0,6.16,0.168272,0.293202,3.93226,-0.360259,0.484584,0,6.16,0.254578,0.0969076,3.90757,-0.140214,-0.015872,0,6.16,0.709167,0.174079,3.85671,1.01475,0.180558,0,6.16,0.874188,0.0625336,3.99555,1.40606,-0.0857787,0,6.16,0.935182,0.440756,4.00024,1.55253,0.842077,0,6.16,1.26472,0.512719,4.27073,2.23266,0.964324,0,6.16,0.279765,0.307859,3.9147,-0.0762815,0.520595,0,6.16,0.427621,0.651196,4.04007,0.300292,1.34615,0,6.16,0.76203,0.0637344,3.94067,1.13859,-0.0910293,0,
0.100002,7.62821,0.531079,0.168431,7.62902,0.527494,0.168326,6.16,0.682271,0.396862,3.92334,0.93389,0.740551,0,6.16,0.82715,0.356325,3.99971,1.28549,0.631739,0,6.16,0.616614,0.29948,3.91975,0.757772,0.496746,0,6.16,0.385181,0.0518553,3.92372,0.183331,-0.130403,0,6.16,0.601176,0.170045,3.88002,0.733403,0.1679,0,6.16,0.450868,0.144826,4.02041,0.354267,0.108178,0,6.16,0.155797,0.570601,4.07601,-0.353719,1.13992,0,6.16,0.489413,0.0375668,3.91046,0.447439,-0.168953,0,6.16,0.848908,0.497999,4.07425,1.31998,0.963402,0,6.16,1.23785,0.390709,4.24386,2.17664,0.677391,0,6.16,1.06525,0.377851,4.12438,1.83552,0.673124,0,6.16,0.168272,0.293202,3.95161,-0.359366,0.480531,0,6.16,0.254578,0.0969076,3.92896,-0.14142,-0.017634,0,6.16,0.709167,0.174079,3.89922,1.00201,0.17196,0,6.16,0.874188,0.0625336,4.01964,1.39456,-0.0880329,0,6.16,0.935182,0.440756,4.01351,1.54726,0.836254,0,6.16,1.26472,0.512719,4.28038,2.22545,0.952582,0,6.16,0.279765,0.307859,3.92976,-0.0766774,0.51533,0,6.16,0.427621,0.651196,4.05374,0.30043,1.33627,0,6.16,0.76203,0.0637344,3.97764,1.12491,-0.0965585,0,
0.133336,7.62821,0.531079,0.168431,7.62912,0.532169,0.16849,6.16,0.682271,0.396862,4.01375,0.906347,0.727215,0,6.16,0.82715,0.356325,4.09375,1.24726,0.619032,0,6.16,0.616614,0.29948,4.02513,0.733751,0.488062,0,6.16,0.385181,0.0518553,4.04952,0.174894,-0.122908,0,6.16,0.601176,0.170045,3.99501,0.708085,0.164138,0,6.16,0.450868,0.144826,4.12989,0.341226,0.108655,0,6.16,0.155797,0.570601,4.15783,-0.351248,1.11914,0,6.16,0.489413,0.0375668,4.0186,0.431194,-0.159717,0,6.16,0.848908,0.497999,4.13842,1.29175,0.947559,0,6.16,1.23785,0.390709,4.313,2.12525,0.666368,0,6.16,1.06525,0.377851,4.19729,1.79008,0.66196,0,6.16,0.168272,0.293202,4.04485,-0.355133,0.474453,0,6.16,0.254578,0.0969076,4.02589,-0.142196,-0.0133457,0,6.16,0.709167,0.174079,4.00907,0.969204,0.171198,0,6.16,0.874188,0.0625336,4.09688,1.36013,-0.0835778,0,6.16,0.935182,0.440756,4.08727,1.50899,0.82327,0,6.16,1.26472,0.512719,4.32064,2.19113,0.943672,0,6.16,0.279765,0.307859,4.01415,-0.0801367,0.508027,0,6.16,0.427621,0.651196,4.13121,0.288347,1.31141,0,6.16,0.76203,0.0637344,4.08162,1.0893,-0.0870682,0,
0.16667,7.62863,0.544314,0.168864,7.62821,0.531079,0.168431,6.16,0.682271,0.396862,4.05233,0.869954,0.723591,0,6.16,0.82715,0.356325,4.13605,1.20488,0.615167,0,6.16,0.616614,0.29948,4.08496,0.695953,0.487861,0,6.16,0.385181,0.0518553,4.12405,0.146334,-0.113753,0,6.16,0.601176,0.170045,4.06367,0.668663,0.169927,0,6.16,0.450868,0.144826,4.18898,0.311286,0.115249,0,6.16,0.155797,0.570601,4.20686,-0.372637,1.10895,0,6.16,0.489413,0.0375668,4.08603,0.397709,-0.147387,0,6.16,0.848908,0.497999,4.17817,1.24857,0.942669,0,6.16,1.23785,0.390709,4.32319,2.0899,0.667909,0,6.16,1.06525,0.377851,4.2282,1.74407,0.660339,0,6.16,0.168272,0.293202,4.09197,-0.377008,0.469799,0,6.16,0.254578,0.0969076,4.06903,-0.166319,-0.00837231,0,6.16,0.709167,0.174079,4.0581,0.929505,0.175182,0,6.16,0.874188,0.0625336,4.13504,1.31678,-0.0765586,0,6.16,0.935182,0.440756,4.14791,1.45234,0.811553,0,6.16,1.26472,0.512719,4.35286,2.13585,0.940597,0,6.16,0.279765,0.307859,4.06701,-0.105783,0.505931,0,6.16,0.427621,0.651196,4.18293,0.259483,1.30331,0,6.16,0.76203,0.0637344,4.12894,1.04837,-0.0794781,0,
0.200004,7.62876,0.560361,0.169384,7.62853,0.538574,0.168689,6.16,0.682271,0.396862,4.06775,0.867077,0.716343,0,6.16,0.82715,0.356325,4.14754,1.2037,0.607973,0,6.16,0.616614,0.29948,4.09417,0.698648,0.479359,0,6.16,0.385181,0.0518553,4.14524,0.147519,-0.113327,0,6.16,0.601176,0.170045,4.08998,0.665345,0.164736,0,6.16,0.450868,0.144826,4.20643,0.312262,0.108756,0,6.16,0.155797,0.570601,4.20631,-0.367861,1.10684,0,6.16,0.489413,0.0375668,4.10276,0.3989,-0.142765,0,6.16,0.848908,0.497999,4.18272,1.25125,0.93501,0,6.16,1.23785,0.390709,4.32584,2.09307,0.660708,0,6.16,1.06525,0.377851,4.23811,1.74315,0.64992,0,6.16,0.168272,0.293202,4.10182,-0.374185,0.469718,0,6.16,0.254578,0.0969076,4.08682,-0.165291,-0.00756925,0,6.16,0.709167,0.174079,4.06325,0.932027,0.174337,0,6.16,0.874188,0.0625336,4.18466,1.29991,-0.0864356,0,6.16,0.935182,0.440756,4.15702,1.45395,0.803676,0,6.16,1.26472,0.512719,4.35734,2.14114,0.929754,0,6.16,0.279765,0.307859,4.06925,-0.10156,0.504585,0,6.16,0.427621,0.651196,4.19384,0.260425,1.29148,0,6.16,0.76203,0.0637344,4.14565,1.0448,-0.0820957,0,
0.233338,7.62876,0.560361,0.169384,7.62863,0.544314,0.168864,6.16,0.682271,0.396862,4.22198,0.834121,0.69451,0,6.16,0.82715,0.356325,4.27804,1.16145,0.59469,0,6.16,0.616614,0.29948,4.26808,0.66945,0.464844,0,6.16,0.385181,0.0518553,4.27185,0.147377,-0.106924,0,6.16,0.601176,0.170045,4.22297,0.645593,0.165702,0,6.16,0.450868,0.144826,4.32668,0.305729,0.111686,0,6.16,0.155797,0.570601,4.33015,-0.353507,1.07055,0,6.16,0.489413,0.0375668,4.21735,0.389325,-0.133253,0,6.16,0.848908,0.497999,4.35711,1.19183,0.900426,0,6.16,1.23785,0.390709,4.4194,2.03276,0.657128,0,6.16,1.06525,0.377851,4.34601,1.68799,0.64026,0,6.16,0.168272,0.293202,4.19333,-0.362077,0.456348,0,6.16,0.254578,0.0969076,4.18789,-0.157212,-0.00639832,0,6.16,0.709167,0.174079,4.1855,0.902071,0.176156,0,6.16,0.874188,0.0625336,4.30185,1.26041,-0.0733969,0,6.16,0.935182,0.440756,4.2756,1.40541,0.78528,0,6.16,1.26472,0.512719,4.49147,2.05461,0.914249,0,6.16,0.279765,0.307859,4.17575,-0.0969745,0.490277,0,6.16,0.427621,0.651196,4.31447,0.253984,1.25421,0,6.16,0.76203,0.0637344,4.26605,1.01235,-0.070232,0,
0.266672,7.62931,0.578967,0.169975,7.62881,0.553275,0.169176,6.16,0.682271,0.396862,4.38451,0.803392,0.662864,0,6.16,0.82715,0.356325,4.44226,1.11346,0.56385,0,6.16,0.616614,0.29948,4.45498,0.645024,0.440838,0,6.16,0.385181,0.0518553,4.46175,0.150455,-0.0987233,0,6.16,0.601176,0.170045,4.39667,0.622637,0.158265,0,6.16,0.450868,0.144826,4.5099,0.301134,0.104362,0,6.16,0.155797,0.570601,4.46376,-0.333676,1.03261,0,6.16,0.489413,0.0375668,4.36393,0.379668,-0.127071,0,6.16,0.848908,0.497999,4.4843,1.15442,0.860335,0,6.16,1.23785,0.390709,4.55694,1.94929,0.618931,0,6.16,1.06525,0.377851,4.47945,1.6249,0.607756,0,6.16,0.168272,0.293202,4.32818,-0.342946,0.437076,0,6.16,0.254578,0.0969076,4.34942,-0.143222,-0.00464177,0,6.16,0.709167,0.174079,4.31659,0.873811,0.168238,0,6.16,0.874188,0.0625336,4.45273,1.21096,-0.0704103,0,6.16,0.935182,0.440756,4.39961,1.35868,0.751956,0,6.16,1.26472,0.512719,4.59075,1.99238,0.873476,0,6.16,0.279765,0.307859,4.33452,-0.0854096,0.467717,0,6.16,0.427621,0.651196,4.43401,0.251788,1.20362,0,6.16,0.76203,0.0637344,4.42768,0.97209,-0.0662264,0,
0.300007,7.62939,0.586099,0.170146,7.62876,0.560361,0.169384,6.16,0.682271,0.396862,4.47665,0.774153,0.651981,0,6.16,0.82715,0.356325,4.52542,1.07733,0.55822,0,6.16,0.616614,0.29948,4.55886,0.619981,0.437711,0,6.16,0.385181,0.0518553,4.54109,0.142096,-0.0823965,0,6.16,0.601176,0.170045,4.48731,0.599383,0.163448,0,6.16,0.450868,0.144826,4.60306,0.287558,0.109086,0,6.16,0.155797,0.570601,4.56119,-0.330719,1.01187,0,6.16,0.489413,0.0375668,4.46903,0.36131,-0.113227,0,6.16,0.848908,0.497999,4.59774,1.10618,0.841454,0,6.16,1.23785,0.390709,4.60568,1.90693,0.61958,0,6.16,1.06525,0.377851,4.54567,1.58022,0.605337,0,6.16,0.168272,0.293202,4.42316,-0.342065,0.431718,0,6.16,0.254578,0.0969076,4.43254,-0.147096,0.00233424,0,6.16,0.709167,0.174079,4.41276,0.840337,0.173207,0,6.16,0.874188,0.0625336,4.53834,1.17067,-0.0578886,0,6.16,0.935182,0.440756,4.53559,1.29445,0.732371,0,6.16,1.26472,0.512719,4.6408,1.9463,0.868136,0,6.16,0.279765,0.307859,4.43441,-0.0898947,0.4635,0,6.16,0.427621,0.651196,4.54915,0.235759,1.17207,0,6.16,0.76203,0.0637344,4.5149,0.939273,-0.0526085,0,
