time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,
0,-4.11049,-3.42329,0.291861,-3.55867,-3.48781,0.35288,-4.46293,-1.86,0.738781,-4.27999,-0.288287,1.26757,0,-3.72136,-1.86,0.430187,-2.69364,-0.0125918,0.660381,0,-4.16521,-1.86,0.577172,-3.67856,-0.0625143,0.978018,0,-4.33686,-1.86,0.185622,-4.0647,0.00669122,0.115398,0,-3.6104,-1.86,0.443581,-2.46561,-0.070888,0.684497,0,-4.45059,-1.86,0.461256,-4.30289,-0.0669658,0.723555,0,-4.58135,-1.86,0.826368,-4.54301,-0.219742,1.47027,0,-4.82635,-1.86,0.169658,-5.02987,-0.274994,0.101733,0,-4.59019,-1.86,0.541642,-4.62256,-0.0207365,0.906844,0,-3.88712,-1.86,0.79741,-3.07445,-0.0989234,1.4488,0,-4.51862,-1.86,0.641781,-4.43913,-0.115356,1.10775,0,-4.0101,-1.86,0.279865,-3.33089,0.0591366,0.325662,0,-4.4127,-1.86,0.31425,-4.21352,-0.100382,0.401394,0,-3.94654,-1.86,0.436121,-3.17328,0.187067,0.691996,0,-4.08906,-1.86,0.362587,-3.51006,0.0577121,0.513286,0,-3.64084,-1.86,0.334048,-2.47717,0.112156,0.450029,0,-4.52712,-1.86,0.343902,-4.4752,-0.0488203,0.46736,0,-4.46349,-1.86,0.176295,-4.34138,-0.021517,0.0966333,0,-4.80659,-1.86,0.340348,-5.03815,-0.165239,0.455933,0,
0.0333341,-4.10061,-3.42251,0.291524,-3.54358,-3.48607,0.352492,-4.46293,-1.86,0.738781,-4.26046,-0.421441,1.2235,0,-3.72136,-1.86,0.430187,-2.74108,-0.151351,0.645257,0,-4.16521,-1.86,0.577172,-3.68468,-0.19825,0.945512,0,-4.33686,-1.86,0.185622,-4.0539,-0.171571,0.124172,0,-3.6104,-1.86,0.443581,-2.51534,-0.190012,0.665048,0,-4.45059,-1.86,0.461256,-4.27389,-0.273688,0.696484,0,-4.58135,-1.86,0.826368,-4.52493,-0.301561,1.43853,0,-4.82635,-1.86,0.169658,-4.96216,-0.459772,0.117387,0,-4.59019,-1.86,0.541642,-4.58799,-0.188861,0.878897,0,-3.88712,-1.86,0.79741,-3.09987,-0.206095,1.40655,0,-4.51862,-1.86,0.641781,-4.42099,-0.217586,1.0841,0,-4.0101,-1.86,0.279865,-3.35932,-0.140795,0.322832,0,-4.4127,-1.86,0.31425,-4.19701,-0.250696,0.396022,0,-3.94654,-1.86,0.436121,-3.20045,0.0624242,0.677205,0,-4.08906,-1.86,0.362587,-3.52974,-0.142903,0.501139,0,-3.64084,-1.86,0.334048,-2.54562,-0.0523281,0.440562,0,-4.52712,-1.86,0.343902,-4.44116,-0.234919,0.460508,0,-4.46349,-1.86,0.176295,-4.31686,-0.187541,0.100611,0,-4.80659,-1.86,0.340348,-4.99542,-0.290995,0.450349,0,
0.0666681,-4.07468,-3.42081,0.291491,-3.54809,-3.48659,0.352608,-4.46293,-1.86,0.738781,-4.26549,-0.537201,1.19212,0,-3.72136,-1.86,0.430187,-2.79567,-0.253719,0.640818,0,-4.16521,-1.86,0.577172,-3.71483,-0.390984,0.914902,0,-4.33686,-1.86,0.185622,-4.06476,-0.315363,0.135798,0,-3.6104,-1.86,0.443581,-2.56992,-0.273892,0.665151,0,-4.45059,-1.86,0.461256,-4.27134,-0.434347,0.682801,0,-4.58135,-1.86,0.826368,-4.52426,-0.420587,1.4014,0,-4.82635,-1.86,0.169658,-4.93856,-0.579444,0.129353,0,-4.59019,-1.86,0.541642,-4.57181,-0.357564,0.85591,0,-3.88712,-1.86,0.79741,-3.15294,-0.340955,1.36763,0,-4.51862,-1.86,0.641781,-4.41468,-0.388088,1.04874,0,-4.0101,-1.86,0.279865,-3.40428,-0.321163,0.327555,0,-4.4127,-1.86,0.31425,-4.20602,-0.348981,0.400138,0,-3.94654,-1.86,0.436121,-3.25358,-0.103055,0.665213,0,-4.08906,-1.86,0.362587,-3.56561,-0.324884,0.495135,0,-3.64084,-1.86,0.334048,-2.60663,-0.158626,0.442621,0,-4.52712,-1.86,0.343902,-4.43506,-0.378146,0.457855,0,-4.46349,-1.86,0.176295,-4.31956,-0.310455,0.106462,0,-4.80659,-1.86,0.340348,-4.97497,-0.414315,0.449874,0,
0.100002,-4.06555,-3.42005,0.291164,-3.5216,-3.48359,0.351927,-4.46293,-1.86,0.738781,-4.23053,-0.69089,1.1561,0,-3.72136,-1.86,0.430187,-2.82929,-0.384659,0.62755,0,-4.16521,-1.86,0.577172,-3.70421,-0.50257,0.900515,0,-4.33686,-1.86,0.185622,-4.04263,-0.444974,0.150162,0,-3.6104,-1.86,0.443581,-2.5974,-0.368793,0.663482,0,-4.45059,-1.86,0.461256,-4.23829,-0.572784,0.669962,0,-4.58135,-1.86,0.826368,-4.48531,-0.546558,1.36389,0,-4.82635,-1.86,0.169658,-4.89243,-0.668527,0.14071,0,-4.59019,-1.86,0.541642,-4.53855,-0.440749,0.845638,0,-3.88712,-1.86,0.79741,-3.17057,-0.476442,1.32944,0,-4.51862,-1.86,0.641781,-4.36391,-0.589899,1.00616,0,-4.0101,-1.86,0.279865,-3.40373,-0.420426,0.332684,0,-4.4127,-1.86,0.31425,-4.18104,-0.469147,0.400537,0,-3.94654,-1.86,0.436121,-3.27572,-0.301256,0.653272,0,-4.08906,-1.86,0.362587,-3.56581,-0.502825,0.495427,0,-3.64084,-1.86,0.334048,-2.63353,-0.257093,0.445532,0,-4.52712,-1.86,0.343902,-4.39453,-0.522338,0.45901,0,-4.46349,-1.86,0.176295,-4.29357,-0.40572,0.117192,0,-4.80659,-1.86,0.340348,-4.93449,-0.492565,0.445937,0,
0.133336,-4.06555,-3.42005,0.291164,-3.51157,-3.48244,0.351669,-4.46293,-1.86,0.738781,-4.21478,-0.811387,1.12425,0,-3.72136,-1.86,0.430187,-2.86408,-0.482813,0.623685,0,-4.16521,-1.86,0.577172,-3.71155,-0.595734,0.884305,0,-4.33686,-1.86,0.185622,-4.0369,-0.56832,0.160743,0,-3.6104,-1.86,0.443581,-2.64928,-0.481965,0.647871,0,-4.45059,-1.86,0.461256,-4.22676,-0.671564,0.661407,0,-4.58135,-1.86,0.826368,-4.46513,-0.65609,1.32928,0,-4.82635,-1.86,0.169658,-4.86234,-0.762676,0.150074,0,-4.59019,-1.86,0.541642,-4.51232,-0.57997,0.825711,0,-3.88712,-1.86,0.79741,-3.19972,-0.593806,1.29217,0,-4.51862,-1.86,0.641781,-4.34306,-0.70708,0.982413,0,-4.0101,-1.86,0.279865,-3.41993,-0.507388,0.329824,0,-4.4127,-1.86,0.31425,-4.17139,-0.57766,0.403097,0,-3.94654,-1.86,0.436121,-3.29332,-0.394819,0.645597,0,-4.08906,-1.86,0.362587,-3.58016,-0.669646,0.491705,0,-3.64084,-1.86,0.334048,-2.68361,-0.374072,0.442235,0,-4.52712,-1.86,0.343902,-4.37356,-0.646133,0.457085,0,-4.46349,-1.86,0.176295,-4.28185,-0.515954,0.128034,0,-4.80659,-1.86,0.340348,-4.91425,-0.562942,0.448606,0,
0.16667,-4.03877,-3.41826,0.291173,-3.48405,-3.47929,0.350962,-4.46293,-1.86,0.738781,-4.1902,-0.873451,1.10797,0,-3.72136,-1.86,0.430187,-2.88222,-0.57707,0.616486,0,-4.16521,-1.86,0.577172,-3.70252,-0.716571,0.861681,0,-4.33686,-1.86,0.185622,-4.01663,-0.647412,0.164789,0,-3.6104,-1.86,0.443581,-2.65558,-0.532253,0.642246,0,-4.45059,-1.86,0.461256,-4.19767,-0.776721,0.648282,0,-4.58135,-1.86,0.826368,-4.43547,-0.726578,1.30536,0,-4.82635,-1.86,0.169658,-4.83435,-0.797687,0.14949,0,-4.59019,-1.86,0.541642,-4.47956,-0.653331,0.817848,0,-3.88712,-1.86,0.79741,-3.21246,-0.723469,1.25653,0,-4.51862,-1.86,0.641781,-4.3133,-0.788608,0.963607,0,-4.0101,-1.86,0.279865,-3.4129,-0.55509,0.328788,0,-4.4127,-1.86,0.31425,-4.14828,-0.652878,0.402642,0,-3.94654,-1.86,0.436121,-3.29265,-0.463277,0.637805,0,-4.08906,-1.86,0.362587,-3.57229,-0.767948,0.48664,0,-3.64084,-1.86,0.334048,-2.69364,-0.435956,0.438059,0,-4.52712,-1.86,0.343902,-4.34413,-0.722671,0.453039,0,-4.46349,-1.86,0.176295,-4.25638,-0.589317,0.13643,0,-4.80659,-1.86,0.340348,-4.87944,-0.625548,0.446396,0,
0.200004,-4.01328,-3.41647,0.291176,-3.4688,-3.47755,0.35057,-4.46293,-1.86,0.738781,-4.17698,-0.956974,1.0844,0,-3.72136,-1.86,0.430187,-2.90559,-0.652894,0.607146,0,-4.16521,-1.86,0.577172,-3.70307,-0.82408,0.840289,0,-4.33686,-1.86,0.185622,-4.00905,-0.733696,0.169615,0,-3.6104,-1.86,0.443581,-2.6838,-0.599694,0.633928,0,-4.45059,-1.86,0.461256,-4.18164,-0.868973,0.637474,0,-4.58135,-1.86,0.826368,-4.41857,-0.801118,1.28109,0,-4.82635,-1.86,0.169658,-4.80881,-0.870149,0.151959,0,-4.59019,-1.86,0.541642,-4.45931,-0.739374,0.804064,0,-3.88712,-1.86,0.79741,-3.2291,-0.811491,1.22523,0,-4.51862,-1.86,0.641781,-4.29814,-0.862333,0.947199,0,-4.0101,-1.86,0.279865,-3.42533,-0.643285,0.3284,0,-4.4127,-1.86,0.31425,-4.13589,-0.748302,0.399546,0,-3.94654,-1.86,0.436121,-3.30659,-0.543744,0.629428,0,-4.08906,-1.86,0.362587,-3.5729,-0.813182,0.478042,0,-3.64084,-1.86,0.334048,-2.71981,-0.503625,0.435343,0,-4.52712,-1.86,0.343902,-4.33075,-0.785346,0.447842,0,-4.46349,-1.86,0.176295,-4.23953,-0.695178,0.138621,0,-4.80659,-1.86,0.340348,-4.85181,-0.703841,0.443896,0,
0.233338,-4.01328,-3.41647,0.291176,-3.45758,-3.4762,0.350284,-4.46293,-1.86,0.738781,-4.16587,-1.04238,1.05938,0,-3.72136,-1.86,0.430187,-2.9297,-0.719755,0.604799,0,-4.16521,-1.86,0.577172,-3.70675,-0.942847,0.822762,0,-4.33686,-1.86,0.185622,-4.00389,-0.827691,0.17508,0,-3.6104,-1.86,0.443581,-2.72226,-0.686737,0.624913,0,-4.45059,-1.86,0.461256,-4.16935,-0.961745,0.628699,0,-4.58135,-1.86,0.826368,-4.40387,-0.881405,1.25312,0,-4.82635,-1.86,0.169658,-4.78518,-0.942508,0.157405,0,-4.59019,-1.86,0.541642,-4.43937,-0.83557,0.788795,0,-3.88712,-1.86,0.79741,-3.25392,-0.920993,1.1902,0,-4.51862,-1.86,0.641781,-4.27661,-0.98488,0.921962,0,-4.0101,-1.86,0.279865,-3.44348,-0.77091,0.327472,0,-4.4127,-1.86,0.31425,-4.1245,-0.853425,0.398043,0,-3.94654,-1.86,0.436121,-3.3293,-0.665776,0.623368,0,-4.08906,-1.86,0.362587,-3.58363,-0.90337,0.47704,0,-3.64084,-1.86,0.334048,-2.76035,-0.601198,0.433034,0,-4.52712,-1.86,0.343902,-4.31839,-0.865109,0.442485,0,-4.46349,-1.86,0.176295,-4.21985,-0.827782,0.150405,0,-4.80659,-1.86,0.340348,-4.82991,-0.774016,0.439824,0,
0.266672,-4.0037,-3.41562,0.290839,-3.44713,-3.47495,0.350017,-4.46293,-1.86,0.738781,-4.15054,-1.14164,1.03211,0,-3.72136,-1.86,0.430187,-2.96318,-0.819949,0.597961,0,-4.16521,-1.86,0.577172,-3.7076,-1.10624,0.790119,0,-4.33686,-1.86,0.185622,-3.99368,-0.949455,0.181555,0,-3.6104,-1.86,0.443581,-2.76313,-0.787736,0.615531,0,-4.45059,-1.86,0.461256,-4.15444,-1.06013,0.618283,0,-4.58135,-1.86,0.826368,-4.38487,-0.971926,1.22252,0,-4.82635,-1.86,0.169658,-4.76794,-0.993715,0.161389,0,-4.59019,-1.86,0.541642,-4.41264,-0.949044,0.770604,0,-3.88712,-1.86,0.79741,-3.27835,-1.04512,1.15125,0,-4.51862,-1.86,0.641781,-4.25344,-1.09718,0.897768,0,-4.0101,-1.86,0.279865,-3.458,-0.898549,0.331913,0,-4.4127,-1.86,0.31425,-4.11047,-0.961462,0.394823,0,-3.94654,-1.86,0.436121,-3.35549,-0.838294,0.602693,0,-4.08906,-1.86,0.362587,-3.59223,-1.03184,0.47145,0,-3.64084,-1.86,0.334048,-2.80124,-0.709995,0.432265,0,-4.52712,-1.86,0.343902,-4.2994,-0.966138,0.440262,0,-4.46349,-1.86,0.176295,-4.1966,-0.961379,0.15987,0,-4.80659,-1.86,0.340348,-4.80657,-0.845048,0.440266,0,
0.300007,-3.97755,-3.41371,0.29082,-3.42031,-3.47173,0.349332,-4.46293,-1.86,0.738781,-4.1298,-1.18036,1.01713,0,-3.72136,-1.86,0.430187,-2.97069,-0.885371,0.590749,0,-4.16521,-1.86,0.577172,-3.69256,-1.18592,0.775017,0,-4.33686,-1.86,0.185622,-3.97182,-1.02772,0.185789,0,-3.6104,-1.86,0.443581,-2.78715,-0.883823,0.605555,0,-4.45059,-1.86,0.461256,-4.12989,-1.12414,0.612364,0,-4.58135,-1.86,0.826368,-4.35675,-1.0345,1.20142,0,-4.82635,-1.86,0.169658,-4.73441,-1.05069,0.166533,0,-4.59019,-1.86,0.541642,-4.3787,-1.02784,0.757352,0,-3.88712,-1.86,0.79741,-3.2725,-1.08689,1.13422,0,-4.51862,-1.86,0.641781,-4.22267,-1.17493,0.879672,0,-4.0101,-1.86,0.279865,-3.45278,-0.978541,0.333252,0,-4.4127,-1.86,0.31425,-4.08495,-1.04284,0.393262,0,-3.94654,-1.86,0.436121,-3.35502,-0.937683,0.59301,0,-4.08906,-1.86,0.362587,-3.58192,-1.10383,0.467682,0,-3.64084,-1.86,0.334048,-2.81515,-0.783629,0.429973,0,-4.52712,-1.86,0.343902,-4.27086,-1.03603,0.436702,0,-4.46349,-1.86,0.176295,-4.1664,-1.0489,0.166406,0,-4.80659,-1.86,0.340348,-4.76346,-0.928135,0.436243,0,
