time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,
0,-5.7513,3.67891,0.336689,-5.53618,3.46899,0.55647,-4.7644,1.86,0.834112,-3.75635,0.188672,1.45355,0,-5.26693,1.86,0.634573,-4.59851,-0.0521102,1.13312,0,-4.73615,1.86,0.231345,-3.67533,0.134806,0.363367,0,-4.90335,1.86,0.173451,-3.99865,0.170893,0.260482,0,-5.76025,1.86,0.527128,-5.55367,-0.0877614,0.92886,0,-5.08224,1.86,0.835698,-4.27235,0.0331616,1.49907,0,-4.90571,1.86,0.334685,-3.97692,0.114947,0.552774,0,-5.54964,1.86,0.102522,-5.16538,0.124573,0.125907,0,-5.94539,1.86,0.496977,-5.90756,-0.0114429,0.863176,0,-5.4063,1.86,0.164199,-4.87771,-0.0026145,0.227252,0,-4.79044,1.86,0.0713273,-3.78964,0.162775,0.0741239,0,-5.91832,1.86,0.252367,-5.85706,-0.0255523,0.394468,0,-5.21804,1.86,0.283691,-4.50096,-0.0620344,0.453585,0,-5.81488,1.86,0.386155,-5.65954,-0.0604715,0.652454,0,-6.07119,1.86,0.293545,-6.17239,-0.148515,0.470663,0,-5.04083,1.86,0.0690805,-4.21602,0.0892148,0.0592174,0,-5.05462,1.86,0.268612,-4.19312,-0.0375183,0.42523,0,-5.25443,1.86,0.0534046,-4.59853,0.0364838,0.0218769,0,-5.6963,1.86,0.216654,-5.43212,0.0276458,0.329366,0,-5.33824,1.86,0.338906,-4.73153,-0.0742314,0.560787,0,
0.033334,-5.77922,3.67638,0.33691,-5.55162,3.46744,0.556818,-4.7644,1.86,0.834112,-3.77761,0.234956,1.4353,0,-5.26693,1.86,0.634573,-4.6142,0.0256214,1.1159,0,-4.73615,1.86,0.231345,-3.70815,0.215935,0.367479,0,-4.90335,1.86,0.173451,-4.03305,0.267995,0.267118,0,-5.76025,1.86,0.527128,-5.54152,0.0550385,0.913751,0,-5.08224,1.86,0.835698,-4.2965,0.131521,1.46967,0,-4.90571,1.86,0.334685,-4.0168,0.228984,0.551402,0,-5.54964,1.86,0.102522,-5.17113,0.283781,0.142515,0,-5.94539,1.86,0.496977,-5.86647,0.212701,0.843753,0,-5.4063,1.86,0.164199,-4.89163,0.125683,0.235423,0,-4.79044,1.86,0.0713273,-3.83065,0.266363,0.0869387,0,-5.91832,1.86,0.252367,-5.83105,0.124375,0.402279,0,-5.21804,1.86,0.283691,-4.51677,0.013072,0.455499,0,-5.81488,1.86,0.386155,-5.63759,0.122505,0.647203,0,-6.07119,1.86,0.293545,-6.14037,-0.0322311,0.473127,0,-5.04083,1.86,0.0690805,-4.24348,0.18277,0.0711427,0,-5.05462,1.86,0.268612,-4.22618,0.0841067,0.425671,0,-5.25443,1.86,0.0534046,-4.61901,0.150176,0.0355192,0,-5.6963,1.86,0.216654,-5.42253,0.214071,0.34532,0,-5.33824,1.86,0.338906,-4.74399,0.0109613,0.56174,0,
0.0666681,-5.77922,3.67638,0.33691,-5.56356,3.46623,0.557087,-4.7644,1.86,0.834112,-3.81169,0.327177,1.4057,0,-5.26693,1.86,0.634573,-4.63287,0.157848,1.0914,0,-4.73615,1.86,0.231345,-3.73712,0.286535,0.3641,0,-4.90335,1.86,0.173451,-4.06628,0.361706,0.264305,0,-5.76025,1.86,0.527128,-5.52721,0.20414,0.891,0,-5.08224,1.86,0.835698,-4.31785,0.210889,1.43841,0,-4.90571,1.86,0.334685,-4.04816,0.317986,0.544237,0,-5.54964,1.86,0.102522,-5.17459,0.392235,0.150214,0,-5.94539,1.86,0.496977,-5.83863,0.369359,0.822115,0,-5.4063,1.86,0.164199,-4.90294,0.237828,0.237482,0,-4.79044,1.86,0.0713273,-3.85346,0.321658,0.0891922,0,-5.91832,1.86,0.252367,-5.80637,0.260609,0.402482,0,-5.21804,1.86,0.283691,-4.53357,0.110469,0.449385,0,-5.81488,1.86,0.386155,-5.62374,0.256634,0.631,0,-6.07119,1.86,0.293545,-6.11267,0.0697744,0.466409,0,-5.04083,1.86,0.0690805,-4.26033,0.244555,0.0745555,0,-5.05462,1.86,0.268612,-4.26538,0.227003,0.423972,0,-5.25443,1.86,0.0534046,-4.63662,0.255386,0.0456943,0,-5.6963,1.86,0.216654,-5.41682,0.330042,0.348685,0,-5.33824,1.86,0.338906,-4.75678,0.123537,0.551998,0,
0.100002,-5.80648,3.6737,0.337068,-5.58984,3.46334,0.557672,-4.7644,1.86,0.834112,-3.86353,0.441574,1.37454,0,-5.26693,1.86,0.634573,-4.66093,0.287658,1.06995,0,-4.73615,1.86,0.231345,-3.78766,0.39633,0.366573,0,-4.90335,1.86,0.173451,-4.1051,0.459677,0.273012,0,-5.76025,1.86,0.527128,-5.51846,0.380069,0.874953,0,-5.08224,1.86,0.835698,-4.35181,0.329022,1.40731,0,-4.90571,1.86,0.334685,-4.07885,0.392812,0.545397,0,-5.54964,1.86,0.102522,-5.18274,0.500439,0.166947,0,-5.94539,1.86,0.496977,-5.82149,0.496106,0.815221,0,-5.4063,1.86,0.164199,-4.92204,0.378396,0.252302,0,-4.79044,1.86,0.0713273,-3.88861,0.40304,0.0992771,0,-5.91832,1.86,0.252367,-5.79048,0.383197,0.410444,0,-5.21804,1.86,0.283691,-4.56097,0.231573,0.454228,0,-5.81488,1.86,0.386155,-5.61657,0.362619,0.630471,0,-6.07119,1.86,0.293545,-6.0825,0.193694,0.474093,0,-5.04083,1.86,0.0690805,-4.28867,0.335691,0.0891145,0,-5.05462,1.86,0.268612,-4.30518,0.346921,0.43082,0,-5.25443,1.86,0.0534046,-4.66165,0.36858,0.0632806,0,-5.6963,1.86,0.216654,-5.41508,0.479884,0.357871,0,-5.33824,1.86,0.338906,-4.77618,0.23421,0.555155,0,
0.133336,-5.81799,3.67264,0.336822,-5.60496,3.46159,0.558007,-4.7644,1.86,0.834112,-3.88963,0.497133,1.35765,0,-5.26693,1.86,0.634573,-4.68254,0.397614,1.04892,0,-4.73615,1.86,0.231345,-3.83038,0.490348,0.370471,0,-4.90335,1.86,0.173451,-4.13684,0.545524,0.280879,0,-5.76025,1.86,0.527128,-5.51156,0.507531,0.861714,0,-5.08224,1.86,0.835698,-4.3741,0.406872,1.38767,0,-4.90571,1.86,0.334685,-4.10492,0.466395,0.546594,0,-5.54964,1.86,0.102522,-5.18742,0.606411,0.182397,0,-5.94539,1.86,0.496977,-5.80975,0.571604,0.808176,0,-5.4063,1.86,0.164199,-4.93805,0.504924,0.263667,0,-4.79044,1.86,0.0713273,-3.92449,0.4906,0.111255,0,-5.91832,1.86,0.252367,-5.77186,0.502395,0.416901,0,-5.21804,1.86,0.283691,-4.58243,0.330795,0.455992,0,-5.81488,1.86,0.386155,-5.60165,0.506614,0.628818,0,-6.07119,1.86,0.293545,-6.05343,0.310755,0.47791,0,-5.04083,1.86,0.0690805,-4.31525,0.426554,0.102164,0,-5.05462,1.86,0.268612,-4.33167,0.433004,0.432592,0,-5.25443,1.86,0.0534046,-4.68204,0.472472,0.079477,0,-5.6963,1.86,0.216654,-5.41254,0.598211,0.364935,0,-5.33824,1.86,0.338906,-4.79722,0.375366,0.556492,0,
0.16667,-5.84578,3.66963,0.336963,-5.60035,3.46211,0.557904,-4.7644,1.86,0.834112,-3.91382,0.5687,1.34067,0,-5.26693,1.86,0.634573,-4.70143,0.527885,1.03194,0,-4.73615,1.86,0.231345,-3.85894,0.562514,0.37642,0,-4.90335,1.86,0.173451,-4.16149,0.626353,0.291565,0,-5.76025,1.86,0.527128,-5.49732,0.635136,0.851553,0,-5.08224,1.86,0.835698,-4.38968,0.484965,1.37094,0,-4.90571,1.86,0.334685,-4.12722,0.541308,0.551861,0,-5.54964,1.86,0.102522,-5.18588,0.716486,0.200307,0,-5.94539,1.86,0.496977,-5.78567,0.670959,0.803837,0,-5.4063,1.86,0.164199,-4.9438,0.598199,0.275502,0,-4.79044,1.86,0.0713273,-3.9559,0.575503,0.127544,0,-5.91832,1.86,0.252367,-5.7484,0.617732,0.425957,0,-5.21804,1.86,0.283691,-4.59872,0.433309,0.463377,0,-5.81488,1.86,0.386155,-5.5846,0.631767,0.629604,0,-6.07119,1.86,0.293545,-6.00392,0.495428,0.484851,0,-5.04083,1.86,0.0690805,-4.34582,0.546625,0.121306,0,-5.05462,1.86,0.268612,-4.35516,0.531466,0.439503,0,-5.25443,1.86,0.0534046,-4.69661,0.575817,0.0999514,0,-5.6963,1.86,0.216654,-5.40261,0.713877,0.374759,0,-5.33824,1.86,0.338906,-4.811,0.492142,0.561314,0,
0.200004,-5.84578,3.66963,0.336963,-5.62755,3.45888,0.558503,-4.7644,1.86,0.834112,-3.95726,0.661373,1.31931,0,-5.26693,1.86,0.634573,-4.72377,0.610344,1.01969,0,-4.73615,1.86,0.231345,-3.90816,0.664017,0.383195,0,-4.90335,1.86,0.173451,-4.19912,0.714732,0.302164,0,-5.76025,1.86,0.527128,-5.49754,0.733819,0.842154,0,-5.08224,1.86,0.835698,-4.42981,0.613283,1.3385,0,-4.90571,1.86,0.334685,-4.17379,0.653212,0.559371,0,-5.54964,1.86,0.102522,-5.19628,0.795533,0.21277,0,-5.94539,1.86,0.496977,-5.77421,0.772494,0.797073,0,-5.4063,1.86,0.164199,-4.96145,0.697894,0.287152,0,-4.79044,1.86,0.0713273,-3.99863,0.665927,0.142475,0,-5.91832,1.86,0.252367,-5.73289,0.760521,0.43345,0,-5.21804,1.86,0.283691,-4.6214,0.514983,0.462062,0,-5.81488,1.86,0.386155,-5.57888,0.776615,0.632662,0,-6.07119,1.86,0.293545,-5.98412,0.607867,0.48865,0,-5.04083,1.86,0.0690805,-4.38008,0.639506,0.135821,0,-5.05462,1.86,0.268612,-4.3872,0.62047,0.446138,0,-5.25443,1.86,0.0534046,-4.72469,0.686931,0.120261,0,-5.6963,1.86,0.216654,-5.40633,0.842583,0.38827,0,-5.33824,1.86,0.338906,-4.84221,0.649743,0.55938,0,
0.233338,-5.87368,3.6665,0.337083,-5.64265,3.45699,0.558833,-4.7644,1.86,0.834112,-3.98904,0.729975,1.29979,0,-5.26693,1.86,0.634573,-4.74084,0.692205,1.00538,0,-4.73615,1.86,0.231345,-3.94387,0.737394,0.3865,0,-4.90335,1.86,0.173451,-4.22864,0.789009,0.306958,0,-5.76025,1.86,0.527128,-5.49395,0.825063,0.83351,0,-5.08224,1.86,0.835698,-4.46332,0.718239,1.30593,0,-4.90571,1.86,0.334685,-4.2074,0.737206,0.554721,0,-5.54964,1.86,0.102522,-5.20274,0.894427,0.222488,0,-5.94539,1.86,0.496977,-5.7695,0.815978,0.792157,0,-5.4063,1.86,0.164199,-4.97455,0.786532,0.294167,0,-4.79044,1.86,0.0713273,-4.02498,0.723379,0.149518,0,-5.91832,1.86,0.252367,-5.72243,0.854821,0.437634,0,-5.21804,1.86,0.283691,-4.64261,0.607239,0.462709,0,-5.81488,1.86,0.386155,-5.57408,0.867433,0.623873,0,-6.07119,1.86,0.293545,-5.96809,0.684812,0.490646,0,-5.04083,1.86,0.0690805,-4.40502,0.714888,0.148334,0,-5.05462,1.86,0.268612,-4.42819,0.748229,0.448556,0,-5.25443,1.86,0.0534046,-4.74526,0.776702,0.133122,0,-5.6963,1.86,0.216654,-5.4078,0.907046,0.392345,0,-5.33824,1.86,0.338906,-4.86152,0.743916,0.556942,0,
0.266672,-5.87368,3.6665,0.337083,-5.65489,3.45555,0.559103,-4.7644,1.86,0.834112,-4.00452,0.760829,1.28818,0,-5.26693,1.86,0.634573,-4.75415,0.75382,0.992339,0,-4.73615,1.86,0.231345,-3.96309,0.775499,0.385732,0,-4.90335,1.86,0.173451,-4.2479,0.83693,0.309776,0,-5.76025,1.86,0.527128,-5.49176,0.883065,0.825593,0,-5.08224,1.86,0.835698,-4.47911,0.764437,1.29175,0,-4.90571,1.86,0.334685,-4.22762,0.786974,0.554702,0,-5.54964,1.86,0.102522,-5.20897,0.976023,0.230643,0,-5.94539,1.86,0.496977,-5.75462,0.902826,0.78278,0,-5.4063,1.86,0.164199,-4.98507,0.858752,0.299176,0,-4.79044,1.86,0.0713273,-4.05249,0.787275,0.156628,0,-5.91832,1.86,0.252367,-5.71533,0.913756,0.438403,0,-5.21804,1.86,0.283691,-4.65509,0.654517,0.460638,0,-5.81488,1.86,0.386155,-5.57127,0.917931,0.619866,0,-6.07119,1.86,0.293545,-5.95318,0.751152,0.490181,0,-5.04083,1.86,0.0690805,-4.42353,0.772146,0.154737,0,-5.05462,1.86,0.268612,-4.46029,0.841106,0.449079,0,-5.25443,1.86,0.0534046,-4.75926,0.838571,0.141768,0,-5.6963,1.86,0.216654,-5.40754,0.97105,0.389565,0,-5.33824,1.86,0.338906,-4.87207,0.79986,0.557226,0,
0.300007,-5.90139,3.66321,0.337166,-5.68209,3.45204,0.559695,-4.7644,1.86,0.834112,-4.02316,0.790818,1.27845,0,-5.26693,1.86,0.634573,-4.77221,0.809211,0.983704,0,-4.73615,1.86,0.231345,-3.99478,0.834359,0.388122,0,-4.90335,1.86,0.173451,-4.26916,0.876313,0.312707,0,-5.76025,1.86,0.527128,-5.49911,0.899337,0.822079,0,-5.08224,1.86,0.835698,-4.50032,0.816382,1.27726,0,-4.90571,1.86,0.334685,-4.24852,0.825454,0.553507,0,-5.54964,1.86,0.102522,-5.22056,1.02581,0.236795,0,-5.94539,1.86,0.496977,-5.75673,0.942702,0.778576,0,-5.4063,1.86,0.164199,-5.00035,0.914285,0.303854,0,-4.79044,1.86,0.0713273,-4.07142,0.814431,0.160173,0,-5.91832,1.86,0.252367,-5.71691,0.953952,0.440402,0,-5.21804,1.86,0.283691,-4.67218,0.705648,0.462409,0,-5.81488,1.86,0.386155,-5.57454,0.962438,0.618255,0,-6.07119,1.86,0.293545,-5.94886,0.798454,0.49235,0,-5.04083,1.86,0.0690805,-4.44978,0.834873,0.161257,0,-5.05462,1.86,0.268612,-4.47889,0.872346,0.45145,0,-5.25443,1.86,0.0534046,-4.77148,0.857038,0.142864,0,-5.6963,1.86,0.216654,-5.41537,1.01161,0.389033,0,-5.33824,1.86,0.338906,-4.88532,0.836418,0.55782,0,
