time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,p25wx,p25wy,p25wz,p25wHatx,p25wHaty,p25wHatz,converged25,p26wx,p26wy,p26wz,p26wHatx,p26wHaty,p26wHatz,converged26,
0,6.77004,2.91865,0.200218,6.77095,2.91887,0.201694,6.16,0.979911,-0.00662735,5.96123,0.345544,-0.0728547,0,6.16,1.08267,0.508999,5.9446,0.431897,0.619961,0,6.16,1.49606,0.636214,5.80741,0.671941,0.890331,0,5.77499,1.86,0.356911,5.06534,1.10425,0.470277,0,5.60511,1.86,0.269183,4.90585,1.22393,0.31211,0,5.60078,1.86,0.478328,4.90359,1.22816,0.645845,0,5.95667,1.86,0.51709,5.32762,1.04027,0.763987,0,5.49686,1.86,0.397981,4.81215,1.29013,0.505953,0,5.83225,1.86,0.593225,5.20119,1.1468,0.859542,0,6.16,1.76004,0.57521,5.69535,0.876053,0.862862,0,5.51007,1.86,0.656293,4.86745,1.31951,0.890707,0,5.87989,1.86,0.214678,5.24093,1.09921,0.226548,0,5.91647,1.86,0.402009,5.28581,1.0769,0.552793,0,6.16,1.67026,0.0513937,5.69104,0.708948,-0.0617561,0,6.05772,1.86,0.39045,5.50871,1.04293,0.538785,0,5.77784,1.86,0.0855057,5.18461,1.22629,0.0182923,0,5.38353,1.86,0.544212,4.74231,1.36992,0.705,0,5.2947,1.86,0.313954,4.68193,1.41986,0.362738,0,6.0155,1.86,0.209081,5.39315,0.985765,0.217879,0,5.92778,1.86,0.12427,5.29214,1.06012,0.0683479,0,5.24742,1.86,0.451161,4.61017,1.41651,0.557812,0,6.16,0.608056,0.589617,6.10162,0.383724,0.628935,0,5.78656,1.86,0.467462,5.09562,1.1155,0.656931,0,5.42642,1.86,0.21997,4.72015,1.30302,0.231841,0,6.05495,1.86,0.0450327,5.52276,1.07099,-0.0691816,0,6.15976,1.86,0.0632064,5.61043,0.90572,-0.0588484,0,5.63183,1.86,0.0363336,4.9421,1.21785,-0.0616312,0,
0.0333341,6.74746,2.93149,0.200658,6.75855,2.92605,0.202232,6.16,0.979911,-0.00662735,5.9749,0.375161,-0.0664343,0,6.16,1.08267,0.508999,5.96957,0.483494,0.612926,0,6.16,1.49606,0.636214,5.85025,0.750227,0.867701,0,5.77499,1.86,0.356911,5.15894,1.18889,0.459966,0,5.60511,1.86,0.269183,4.98259,1.28205,0.312412,0,5.60078,1.86,0.478328,4.98069,1.28584,0.633604,0,5.95667,1.86,0.51709,5.43639,1.162,0.729402,0,5.49686,1.86,0.397981,4.88592,1.34027,0.499571,0,5.83225,1.86,0.593225,5.28791,1.23006,0.828589,0,6.16,1.76004,0.57521,5.76847,0.992311,0.824625,0,5.51007,1.86,0.656293,4.96363,1.38459,0.862108,0,5.87989,1.86,0.214678,5.34151,1.2028,0.22787,0,5.91647,1.86,0.402009,5.3849,1.18206,0.535591,0,6.16,1.67026,0.0513937,5.74614,0.802142,-0.04714,0,6.05772,1.86,0.39045,5.60379,1.16694,0.518193,0,5.77784,1.86,0.0855057,5.27042,1.30546,0.0306948,0,5.38353,1.86,0.544212,4.81124,1.41188,0.693629,0,5.2947,1.86,0.313954,4.70998,1.43682,0.367992,0,6.0155,1.86,0.209081,5.50202,1.11841,0.219452,0,5.92778,1.86,0.12427,5.40994,1.18929,0.0857474,0,5.24742,1.86,0.451161,4.65914,1.44183,0.556075,0,6.16,0.608056,0.589617,6.12224,0.431911,0.624155,0,5.78656,1.86,0.467462,5.19136,1.20284,0.636453,0,5.42642,1.86,0.21997,4.79817,1.3512,0.237426,0,6.05495,1.86,0.0450327,5.60859,1.18249,-0.0490019,0,6.15976,1.86,0.0632064,5.71386,1.0605,-0.0365355,0,5.63183,1.86,0.0363336,5.02117,1.27795,-0.0462275,0,
0.0666681,6.74746,2.93149,0.200658,6.74884,2.93159,0.202652,6.16,0.979911,-0.00662735,5.99439,0.425095,-0.0624867,0,6.16,1.08267,0.508999,5.98765,0.531624,0.602566,0,6.16,1.49606,0.636214,5.87824,0.809233,0.847174,0,5.77499,1.86,0.356911,5.23343,1.26162,0.447633,0,5.60511,1.86,0.269183,5.05292,1.34033,0.30497,0,5.60078,1.86,0.478328,5.03474,1.33128,0.619753,0,5.95667,1.86,0.51709,5.50915,1.2499,0.699423,0,5.49686,1.86,0.397981,4.94999,1.38879,0.487542,0,5.83225,1.86,0.593225,5.35385,1.29834,0.802374,0,6.16,1.76004,0.57521,5.82205,1.0844,0.793656,0,5.51007,1.86,0.656293,5.01186,1.42382,0.840437,0,5.87989,1.86,0.214678,5.42157,1.2907,0.225532,0,5.91647,1.86,0.402009,5.47115,1.28009,0.514321,0,6.16,1.67026,0.0513937,5.79831,0.896821,-0.0372917,0,6.05772,1.86,0.39045,5.67406,1.26331,0.499403,0,5.77784,1.86,0.0855057,5.34887,1.38197,0.0381331,0,5.38353,1.86,0.544212,4.86658,1.45055,0.677365,0,5.2947,1.86,0.313954,4.75767,1.46647,0.359681,0,6.0155,1.86,0.209081,5.58511,1.22632,0.216654,0,5.92778,1.86,0.12427,5.49467,1.28807,0.0915692,0,5.24742,1.86,0.451161,4.69433,1.46539,0.546956,0,6.16,0.608056,0.589617,6.11649,0.434125,0.621984,0,5.78656,1.86,0.467462,5.26404,1.2749,0.615746,0,5.42642,1.86,0.21997,4.85004,1.38972,0.235636,0,6.05495,1.86,0.0450327,5.69672,1.30142,-0.0327813,0,6.15976,1.86,0.0632064,5.78646,1.17703,-0.0228307,0,5.63183,1.86,0.0363336,5.09315,1.339,-0.0401616,0,
0.100002,6.72578,2.94336,0.201066,6.73637,2.93842,0.203187,6.16,0.979911,-0.00662735,6.02022,0.486047,-0.0567639,0,6.16,1.08267,0.508999,6.0139,0.591443,0.590817,0,6.16,1.49606,0.636214,5.92325,0.894513,0.820856,0,5.77499,1.86,0.356911,5.32812,1.35091,0.434552,0,5.60511,1.86,0.269183,5.1386,1.40806,0.302329,0,5.60078,1.86,0.478328,5.12329,1.39966,0.59969,0,5.95667,1.86,0.51709,5.59575,1.35109,0.668946,0,5.49686,1.86,0.397981,5.03338,1.44817,0.477602,0,5.83225,1.86,0.593225,5.43824,1.38246,0.770969,0,6.16,1.76004,0.57521,5.88899,1.19618,0.755853,0,5.51007,1.86,0.656293,5.07783,1.47059,0.821822,0,5.87989,1.86,0.214678,5.52182,1.39845,0.224977,0,5.91647,1.86,0.402009,5.57821,1.40088,0.491955,0,6.16,1.67026,0.0513937,5.85232,0.992666,-0.0252315,0,6.05772,1.86,0.39045,5.75454,1.37166,0.479584,0,5.77784,1.86,0.0855057,5.42524,1.45521,0.0471552,0,5.38353,1.86,0.544212,4.91649,1.48272,0.66336,0,5.2947,1.86,0.313954,4.81382,1.49936,0.359334,0,6.0155,1.86,0.209081,5.67953,1.34718,0.215249,0,5.92778,1.86,0.12427,5.58455,1.39096,0.0998269,0,5.24742,1.86,0.451161,4.75848,1.50057,0.539434,0,6.16,0.608056,0.589617,6.13236,0.471781,0.609813,0,5.78656,1.86,0.467462,5.35143,1.35813,0.593313,0,5.42642,1.86,0.21997,4.9171,1.43391,0.235959,0,6.05495,1.86,0.0450327,5.77793,1.41207,-0.0159356,0,6.15976,1.86,0.0632064,5.89547,1.35024,0.00365143,0,5.63183,1.86,0.0363336,5.17502,1.40555,-0.025835,0,
0.133336,6.71638,2.94814,0.200922,6.72736,2.9435,0.203575,6.16,0.979911,-0.00662735,6.0362,0.537291,-0.0501004,0,6.16,1.08267,0.508999,6.0307,0.642171,0.581977,0,6.16,1.49606,0.636214,5.95873,0.97282,0.797686,0,5.77499,1.86,0.356911,5.39841,1.42431,0.425077,0,5.60511,1.86,0.269183,5.20336,1.46595,0.300196,0,5.60078,1.86,0.478328,5.18882,1.45796,0.5865,0,5.95667,1.86,0.51709,5.6633,1.43694,0.644359,0,5.49686,1.86,0.397981,5.10037,1.50276,0.469678,0,5.83225,1.86,0.593225,5.50275,1.4534,0.745277,0,6.16,1.76004,0.57521,5.93683,1.28455,0.728845,0,5.51007,1.86,0.656293,5.11604,1.50499,0.812174,0,5.87989,1.86,0.214678,5.59239,1.48128,0.224951,0,5.91647,1.86,0.402009,5.63325,1.47007,0.479146,0,6.16,1.67026,0.0513937,5.89568,1.07808,-0.0137048,0,6.05772,1.86,0.39045,5.83542,1.48843,0.462308,0,5.77784,1.86,0.0855057,5.48976,1.52228,0.0558638,0,5.38353,1.86,0.544212,4.96838,1.52131,0.654716,0,5.2947,1.86,0.313954,4.87242,1.53996,0.357196,0,6.0155,1.86,0.209081,5.7492,1.44346,0.216258,0,5.92778,1.86,0.12427,5.64742,1.46916,0.106741,0,5.24742,1.86,0.451161,4.80438,1.53341,0.534447,0,6.16,0.608056,0.589617,6.14271,0.510944,0.603689,0,5.78656,1.86,0.467462,5.411,1.42174,0.580035,0,5.42642,1.86,0.21997,4.97802,1.48061,0.233818,0,6.05495,1.86,0.0450327,5.82883,1.48714,-0.00333364,0,6.15976,1.86,0.0632064,5.94158,1.4326,0.0133656,0,5.63183,1.86,0.0363336,5.26199,1.48278,-0.0141996,0,
0.16667,6.71638,2.94814,0.200922,6.71857,2.9482,0.20395,6.16,0.979911,-0.00662735,6.05666,0.596263,-0.0413134,0,6.16,1.08267,0.508999,6.03161,0.65764,0.584789,0,6.16,1.49606,0.636214,5.98069,1.02339,0.783019,0,5.77499,1.86,0.356911,5.45295,1.48111,0.417781,0,5.60511,1.86,0.269183,5.25087,1.50868,0.299282,0,5.60078,1.86,0.478328,5.23799,1.50204,0.577902,0,5.95667,1.86,0.51709,5.70795,1.49451,0.628609,0,5.49686,1.86,0.397981,5.14992,1.54345,0.463539,0,5.83225,1.86,0.593225,5.54386,1.49948,0.729372,0,6.16,1.76004,0.57521,5.96741,1.34174,0.711061,0,5.51007,1.86,0.656293,5.1598,1.53986,0.798353,0,5.87989,1.86,0.214678,5.64305,1.5407,0.224559,0,5.91647,1.86,0.402009,5.68883,1.53685,0.468545,0,6.16,1.67026,0.0513937,5.92438,1.13602,-0.00539251,0,6.05772,1.86,0.39045,5.88237,1.55813,0.45006,0,5.77784,1.86,0.0855057,5.53031,1.56546,0.0618821,0,5.38353,1.86,0.544212,5.01953,1.5585,0.642391,0,5.2947,1.86,0.313954,4.90656,1.56595,0.35683,0,6.0155,1.86,0.209081,5.8009,1.51502,0.216704,0,5.92778,1.86,0.12427,5.69509,1.52802,0.110523,0,5.24742,1.86,0.451161,4.84353,1.56095,0.530966,0,6.16,0.608056,0.589617,6.14429,0.527532,0.60256,0,5.78656,1.86,0.467462,5.47396,1.48671,0.565545,0,5.42642,1.86,0.21997,5.02091,1.51456,0.235568,0,6.05495,1.86,0.0450327,5.87097,1.54796,0.00652008,0,6.15976,1.86,0.0632064,5.96556,1.47509,0.0188625,0,5.63183,1.86,0.0363336,5.30064,1.52038,-0.00659437,0,
0.200004,6.69319,2.96017,0.201343,6.69592,2.9601,0.204913,6.16,0.979911,-0.00662735,6.07435,0.620855,-0.0365562,0,6.16,1.08267,0.508999,6.03781,0.654558,0.587336,0,6.16,1.49606,0.636214,6.00583,1.06264,0.77266,0,5.77499,1.86,0.356911,5.49098,1.51311,0.415166,0,5.60511,1.86,0.269183,5.28681,1.5312,0.300534,0,5.60078,1.86,0.478328,5.27838,1.52822,0.572962,0,5.95667,1.86,0.51709,5.74605,1.53734,0.6178,0,5.49686,1.86,0.397981,5.18804,1.56428,0.461227,0,5.83225,1.86,0.593225,5.5804,1.53238,0.718491,0,6.16,1.76004,0.57521,5.99788,1.38991,0.696884,0,5.51007,1.86,0.656293,5.20337,1.56463,0.787432,0,5.87989,1.86,0.214678,5.68051,1.57892,0.226154,0,5.91647,1.86,0.402009,5.71739,1.56758,0.464274,0,6.16,1.67026,0.0513937,5.94816,1.17125,0.000888079,0,6.05772,1.86,0.39045,5.91287,1.60032,0.445129,0,5.77784,1.86,0.0855057,5.55808,1.58822,0.067237,0,5.38353,1.86,0.544212,5.0635,1.5789,0.634279,0,5.2947,1.86,0.313954,4.94049,1.5768,0.357779,0,6.0155,1.86,0.209081,5.83969,1.56423,0.217775,0,5.92778,1.86,0.12427,5.72699,1.56235,0.115343,0,5.24742,1.86,0.451161,4.87793,1.57153,0.53012,0,6.16,0.608056,0.589617,6.14841,0.519235,0.605516,0,5.78656,1.86,0.467462,5.51689,1.52451,0.556908,0,5.42642,1.86,0.21997,5.06779,1.53836,0.240362,0,6.05495,1.86,0.0450327,5.89969,1.58632,0.0140723,0,6.15976,1.86,0.0632064,5.99172,1.51443,0.0270637,0,5.63183,1.86,0.0363336,5.31378,1.52548,-0.00236091,0,
0.233338,6.66945,2.97162,0.201764,6.68317,2.96648,0.205449,6.16,0.979911,-0.00662735,6.07262,0.621161,-0.0371716,0,6.16,1.08267,0.508999,6.03877,0.655124,0.586619,0,6.16,1.49606,0.636214,6.01278,1.07951,0.766216,0,5.77499,1.86,0.356911,5.50994,1.53323,0.410782,0,5.60511,1.86,0.269183,5.29829,1.54222,0.299182,0,5.60078,1.86,0.478328,5.28873,1.53841,0.569043,0,5.95667,1.86,0.51709,5.7558,1.55168,0.612421,0,5.49686,1.86,0.397981,5.20445,1.57789,0.458572,0,5.83225,1.86,0.593225,5.59434,1.54856,0.711172,0,6.16,1.76004,0.57521,6.00627,1.40776,0.690231,0,5.51007,1.86,0.656293,5.20622,1.56976,0.785958,0,5.87989,1.86,0.214678,5.69252,1.59459,0.225288,0,5.91647,1.86,0.402009,5.72173,1.57479,0.461566,0,6.16,1.67026,0.0513937,5.95776,1.19095,0.00164865,0,6.05772,1.86,0.39045,5.92618,1.62129,0.441047,0,5.77784,1.86,0.0855057,5.57204,1.60324,0.0678974,0,5.38353,1.86,0.544212,5.06768,1.58438,0.631433,0,5.2947,1.86,0.313954,4.95136,1.58473,0.354615,0,6.0155,1.86,0.209081,5.85443,1.5866,0.216373,0,5.92778,1.86,0.12427,5.73892,1.57844,0.116671,0,5.24742,1.86,0.451161,4.87848,1.57407,0.528413,0,6.16,0.608056,0.589617,6.14735,0.514724,0.606234,0,5.78656,1.86,0.467462,5.55516,1.56412,0.544914,0,5.42642,1.86,0.21997,5.07154,1.54361,0.237518,0,6.05495,1.86,0.0450327,5.90681,1.59874,0.0153687,0,6.15976,1.86,0.0632064,6.00496,1.53826,0.0300059,0,5.63183,1.86,0.0363336,5.33715,1.54445,0.000265345,0,
0.266672,6.66945,2.97162,0.201764,6.67271,2.97145,0.205885,6.16,0.979911,-0.00662735,6.08196,0.644913,-0.0327489,0,6.16,1.08267,0.508999,6.04671,0.674729,0.584085,0,6.16,1.49606,0.636214,6.02575,1.10749,0.758151,0,5.77499,1.86,0.356911,5.54672,1.57112,0.405038,0,5.60511,1.86,0.269183,5.32825,1.5679,0.29803,0,5.60078,1.86,0.478328,5.31632,1.56195,0.563788,0,5.95667,1.86,0.51709,5.79012,1.59462,0.60015,0,5.49686,1.86,0.397981,5.23751,1.60395,0.454108,0,5.83225,1.86,0.593225,5.61526,1.57159,0.703097,0,6.16,1.76004,0.57521,6.02498,1.44167,0.680071,0,5.51007,1.86,0.656293,5.23594,1.5919,0.775487,0,5.87989,1.86,0.214678,5.72038,1.62683,0.225248,0,5.91647,1.86,0.402009,5.75221,1.61068,0.456133,0,6.16,1.67026,0.0513937,5.97697,1.22807,0.00769083,0,6.05772,1.86,0.39045,5.94771,1.65313,0.436196,0,5.77784,1.86,0.0855057,5.59846,1.63054,0.0711048,0,5.38353,1.86,0.544212,5.09278,1.60191,0.627025,0,5.2947,1.86,0.313954,4.95992,1.59246,0.355678,0,6.0155,1.86,0.209081,5.88108,1.62379,0.217615,0,5.92778,1.86,0.12427,5.76835,1.61452,0.120602,0,5.24742,1.86,0.451161,4.91358,1.59501,0.523094,0,6.16,0.608056,0.589617,6.14721,0.517291,0.606258,0,5.78656,1.86,0.467462,5.60449,1.61709,0.530482,0,5.42642,1.86,0.21997,5.09853,1.56311,0.239788,0,6.05495,1.86,0.0450327,5.93218,1.63507,0.021175,0,6.15976,1.86,0.0632064,6.02015,1.56481,0.0329063,0,5.63183,1.86,0.0363336,5.37584,1.57913,0.00793897,0,
0.300007,6.64575,2.98228,0.202162,6.65964,2.97748,0.206426,6.16,0.979911,-0.00662735,6.09047,0.667481,-0.0308208,0,6.16,1.08267,0.508999,6.05313,0.69111,0.581783,0,6.16,1.49606,0.636214,6.03871,1.13569,0.750204,0,5.77499,1.86,0.356911,5.56866,1.59543,0.403504,0,5.60511,1.86,0.269183,5.35397,1.59065,0.297741,0,5.60078,1.86,0.478328,5.34461,1.58631,0.557502,0,5.95667,1.86,0.51709,5.80541,1.61643,0.594599,0,5.49686,1.86,0.397981,5.26284,1.62479,0.452695,0,5.83225,1.86,0.593225,5.63892,1.59774,0.69439,0,6.16,1.76004,0.57521,6.04314,1.47653,0.669053,0,5.51007,1.86,0.656293,5.25326,1.60683,0.771838,0,5.87989,1.86,0.214678,5.74042,1.65161,0.225958,0,5.91647,1.86,0.402009,5.7667,1.63009,0.452488,0,6.16,1.67026,0.0513937,5.99359,1.26166,0.0115388,0,6.05772,1.86,0.39045,5.98186,1.70655,0.43034,0,5.77784,1.86,0.0855057,5.61505,1.64879,0.0742847,0,5.38353,1.86,0.544212,5.11256,1.61668,0.625293,0,5.2947,1.86,0.313954,4.96784,1.59788,0.35745,0,6.0155,1.86,0.209081,5.90196,1.6547,0.216699,0,5.92778,1.86,0.12427,5.79141,1.64461,0.121764,0,5.24742,1.86,0.451161,4.92046,1.60189,0.524839,0,6.16,0.608056,0.589617,6.14354,0.510631,0.608104,0,5.78656,1.86,0.467462,5.63409,1.65048,0.522679,0,5.42642,1.86,0.21997,5.11993,1.57932,0.241992,0,6.05495,1.86,0.0450327,5.95168,1.66557,0.0260997,0,6.15976,1.86,0.0632064,6.03076,1.5844,0.0354954,0,5.63183,1.86,0.0363336,5.3961,1.59848,0.0105967,0,
