time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,p25wx,p25wy,p25wz,p25wHatx,p25wHaty,p25wHatz,converged25,
0,7.45288,-2.26731,0.155232,8.15518,-2.64079,0.0336003,6.16,-1.13924,0.573571,6.22432,-0.956081,0.658367,0,5.53656,-1.86,0.0166983,5.45562,-2.067,-0.161555,0,6.16,-1.38589,0.424503,6.03848,-1.19774,0.474448,0,6.16,-1.77495,0.594447,5.86523,-1.76872,0.811536,0,6.16,-1.2989,0.548918,6.07836,-1.08519,0.665994,0,6.16,-1.28207,0.192979,6.0939,-1.06999,0.0937809,0,6.16,-0.837396,0.564237,6.4079,-0.708321,0.586353,0,6.16,-0.65279,0.374305,6.48258,-0.552088,0.317014,0,6.16,-1.59039,0.507229,5.92719,-1.47427,0.640185,0,6.16,-1.48747,0.231585,5.97392,-1.32511,0.162417,0,6.16,-1.7012,0.429961,5.81887,-1.6178,0.530049,0,6.16,-1.28848,0.347711,6.09822,-1.08348,0.339832,0,6.16,-1.65412,0.207993,5.86128,-1.55283,0.127212,0,6.16,-1.58351,0.401989,5.92203,-1.45968,0.459813,0,6.16,-0.964419,0.427735,6.30289,-0.774162,0.42401,0,6.16,-1.12494,0.284187,6.22118,-0.931939,0.226501,0,6.16,-1.12796,0.419595,6.19052,-0.909435,0.435323,0,6.16,-0.99699,0.690084,6.35571,-0.872721,0.778022,0,6.16,-1.72755,0.287348,5.85373,-1.67996,0.268777,0,6.16,-0.641222,0.513092,6.47925,-0.532939,0.497483,0,6.16,-0.935495,0.0950386,6.31554,-0.745754,-0.0520486,0,6.16,-1.61845,0.0953595,5.81174,-1.46468,-0.0749228,0,6.16,-1.13928,0.0984218,6.12891,-0.872881,-0.0554353,0,6.16,-1.44238,0.53036,6.04948,-1.29724,0.644565,0,6.16,-1.83551,0.0985345,5.69974,-1.82072,-0.0740794,0,6.16,-0.954636,0.223696,6.28886,-0.745901,0.13243,0,
0.0333341,7.45288,-2.26731,0.155232,8.15953,-2.63018,0.0338099,6.16,-1.13924,0.573571,6.23707,-0.964814,0.650765,0,5.53656,-1.86,0.0166983,5.44138,-2.05852,-0.160953,0,6.16,-1.38589,0.424503,6.0696,-1.22258,0.467471,0,6.16,-1.77495,0.594447,5.9201,-1.79433,0.790224,0,6.16,-1.2989,0.548918,6.11751,-1.12017,0.657095,0,6.16,-1.28207,0.192979,6.11031,-1.08079,0.0940934,0,6.16,-0.837396,0.564237,6.41956,-0.721799,0.582058,0,6.16,-0.65279,0.374305,6.48959,-0.558205,0.313514,0,6.16,-1.59039,0.507229,5.97999,-1.50687,0.62271,0,6.16,-1.48747,0.231585,6.0547,-1.3834,0.158889,0,6.16,-1.7012,0.429961,5.89853,-1.66063,0.515242,0,6.16,-1.28848,0.347711,6.12501,-1.10548,0.337117,0,6.16,-1.65412,0.207993,5.94135,-1.59857,0.120667,0,6.16,-1.58351,0.401989,5.99679,-1.50731,0.447901,0,6.16,-0.964419,0.427735,6.32893,-0.803877,0.410657,0,6.16,-1.12494,0.284187,6.24416,-0.95279,0.22343,0,6.16,-1.12796,0.419595,6.20756,-0.923222,0.428304,0,6.16,-0.99699,0.690084,6.3588,-0.871174,0.772425,0,6.16,-1.72755,0.287348,5.92752,-1.71729,0.261731,0,6.16,-0.641222,0.513092,6.48096,-0.532418,0.493122,0,6.16,-0.935495,0.0950386,6.33474,-0.767972,-0.0538863,0,6.16,-1.61845,0.0953595,5.88839,-1.51109,-0.0742538,0,6.16,-1.13928,0.0984218,6.1453,-0.888444,-0.0535697,0,6.16,-1.44238,0.53036,6.09783,-1.33359,0.628237,0,6.16,-1.83551,0.0985345,5.76274,-1.84771,-0.070391,0,6.16,-0.954636,0.223696,6.31078,-0.77057,0.126747,0,
0.0666681,7.46054,-2.24366,0.155218,8.16861,-2.60642,0.0342944,6.16,-1.13924,0.573571,6.28552,-1.03139,0.632387,0,5.53656,-1.86,0.0166983,5.47537,-2.08339,-0.156673,0,6.16,-1.38589,0.424503,6.15678,-1.30458,0.447588,0,6.16,-1.77495,0.594447,6.0321,-1.85493,0.751548,0,6.16,-1.2989,0.548918,6.19831,-1.20325,0.632082,0,6.16,-1.28207,0.192979,6.17703,-1.15545,0.0931726,0,6.16,-0.837396,0.564237,6.44973,-0.781109,0.570599,0,6.16,-0.65279,0.374305,6.50621,-0.606155,0.31408,0,6.16,-1.59039,0.507229,6.0787,-1.57754,0.595502,0,6.16,-1.48747,0.231585,6.16998,-1.47196,0.151324,0,6.16,-1.7012,0.429961,6.02746,-1.7357,0.487916,0,6.16,-1.28848,0.347711,6.22599,-1.20796,0.322666,0,6.16,-1.65412,0.207993,6.0667,-1.67629,0.116196,0,6.16,-1.58351,0.401989,6.1095,-1.58527,0.425715,0,6.16,-0.964419,0.427735,6.35269,-0.847866,0.401232,0,6.16,-1.12494,0.284187,6.29595,-1.02175,0.217923,0,6.16,-1.12796,0.419595,6.25628,-0.990475,0.417146,0,6.16,-0.99699,0.690084,6.38796,-0.924975,0.754646,0,6.16,-1.72755,0.287348,6.0545,-1.78803,0.248038,0,6.16,-0.641222,0.513092,6.50008,-0.588909,0.485947,0,6.16,-0.935495,0.0950386,6.37994,-0.841233,-0.0502098,0,6.16,-1.61845,0.0953595,6.02378,-1.59966,-0.0659765,0,6.16,-1.13928,0.0984218,6.2024,-0.964299,-0.0492089,0,6.16,-1.44238,0.53036,6.15353,-1.38502,0.610085,0,6.16,-1.83551,0.0985345,5.84601,-1.89074,-0.0661764,0,6.16,-0.954636,0.223696,6.38346,-0.874779,0.128835,0,
0.100002,7.46298,-2.2347,0.15501,8.17357,-2.59263,0.0345829,6.16,-1.13924,0.573571,6.36596,-1.11261,0.603081,0,5.53656,-1.86,0.0166983,5.52292,-2.09889,-0.152128,0,6.16,-1.38589,0.424503,6.26758,-1.38919,0.422534,0,6.16,-1.77495,0.594447,6.17145,-1.91608,0.701446,0,6.16,-1.2989,0.548918,6.29706,-1.28666,0.59977,0,6.16,-1.28207,0.192979,6.27313,-1.23854,0.0896589,0,6.16,-0.837396,0.564237,6.49962,-0.846699,0.551263,0,6.16,-0.65279,0.374305,6.54997,-0.673412,0.30484,0,6.16,-1.59039,0.507229,6.21003,-1.65515,0.557418,0,6.16,-1.48747,0.231585,6.29675,-1.55583,0.142608,0,6.16,-1.7012,0.429961,6.17684,-1.80895,0.453552,0,6.16,-1.28848,0.347711,6.32427,-1.29015,0.305569,0,6.16,-1.65412,0.207993,6.21109,-1.75219,0.109118,0,6.16,-1.58351,0.401989,6.2449,-1.66486,0.398254,0,6.16,-0.964419,0.427735,6.41743,-0.925819,0.386162,0,6.16,-1.12494,0.284187,6.37605,-1.10267,0.208493,0,6.16,-1.12796,0.419595,6.33379,-1.06932,0.399991,0,6.16,-0.99699,0.690084,6.44674,-0.993542,0.728625,0,6.16,-1.72755,0.287348,6.20556,-1.85851,0.231138,0,6.16,-0.641222,0.513092,6.54238,-0.653471,0.472774,0,6.16,-0.935495,0.0950386,6.44586,-0.919245,-0.0478854,0,6.16,-1.61845,0.0953595,6.16895,-1.67963,-0.0635652,0,6.16,-1.13928,0.0984218,6.28581,-1.04743,-0.0471961,0,6.16,-1.44238,0.53036,6.25718,-1.46132,0.577922,0,6.16,-1.83551,0.0985345,5.98029,-1.94443,-0.0633765,0,6.16,-0.954636,0.223696,6.45412,-0.954893,0.1254,0,
0.133336,7.47076,-2.20995,0.155021,8.17184,-2.59745,0.0344818,6.16,-1.13924,0.573571,6.45519,-1.17716,0.581224,0,5.53656,-1.86,0.0166983,5.56241,-2.09059,-0.14926,0,6.16,-1.38589,0.424503,6.36397,-1.44382,0.40451,0,6.16,-1.77495,0.594447,6.29786,-1.95788,0.65834,0,6.16,-1.2989,0.548918,6.39473,-1.34829,0.574364,0,6.16,-1.28207,0.192979,6.3724,-1.30256,0.0881006,0,6.16,-0.837396,0.564237,6.56539,-0.900849,0.534552,0,6.16,-0.65279,0.374305,6.62449,-0.746703,0.296265,0,6.16,-1.59039,0.507229,6.32801,-1.70891,0.526383,0,6.16,-1.48747,0.231585,6.40703,-1.6136,0.1361,0,6.16,-1.7012,0.429961,6.30605,-1.85811,0.426532,0,6.16,-1.28848,0.347711,6.41653,-1.34838,0.292701,0,6.16,-1.65412,0.207993,6.33547,-1.80362,0.104837,0,6.16,-1.58351,0.401989,6.36104,-1.71817,0.375832,0,6.16,-0.964419,0.427735,6.49224,-0.984188,0.373494,0,6.16,-1.12494,0.284187,6.45711,-1.16009,0.202178,0,6.16,-1.12796,0.419595,6.42476,-1.13606,0.38312,0,6.16,-0.99699,0.690084,6.51889,-1.04931,0.703671,0,6.16,-1.72755,0.287348,6.32756,-1.90218,0.218699,0,6.16,-0.641222,0.513092,6.62001,-0.731188,0.458962,0,6.16,-0.935495,0.0950386,6.50371,-0.958432,-0.0461236,0,6.16,-1.61845,0.0953595,6.30092,-1.73795,-0.0572481,0,6.16,-1.13928,0.0984218,6.38322,-1.11877,-0.0432178,0,6.16,-1.44238,0.53036,6.35839,-1.51651,0.550508,0,6.16,-1.83551,0.0985345,6.08476,-1.96999,-0.0573844,0,6.16,-0.954636,0.223696,6.54543,-1.03286,0.124638,0,
0.16667,7.47076,-2.20995,0.155021,8.18095,-2.57264,0.0349965,6.16,-1.13924,0.573571,6.46213,-1.19094,0.572869,0,5.53656,-1.86,0.0166983,5.55686,-2.09493,-0.154243,0,6.16,-1.38589,0.424503,6.38277,-1.46326,0.397002,0,6.16,-1.77495,0.594447,6.33299,-1.97512,0.643426,0,6.16,-1.2989,0.548918,6.41194,-1.36858,0.563457,0,6.16,-1.28207,0.192979,6.39459,-1.32753,0.0831498,0,6.16,-0.837396,0.564237,6.55998,-0.900379,0.527404,0,6.16,-0.65279,0.374305,6.6243,-0.758872,0.290521,0,6.16,-1.59039,0.507229,6.35877,-1.72991,0.513731,0,6.16,-1.48747,0.231585,6.43097,-1.63255,0.13234,0,6.16,-1.7012,0.429961,6.34388,-1.87889,0.414566,0,6.16,-1.28848,0.347711,6.43687,-1.37146,0.28622,0,6.16,-1.65412,0.207993,6.37189,-1.82516,0.100328,0,6.16,-1.58351,0.401989,6.39088,-1.73854,0.367378,0,6.16,-0.964419,0.427735,6.49698,-0.999544,0.368947,0,6.16,-1.12494,0.284187,6.47476,-1.18562,0.195542,0,6.16,-1.12796,0.419595,6.43632,-1.15524,0.376753,0,6.16,-0.99699,0.690084,6.52042,-1.05972,0.697961,0,6.16,-1.72755,0.287348,6.36506,-1.92183,0.212018,0,6.16,-0.641222,0.513092,6.62157,-0.747046,0.455437,0,6.16,-0.935495,0.0950386,6.50915,-0.975663,-0.0492181,0,6.16,-1.61845,0.0953595,6.33492,-1.7598,-0.0558341,0,6.16,-1.13928,0.0984218,6.39957,-1.14275,-0.0443255,0,6.16,-1.44238,0.53036,6.38002,-1.53658,0.540951,0,6.16,-1.83551,0.0985345,6.12137,-1.98855,-0.0588321,0,6.16,-0.954636,0.223696,6.55496,-1.05031,0.115937,0,
0.200004,7.47747,-2.18619,0.155022,8.18578,-2.55875,0.0352907,6.16,-1.13924,0.573571,6.47459,-1.20357,0.567913,0,5.53656,-1.86,0.0166983,5.54419,-2.08801,-0.158019,0,6.16,-1.38589,0.424503,6.40831,-1.48275,0.389689,0,6.16,-1.77495,0.594447,6.35691,-1.98467,0.633423,0,6.16,-1.2989,0.548918,6.42533,-1.37863,0.555764,0,6.16,-1.28207,0.192979,6.40481,-1.33465,0.081585,0,6.16,-0.837396,0.564237,6.5576,-0.896889,0.529017,0,6.16,-0.65279,0.374305,6.6261,-0.759851,0.291063,0,6.16,-1.59039,0.507229,6.37823,-1.7406,0.509489,0,6.16,-1.48747,0.231585,6.44313,-1.63952,0.13035,0,6.16,-1.7012,0.429961,6.3647,-1.88805,0.409241,0,6.16,-1.28848,0.347711,6.45088,-1.38245,0.283752,0,6.16,-1.65412,0.207993,6.38468,-1.83043,0.0991037,0,6.16,-1.58351,0.401989,6.40613,-1.74637,0.363165,0,6.16,-0.964419,0.427735,6.50371,-1.00669,0.366772,0,6.16,-1.12494,0.284187,6.48006,-1.18896,0.196069,0,6.16,-1.12796,0.419595,6.44517,-1.16315,0.376824,0,6.16,-0.99699,0.690084,6.52551,-1.06522,0.695046,0,6.16,-1.72755,0.287348,6.38297,-1.92886,0.208422,0,6.16,-0.641222,0.513092,6.62471,-0.749578,0.45547,0,6.16,-0.935495,0.0950386,6.51633,-0.983367,-0.0496267,0,6.16,-1.61845,0.0953595,6.36467,-1.77473,-0.0593286,0,6.16,-1.13928,0.0984218,6.40566,-1.14686,-0.044479,0,6.16,-1.44238,0.53036,6.39276,-1.54476,0.535965,0,6.16,-1.83551,0.0985345,6.12422,-1.98762,-0.0586314,0,6.16,-0.954636,0.223696,6.5641,-1.05847,0.111676,0,
0.233338,7.47979,-2.17643,0.154807,8.18893,-2.54874,0.0355101,6.16,-1.13924,0.573571,6.49749,-1.22457,0.563705,0,5.53656,-1.86,0.0166983,5.53391,-2.08306,-0.155919,0,6.16,-1.38589,0.424503,6.43694,-1.50289,0.386663,0,6.16,-1.77495,0.594447,6.39943,-2.00286,0.621322,0,6.16,-1.2989,0.548918,6.46196,-1.40917,0.547073,0,6.16,-1.28207,0.192979,6.43204,-1.35749,0.0841771,0,6.16,-0.837396,0.564237,6.5735,-0.916768,0.527943,0,6.16,-0.65279,0.374305,6.63127,-0.763702,0.291127,0,6.16,-1.59039,0.507229,6.41486,-1.76162,0.500742,0,6.16,-1.48747,0.231585,6.47127,-1.65818,0.129519,0,6.16,-1.7012,0.429961,6.40322,-1.90664,0.400673,0,6.16,-1.28848,0.347711,6.46816,-1.39567,0.283064,0,6.16,-1.65412,0.207993,6.41847,-1.84832,0.10001,0,6.16,-1.58351,0.401989,6.43715,-1.76443,0.358567,0,6.16,-0.964419,0.427735,6.52261,-1.02688,0.366062,0,6.16,-1.12494,0.284187,6.501,-1.20929,0.196372,0,6.16,-1.12796,0.419595,6.47386,-1.19079,0.374023,0,6.16,-0.99699,0.690084,6.54536,-1.08672,0.689096,0,6.16,-1.72755,0.287348,6.42392,-1.94794,0.206981,0,6.16,-0.641222,0.513092,6.63693,-0.765104,0.45443,0,6.16,-0.935495,0.0950386,6.53369,-1.00251,-0.0458103,0,6.16,-1.61845,0.0953595,6.40334,-1.79575,-0.0545567,0,6.16,-1.13928,0.0984218,6.42722,-1.16773,-0.042894,0,6.16,-1.44238,0.53036,6.43457,-1.5746,0.52565,0,6.16,-1.83551,0.0985345,6.1424,-1.99484,-0.0553621,0,6.16,-0.954636,0.223696,6.57982,-1.07587,0.112325,0,
0.266672,7.48582,-2.15217,0.154828,8.19195,-2.53901,0.0357246,6.16,-1.13924,0.573571,6.5265,-1.24728,0.55592,0,5.53656,-1.86,0.0166983,5.52906,-2.07599,-0.157454,0,6.16,-1.38589,0.424503,6.47066,-1.52361,0.380465,0,6.16,-1.77495,0.594447,6.43904,-2.01599,0.608507,0,6.16,-1.2989,0.548918,6.48945,-1.4258,0.54103,0,6.16,-1.28207,0.192979,6.46928,-1.38393,0.0822471,0,6.16,-0.837396,0.564237,6.59392,-0.93531,0.522612,0,6.16,-0.65279,0.374305,6.64565,-0.777313,0.28775,0,6.16,-1.59039,0.507229,6.45458,-1.78046,0.488955,0,6.16,-1.48747,0.231585,6.50655,-1.67735,0.12922,0,6.16,-1.7012,0.429961,6.44866,-1.92458,0.394134,0,6.16,-1.28848,0.347711,6.51412,-1.43009,0.277296,0,6.16,-1.65412,0.207993,6.4641,-1.86831,0.0992192,0,6.16,-1.58351,0.401989,6.47869,-1.78468,0.351992,0,6.16,-0.964419,0.427735,6.54033,-1.03993,0.361382,0,6.16,-1.12494,0.284187,6.52733,-1.22968,0.193249,0,6.16,-1.12796,0.419595,6.4977,-1.20784,0.367707,0,6.16,-0.99699,0.690084,6.56603,-1.10285,0.682741,0,6.16,-1.72755,0.287348,6.46654,-1.96374,0.203156,0,6.16,-0.641222,0.513092,6.66407,-0.797814,0.446416,0,6.16,-0.935495,0.0950386,6.56184,-1.02902,-0.0446727,0,6.16,-1.61845,0.0953595,6.44184,-1.8126,-0.0502859,0,6.16,-1.13928,0.0984218,6.46156,-1.19563,-0.040512,0,6.16,-1.44238,0.53036,6.46877,-1.59356,0.515615,0,6.16,-1.83551,0.0985345,6.21303,-2.01908,-0.0534696,0,6.16,-0.954636,0.223696,6.59618,-1.0872,0.114932,0,
0.300007,7.48582,-2.15217,0.154828,8.19917,-2.51467,0.0362687,6.16,-1.13924,0.573571,6.58333,-1.31185,0.538183,0,5.53656,-1.86,0.0166983,5.5465,-2.09633,-0.155042,0,6.16,-1.38589,0.424503,6.53721,-1.57929,0.368162,0,6.16,-1.77495,0.594447,6.52742,-2.05563,0.579589,0,6.16,-1.2989,0.548918,6.55521,-1.48731,0.521761,0,6.16,-1.28207,0.192979,6.52676,-1.43972,0.0840268,0,6.16,-0.837396,0.564237,6.63646,-1.00585,0.505365,0,6.16,-0.65279,0.374305,6.66288,-0.819953,0.291872,0,6.16,-1.59039,0.507229,6.53616,-1.83032,0.469728,0,6.16,-1.48747,0.231585,6.57103,-1.72369,0.12783,0,6.16,-1.7012,0.429961,6.52804,-1.96514,0.377698,0,6.16,-1.28848,0.347711,6.57192,-1.48403,0.270538,0,6.16,-1.65412,0.207993,6.54028,-1.91022,0.0969807,0,6.16,-1.58351,0.401989,6.55881,-1.83364,0.338036,0,6.16,-0.964419,0.427735,6.57405,-1.0926,0.357424,0,6.16,-1.12494,0.284187,6.57149,-1.28329,0.19205,0,6.16,-1.12796,0.419595,6.55128,-1.27108,0.359422,0,6.16,-0.99699,0.690084,6.61124,-1.16576,0.663492,0,6.16,-1.72755,0.287348,6.54943,-2.00355,0.195473,0,6.16,-0.641222,0.513092,6.69752,-0.863168,0.439105,0,6.16,-0.935495,0.0950386,6.599,-1.08568,-0.0386718,0,6.16,-1.61845,0.0953595,6.50468,-1.85058,-0.0435455,0,6.16,-1.13928,0.0984218,6.50801,-1.25103,-0.033372,0,6.16,-1.44238,0.53036,6.54026,-1.64881,0.496724,0,6.16,-1.83551,0.0985345,6.29224,-2.05303,-0.0478665,0,6.16,-0.954636,0.223696,6.62397,-1.13253,0.116844,0,
