time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
208.512,-0.588058,3.80767,0.252866,-0.0313525,0.0147383,0.01262,0.99932,-0.418723,3.72158,0.438921,-0.033428,0.0121608,-0.0184643,0.999197,0,
208.572,-0.624614,3.8059,0.252378,-0.0337999,0.015004,0.011189,0.999253,-0.446083,3.71973,0.439554,-0.0353808,0.0121247,-0.018488,0.999129,0,
208.63,-0.650563,3.80441,0.252439,-0.0352364,0.0151482,0.0105344,0.999209,-0.472556,3.71785,0.440162,-0.0368469,0.0120975,-0.0185058,0.999076,0,
208.653,-0.66104,3.80395,0.251993,-0.0359328,0.0152806,0.00986405,0.999189,-0.483119,3.71706,0.440404,-0.0374695,0.012086,-0.0185133,0.999053,0,
208.713,-0.68757,3.80227,0.252172,-0.0375715,0.0154323,0.00928771,0.999132,-0.510377,3.715,0.441026,-0.0391227,0.0120553,-0.0185333,0.99899,0,
208.773,-0.715003,3.80046,0.252339,-0.0389895,0.0156274,0.00860834,0.99908,-0.537867,3.71283,0.441651,-0.0405149,0.0120295,-0.0185501,0.998934,0,
208.833,-0.742225,3.79857,0.252533,-0.0396772,0.01584,0.00799742,0.999055,-0.565214,3.7106,0.442269,-0.0411502,0.0120177,-0.0185577,0.998908,0,
208.893,-0.769509,3.79661,0.25273,-0.0408338,0.0160526,0.0073739,0.99901,-0.592313,3.70835,0.442881,-0.0422103,0.011998,-0.0185705,0.998864,0,
208.951,-0.795757,3.79465,0.252978,-0.0421416,0.016208,0.0067826,0.998957,-0.618988,3.70608,0.44348,-0.04347,0.0119746,-0.0185856,0.99881,0,
208.974,-0.806206,3.79394,0.25266,-0.0427565,0.0163544,0.00622684,0.998932,-0.629477,3.70516,0.443715,-0.043973,0.0119652,-0.0185916,0.998788,0,
209.034,-0.833368,3.7918,0.252974,-0.0448441,0.0164352,0.00565067,0.998843,-0.656943,3.70273,0.444329,-0.0460094,0.0119273,-0.018616,0.998696,0,
209.091,-0.859893,3.78963,0.253271,-0.045828,0.0164519,0.00502148,0.998801,-0.683673,3.70025,0.444923,-0.0469755,0.0119092,-0.0186275,0.998651,0,
209.114,-0.870173,3.78891,0.252999,-0.04637,0.0164454,0.00433638,0.99878,-0.693979,3.69927,0.445151,-0.0473975,0.0119014,-0.0186325,0.998631,0,
209.173,-0.898172,3.78656,0.253394,-0.0477111,0.0162797,0.0031185,0.998724,-0.72169,3.69662,0.445764,-0.048628,0.0118784,-0.0186472,0.998572,0,
209.233,-0.898172,3.78656,0.253394,-0.0477111,0.0162797,0.0031185,0.998724,-0.74936,3.69391,0.446373,-0.0497973,0.0118566,-0.0186611,0.998515,0,
209.291,-0.925925,3.78418,0.253758,-0.0489767,0.0160573,0.0020413,0.998669,-0.776315,3.6912,0.446964,-0.050498,0.0118435,-0.0186694,0.998479,0,
209.314,-0.964484,3.78097,0.253798,-0.0502813,0.0153439,0.00047944,0.998617,-0.786966,3.69012,0.447197,-0.0508071,0.0118377,-0.0186731,0.998464,0,
209.374,-0.992925,3.77842,0.254056,-0.052615,0.0149113,-0.000149162,0.998504,-0.814632,3.68728,0.447802,-0.0530137,0.0117964,-0.0186992,0.998349,0,
209.434,-1.02141,3.77573,0.254279,-0.0540562,0.014468,-0.000662891,0.998433,-0.842358,3.68432,0.448404,-0.0544374,0.0117697,-0.018716,0.998272,0,
209.494,-1.04969,3.77299,0.254461,-0.0550302,0.0140336,-0.00102337,0.998386,-0.869918,3.68129,0.448999,-0.0553788,0.011752,-0.0187271,0.998221,0,
209.552,-1.04969,3.77299,0.254461,-0.0550302,0.0140336,-0.00102337,0.998386,-0.896165,3.67836,0.449564,-0.0564045,0.0117328,-0.0187391,0.998163,0,
209.575,-1.08824,3.76931,0.254268,-0.0564661,0.0132543,-0.00136315,0.998316,-0.906675,3.67716,0.44979,-0.0567144,0.011727,-0.0187428,0.998146,0,
209.634,-1.11593,3.7665,0.254369,-0.0567845,0.0129218,-0.00162076,0.998302,-0.933339,3.67411,0.450361,-0.0570143,0.0117213,-0.0187463,0.998129,0,
209.692,-1.14273,3.76375,0.254435,-0.0569999,0.0126184,-0.00180416,0.998293,-0.959546,3.6711,0.450922,-0.0571915,0.011718,-0.0187484,0.998118,0,
209.715,-1.15392,3.76277,0.254101,-0.0572649,0.0123627,-0.00205521,0.99828,-0.970107,3.66988,0.451148,-0.0574055,0.011714,-0.0187509,0.998106,0,
209.774,-1.18168,3.75987,0.254181,-0.0573741,0.012185,-0.00230714,0.998276,-0.997365,3.66672,0.451731,-0.0575097,0.011712,-0.0187521,0.9981,0,
209.834,-1.20951,3.75695,0.254244,-0.0574012,0.0121041,-0.00257644,0.998275,-1.0245,3.66357,0.45231,-0.0575302,0.0117117,-0.0187524,0.998099,0,
209.892,-1.2363,3.75416,0.254288,-0.0572498,0.0120837,-0.00290383,0.998283,-1.05069,3.66053,0.45287,-0.0573889,0.0117143,-0.0187507,0.998107,0,
