time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,
0,-7.55558,1.48084,0.346479,-7.35359,2.18561,0.530359,-6.16,0.985061,0.74793,-5.00147,1.35002,1.20697,0,-6.16,1.1645,0.539901,-4.95257,1.64135,0.863132,0,-6.16,1.14926,0.684693,-4.90274,1.6033,1.12431,0,-6.16,1.29802,0.644058,-4.89431,1.86344,1.05475,0,-6.16,1.04924,0.640534,-4.83311,1.40611,1.06143,0,-6.16,1.14137,0.428211,-4.82216,1.56983,0.678612,0,-6.16,0.819178,0.55086,-4.94718,1.04469,0.882775,0,-6.16,0.540528,0.633627,-5.12266,0.682455,0.989383,0,-6.16,1.29288,0.37568,-4.84641,1.84793,0.582819,0,-6.16,1.04609,0.520698,-4.84896,1.40536,0.843027,0,-6.16,0.74099,0.746434,-5.0914,0.986332,1.17867,0,-6.16,1.01543,0.312859,-4.87196,1.35801,0.470577,0,-6.16,1.49948,0.711239,-4.70735,2.22094,1.222,0,-6.16,0.734723,0.45979,-5.03046,0.943592,0.718981,0,-6.16,1.59874,0.415936,-4.80387,2.40101,0.657256,0,-6.16,0.560671,0.736978,-5.11429,0.709136,1.15694,0,-6.16,1.55901,0.618619,-4.77623,2.32997,1.03295,0,-6.16,1.40281,0.667664,-4.89936,2.04838,1.09519,0,-6.16,1.20193,0.335653,-4.92096,1.69943,0.511488,0,-6.16,0.794993,0.224385,-5.0611,1.05898,0.329798,0,-6.16,0.55786,0.381883,-5.07773,0.680444,0.588095,0,-6.16,0.887001,0.128398,-4.96571,1.16953,0.157216,0,-6.16,1.30887,0.489673,-4.8479,1.87685,0.787456,0,-6.16,0.673392,0.573318,-5.07024,0.864514,0.901497,0,-6.16,0.896235,0.68316,-5.02077,1.20839,1.09315,0,
0.0333341,-7.55558,1.48084,0.346479,-7.35593,2.17058,0.529968,-6.16,0.985061,0.74793,-5.09439,1.3911,1.18173,0,-6.16,1.1645,0.539901,-5.05403,1.6731,0.849925,0,-6.16,1.14926,0.684693,-5.02828,1.64436,1.09544,0,-6.16,1.29802,0.644058,-4.99606,1.88334,1.03464,0,-6.16,1.04924,0.640534,-4.9436,1.44966,1.04073,0,-6.16,1.14137,0.428211,-4.93664,1.60689,0.674715,0,-6.16,0.819178,0.55086,-5.04378,1.10103,0.86863,0,-6.16,0.540528,0.633627,-5.19317,0.739585,0.97733,0,-6.16,1.29288,0.37568,-4.97838,1.87406,0.580065,0,-6.16,1.04609,0.520698,-4.97467,1.4557,0.827557,0,-6.16,0.74099,0.746434,-5.19262,1.04945,1.15609,0,-6.16,1.01543,0.312859,-5.03489,1.42746,0.479466,0,-6.16,1.49948,0.711239,-4.81264,2.22849,1.19519,0,-6.16,0.734723,0.45979,-5.11547,0.998569,0.713043,0,-6.16,1.59874,0.415936,-4.91767,2.40057,0.651751,0,-6.16,0.560671,0.736978,-5.18294,0.764024,1.14007,0,-6.16,1.55901,0.618619,-4.88558,2.33237,1.01241,0,-6.16,1.40281,0.667664,-4.98408,2.05778,1.07595,0,-6.16,1.20193,0.335653,-5.06506,1.73866,0.513485,0,-6.16,0.794993,0.224385,-5.14832,1.11019,0.339447,0,-6.16,0.55786,0.381883,-5.13789,0.729269,0.58849,0,-6.16,0.887001,0.128398,-5.10831,1.2433,0.182425,0,-6.16,1.30887,0.489673,-4.9857,1.90323,0.77339,0,-6.16,0.673392,0.573318,-5.14227,0.91389,0.894048,0,-6.16,0.896235,0.68316,-5.12421,1.26159,1.06805,0,
0.0666682,-7.55921,1.43478,0.3464,-7.35359,2.18561,0.530359,-6.16,0.985061,0.74793,-5.17098,1.44079,1.16078,0,-6.16,1.1645,0.539901,-5.13773,1.71437,0.83931,0,-6.16,1.14926,0.684693,-5.13565,1.69349,1.07068,0,-6.16,1.29802,0.644058,-5.09555,1.91987,1.0148,0,-6.16,1.04924,0.640534,-5.03814,1.50158,1.0227,0,-6.16,1.14137,0.428211,-5.03552,1.65355,0.670969,0,-6.16,0.819178,0.55086,-5.10913,1.15206,0.8607,0,-6.16,0.540528,0.633627,-5.25059,0.798339,0.968477,0,-6.16,1.29288,0.37568,-5.05133,1.90367,0.579727,0,-6.16,1.04609,0.520698,-5.08048,1.51168,0.817364,0,-6.16,0.74099,0.746434,-5.24631,1.09759,1.14058,0,-6.16,1.01543,0.312859,-5.1293,1.47995,0.481941,0,-6.16,1.49948,0.711239,-4.91356,2.24955,1.17169,0,-6.16,0.734723,0.45979,-5.18207,1.05498,0.71009,0,-6.16,1.59874,0.415936,-4.96988,2.4135,0.649368,0,-6.16,0.560671,0.736978,-5.23986,0.821754,1.12728,0,-6.16,1.55901,0.618619,-4.97052,2.34858,0.996678,0,-6.16,1.40281,0.667664,-5.08047,2.08695,1.05421,0,-6.16,1.20193,0.335653,-5.15248,1.77706,0.51764,0,-6.16,0.794993,0.224385,-5.23251,1.17484,0.349243,0,-6.16,0.55786,0.381883,-5.19687,0.789055,0.588626,0,-6.16,0.887001,0.128398,-5.21082,1.30973,0.200052,0,-6.16,1.30887,0.489673,-5.08091,1.93669,0.762921,0,-6.16,0.673392,0.573318,-5.21885,0.98187,0.880718,0,-6.16,0.896235,0.68316,-5.19781,1.31389,1.05252,0,
0.100002,-7.55921,1.43478,0.3464,-7.36033,2.14004,0.529164,-6.16,0.985061,0.74793,-5.24545,1.46023,1.13682,0,-6.16,1.1645,0.539901,-5.25303,1.73446,0.82366,0,-6.16,1.14926,0.684693,-5.20105,1.69888,1.05239,0,-6.16,1.29802,0.644058,-5.18931,1.92435,0.994913,0,-6.16,1.04924,0.640534,-5.13241,1.52522,1.00289,0,-6.16,1.14137,0.428211,-5.16241,1.67998,0.663103,0,-6.16,0.819178,0.55086,-5.15687,1.16817,0.852045,0,-6.16,0.540528,0.633627,-5.29856,0.828236,0.953273,0,-6.16,1.29288,0.37568,-5.16487,1.91373,0.578093,0,-6.16,1.04609,0.520698,-5.17781,1.53573,0.803845,0,-6.16,0.74099,0.746434,-5.29672,1.11841,1.12339,0,-6.16,1.01543,0.312859,-5.25298,1.51649,0.483287,0,-6.16,1.49948,0.711239,-5.01854,2.24307,1.14768,0,-6.16,0.734723,0.45979,-5.25119,1.08824,0.701171,0,-6.16,1.59874,0.415936,-5.07706,2.40083,0.647849,0,-6.16,0.560671,0.736978,-5.28715,0.850351,1.10821,0,-6.16,1.55901,0.618619,-5.07789,2.33782,0.978241,0,-6.16,1.40281,0.667664,-5.1919,2.0867,1.0306,0,-6.16,1.20193,0.335653,-5.22917,1.78336,0.517141,0,-6.16,0.794993,0.224385,-5.32541,1.21621,0.356547,0,-6.16,0.55786,0.381883,-5.27103,0.839003,0.584469,0,-6.16,0.887001,0.128398,-5.31534,1.34879,0.215726,0,-6.16,1.30887,0.489673,-5.21786,1.94812,0.745116,0,-6.16,0.673392,0.573318,-5.26781,1.00344,0.864639,0,-6.16,0.896235,0.68316,-5.2708,1.3381,1.03235,0,
0.133336,-7.56163,1.40853,0.345734,-7.36401,2.11358,0.528465,-6.16,0.985061,0.74793,-5.36438,1.50447,1.10295,0,-6.16,1.1645,0.539901,-5.36407,1.75842,0.808851,0,-6.16,1.14926,0.684693,-5.30178,1.72362,1.02797,0,-6.16,1.29802,0.644058,-5.34478,1.94624,0.963354,0,-6.16,1.04924,0.640534,-5.24121,1.55995,0.979526,0,-6.16,1.14137,0.428211,-5.28764,1.71018,0.655495,0,-6.16,0.819178,0.55086,-5.25327,1.21803,0.837628,0,-6.16,0.540528,0.633627,-5.38413,0.891084,0.937281,0,-6.16,1.29288,0.37568,-5.28725,1.93003,0.575455,0,-6.16,1.04609,0.520698,-5.30385,1.57611,0.786052,0,-6.16,0.74099,0.746434,-5.38691,1.16938,1.09819,0,-6.16,1.01543,0.312859,-5.37454,1.55622,0.48779,0,-6.16,1.49948,0.711239,-5.11655,2.24234,1.12008,0,-6.16,0.734723,0.45979,-5.3515,1.14504,0.692842,0,-6.16,1.59874,0.415936,-5.19736,2.39203,0.639537,0,-6.16,0.560671,0.736978,-5.37312,0.912178,1.08556,0,-6.16,1.55901,0.618619,-5.18939,2.33236,0.956587,0,-6.16,1.40281,0.667664,-5.32347,2.09445,1.0003,0,-6.16,1.20193,0.335653,-5.34539,1.80692,0.515092,0,-6.16,0.794993,0.224385,-5.40975,1.25741,0.365382,0,-6.16,0.55786,0.381883,-5.35606,0.898983,0.581552,0,-6.16,0.887001,0.128398,-5.41378,1.39006,0.233346,0,-6.16,1.30887,0.489673,-5.42589,1.97412,0.720756,0,-6.16,0.673392,0.573318,-5.35312,1.0569,0.853609,0,-6.16,0.896235,0.68316,-5.36859,1.38027,1.00913,0,
0.16667,-7.56163,1.40853,0.345734,-7.36596,2.09882,0.528072,-6.16,0.985061,0.74793,-5.46062,1.54099,1.07559,0,-6.16,1.1645,0.539901,-5.49727,1.79145,0.789186,0,-6.16,1.14926,0.684693,-5.42401,1.75601,1.00006,0,-6.16,1.29802,0.644058,-5.44928,1.96103,0.937562,0,-6.16,1.04924,0.640534,-5.35468,1.59849,0.956096,0,-6.16,1.14137,0.428211,-5.40181,1.74022,0.648639,0,-6.16,0.819178,0.55086,-5.36274,1.27469,0.821628,0,-6.16,0.540528,0.633627,-5.4825,0.963559,0.913265,0,-6.16,1.29288,0.37568,-5.41044,1.94917,0.571597,0,-6.16,1.04609,0.520698,-5.44021,1.62149,0.767762,0,-6.16,0.74099,0.746434,-5.47766,1.22176,1.07118,0,-6.16,1.01543,0.312859,-5.53297,1.61171,0.48918,0,-6.16,1.49948,0.711239,-5.22898,2.24507,1.09033,0,-6.16,0.734723,0.45979,-5.45031,1.20159,0.680724,0,-6.16,1.59874,0.415936,-5.35208,2.38311,0.632578,0,-6.16,0.560671,0.736978,-5.45997,0.974897,1.05964,0,-6.16,1.55901,0.618619,-5.34536,2.32816,0.927048,0,-6.16,1.40281,0.667664,-5.44215,2.10337,0.973456,0,-6.16,1.20193,0.335653,-5.45638,1.83131,0.516028,0,-6.16,0.794993,0.224385,-5.50109,1.30583,0.371236,0,-6.16,0.55786,0.381883,-5.44123,0.960202,0.57875,0,-6.16,0.887001,0.128398,-5.55513,1.45399,0.254604,0,-6.16,1.30887,0.489673,-5.53629,1.98723,0.709731,0,-6.16,0.673392,0.573318,-5.43603,1.1092,0.838746,0,-6.16,0.896235,0.68316,-5.46268,1.42298,0.983568,0,
0.200004,-7.56413,1.38177,0.345007,-7.36783,2.08624,0.527742,-6.16,0.985061,0.74793,-5.79174,1.6377,0.982893,0,-6.16,1.1645,0.539901,-5.80455,1.8426,0.74887,0,-6.16,1.14926,0.684693,-5.78486,1.82011,0.912491,0,-6.16,1.29802,0.644058,-5.73052,1.98002,0.877259,0,-6.16,1.04924,0.640534,-5.75047,1.69762,0.87313,0,-6.16,1.14137,0.428211,-5.71618,1.79768,0.630566,0,-6.16,0.819178,0.55086,-5.83402,1.46908,0.753265,0,-6.16,0.540528,0.633627,-5.96271,1.25405,0.813928,0,-6.16,1.29288,0.37568,-5.75616,1.9766,0.565081,0,-6.16,1.04609,0.520698,-5.79501,1.70865,0.726905,0,-6.16,0.74099,0.746434,-5.81925,1.37929,0.973785,0,-6.16,1.01543,0.312859,-5.78115,1.67475,0.49652,0,-6.16,1.49948,0.711239,-5.6496,2.21695,0.981107,0,-6.16,0.734723,0.45979,-5.76619,1.34731,0.657551,0,-6.16,1.59874,0.415936,-5.81296,2.31875,0.610754,0,-6.16,0.560671,0.736978,-5.9149,1.2429,0.937217,0,-6.16,1.55901,0.618619,-5.8093,2.27651,0.83641,0,-6.16,1.40281,0.667664,-5.809,2.10396,0.887048,0,-6.16,1.20193,0.335653,-5.79694,1.88037,0.521386,0,-6.16,0.794993,0.224385,-5.8411,1.45273,0.402394,0,-6.16,0.55786,0.381883,-5.85009,1.20207,0.569227,0,-6.16,0.887001,0.128398,-5.87106,1.56622,0.303364,0,-6.16,1.30887,0.489673,-5.81072,2.00332,0.684661,0,-6.16,0.673392,0.573318,-5.82566,1.30868,0.776787,0,-6.16,0.896235,0.68316,-5.82351,1.55221,0.902376,0,
0.233338,-7.5661,1.35564,0.344353,-7.36988,2.07106,0.52734,-6.16,0.985061,0.74793,-5.81312,1.64519,0.981818,0,-6.16,1.1645,0.539901,-5.83741,1.85012,0.749605,0,-6.16,1.14926,0.684693,-5.83648,1.83239,0.9051,0,-6.16,1.29802,0.644058,-5.75463,1.98361,0.877763,0,-6.16,1.04924,0.640534,-5.77866,1.70636,0.871739,0,-6.16,1.14137,0.428211,-5.72046,1.79891,0.633309,0,-6.16,0.819178,0.55086,-5.86063,1.48261,0.755715,0,-6.16,0.540528,0.633627,-5.94651,1.24494,0.81991,0,-6.16,1.29288,0.37568,-5.7364,1.97434,0.569272,0,-6.16,1.04609,0.520698,-5.83945,1.7226,0.723426,0,-6.16,0.74099,0.746434,-5.86641,1.40476,0.964789,0,-6.16,1.01543,0.312859,-5.78608,1.67649,0.499558,0,-6.16,1.49948,0.711239,-5.68972,2.2181,0.973707,0,-6.16,0.734723,0.45979,-5.81304,1.37299,0.658077,0,-6.16,1.59874,0.415936,-5.74048,2.32742,0.615006,0,-6.16,0.560671,0.736978,-5.92328,1.24967,0.941343,0,-6.16,1.55901,0.618619,-5.77047,2.28107,0.845767,0,-6.16,1.40281,0.667664,-5.80926,2.10495,0.89027,0,-6.16,1.20193,0.335653,-5.80446,1.88209,0.526864,0,-6.16,0.794993,0.224385,-5.85168,1.45845,0.409596,0,-6.16,0.55786,0.381883,-5.8269,1.18867,0.574629,0,-6.16,0.887001,0.128398,-5.84599,1.55588,0.303548,0,-6.16,1.30887,0.489673,-5.84477,2.00799,0.683828,0,-6.16,0.673392,0.573318,-5.80321,1.2968,0.786952,0,-6.16,0.896235,0.68316,-5.83574,1.55737,0.903939,0,
0.266672,-7.5661,1.35564,0.344353,-7.37116,2.0599,0.527039,-6.16,0.985061,0.74793,-5.81285,1.64839,0.982984,0,-6.16,1.1645,0.539901,-5.83515,1.85299,0.748587,0,-6.16,1.14926,0.684693,-5.83616,1.83509,0.907004,0,-6.16,1.29802,0.644058,-5.75935,1.98765,0.880109,0,-6.16,1.04924,0.640534,-5.78284,1.71109,0.872553,0,-6.16,1.14137,0.428211,-5.72054,1.80155,0.638144,0,-6.16,0.819178,0.55086,-5.88732,1.49728,0.750582,0,-6.16,0.540528,0.633627,-5.96516,1.25728,0.818466,0,-6.16,1.29288,0.37568,-5.73899,1.97937,0.571072,0,-6.16,1.04609,0.520698,-5.8326,1.72292,0.727499,0,-6.16,0.74099,0.746434,-5.88621,1.41658,0.958488,0,-6.16,1.01543,0.312859,-5.78781,1.68147,0.502083,0,-6.16,1.49948,0.711239,-5.71389,2.21942,0.97014,0,-6.16,0.734723,0.45979,-5.84198,1.39007,0.65544,0,-6.16,1.59874,0.415936,-5.76802,2.32754,0.616341,0,-6.16,0.560671,0.736978,-5.95349,1.26979,0.931805,0,-6.16,1.55901,0.618619,-5.78891,2.28201,0.841678,0,-6.16,1.40281,0.667664,-5.81819,2.10654,0.893075,0,-6.16,1.20193,0.335653,-5.80712,1.8868,0.528428,0,-6.16,0.794993,0.224385,-5.86933,1.46817,0.407152,0,-6.16,0.55786,0.381883,-5.89697,1.23735,0.573516,0,-6.16,0.887001,0.128398,-5.8552,1.56398,0.305699,0,-6.16,1.30887,0.489673,-5.84628,2.01114,0.684221,0,-6.16,0.673392,0.573318,-5.83624,1.31803,0.780895,0,-6.16,0.896235,0.68316,-5.84031,1.56243,0.90343,0,
0.300007,-7.56929,1.32077,0.342571,-7.37227,2.05026,0.526779,-6.16,0.985061,0.74793,-5.89649,1.67804,0.958514,0,-6.16,1.1645,0.539901,-5.90801,1.8687,0.738658,0,-6.16,1.14926,0.684693,-5.8961,1.8478,0.890566,0,-6.16,1.29802,0.644058,-5.84604,1.99785,0.861066,0,-6.16,1.04924,0.640534,-5.85872,1.73322,0.85609,0,-6.16,1.14137,0.428211,-5.84308,1.82852,0.630453,0,-6.16,0.819178,0.55086,-5.95682,1.52903,0.741296,0,-6.16,0.540528,0.633627,-6.02595,1.29813,0.809539,0,-6.16,1.29288,0.37568,-5.82741,1.99013,0.56772,0,-6.16,1.04609,0.520698,-5.88906,1.73921,0.718228,0,-6.16,0.74099,0.746434,-5.95551,1.45199,0.939548,0,-6.16,1.01543,0.312859,-5.91475,1.71951,0.50541,0,-6.16,1.49948,0.711239,-5.80527,2.21592,0.943827,0,-6.16,0.734723,0.45979,-5.93399,1.43825,0.648994,0,-6.16,1.59874,0.415936,-5.86394,2.31913,0.608042,0,-6.16,0.560671,0.736978,-6.01982,1.31312,0.914081,0,-6.16,1.55901,0.618619,-5.86344,2.2766,0.82674,0,-6.16,1.40281,0.667664,-5.90187,2.10914,0.873252,0,-6.16,1.20193,0.335653,-5.8817,1.90041,0.529579,0,-6.16,0.794993,0.224385,-5.94707,1.50359,0.414039,0,-6.16,0.55786,0.381883,-5.98561,1.29361,0.572538,0,-6.16,0.887001,0.128398,-5.93626,1.59441,0.317383,0,-6.16,1.30887,0.489673,-5.90527,2.01649,0.678294,0,-6.16,0.673392,0.573318,-5.91538,1.36275,0.769079,0,-6.16,0.896235,0.68316,-5.91283,1.59222,0.88511,0,
