time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,
0,-2.5933,-3.34582,0.286329,-1.93556,-3.50281,0.496983,-1.88439,-1.86,0.600049,-0.363212,-0.207287,1.19281,0,-2.82547,-1.86,0.506893,-2.49316,0.0657229,1.02672,0,-2.46964,-1.86,0.730381,-1.63154,0.150068,1.58868,0,-2.95023,-1.86,0.497628,-2.82297,0.1913,1.02232,0,-2.35047,-1.86,0.582534,-1.3499,0.0806494,1.21136,0,-2.23863,-1.86,0.560084,-1.07913,0.085043,1.15803,0,-2.57253,-1.86,0.393907,-1.88326,0.238064,0.767833,0,-2.69713,-1.86,0.752959,-2.17749,-0.0408537,1.58423,0,-2.17,-1.86,0.412352,-0.924243,0.0470517,0.798071,0,-2.51836,-1.86,0.144989,-1.75043,0.168111,0.147783,0,-2.84933,-1.86,0.335877,-2.5437,0.0263507,0.614671,0,-2.71948,-1.86,0.165591,-2.24747,0.17014,0.198519,0,-2.22925,-1.86,0.258947,-1.04682,0.124519,0.430135,0,-2.42639,-1.86,0.443638,-1.52764,0.128386,0.88143,0,-2.61238,-1.86,0.276967,-1.98252,0.153115,0.473947,0,-2.95684,-1.86,0.384021,-2.82066,0.114663,0.734829,0,-2.77781,-1.86,0.608863,-2.37669,0.0494943,1.2681,0,-2.07519,-1.86,0.741408,-0.739365,-0.0724008,1.54765,0,-2.64521,-1.86,0.60164,-2.05986,0.0546811,1.25193,0,-1.99817,-1.86,0.171603,-0.564375,-0.0794303,0.232651,0,-2.62617,-1.86,0.485779,-2.01607,0.136583,0.985518,0,-2.88153,-1.86,0.165472,-2.63804,0.118389,0.202434,0,
0.033334,-2.58414,-3.34577,0.285898,-1.9245,-3.50289,0.49654,-1.88439,-1.86,0.600049,-0.455137,-0.346642,1.16635,0,-2.82547,-1.86,0.506893,-2.48622,-0.15134,0.995951,0,-2.46964,-1.86,0.730381,-1.67363,-0.0309472,1.53586,0,-2.95023,-1.86,0.497628,-2.80771,0.0208373,0.996646,0,-2.35047,-1.86,0.582534,-1.4082,-0.116299,1.16923,0,-2.23863,-1.86,0.560084,-1.15349,-0.116393,1.118,0,-2.57253,-1.86,0.393907,-1.91744,-0.0349722,0.744056,0,-2.69713,-1.86,0.752959,-2.18674,-0.233943,1.52091,0,-2.17,-1.86,0.412352,-1.00347,-0.139121,0.781963,0,-2.51836,-1.86,0.144989,-1.78913,-0.0571404,0.167901,0,-2.84933,-1.86,0.335877,-2.53782,-0.115098,0.609969,0,-2.71948,-1.86,0.165591,-2.254,-0.0719523,0.216825,0,-2.22925,-1.86,0.258947,-1.11792,-0.0564802,0.43083,0,-2.42639,-1.86,0.443638,-1.57442,-0.0647542,0.859401,0,-2.61238,-1.86,0.276967,-2.00215,-0.0149207,0.476339,0,-2.95684,-1.86,0.384021,-2.80304,-0.0554559,0.720916,0,-2.77781,-1.86,0.608863,-2.37489,-0.160369,1.22111,0,-2.07519,-1.86,0.741408,-0.822701,-0.23362,1.49639,0,-2.64521,-1.86,0.60164,-2.07719,-0.147013,1.20761,0,-1.99817,-1.86,0.171603,-0.656,-0.243435,0.245323,0,-2.62617,-1.86,0.485779,-2.03432,-0.0358212,0.96156,0,-2.88153,-1.86,0.165472,-2.61181,-0.183113,0.231089,0,
0.0666681,-2.58414,-3.34577,0.285898,-1.91454,-3.50306,0.49614,-1.88439,-1.86,0.600049,-0.527683,-0.462127,1.13855,0,-2.82547,-1.86,0.506893,-2.47447,-0.342016,0.966024,0,-2.46964,-1.86,0.730381,-1.70403,-0.186992,1.48687,0,-2.95023,-1.86,0.497628,-2.78398,-0.162689,0.970242,0,-2.35047,-1.86,0.582534,-1.45692,-0.300425,1.13109,0,-2.23863,-1.86,0.560084,-1.19886,-0.246329,1.09445,0,-2.57253,-1.86,0.393907,-1.93853,-0.253819,0.726895,0,-2.69713,-1.86,0.752959,-2.19233,-0.400245,1.46834,0,-2.17,-1.86,0.412352,-1.0691,-0.306366,0.771784,0,-2.51836,-1.86,0.144989,-1.81776,-0.259697,0.185748,0,-2.84933,-1.86,0.335877,-2.53228,-0.233616,0.605327,0,-2.71948,-1.86,0.165591,-2.2542,-0.25877,0.223513,0,-2.22925,-1.86,0.258947,-1.18417,-0.245297,0.434141,0,-2.42639,-1.86,0.443638,-1.61489,-0.25779,0.843668,0,-2.61238,-1.86,0.276967,-2.01984,-0.214314,0.476774,0,-2.95684,-1.86,0.384021,-2.78,-0.227572,0.708177,0,-2.77781,-1.86,0.608863,-2.37024,-0.337612,1.17997,0,-2.07519,-1.86,0.741408,-0.879461,-0.351696,1.45921,0,-2.64521,-1.86,0.60164,-2.08988,-0.3688,1.1639,0,-1.99817,-1.86,0.171603,-0.730956,-0.386196,0.253738,0,-2.62617,-1.86,0.485779,-2.0494,-0.220949,0.935153,0,-2.88153,-1.86,0.165472,-2.58291,-0.429397,0.244255,0,
0.100002,-2.58414,-3.34577,0.285898,-1.89937,-3.50332,0.495532,-1.88439,-1.86,0.600049,-0.595265,-0.579955,1.11822,0,-2.82547,-1.86,0.506893,-2.45904,-0.502486,0.945903,0,-2.46964,-1.86,0.730381,-1.72766,-0.339945,1.4451,0,-2.95023,-1.86,0.497628,-2.74314,-0.398634,0.94163,0,-2.35047,-1.86,0.582534,-1.49319,-0.461019,1.10305,0,-2.23863,-1.86,0.560084,-1.25016,-0.407712,1.06876,0,-2.57253,-1.86,0.393907,-1.95062,-0.431198,0.715928,0,-2.69713,-1.86,0.752959,-2.19187,-0.560148,1.42085,0,-2.17,-1.86,0.412352,-1.12233,-0.456912,0.762633,0,-2.51836,-1.86,0.144989,-1.84383,-0.504721,0.211207,0,-2.84933,-1.86,0.335877,-2.51861,-0.383985,0.603131,0,-2.71948,-1.86,0.165591,-2.25051,-0.418195,0.244023,0,-2.22925,-1.86,0.258947,-1.2406,-0.426963,0.439343,0,-2.42639,-1.86,0.443638,-1.64122,-0.40941,0.825941,0,-2.61238,-1.86,0.276967,-2.02659,-0.362158,0.479055,0,-2.95684,-1.86,0.384021,-2.75412,-0.37667,0.700946,0,-2.77781,-1.86,0.608863,-2.36018,-0.507538,1.1455,0,-2.07519,-1.86,0.741408,-0.954937,-0.523199,1.40678,0,-2.64521,-1.86,0.60164,-2.09313,-0.541012,1.12875,0,-1.99817,-1.86,0.171603,-0.791747,-0.511295,0.267265,0,-2.62617,-1.86,0.485779,-2.05722,-0.411514,0.911372,0,-2.88153,-1.86,0.165472,-2.55493,-0.619609,0.267691,0,
0.133336,-2.53865,-3.34614,0.286211,-1.86851,-3.50386,0.494294,-1.88439,-1.86,0.600049,-0.634264,-0.677096,1.09364,0,-2.82547,-1.86,0.506893,-2.42812,-0.649864,0.920562,0,-2.46964,-1.86,0.730381,-1.73767,-0.519,1.3892,0,-2.95023,-1.86,0.497628,-2.69996,-0.537105,0.920737,0,-2.35047,-1.86,0.582534,-1.50977,-0.608989,1.07024,0,-2.23863,-1.86,0.560084,-1.293,-0.604632,1.02914,0,-2.57253,-1.86,0.393907,-1.94906,-0.674441,0.698954,0,-2.69713,-1.86,0.752959,-2.174,-0.693923,1.37659,0,-2.17,-1.86,0.412352,-1.16164,-0.615695,0.745533,0,-2.51836,-1.86,0.144989,-1.84716,-0.726899,0.231261,0,-2.84933,-1.86,0.335877,-2.49064,-0.489978,0.595724,0,-2.71948,-1.86,0.165591,-2.22838,-0.615959,0.255417,0,-2.22925,-1.86,0.258947,-1.27383,-0.592419,0.440169,0,-2.42639,-1.86,0.443638,-1.65322,-0.575503,0.804627,0,-2.61238,-1.86,0.276967,-2.01605,-0.485062,0.478046,0,-2.95684,-1.86,0.384021,-2.71452,-0.507391,0.689336,0,-2.77781,-1.86,0.608863,-2.33123,-0.690494,1.10374,0,-2.07519,-1.86,0.741408,-0.997917,-0.669649,1.36704,0,-2.64521,-1.86,0.60164,-2.07924,-0.68351,1.09608,0,-1.99817,-1.86,0.171603,-0.833326,-0.632275,0.273233,0,-2.62617,-1.86,0.485779,-2.04599,-0.587549,0.885504,0,-2.88153,-1.86,0.165472,-2.51743,-0.764057,0.277478,0,
0.16667,-2.53865,-3.34614,0.286211,-1.85329,-3.50413,0.493683,-1.88439,-1.86,0.600049,-0.701841,-0.798742,1.05932,0,-2.82547,-1.86,0.506893,-2.41442,-0.771198,0.901836,0,-2.46964,-1.86,0.730381,-1.75696,-0.673049,1.34037,0,-2.95023,-1.86,0.497628,-2.67826,-0.652297,0.903554,0,-2.35047,-1.86,0.582534,-1.5376,-0.742527,1.04209,0,-2.23863,-1.86,0.560084,-1.34573,-0.795181,0.991881,0,-2.57253,-1.86,0.393907,-1.95586,-0.860396,0.685608,0,-2.69713,-1.86,0.752959,-2.17121,-0.826875,1.33378,0,-2.17,-1.86,0.412352,-1.2053,-0.74794,0.732465,0,-2.51836,-1.86,0.144989,-1.85975,-0.897411,0.24507,0,-2.84933,-1.86,0.335877,-2.47877,-0.599458,0.592387,0,-2.71948,-1.86,0.165591,-2.21956,-0.782358,0.26511,0,-2.22925,-1.86,0.258947,-1.33539,-0.808713,0.444672,0,-2.42639,-1.86,0.443638,-1.67511,-0.7195,0.787786,0,-2.61238,-1.86,0.276967,-2.0209,-0.606751,0.478093,0,-2.95684,-1.86,0.384021,-2.69675,-0.598949,0.687123,0,-2.77781,-1.86,0.608863,-2.31504,-0.875259,1.06521,0,-2.07519,-1.86,0.741408,-1.04416,-0.783216,1.3285,0,-2.64521,-1.86,0.60164,-2.08023,-0.815913,1.06628,0,-1.99817,-1.86,0.171603,-0.890344,-0.755217,0.280643,0,-2.62617,-1.86,0.485779,-2.04669,-0.685265,0.871663,0,-2.88153,-1.86,0.165472,-2.4966,-0.899659,0.287746,0,
0.200004,-2.51258,-3.34641,0.286176,-1.84133,-3.50443,0.493202,-1.88439,-1.86,0.600049,-0.770345,-0.921221,1.03439,0,-2.82547,-1.86,0.506893,-2.39797,-0.934633,0.87674,0,-2.46964,-1.86,0.730381,-1.78887,-0.934736,1.26073,0,-2.95023,-1.86,0.497628,-2.6518,-0.803629,0.878991,0,-2.35047,-1.86,0.582534,-1.57001,-0.891137,1.01411,0,-2.23863,-1.86,0.560084,-1.39151,-0.958663,0.959632,0,-2.57253,-1.86,0.393907,-1.96355,-1.01899,0.672838,0,-2.69713,-1.86,0.752959,-2.16809,-0.99981,1.27827,0,-2.17,-1.86,0.412352,-1.25427,-0.890452,0.721679,0,-2.51836,-1.86,0.144989,-1.87097,-1.02266,0.255996,0,-2.84933,-1.86,0.335877,-2.46,-0.774885,0.584711,0,-2.71948,-1.86,0.165591,-2.21172,-0.963194,0.283803,0,-2.22925,-1.86,0.258947,-1.38046,-0.970128,0.448169,0,-2.42639,-1.86,0.443638,-1.70024,-0.873578,0.770655,0,-2.61238,-1.86,0.276967,-2.02869,-0.797191,0.476896,0,-2.95684,-1.86,0.384021,-2.66869,-0.760623,0.66925,0,-2.77781,-1.86,0.608863,-2.29999,-1.05092,1.02597,0,-2.07519,-1.86,0.741408,-1.11672,-0.96079,1.2776,0,-2.64521,-1.86,0.60164,-2.08279,-0.963662,1.03442,0,-1.99817,-1.86,0.171603,-0.943604,-0.867502,0.293848,0,-2.62617,-1.86,0.485779,-2.05299,-0.836674,0.850058,0,-2.88153,-1.86,0.165472,-2.47522,-1.04582,0.294549,0,
0.233338,-2.48607,-3.34688,0.286158,-1.82624,-3.50477,0.492596,-1.88439,-1.86,0.600049,-0.818713,-1.01498,1.01237,0,-2.82547,-1.86,0.506893,-2.38171,-1.04728,0.858464,0,-2.46964,-1.86,0.730381,-1.79658,-1.04485,1.22618,0,-2.95023,-1.86,0.497628,-2.61966,-0.952995,0.856226,0,-2.35047,-1.86,0.582534,-1.59365,-1.0216,0.984868,0,-2.23863,-1.86,0.560084,-1.4277,-1.1024,0.931449,0,-2.57253,-1.86,0.393907,-1.96571,-1.13688,0.662722,0,-2.69713,-1.86,0.752959,-2.16117,-1.11357,1.24116,0,-2.17,-1.86,0.412352,-1.29255,-1.01559,0.707523,0,-2.51836,-1.86,0.144989,-1.87729,-1.12768,0.262623,0,-2.84933,-1.86,0.335877,-2.43932,-0.911819,0.57867,0,-2.71948,-1.86,0.165591,-2.20328,-1.06405,0.290395,0,-2.22925,-1.86,0.258947,-1.42291,-1.13651,0.448186,0,-2.42639,-1.86,0.443638,-1.71628,-1.00022,0.754935,0,-2.61238,-1.86,0.276967,-2.02863,-0.945441,0.476358,0,-2.95684,-1.86,0.384021,-2.63382,-0.921394,0.659531,0,-2.77781,-1.86,0.608863,-2.28257,-1.19998,0.991327,0,-2.07519,-1.86,0.741408,-1.15838,-1.07485,1.23831,0,-2.64521,-1.86,0.60164,-2.0801,-1.04296,1.02082,0,-1.99817,-1.86,0.171603,-0.981997,-0.955418,0.299144,0,-2.62617,-1.86,0.485779,-2.05248,-0.971071,0.830635,0,-2.88153,-1.86,0.165472,-2.45455,-1.15611,0.298537,0,
0.266672,-2.48607,-3.34688,0.286158,-1.81369,-3.50521,0.49209,-1.88439,-1.86,0.600049,-0.84607,-1.06493,0.999645,0,-2.82547,-1.86,0.506893,-2.37639,-1.09217,0.85038,0,-2.46964,-1.86,0.730381,-1.80531,-1.1142,1.20403,0,-2.95023,-1.86,0.497628,-2.60245,-1.03668,0.843531,0,-2.35047,-1.86,0.582534,-1.59911,-1.05384,0.979433,0,-2.23863,-1.86,0.560084,-1.44614,-1.17215,0.918149,0,-2.57253,-1.86,0.393907,-1.96978,-1.2337,0.65442,0,-2.69713,-1.86,0.752959,-2.1595,-1.16917,1.22221,0,-2.17,-1.86,0.412352,-1.31605,-1.08829,0.69982,0,-2.51836,-1.86,0.144989,-1.88291,-1.19048,0.268019,0,-2.84933,-1.86,0.335877,-2.42812,-0.997243,0.574218,0,-2.71948,-1.86,0.165591,-2.20055,-1.13141,0.293503,0,-2.22925,-1.86,0.258947,-1.45392,-1.25561,0.450849,0,-2.42639,-1.86,0.443638,-1.72639,-1.0687,0.747157,0,-2.61238,-1.86,0.276967,-2.03027,-1.03779,0.47639,0,-2.95684,-1.86,0.384021,-2.62367,-0.964243,0.658998,0,-2.77781,-1.86,0.608863,-2.27697,-1.24965,0.979401,0,-2.07519,-1.86,0.741408,-1.17895,-1.12708,1.22087,0,-2.64521,-1.86,0.60164,-2.08187,-1.10277,1.00651,0,-1.99817,-1.86,0.171603,-1.00937,-1.0136,0.302053,0,-2.62617,-1.86,0.485779,-2.05346,-1.05863,0.816621,0,-2.88153,-1.86,0.165472,-2.45013,-1.18217,0.302514,0,
0.300006,-2.46101,-3.34724,0.286141,-1.7983,-3.50568,0.49147,-1.88439,-1.86,0.600049,-0.864406,-1.10087,0.993186,0,-2.82547,-1.86,0.506893,-2.37122,-1.13124,0.845575,0,-2.46964,-1.86,0.730381,-1.8073,-1.14693,1.19489,0,-2.95023,-1.86,0.497628,-2.58953,-1.09184,0.834649,0,-2.35047,-1.86,0.582534,-1.60423,-1.08051,0.973512,0,-2.23863,-1.86,0.560084,-1.46314,-1.24046,0.904771,0,-2.57253,-1.86,0.393907,-1.96877,-1.27621,0.650378,0,-2.69713,-1.86,0.752959,-2.15708,-1.21118,1.21003,0,-2.17,-1.86,0.412352,-1.34203,-1.17441,0.692812,0,-2.51836,-1.86,0.144989,-1.88523,-1.23708,0.273505,0,-2.84933,-1.86,0.335877,-2.41938,-1.04963,0.572552,0,-2.71948,-1.86,0.165591,-2.19659,-1.1766,0.300407,0,-2.22925,-1.86,0.258947,-1.46794,-1.31967,0.451638,0,-2.42639,-1.86,0.443638,-1.73316,-1.12462,0.741482,0,-2.61238,-1.86,0.276967,-2.02935,-1.09741,0.476514,0,-2.95684,-1.86,0.384021,-2.61608,-0.999703,0.658188,0,-2.77781,-1.86,0.608863,-2.27275,-1.28449,0.971973,0,-2.07519,-1.86,0.741408,-1.19335,-1.16631,1.20983,0,-2.64521,-1.86,0.60164,-2.0808,-1.15451,0.995591,0,-1.99817,-1.86,0.171603,-1.03557,-1.07353,0.307034,0,-2.62617,-1.86,0.485779,-2.05131,-1.08886,0.813775,0,-2.88153,-1.86,0.165472,-2.44035,-1.24272,0.312281,0,
