time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,
0,5.8248,-3.4668,0.195587,6.77794,-3.77019,0.146157,6.1604,-2.01457,0.0270419,7.60538,-0.189614,-0.269402,0,5.45033,-1.86,0.156496,5.98034,-0.347787,0.0628957,0,5.54095,-1.86,0.294376,6.18306,-0.402715,0.353197,0,6.09507,-1.86,0.676226,7.32558,-0.514423,1.12005,0,5.71259,-1.86,0.254725,6.54474,-0.430821,0.269062,0,5.4152,-1.86,0.666985,5.95588,-0.545354,1.09225,0,5.16278,-1.86,0.375919,5.44373,-0.531913,0.509592,0,5.15405,-1.86,0.0672319,5.42471,-0.528497,-0.112797,0,5.57221,-1.86,0.569063,6.26048,-0.478445,0.911275,0,5.79144,-1.86,0.374598,6.71167,-0.57823,0.501769,0,5.48004,-1.86,0.0239161,6.07208,-0.480378,-0.205327,0,6.0067,-1.86,0.0776891,7.14885,-0.493828,-0.0942435,0,5.27461,-1.86,0.658148,5.67149,-0.538806,1.0764,0,5.42913,-1.86,0.534951,5.96247,-0.458563,0.845592,0,5.69722,-1.86,0.517016,6.51412,-0.447366,0.810867,0,5.22374,-1.86,0.188219,5.55036,-0.488496,0.131109,0,5.63099,-1.86,0.0509999,6.37853,-0.458825,-0.151814,0,6.42831,-1.93111,0.00728263,8.19382,-0.167397,-0.295614,0,6.00546,-1.86,0.337113,7.14478,-0.507572,0.433527,0,5.72556,-1.86,0.127207,6.56185,-0.271511,-0.00273448,0,6.10127,-1.86,0.482012,7.3603,-0.385669,0.749476,0,5.33517,-1.86,0.0530114,5.76744,-0.45404,-0.148093,0,5.70164,-1.86,0.647086,6.53311,-0.575765,1.04377,0,
0.0333341,5.8248,-3.4668,0.195587,6.78882,-3.76907,0.145734,6.1604,-2.01457,0.0270419,7.55463,-0.322679,-0.252031,0,5.45033,-1.86,0.156496,5.99008,-0.447607,0.0699009,0,5.54095,-1.86,0.294376,6.19996,-0.616871,0.342663,0,6.09507,-1.86,0.676226,7.26472,-0.73736,1.0592,0,5.71259,-1.86,0.254725,6.54071,-0.601451,0.272339,0,5.4152,-1.86,0.666985,5.9842,-0.7497,1.03584,0,5.16278,-1.86,0.375919,5.4934,-0.70669,0.492128,0,5.15405,-1.86,0.0672319,5.47943,-0.71154,-0.0913404,0,5.57221,-1.86,0.569063,6.27267,-0.70241,0.859574,0,5.79144,-1.86,0.374598,6.69397,-0.842807,0.473855,0,5.48004,-1.86,0.0239161,6.09278,-0.656744,-0.180242,0,6.0067,-1.86,0.0776891,7.11017,-0.676591,-0.0783355,0,5.27461,-1.86,0.658148,5.71725,-0.742865,1.02017,0,5.42913,-1.86,0.534951,5.99012,-0.660564,0.805244,0,5.69722,-1.86,0.517016,6.50994,-0.711743,0.76619,0,5.22374,-1.86,0.188219,5.58296,-0.619153,0.128028,0,5.63099,-1.86,0.0509999,6.38481,-0.696219,-0.127506,0,6.42831,-1.93111,0.00728263,8.17533,-0.193205,-0.28421,0,6.00546,-1.86,0.337113,7.09742,-0.738217,0.416376,0,5.72556,-1.86,0.127207,6.5545,-0.571788,0.011263,0,6.10127,-1.86,0.482012,7.30477,-0.57818,0.718994,0,5.33517,-1.86,0.0530114,5.80031,-0.621528,-0.122537,0,5.70164,-1.86,0.647086,6.52876,-0.801718,0.983733,0,
0.0666681,5.83498,-3.46572,0.195134,6.79863,-3.7681,0.145352,6.1604,-2.01457,0.0270419,7.51467,-0.440809,-0.235788,0,5.45033,-1.86,0.156496,6.0081,-0.59696,0.0728317,0,5.54095,-1.86,0.294376,6.21402,-0.761304,0.332674,0,6.09507,-1.86,0.676226,7.21692,-0.93234,1.00281,0,5.71259,-1.86,0.254725,6.5381,-0.818597,0.265394,0,5.4152,-1.86,0.666985,6.01316,-0.919742,0.98758,0,5.16278,-1.86,0.375919,5.54506,-0.870809,0.474289,0,5.15405,-1.86,0.0672319,5.52363,-0.848882,-0.0790206,0,5.57221,-1.86,0.569063,6.28942,-0.907037,0.816084,0,5.79144,-1.86,0.374598,6.68561,-1.02986,0.453589,0,5.48004,-1.86,0.0239161,6.11494,-0.830228,-0.160438,0,6.0067,-1.86,0.0776891,7.06877,-0.89223,-0.0595381,0,5.27461,-1.86,0.658148,5.74872,-0.866999,0.986277,0,5.42913,-1.86,0.534951,6.02058,-0.847953,0.766334,0,5.69722,-1.86,0.517016,6.51218,-0.917651,0.72464,0,5.22374,-1.86,0.188219,5.62422,-0.774588,0.12962,0,5.63099,-1.86,0.0509999,6.39363,-0.879092,-0.110747,0,6.42831,-1.93111,0.00728263,8.15723,-0.222399,-0.280748,0,6.00546,-1.86,0.337113,7.06739,-0.899765,0.401969,0,5.72556,-1.86,0.127207,6.55423,-0.798091,0.0246081,0,6.10127,-1.86,0.482012,7.24647,-0.809116,0.677742,0,5.33517,-1.86,0.0530114,5.83699,-0.795681,-0.107037,0,5.70164,-1.86,0.647086,6.52915,-0.996372,0.929769,0,
0.100002,5.86208,-3.46253,0.194822,6.82573,-3.76548,0.144297,6.1604,-2.01457,0.0270419,7.47336,-0.575886,-0.216202,0,5.45033,-1.86,0.156496,6.03348,-0.737296,0.0752342,0,5.54095,-1.86,0.294376,6.23598,-0.928676,0.321817,0,6.09507,-1.86,0.676226,7.18619,-1.08527,0.955655,0,5.71259,-1.86,0.254725,6.54501,-0.950746,0.261355,0,5.4152,-1.86,0.666985,6.05073,-1.09486,0.932643,0,5.16278,-1.86,0.375919,5.57537,-0.946355,0.464112,0,5.15405,-1.86,0.0672319,5.56171,-0.952454,-0.0742025,0,5.57221,-1.86,0.569063,6.30899,-1.05348,0.783626,0,5.79144,-1.86,0.374598,6.68713,-1.14673,0.440122,0,5.48004,-1.86,0.0239161,6.14583,-1.00596,-0.149193,0,6.0067,-1.86,0.0776891,7.04243,-1.07685,-0.0500505,0,5.27461,-1.86,0.658148,5.78919,-1.00901,0.943629,0,5.42913,-1.86,0.534951,6.05162,-0.993889,0.732888,0,5.69722,-1.86,0.517016,6.52068,-1.05943,0.694183,0,5.22374,-1.86,0.188219,5.65859,-0.877894,0.131335,0,5.63099,-1.86,0.0509999,6.40691,-1.01727,-0.100325,0,6.42831,-1.93111,0.00728263,8.13592,-0.257,-0.272386,0,6.00546,-1.86,0.337113,7.04808,-1.0354,0.392023,0,5.72556,-1.86,0.127207,6.56138,-1.01228,0.0366744,0,6.10127,-1.86,0.482012,7.21017,-0.98804,0.647721,0,5.33517,-1.86,0.0530114,5.86935,-0.916235,-0.0999026,0,5.70164,-1.86,0.647086,6.53732,-1.15107,0.886423,0,
0.133336,5.86208,-3.46253,0.194822,6.8408,-3.76394,0.143711,6.1604,-2.01457,0.0270419,7.45119,-0.652955,-0.208591,0,5.45033,-1.86,0.156496,6.05462,-0.861149,0.0774023,0,5.54095,-1.86,0.294376,6.25511,-1.07719,0.313198,0,6.09507,-1.86,0.676226,7.16723,-1.17643,0.928502,0,5.71259,-1.86,0.254725,6.54717,-1.07977,0.255071,0,5.4152,-1.86,0.666985,6.06694,-1.16347,0.911081,0,5.16278,-1.86,0.375919,5.59274,-0.998034,0.455391,0,5.15405,-1.86,0.0672319,5.58519,-1.02032,-0.0697335,0,5.57221,-1.86,0.569063,6.31942,-1.14501,0.760254,0,5.79144,-1.86,0.374598,6.68461,-1.24244,0.428878,0,5.48004,-1.86,0.0239161,6.16475,-1.11584,-0.13782,0,6.0067,-1.86,0.0776891,7.02721,-1.18254,-0.0440291,0,5.27461,-1.86,0.658148,5.81199,-1.08731,0.921024,0,5.42913,-1.86,0.534951,6.07025,-1.08762,0.711426,0,5.69722,-1.86,0.517016,6.52428,-1.13227,0.676271,0,5.22374,-1.86,0.188219,5.67999,-0.948359,0.132961,0,5.63099,-1.86,0.0509999,6.4148,-1.12271,-0.0935632,0,6.42831,-1.93111,0.00728263,8.13045,-0.271558,-0.275876,0,6.00546,-1.86,0.337113,7.02936,-1.15094,0.380289,0,5.72556,-1.86,0.127207,6.56533,-1.12686,0.0394947,0,6.10127,-1.86,0.482012,7.18994,-1.08564,0.629087,0,5.33517,-1.86,0.0530114,5.8919,-1.00973,-0.0926324,0,5.70164,-1.86,0.647086,6.54101,-1.24641,0.857952,0,
0.16667,5.88824,-3.45908,0.194518,6.85219,-3.76255,0.143271,6.1604,-2.01457,0.0270419,7.41127,-0.780212,-0.202484,0,5.45033,-1.86,0.156496,6.08077,-1.01623,0.075459,0,5.54095,-1.86,0.294376,6.27273,-1.21745,0.299319,0,6.09507,-1.86,0.676226,7.13614,-1.30696,0.883719,0,5.71259,-1.86,0.254725,6.55078,-1.23256,0.239376,0,5.4152,-1.86,0.666985,6.07979,-1.24395,0.887976,0,5.16278,-1.86,0.375919,5.62287,-1.09772,0.439846,0,5.15405,-1.86,0.0672319,5.63076,-1.16113,-0.0616548,0,5.57221,-1.86,0.569063,6.32936,-1.2501,0.727612,0,5.79144,-1.86,0.374598,6.67965,-1.37004,0.410733,0,5.48004,-1.86,0.0239161,6.18385,-1.24151,-0.129631,0,6.0067,-1.86,0.0776891,7.00487,-1.31381,-0.0384216,0,5.27461,-1.86,0.658148,5.84042,-1.1987,0.884374,0,5.42913,-1.86,0.534951,6.09103,-1.20594,0.68141,0,5.69722,-1.86,0.517016,6.52589,-1.28145,0.646025,0,5.22374,-1.86,0.188219,5.7168,-1.07679,0.124564,0,5.63099,-1.86,0.0509999,6.42265,-1.25045,-0.0871798,0,6.42831,-1.93111,0.00728263,8.11489,-0.300745,-0.281173,0,6.00546,-1.86,0.337113,7.00006,-1.32994,0.360136,0,5.72556,-1.86,0.127207,6.56805,-1.28443,0.036393,0,6.10127,-1.86,0.482012,7.16104,-1.20804,0.599565,0,5.33517,-1.86,0.0530114,5.91375,-1.10821,-0.0874532,0,5.70164,-1.86,0.647086,6.54246,-1.36212,0.820646,0,
0.200004,5.89903,-3.45766,0.194108,6.86247,-3.7613,0.142873,6.1604,-2.01457,0.0270419,7.38152,-0.89007,-0.193123,0,5.45033,-1.86,0.156496,6.1152,-1.18938,0.077607,0,5.54095,-1.86,0.294376,6.28747,-1.314,0.290762,0,6.09507,-1.86,0.676226,7.11013,-1.43703,0.842979,0,5.71259,-1.86,0.254725,6.55504,-1.32975,0.236966,0,5.4152,-1.86,0.666985,6.10274,-1.35576,0.849851,0,5.16278,-1.86,0.375919,5.66248,-1.2091,0.425023,0,5.15405,-1.86,0.0672319,5.67103,-1.26725,-0.0566017,0,5.57221,-1.86,0.569063,6.34578,-1.38863,0.692645,0,5.79144,-1.86,0.374598,6.6789,-1.48668,0.396072,0,5.48004,-1.86,0.0239161,6.20317,-1.35001,-0.116083,0,6.0067,-1.86,0.0776891,6.98655,-1.44382,-0.0301522,0,5.27461,-1.86,0.658148,5.87849,-1.32646,0.843576,0,5.42913,-1.86,0.534951,6.11738,-1.33218,0.651753,0,5.69722,-1.86,0.517016,6.53323,-1.41122,0.615045,0,5.22374,-1.86,0.188219,5.75984,-1.2082,0.123122,0,5.63099,-1.86,0.0509999,6.43542,-1.39331,-0.0762935,0,6.42831,-1.93111,0.00728263,8.09682,-0.336415,-0.277876,0,6.00546,-1.86,0.337113,6.98897,-1.42087,0.351969,0,5.72556,-1.86,0.127207,6.57245,-1.40134,0.0447351,0,6.10127,-1.86,0.482012,7.13711,-1.32432,0.577808,0,5.33517,-1.86,0.0530114,5.94137,-1.21658,-0.0804439,0,5.70164,-1.86,0.647086,6.54795,-1.48688,0.782783,0,
0.233338,5.92565,-3.45392,0.193822,6.87743,-3.75943,0.142295,6.1604,-2.01457,0.0270419,7.34775,-1.01137,-0.179721,0,5.45033,-1.86,0.156496,6.15958,-1.39426,0.0799439,0,5.54095,-1.86,0.294376,6.30266,-1.41682,0.28408,0,6.09507,-1.86,0.676226,7.08473,-1.575,0.798244,0,5.71259,-1.86,0.254725,6.56151,-1.47275,0.229819,0,5.4152,-1.86,0.666985,6.12979,-1.47486,0.812985,0,5.16278,-1.86,0.375919,5.7058,-1.32693,0.410641,0,5.15405,-1.86,0.0672319,5.70947,-1.36979,-0.0498773,0,5.57221,-1.86,0.569063,6.36437,-1.51858,0.659823,0,5.79144,-1.86,0.374598,6.68014,-1.61562,0.378072,0,5.48004,-1.86,0.0239161,6.23237,-1.50232,-0.10462,0,6.0067,-1.86,0.0776891,6.96914,-1.5842,-0.0224587,0,5.27461,-1.86,0.658148,5.90596,-1.41108,0.81566,0,5.42913,-1.86,0.534951,6.14578,-1.45923,0.623184,0,5.69722,-1.86,0.517016,6.54156,-1.53546,0.587353,0,5.22374,-1.86,0.188219,5.80216,-1.33277,0.121786,0,5.63099,-1.86,0.0509999,6.44971,-1.52319,-0.0672643,0,6.42831,-1.93111,0.00728263,8.07402,-0.379198,-0.276678,0,6.00546,-1.86,0.337113,6.96777,-1.5833,0.332015,0,5.72556,-1.86,0.127207,6.57926,-1.54203,0.0477282,0,6.10127,-1.86,0.482012,7.11484,-1.44066,0.5526,0,5.33517,-1.86,0.0530114,5.97586,-1.34533,-0.0705791,0,5.70164,-1.86,0.647086,6.55555,-1.60535,0.74687,0,
0.266672,5.92565,-3.45392,0.193822,6.8893,-3.75805,0.141835,6.1604,-2.01457,0.0270419,7.32374,-1.10443,-0.166172,0,5.45033,-1.86,0.156496,6.19292,-1.53751,0.0855266,0,5.54095,-1.86,0.294376,6.31887,-1.52014,0.279866,0,6.09507,-1.86,0.676226,7.06389,-1.69572,0.762853,0,5.71259,-1.86,0.254725,6.57187,-1.63209,0.22645,0,5.4152,-1.86,0.666985,6.15481,-1.58122,0.784708,0,5.16278,-1.86,0.375919,5.73986,-1.41613,0.401594,0,5.15405,-1.86,0.0672319,5.74404,-1.45986,-0.0405225,0,5.57221,-1.86,0.569063,6.38468,-1.65604,0.632541,0,5.79144,-1.86,0.374598,6.68213,-1.73357,0.367764,0,5.48004,-1.86,0.0239161,6.25606,-1.61612,-0.0903323,0,6.0067,-1.86,0.0776891,6.95684,-1.69171,-0.0123961,0,5.27461,-1.86,0.658148,5.9417,-1.5291,0.78634,0,5.42913,-1.86,0.534951,6.17168,-1.57155,0.600995,0,5.69722,-1.86,0.517016,6.54976,-1.65157,0.565435,0,5.22374,-1.86,0.188219,5.84224,-1.44835,0.124931,0,5.63099,-1.86,0.0509999,6.4621,-1.63322,-0.0551447,0,6.42831,-1.93111,0.00728263,8.05433,-0.419757,-0.273353,0,6.00546,-1.86,0.337113,6.95612,-1.68988,0.324855,0,5.72556,-1.86,0.127207,6.58449,-1.62105,0.0518241,0,6.10127,-1.86,0.482012,7.09293,-1.55888,0.533947,0,5.33517,-1.86,0.0530114,6.01331,-1.47704,-0.0560109,0,5.70164,-1.86,0.647086,6.56302,-1.71581,0.715469,0,
0.300007,5.95357,-3.4501,0.193497,6.9167,-3.75482,0.140774,6.1604,-2.01457,0.0270419,7.31437,-1.15704,-0.161831,0,5.45033,-1.86,0.156496,6.21792,-1.61559,0.0857003,0,5.54095,-1.86,0.294376,6.33543,-1.57984,0.274545,0,6.09507,-1.86,0.676226,7.05781,-1.77357,0.736243,0,5.71259,-1.86,0.254725,6.58492,-1.70072,0.220616,0,5.4152,-1.86,0.666985,6.17653,-1.64164,0.76267,0,5.16278,-1.86,0.375919,5.76921,-1.47959,0.392837,0,5.15405,-1.86,0.0672319,5.76749,-1.50516,-0.0379878,0,5.57221,-1.86,0.569063,6.39925,-1.69526,0.620697,0,5.79144,-1.86,0.374598,6.69151,-1.75408,0.364894,0,5.48004,-1.86,0.0239161,6.2769,-1.68214,-0.083681,0,6.0067,-1.86,0.0776891,6.95827,-1.74389,-0.0106923,0,5.27461,-1.86,0.658148,5.96708,-1.58679,0.768819,0,5.42913,-1.86,0.534951,6.19136,-1.62495,0.589036,0,5.69722,-1.86,0.517016,6.56047,-1.67919,0.556833,0,5.22374,-1.86,0.188219,5.86933,-1.50753,0.123611,0,5.63099,-1.86,0.0509999,6.47484,-1.67588,-0.0536216,0,6.42831,-1.93111,0.00728263,8.05401,-0.424594,-0.274655,0,6.00546,-1.86,0.337113,6.95806,-1.73738,0.319189,0,5.72556,-1.86,0.127207,6.59445,-1.67731,0.0506155,0,6.10127,-1.86,0.482012,7.08982,-1.61505,0.523697,0,5.33517,-1.86,0.0530114,6.03878,-1.54128,-0.0522423,0,5.70164,-1.86,0.647086,6.57464,-1.76843,0.69979,0,
