time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,
0,-4.78545,3.36288,0.322303,-4.49997,3.24535,0.669637,-4.293,1.86,0.562441,-3.41211,-0.0746543,1.20012,0,-4.65978,1.86,0.754635,-4.21971,-0.106439,1.63384,0,-4.46932,1.86,0.615131,-3.79121,-0.12417,1.32617,0,-4.89832,1.86,0.751787,-4.7528,-0.121203,1.63171,0,-4.9048,1.86,0.573888,-4.77471,-0.214246,1.24878,0,-4.47996,1.86,0.111405,-3.82888,-0.0561306,0.206344,0,-4.87625,1.86,0.424625,-4.70875,-0.210285,0.904909,0,-4.65514,1.86,0.473732,-4.20761,-0.126403,1.00937,0,-4.59587,1.86,0.628195,-4.06839,-0.175933,1.36599,0,-5.18916,1.86,0.367385,-5.43598,-0.239118,0.774161,0,-4.90479,1.86,0.271701,-4.76936,-0.147326,0.555405,0,-4.5811,1.86,0.39836,-4.03764,-0.15481,0.841711,0,-4.76774,1.86,0.156062,-4.46071,-0.0868948,0.301042,0,-4.33183,1.86,0.120213,-3.5433,0.0758183,0.243435,0,-5.21939,1.86,0.50397,-5.49821,-0.211888,1.08754,0,-4.50264,1.86,0.490769,-3.87946,-0.0520689,1.03926,0,-5.22292,1.86,0.151589,-5.53246,-0.301678,0.266727,0,-5.2391,1.86,0.269207,-5.5135,-0.112317,0.551012,0,-5.07345,1.86,0.316471,-5.17555,-0.280064,0.655956,0,-5.00813,1.86,0.580434,-5.01304,-0.217368,1.26438,0,-5.13135,1.86,0.197144,-5.31004,-0.274203,0.37653,0,-4.20069,1.86,0.100569,-3.23428,-0.00759697,0.1897,0,-5.3215,1.86,0.537672,-5.6812,-0.0663788,1.14422,0,-4.36212,1.86,0.656796,-3.56597,-0.0704963,1.40764,0,
0.033334,-4.79505,3.36244,0.32224,-4.52643,3.24294,0.670669,-4.293,1.86,0.562441,-3.46015,0.0835702,1.17129,0,-4.65978,1.86,0.754635,-4.23076,0.0374577,1.59269,0,-4.46932,1.86,0.615131,-3.82417,0.0554733,1.28876,0,-4.89832,1.86,0.751787,-4.73425,0.0567069,1.57824,0,-4.9048,1.86,0.573888,-4.75556,-0.0328057,1.21594,0,-4.47996,1.86,0.111405,-3.8652,0.133484,0.232828,0,-4.87625,1.86,0.424625,-4.69071,-0.00494576,0.887256,0,-4.65514,1.86,0.473732,-4.22089,0.0473232,0.988903,0,-4.59587,1.86,0.628195,-4.08861,0.0556064,1.31549,0,-5.18916,1.86,0.367385,-5.38505,-0.0755982,0.770539,0,-4.90479,1.86,0.271701,-4.74715,0.0659266,0.561231,0,-4.5811,1.86,0.39836,-4.06219,0.0813808,0.822353,0,-4.76774,1.86,0.156062,-4.46155,0.0829134,0.316669,0,-4.33183,1.86,0.120213,-3.59522,0.259297,0.267043,0,-5.21939,1.86,0.50397,-5.46318,-0.0981569,1.07293,0,-4.50264,1.86,0.490769,-3.91021,0.134316,1.01599,0,-5.22292,1.86,0.151589,-5.48548,-0.158409,0.280383,0,-5.2391,1.86,0.269207,-5.4555,0.0594268,0.554595,0,-5.07345,1.86,0.316471,-5.12422,-0.0645652,0.653094,0,-5.00813,1.86,0.580434,-4.98179,-0.0464358,1.23369,0,-5.13135,1.86,0.197144,-5.26285,-0.0951638,0.387645,0,-4.20069,1.86,0.100569,-3.29146,0.148802,0.209102,0,-5.3215,1.86,0.537672,-5.62713,0.0709395,1.12325,0,-4.36212,1.86,0.656796,-3.60921,0.0999279,1.36735,0,
0.0666681,-4.79505,3.36244,0.32224,-4.5363,3.24201,0.671054,-4.293,1.86,0.562441,-3.50251,0.272702,1.13859,0,-4.65978,1.86,0.754635,-4.22721,0.214708,1.53819,0,-4.46932,1.86,0.615131,-3.84668,0.248718,1.24758,0,-4.89832,1.86,0.751787,-4.69925,0.264973,1.51757,0,-4.9048,1.86,0.573888,-4.7188,0.186997,1.17343,0,-4.47996,1.86,0.111405,-3.88243,0.29166,0.25046,0,-4.87625,1.86,0.424625,-4.6561,0.241472,0.865813,0,-4.65514,1.86,0.473732,-4.21905,0.201933,0.973504,0,-4.59587,1.86,0.628195,-4.09802,0.263386,1.26879,0,-5.18916,1.86,0.367385,-5.29658,0.168044,0.758429,0,-4.90479,1.86,0.271701,-4.71025,0.297492,0.565165,0,-4.5811,1.86,0.39836,-4.07414,0.296191,0.810305,0,-4.76774,1.86,0.156062,-4.44777,0.248417,0.332225,0,-4.33183,1.86,0.120213,-3.63158,0.433818,0.283809,0,-5.21939,1.86,0.50397,-5.39521,0.0673709,1.04909,0,-4.50264,1.86,0.490769,-3.92931,0.329733,0.992654,0,-5.22292,1.86,0.151589,-5.40454,0.0440569,0.301249,0,-5.2391,1.86,0.269207,-5.38113,0.243824,0.559365,0,-5.07345,1.86,0.316471,-5.07732,0.100885,0.652915,0,-5.00813,1.86,0.580434,-4.92747,0.179535,1.19188,0,-5.13135,1.86,0.197144,-5.19698,0.1071,0.400646,0,-4.20069,1.86,0.100569,-3.3417,0.328371,0.232651,0,-5.3215,1.86,0.537672,-5.55142,0.230361,1.09687,0,-4.36212,1.86,0.656796,-3.64036,0.272823,1.32616,0,
0.100002,-4.82125,3.36104,0.322691,-4.56288,3.23962,0.67209,-4.293,1.86,0.562441,-3.55929,0.447766,1.10681,0,-4.65978,1.86,0.754635,-4.24145,0.411965,1.47958,0,-4.46932,1.86,0.615131,-3.88422,0.429457,1.21063,0,-4.89832,1.86,0.751787,-4.68318,0.46353,1.45907,0,-4.9048,1.86,0.573888,-4.70057,0.398382,1.13651,0,-4.47996,1.86,0.111405,-3.91753,0.47238,0.274953,0,-4.87625,1.86,0.424625,-4.64112,0.473202,0.849216,0,-4.65514,1.86,0.473732,-4.23299,0.371821,0.953717,0,-4.59587,1.86,0.628195,-4.12704,0.518885,1.21751,0,-5.18916,1.86,0.367385,-5.24478,0.359071,0.748879,0,-4.90479,1.86,0.271701,-4.69722,0.477564,0.570551,0,-4.5811,1.86,0.39836,-4.10119,0.496426,0.801818,0,-4.76774,1.86,0.156062,-4.44976,0.411538,0.348999,0,-4.33183,1.86,0.120213,-3.67855,0.587471,0.303886,0,-5.21939,1.86,0.50397,-5.34289,0.237226,1.02657,0,-4.50264,1.86,0.490769,-3.96262,0.502157,0.970543,0,-5.22292,1.86,0.151589,-5.35527,0.209995,0.31627,0,-5.2391,1.86,0.269207,-5.33025,0.40907,0.562356,0,-5.07345,1.86,0.316471,-5.03886,0.288092,0.651657,0,-5.00813,1.86,0.580434,-4.89559,0.385693,1.15467,0,-5.13135,1.86,0.197144,-5.12925,0.377215,0.419343,0,-4.20069,1.86,0.100569,-3.41629,0.529304,0.261259,0,-5.3215,1.86,0.537672,-5.49852,0.373767,1.07547,0,-4.36212,1.86,0.656796,-3.688,0.444346,1.28414,0,
0.133336,-4.83217,3.36063,0.322635,-4.57341,3.2387,0.672501,-4.293,1.86,0.562441,-3.59913,0.614723,1.08227,0,-4.65978,1.86,0.754635,-4.24298,0.596239,1.42724,0,-4.46932,1.86,0.615131,-3.90742,0.607383,1.17804,0,-4.89832,1.86,0.751787,-4.65505,0.661083,1.40845,0,-4.9048,1.86,0.573888,-4.67642,0.555607,1.11342,0,-4.47996,1.86,0.111405,-3.94032,0.654028,0.30383,0,-4.87625,1.86,0.424625,-4.61569,0.685803,0.835912,0,-4.65514,1.86,0.473732,-4.23265,0.506193,0.940879,0,-4.59587,1.86,0.628195,-4.14556,0.770019,1.16917,0,-5.18916,1.86,0.367385,-5.18008,0.545795,0.745025,0,-4.90479,1.86,0.271701,-4.67122,0.646849,0.576949,0,-4.5811,1.86,0.39836,-4.11266,0.670346,0.79463,0,-4.76774,1.86,0.156062,-4.43728,0.602953,0.372742,0,-4.33183,1.86,0.120213,-3.71008,0.736692,0.323138,0,-5.21939,1.86,0.50397,-5.26221,0.454675,1.00243,0,-4.50264,1.86,0.490769,-3.98862,0.720272,0.945192,0,-5.22292,1.86,0.151589,-5.27273,0.430007,0.34501,0,-5.2391,1.86,0.269207,-5.27028,0.561502,0.569337,0,-5.07345,1.86,0.316471,-4.97269,0.545451,0.652279,0,-5.00813,1.86,0.580434,-4.85117,0.591212,1.12129,0,-5.13135,1.86,0.197144,-5.07677,0.553834,0.437656,0,-4.20069,1.86,0.100569,-3.45069,0.645672,0.281095,0,-5.3215,1.86,0.537672,-5.43117,0.520054,1.05527,0,-4.36212,1.86,0.656796,-3.72553,0.633611,1.24422,0,
0.16667,-4.86034,3.35936,0.323116,-4.58869,3.23736,0.673097,-4.293,1.86,0.562441,-3.64399,0.770843,1.05848,0,-4.65978,1.86,0.754635,-4.24993,0.725871,1.39099,0,-4.46932,1.86,0.615131,-3.93025,0.735038,1.15422,0,-4.89832,1.86,0.751787,-4.64009,0.809677,1.36675,0,-4.9048,1.86,0.573888,-4.65828,0.714788,1.08826,0,-4.47996,1.86,0.111405,-3.97652,0.862656,0.329082,0,-4.87625,1.86,0.424625,-4.60297,0.845916,0.826183,0,-4.65514,1.86,0.473732,-4.23792,0.624489,0.929778,0,-4.59587,1.86,0.628195,-4.15961,0.885245,1.14516,0,-5.18916,1.86,0.367385,-5.12827,0.717928,0.741304,0,-4.90479,1.86,0.271701,-4.65528,0.794653,0.582834,0,-4.5811,1.86,0.39836,-4.1307,0.836406,0.788226,0,-4.76774,1.86,0.156062,-4.43407,0.811174,0.394195,0,-4.33183,1.86,0.120213,-3.74383,0.864237,0.33814,0,-5.21939,1.86,0.50397,-5.22777,0.564549,0.988909,0,-4.50264,1.86,0.490769,-4.01,0.845976,0.932971,0,-5.22292,1.86,0.151589,-5.21817,0.598964,0.363149,0,-5.2391,1.86,0.269207,-5.22332,0.698248,0.577837,0,-5.07345,1.86,0.316471,-4.93819,0.709354,0.655299,0,-5.00813,1.86,0.580434,-4.82486,0.7433,1.09437,0,-5.13135,1.86,0.197144,-5.03924,0.696623,0.450791,0,-4.20069,1.86,0.100569,-3.49548,0.780042,0.300148,0,-5.3215,1.86,0.537672,-5.38699,0.629211,1.0387,0,-4.36212,1.86,0.656796,-3.76154,0.778635,1.2159,0,
0.200004,-4.86034,3.35936,0.323116,-4.60159,3.23643,0.673603,-4.293,1.86,0.562441,-3.66773,0.854276,1.04604,0,-4.65978,1.86,0.754635,-4.25308,0.814529,1.36816,0,-4.46932,1.86,0.615131,-3.94313,0.81546,1.13941,0,-4.89832,1.86,0.751787,-4.62965,0.903537,1.34155,0,-4.9048,1.86,0.573888,-4.64833,0.802191,1.07499,0,-4.47996,1.86,0.111405,-3.98825,0.922123,0.339287,0,-4.87625,1.86,0.424625,-4.59796,0.913725,0.827465,0,-4.65514,1.86,0.473732,-4.24223,0.748085,0.916667,0,-4.59587,1.86,0.628195,-4.16573,0.959915,1.12981,0,-5.18916,1.86,0.367385,-5.10567,0.794182,0.740571,0,-4.90479,1.86,0.271701,-4.64415,0.891348,0.587723,0,-4.5811,1.86,0.39836,-4.14276,0.950823,0.781844,0,-4.76774,1.86,0.156062,-4.43363,0.891559,0.404742,0,-4.33183,1.86,0.120213,-3.76325,0.940422,0.353886,0,-5.21939,1.86,0.50397,-5.20027,0.642369,0.977652,0,-4.50264,1.86,0.490769,-4.02154,0.926576,0.9248,0,-5.22292,1.86,0.151589,-5.19185,0.67904,0.374116,0,-5.2391,1.86,0.269207,-5.20822,0.745735,0.584154,0,-5.07345,1.86,0.316471,-4.92037,0.789284,0.656023,0,-5.00813,1.86,0.580434,-4.80735,0.838322,1.07988,0,-5.13135,1.86,0.197144,-5.01846,0.7734,0.457141,0,-4.20069,1.86,0.100569,-3.51465,0.836015,0.307673,0,-5.3215,1.86,0.537672,-5.35858,0.696813,1.03179,0,-4.36212,1.86,0.656796,-3.7729,0.821694,1.20887,0,
0.233338,-4.88658,3.35813,0.323525,-4.62779,3.23426,0.674627,-4.293,1.86,0.562441,-3.70543,0.93748,1.03396,0,-4.65978,1.86,0.754635,-4.27222,0.928446,1.33552,0,-4.46932,1.86,0.615131,-3.97455,0.918244,1.11883,0,-4.89832,1.86,0.751787,-4.63317,0.999444,1.3126,0,-4.9048,1.86,0.573888,-4.64627,0.947862,1.04767,0,-4.47996,1.86,0.111405,-4.01586,1.0094,0.35214,0,-4.87625,1.86,0.424625,-4.60369,0.992908,0.821777,0,-4.65514,1.86,0.473732,-4.26583,0.905226,0.902376,0,-4.59587,1.86,0.628195,-4.19093,1.07862,1.1071,0,-5.18916,1.86,0.367385,-5.09545,0.870572,0.738261,0,-4.90479,1.86,0.271701,-4.64522,1.01271,0.590707,0,-4.5811,1.86,0.39836,-4.17044,1.06839,0.777201,0,-4.76774,1.86,0.156062,-4.44509,1.04532,0.421144,0,-4.33183,1.86,0.120213,-3.80419,1.04442,0.367727,0,-5.21939,1.86,0.50397,-5.17601,0.754589,0.961981,0,-4.50264,1.86,0.490769,-4.05282,1.03862,0.912689,0,-5.22292,1.86,0.151589,-5.17,0.784489,0.384814,0,-5.2391,1.86,0.269207,-5.19225,0.825194,0.584594,0,-5.07345,1.86,0.316471,-4.90879,0.900205,0.655817,0,-5.00813,1.86,0.580434,-4.80054,0.953627,1.05884,0,-5.13135,1.86,0.197144,-5.00299,0.881419,0.465071,0,-4.20069,1.86,0.100569,-3.55635,0.920898,0.321687,0,-5.3215,1.86,0.537672,-5.33901,0.775717,1.01918,0,-4.36212,1.86,0.656796,-3.8048,0.905263,1.19121,0,
0.266672,-4.89669,3.3578,0.323476,-4.64312,3.233,0.675226,-4.293,1.86,0.562441,-3.7267,1.00602,1.02143,0,-4.65978,1.86,0.754635,-4.27808,0.993431,1.31486,0,-4.46932,1.86,0.615131,-3.9905,0.996332,1.10216,0,-4.89832,1.86,0.751787,-4.62624,1.08572,1.28848,0,-4.9048,1.86,0.573888,-4.6408,1.0325,1.03138,0,-4.47996,1.86,0.111405,-4.03126,1.08945,0.36262,0,-4.87625,1.86,0.424625,-4.59945,1.06216,0.813131,0,-4.65514,1.86,0.473732,-4.27705,1.02807,0.887217,0,-4.59587,1.86,0.628195,-4.19967,1.13442,1.09273,0,-5.18916,1.86,0.367385,-5.0648,0.976271,0.734911,0,-4.90479,1.86,0.271701,-4.6385,1.10976,0.590304,0,-4.5811,1.86,0.39836,-4.18316,1.15255,0.768546,0,-4.76774,1.86,0.156062,-4.44771,1.15664,0.432336,0,-4.33183,1.86,0.120213,-3.82297,1.10619,0.374743,0,-5.21939,1.86,0.50397,-5.14366,0.859906,0.951134,0,-4.50264,1.86,0.490769,-4.06607,1.10534,0.903772,0,-5.22292,1.86,0.151589,-5.14216,0.877116,0.392071,0,-5.2391,1.86,0.269207,-5.1652,0.910061,0.582542,0,-5.07345,1.86,0.316471,-4.89154,0.991578,0.652315,0,-5.00813,1.86,0.580434,-4.79134,1.02165,1.04414,0,-5.13135,1.86,0.197144,-4.98065,0.977354,0.470076,0,-4.20069,1.86,0.100569,-3.58489,0.999842,0.331655,0,-5.3215,1.86,0.537672,-5.30981,0.851047,1.00509,0,-4.36212,1.86,0.656796,-3.82296,0.974518,1.17864,0,
0.300007,-4.92343,3.35652,0.323896,-4.63811,3.23343,0.675031,-4.293,1.86,0.562441,-3.71571,1.04438,1.01652,0,-4.65978,1.86,0.754635,-4.25857,1.0331,1.30292,0,-4.46932,1.86,0.615131,-3.97743,1.04413,1.09385,0,-4.89832,1.86,0.751787,-4.60183,1.1297,1.27947,0,-4.9048,1.86,0.573888,-4.61475,1.08315,1.02478,0,-4.47996,1.86,0.111405,-4.01844,1.1383,0.369135,0,-4.87625,1.86,0.424625,-4.57722,1.0812,0.81443,0,-4.65514,1.86,0.473732,-4.26163,1.10096,0.882944,0,-4.59587,1.86,0.628195,-4.18258,1.18199,1.0842,0,-5.18916,1.86,0.367385,-5.02899,1.02981,0.73329,0,-4.90479,1.86,0.271701,-4.61274,1.16266,0.593564,0,-4.5811,1.86,0.39836,-4.16712,1.19619,0.766834,0,-4.76774,1.86,0.156062,-4.42734,1.24199,0.44275,0,-4.33183,1.86,0.120213,-3.8185,1.17263,0.384594,0,-5.21939,1.86,0.50397,-5.10637,0.912995,0.944915,0,-4.50264,1.86,0.490769,-4.05312,1.15979,0.897374,0,-5.22292,1.86,0.151589,-5.10388,0.930911,0.398903,0,-5.2391,1.86,0.269207,-5.1288,0.955678,0.58697,0,-5.07345,1.86,0.316471,-4.85361,1.07167,0.654715,0,-5.00813,1.86,0.580434,-4.76229,1.06662,1.03823,0,-5.13135,1.86,0.197144,-4.94362,1.04138,0.478943,0,-4.20069,1.86,0.100569,-3.58052,1.05103,0.339648,0,-5.3215,1.86,0.537672,-5.26954,0.898808,0.99923,0,-4.36212,1.86,0.656796,-3.81672,1.04035,1.1627,0,
