time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,
0,6.45725,3.5949,0.211446,6.50947,3.59859,0.298477,6.16,1.1376,-0.0771279,6.13657,0.51593,-0.0635376,0,5.69069,1.86,0.75423,5.3358,0.942345,1.12952,0,5.53805,1.86,0.319362,5.06726,0.876566,0.467795,0,5.76897,1.86,0.290541,5.41062,0.82881,0.424753,0,6.36351,1.73959,0.0142309,6.34463,0.336135,-0.0483153,0,5.8316,1.86,0.695731,5.51614,0.844124,1.06737,0,5.50064,1.86,0.59956,5.07838,1.0032,0.879093,0,5.5948,1.86,0.165887,5.17613,0.91647,0.228043,0,5.64489,1.86,0.546574,5.22462,0.854667,0.828518,0,4.94967,1.86,0.0112907,4.44709,1.22525,0.0246637,0,5.33769,1.86,0.50308,4.85299,1.03169,0.729972,0,5.44244,1.86,0.20901,4.96771,0.962835,0.294776,0,5.04519,1.86,0.322859,4.54644,1.18677,0.453361,0,5.23141,1.86,0.251274,4.78271,1.15477,0.354579,0,6.0467,1.86,0.582172,5.87304,0.909169,0.873175,0,5.73574,1.86,0.433226,5.37262,0.865022,0.647923,0,6.07718,1.86,-0.021461,5.88395,0.743343,-0.0848362,0,5.19932,1.86,0.0490869,4.71576,1.12477,0.0669656,0,6.16,0.412021,1.07577,6.22095,0.509237,1.1374,0,5.99553,1.86,0.443538,5.72605,0.654951,0.692274,0,5.51583,1.86,0.462135,5.06745,0.941176,0.682469,0,6.61587,1.63327,-0.0815839,6.77007,0.375874,-0.182938,0,
0.033334,6.45725,3.5949,0.211446,6.49877,3.60067,0.298817,6.16,1.1376,-0.0771279,6.16083,0.609727,-0.0503976,0,5.69069,1.86,0.75423,5.38656,1.02806,1.10166,0,5.53805,1.86,0.319362,5.14193,0.984564,0.462475,0,5.76897,1.86,0.290541,5.46906,0.940329,0.421375,0,6.36351,1.73959,0.0142309,6.34689,0.330739,-0.0469801,0,5.8316,1.86,0.695731,5.56691,0.946326,1.03852,0,5.50064,1.86,0.59956,5.13061,1.07603,0.863017,0,5.5948,1.86,0.165887,5.23923,1.01457,0.23025,0,5.64489,1.86,0.546574,5.28194,0.947314,0.809938,0,4.94967,1.86,0.0112907,4.50836,1.27818,0.0296646,0,5.33769,1.86,0.50308,4.91666,1.10729,0.715818,0,5.44244,1.86,0.20901,5.03341,1.0496,0.294751,0,5.04519,1.86,0.322859,4.59715,1.23307,0.448471,0,5.23141,1.86,0.251274,4.83945,1.21679,0.35453,0,6.0467,1.86,0.582172,5.91528,1.03637,0.8458,0,5.73574,1.86,0.433226,5.4314,0.972009,0.634305,0,6.07718,1.86,-0.021461,5.9293,0.880294,-0.0654317,0,5.19932,1.86,0.0490869,4.7789,1.19179,0.0735807,0,6.16,0.412021,1.07577,6.22483,0.523325,1.13648,0,5.99553,1.86,0.443538,5.77366,0.779992,0.675921,0,5.51583,1.86,0.462135,5.1265,1.02502,0.669557,0,6.61587,1.63327,-0.0815839,6.7757,0.409977,-0.177754,0,
0.0666681,6.44706,3.59669,0.21113,6.48926,3.60254,0.299121,6.16,1.1376,-0.0771279,6.1721,0.681635,-0.0408778,0,5.69069,1.86,0.75423,5.4301,1.11314,1.07435,0,5.53805,1.86,0.319362,5.18353,1.05797,0.456127,0,5.76897,1.86,0.290541,5.51611,1.0437,0.415795,0,6.36351,1.73959,0.0142309,6.3376,0.318405,-0.0487306,0,5.8316,1.86,0.695731,5.60322,1.03326,1.01385,0,5.50064,1.86,0.59956,5.17332,1.14518,0.847475,0,5.5948,1.86,0.165887,5.2896,1.10489,0.232611,0,5.64489,1.86,0.546574,5.32896,1.03567,0.792408,0,4.94967,1.86,0.0112907,4.55143,1.32523,0.034753,0,5.33769,1.86,0.50308,4.96334,1.1735,0.704753,0,5.44244,1.86,0.20901,5.08368,1.1275,0.293848,0,5.04519,1.86,0.322859,4.64535,1.28691,0.445971,0,5.23141,1.86,0.251274,4.88223,1.27272,0.352906,0,6.0467,1.86,0.582172,5.944,1.13658,0.82347,0,5.73574,1.86,0.433226,5.47886,1.07176,0.620267,0,6.07718,1.86,-0.021461,5.96393,1.0077,-0.0483559,0,5.19932,1.86,0.0490869,4.82206,1.24763,0.0779032,0,6.16,0.412021,1.07577,6.22531,0.539824,1.13066,0,5.99553,1.86,0.443538,5.80636,0.883439,0.660431,0,5.51583,1.86,0.462135,5.17595,1.10624,0.657826,0,6.61587,1.63327,-0.0815839,6.77307,0.442941,-0.173574,0,
0.100002,6.42117,3.60182,0.211373,6.4638,3.60759,0.299935,6.16,1.1376,-0.0771279,6.1889,0.728245,-0.0356722,0,5.69069,1.86,0.75423,5.46272,1.16195,1.05741,0,5.53805,1.86,0.319362,5.22296,1.10615,0.452596,0,5.76897,1.86,0.290541,5.55303,1.10751,0.412226,0,6.36351,1.73959,0.0142309,6.34262,0.304681,-0.0503752,0,5.8316,1.86,0.695731,5.63709,1.09441,0.994739,0,5.50064,1.86,0.59956,5.20935,1.18705,0.836196,0,5.5948,1.86,0.165887,5.3272,1.15613,0.234728,0,5.64489,1.86,0.546574,5.36806,1.09146,0.780489,0,4.94967,1.86,0.0112907,4.58808,1.34668,0.0397522,0,5.33769,1.86,0.50308,4.99649,1.20435,0.69789,0,5.44244,1.86,0.20901,5.12465,1.17367,0.294667,0,5.04519,1.86,0.322859,4.67687,1.30678,0.443524,0,5.23141,1.86,0.251274,4.89962,1.28472,0.357546,0,6.0467,1.86,0.582172,5.96811,1.20084,0.809233,0,5.73574,1.86,0.433226,5.51393,1.12929,0.612543,0,6.07718,1.86,-0.021461,5.99243,1.09014,-0.0382882,0,5.19932,1.86,0.0490869,4.84537,1.26511,0.0743451,0,6.16,0.412021,1.07577,6.23334,0.543984,1.13133,0,5.99553,1.86,0.443538,5.84117,0.965351,0.648582,0,5.51583,1.86,0.462135,5.2148,1.15365,0.647603,0,6.61587,1.63327,-0.0815839,6.78086,0.454737,-0.173529,0,
0.133336,6.41036,3.60366,0.211088,6.45348,3.60951,0.30026,6.16,1.1376,-0.0771279,6.19544,0.768611,-0.0298982,0,5.69069,1.86,0.75423,5.48343,1.2043,1.04553,0,5.53805,1.86,0.319362,5.25123,1.15469,0.450296,0,5.76897,1.86,0.290541,5.5812,1.17024,0.409619,0,6.36351,1.73959,0.0142309,6.33144,0.285889,-0.049037,0,5.8316,1.86,0.695731,5.65971,1.14933,0.980839,0,5.50064,1.86,0.59956,5.24021,1.23668,0.825271,0,5.5948,1.86,0.165887,5.35768,1.21096,0.236726,0,5.64489,1.86,0.546574,5.39491,1.14322,0.77155,0,4.94967,1.86,0.0112907,4.61173,1.37328,0.0434721,0,5.33769,1.86,0.50308,5.01862,1.23668,0.693285,0,5.44244,1.86,0.20901,5.15465,1.22062,0.294623,0,5.04519,1.86,0.322859,4.69984,1.33387,0.442841,0,5.23141,1.86,0.251274,4.91624,1.30683,0.358721,0,6.0467,1.86,0.582172,5.98206,1.2507,0.799888,0,5.73574,1.86,0.433226,5.53809,1.18144,0.607278,0,6.07718,1.86,-0.021461,6.00947,1.15598,-0.0267307,0,5.19932,1.86,0.0490869,4.86782,1.2936,0.0757282,0,6.16,0.412021,1.07577,6.23086,0.544948,1.13319,0,5.99553,1.86,0.443538,5.86429,1.03928,0.640401,0,5.51583,1.86,0.462135,5.24907,1.20987,0.641435,0,6.61587,1.63327,-0.0815839,6.77836,0.45933,-0.169318,0,
0.16667,6.3836,3.60853,0.211345,6.43854,3.6122,0.300728,6.16,1.1376,-0.0771279,6.20086,0.798013,-0.0295417,0,5.69069,1.86,0.75423,5.51419,1.26063,1.02682,0,5.53805,1.86,0.319362,5.28358,1.20596,0.446714,0,5.76897,1.86,0.290541,5.60999,1.23174,0.406676,0,6.36351,1.73959,0.0142309,6.25807,-1.8873,-0.283512,0,5.8316,1.86,0.695731,5.68558,1.20772,0.963229,0,5.50064,1.86,0.59956,5.2688,1.28064,0.814753,0,5.5948,1.86,0.165887,5.38501,1.25819,0.23895,0,5.64489,1.86,0.546574,5.42674,1.1998,0.758999,0,4.94967,1.86,0.0112907,4.63435,1.39449,0.0468059,0,5.33769,1.86,0.50308,5.04944,1.27558,0.686161,0,5.44244,1.86,0.20901,5.18125,1.2601,0.291326,0,5.04519,1.86,0.322859,4.73055,1.36428,0.441722,0,5.23141,1.86,0.251274,4.94682,1.34097,0.35576,0,6.0467,1.86,0.582172,5.99829,1.30384,0.787313,0,5.73574,1.86,0.433226,5.56814,1.24157,0.597803,0,6.07718,1.86,-0.021461,6.0263,1.21739,-0.0212051,0,5.19932,1.86,0.0490869,4.90108,1.33117,0.077198,0,6.16,0.412021,1.07577,6.23351,0.552646,1.13091,0,5.99553,1.86,0.443538,5.89118,1.12062,0.627347,0,5.51583,1.86,0.462135,5.28034,1.25922,0.633127,0,6.61587,1.63327,-0.0815839,6.8033,0.247945,-0.203156,0,
0.200004,6.3836,3.60853,0.211345,6.4272,3.61423,0.301083,6.16,1.1376,-0.0771279,6.20758,0.835285,-0.0201564,0,5.69069,1.86,0.75423,5.53934,1.31291,1.01475,0,5.53805,1.86,0.319362,5.32763,1.28051,0.447036,0,5.76897,1.86,0.290541,5.63684,1.29299,0.406951,0,6.36351,1.73959,0.0142309,6.24702,-2.07647,-0.295539,0,5.8316,1.86,0.695731,5.71442,1.27778,0.947209,0,5.50064,1.86,0.59956,5.29886,1.33095,0.809221,0,5.5948,1.86,0.165887,5.41814,1.31745,0.242171,0,5.64489,1.86,0.546574,5.46164,1.26724,0.751252,0,4.94967,1.86,0.0112907,4.6574,1.41922,0.0540015,0,5.33769,1.86,0.50308,5.08757,1.32904,0.682379,0,5.44244,1.86,0.20901,5.21804,1.31728,0.300177,0,5.04519,1.86,0.322859,4.75625,1.39423,0.443662,0,5.23141,1.86,0.251274,4.99555,1.40119,0.355601,0,6.0467,1.86,0.582172,6.01887,1.37553,0.774429,0,5.73574,1.86,0.433226,5.59772,1.30608,0.594189,0,6.07718,1.86,-0.021461,6.04346,1.2828,-0.0107217,0,5.19932,1.86,0.0490869,4.9268,1.36473,0.0878915,0,6.16,0.412021,1.07577,6.23494,0.566551,1.13122,0,5.99553,1.86,0.443538,5.91632,1.20359,0.620284,0,5.51583,1.86,0.462135,5.31489,1.31671,0.628386,0,6.61587,1.63327,-0.0815839,6.80271,0.268438,-0.201367,0,
0.233338,6.35598,3.61316,0.211608,6.40047,3.61865,0.301905,6.16,1.1376,-0.0771279,6.22078,0.876486,-0.0146426,0,5.69069,1.86,0.75423,5.56832,1.36247,0.997399,0,5.53805,1.86,0.319362,5.36585,1.33778,0.443168,0,5.76897,1.86,0.290541,5.66613,1.35136,0.405073,0,6.36351,1.73959,0.0142309,6.2921,-1.44262,-0.226972,0,5.8316,1.86,0.695731,5.73734,1.32744,0.933459,0,5.50064,1.86,0.59956,5.32717,1.36806,0.798902,0,5.5948,1.86,0.165887,5.45016,1.36766,0.244458,0,5.64489,1.86,0.546574,5.67678,1.78499,0.65088,0,4.94967,1.86,0.0112907,4.68821,1.43801,0.0557849,0,5.33769,1.86,0.50308,5.11795,1.362,0.674443,0,5.44244,1.86,0.20901,5.25617,1.36635,0.298153,0,5.04519,1.86,0.322859,4.7899,1.41896,0.441689,0,5.23141,1.86,0.251274,5.03363,1.44123,0.353379,0,6.0467,1.86,0.582172,6.03505,1.4301,0.762785,0,5.73574,1.86,0.433226,5.62719,1.36209,0.586075,0,6.07718,1.86,-0.021461,6.06525,1.35852,0.000159413,0,5.19932,1.86,0.0490869,4.9589,1.39278,0.0896609,0,6.16,0.412021,1.07577,6.24221,0.572185,1.12977,0,5.99553,1.86,0.443538,5.93971,1.2717,0.609405,0,5.51583,1.86,0.462135,5.34747,1.36228,0.619786,0,6.61587,1.63327,-0.0815839,6.77588,0.588975,-0.15078,0,
0.266672,6.35598,3.61316,0.211608,6.38559,3.62089,0.302355,6.16,1.1376,-0.0771279,6.23481,0.952293,-0.00405455,0,5.69069,1.86,0.75423,5.78313,1.92787,0.823744,0,5.53805,1.86,0.319362,5.64361,1.93534,0.408197,0,5.76897,1.86,0.290541,5.7142,1.46426,0.40001,0,6.36351,1.73959,0.0142309,6.31468,-0.930834,-0.172088,0,5.8316,1.86,0.695731,5.77183,1.41399,0.911791,0,5.50064,1.86,0.59956,5.60021,1.92702,0.676918,0,5.5948,1.86,0.165887,5.69364,1.93019,0.260815,0,5.64489,1.86,0.546574,5.70132,1.83645,0.645267,0,4.94967,1.86,0.0112907,5.10539,1.96063,0.117453,0,5.33769,1.86,0.50308,5.44261,1.92156,0.585005,0,5.44244,1.86,0.20901,5.54521,1.9247,0.301201,0,5.04519,1.86,0.322859,5.18965,1.95718,0.409415,0,5.23141,1.86,0.251274,5.08907,1.51216,0.354065,0,6.0467,1.86,0.582172,6.06573,1.54811,0.738692,0,5.73574,1.86,0.433226,5.66353,1.44453,0.580676,0,6.07718,1.86,-0.021461,6.08289,1.43401,0.011563,0,5.19932,1.86,0.0490869,5.28241,1.8827,0.139294,0,6.16,0.412021,1.07577,6.26619,0.899683,1.04302,0,5.99553,1.86,0.443538,5.97707,1.40315,0.597401,0,5.51583,1.86,0.462135,5.62374,1.94233,0.540301,0,6.61587,1.63327,-0.0815839,6.7614,0.762486,-0.125378,0,
0.300007,6.32814,3.61787,0.211874,6.37346,3.62314,0.302737,6.16,1.1376,-0.0771279,6.23156,0.96503,-0.00249314,0,5.69069,1.86,0.75423,5.77807,1.92544,0.825468,0,5.53805,1.86,0.319362,5.63439,1.9254,0.408099,0,5.76897,1.86,0.290541,5.72556,1.50282,0.398886,0,6.36351,1.73959,0.0142309,6.30457,-0.928114,-0.171344,0,5.8316,1.86,0.695731,5.78417,1.45501,0.900048,0,5.50064,1.86,0.59956,5.59057,1.91534,0.680265,0,5.5948,1.86,0.165887,5.68793,1.92474,0.259941,0,5.64489,1.86,0.546574,5.70632,1.85226,0.641373,0,4.94967,1.86,0.0112907,5.08252,1.93715,0.113898,0,5.33769,1.86,0.50308,5.42681,1.90036,0.588355,0,5.44244,1.86,0.20901,5.53459,1.90873,0.302333,0,5.04519,1.86,0.322859,5.16843,1.93352,0.410841,0,5.23141,1.86,0.251274,5.10608,1.54161,0.353532,0,6.0467,1.86,0.582172,6.06794,1.57492,0.733792,0,5.73574,1.86,0.433226,5.68213,1.4937,0.571617,0,6.07718,1.86,-0.021461,6.09091,1.47949,0.017599,0,5.19932,1.86,0.0490869,5.2653,1.85945,0.135858,0,6.16,0.412021,1.07577,6.25924,0.895277,1.04549,0,5.99553,1.86,0.443538,5.98419,1.44436,0.589518,0,5.51583,1.86,0.462135,5.61541,1.93017,0.543118,0,6.61587,1.63327,-0.0815839,6.75296,0.773118,-0.122089,0,
