time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,
0,-1.61694,-3.38956,0.281052,-0.955548,-3.5047,0.245232,-1.21857,-1.95171,0.435678,-0.0255072,-0.14787,0.606227,0,-1.22235,-1.94423,0.208029,-0.0198066,-0.077173,0.0720603,0,-1.87014,-1.86,0.785685,-1.50594,-0.179862,1.34216,0,-1.18745,-1.81749,0.33058,-0.0438657,-0.167675,0.350363,0,-1.21285,-1.9247,0.754567,-0.0310478,-0.153333,1.32856,0,-1.91906,-1.86,0.516318,-1.6156,-0.162997,0.759229,0,-1.91116,-1.86,0.635189,-1.59042,-0.204218,1.00939,0,-1.79983,-1.86,0.507297,-1.34049,-0.285309,0.721428,0,-2.21299,-1.86,0.154378,-2.24851,-0.186751,-0.0295535,0,-1.34244,-1.86,0.649944,-0.355828,-0.162921,1.05119,0,-1.93868,-1.86,0.407472,-1.66767,-0.119256,0.525042,0,-2.2086,-1.86,0.436839,-2.19777,-0.293317,0.572313,0,-1.99554,-1.86,0.73307,-1.77771,-0.183134,1.22683,0,-1.48048,-1.86,0.78297,-0.661675,-0.210826,1.3261,0,-1.32406,-1.86,0.779408,-0.332988,-0.253444,1.30455,0,-2.24682,-1.86,0.288087,-2.30733,-0.222131,0.260329,0,-2.08872,-1.86,0.59314,-2.01084,-0.0833216,0.943322,0,-1.94401,-1.86,0.291747,-1.66447,-0.189399,0.268413,0,-1.62711,-1.86,0.4292,-0.977522,-0.198981,0.565413,0,-1.56899,-1.86,0.188544,-0.848579,-0.0922086,0.0388434,0,-2.09318,-1.86,0.245808,-1.94174,-0.33727,0.172247,0,-1.99008,-1.86,0.150864,-1.74691,-0.260806,-0.0308726,0,-1.75913,-1.86,0.801675,-1.25492,-0.284408,1.34134,0,-1.73064,-1.86,0.40686,-1.20948,-0.0886757,0.526204,0,
0.033334,-1.60732,-3.38899,0.280591,-0.944607,-3.50416,0.244988,-1.21857,-1.95171,0.435678,-0.0652502,-0.252238,0.59318,0,-1.22235,-1.94423,0.208029,-0.046384,-0.150151,0.0741961,0,-1.87014,-1.86,0.785685,-1.49203,-0.369627,1.27749,0,-1.18745,-1.81749,0.33058,-0.0951188,-0.308028,0.343943,0,-1.21285,-1.9247,0.754567,-0.0671931,-0.247835,1.30182,0,-1.91906,-1.86,0.516318,-1.59201,-0.374175,0.724926,0,-1.91116,-1.86,0.635189,-1.57254,-0.359828,0.975048,0,-1.79983,-1.86,0.507297,-1.33312,-0.439029,0.696498,0,-2.21299,-1.86,0.154378,-2.21596,-0.300981,-0.0185835,0,-1.34244,-1.86,0.649944,-0.384016,-0.26849,1.02519,0,-1.93868,-1.86,0.407472,-1.65095,-0.250889,0.514433,0,-2.2086,-1.86,0.436839,-2.17225,-0.383948,0.564427,0,-1.99554,-1.86,0.73307,-1.7608,-0.291199,1.19393,0,-1.48048,-1.86,0.78297,-0.684546,-0.346427,1.28387,0,-1.32406,-1.86,0.779408,-0.363142,-0.363825,1.26823,0,-2.24682,-1.86,0.288087,-2.27772,-0.317327,0.261317,0,-2.08872,-1.86,0.59314,-1.98306,-0.215674,0.914333,0,-1.94401,-1.86,0.291747,-1.64621,-0.331737,0.266887,0,-1.62711,-1.86,0.4292,-0.984526,-0.31536,0.558756,0,-1.56899,-1.86,0.188544,-0.864808,-0.23261,0.0463233,0,-2.09318,-1.86,0.245808,-1.90761,-0.48559,0.177024,0,-1.99008,-1.86,0.150864,-1.72178,-0.414988,-0.0175111,0,-1.75913,-1.86,0.801675,-1.25544,-0.42615,1.29361,0,-1.73064,-1.86,0.40686,-1.21047,-0.262935,0.505711,0,
0.0666681,-1.58119,-3.38723,0.280467,-0.934138,-3.5035,0.244758,-1.21857,-1.95171,0.435678,-0.11485,-0.372098,0.591259,0,-1.22235,-1.94423,0.208029,-0.0789019,-0.21837,0.0827847,0,-1.87014,-1.86,0.785685,-1.48413,-0.518787,1.23396,0,-1.18745,-1.81749,0.33058,-0.145539,-0.436772,0.35166,0,-1.21285,-1.9247,0.754567,-0.0794499,-0.272706,1.29396,0,-1.91906,-1.86,0.516318,-1.58095,-0.499433,0.709513,0,-1.91116,-1.86,0.635189,-1.56567,-0.468959,0.952994,0,-1.79983,-1.86,0.507297,-1.33358,-0.541452,0.68719,0,-2.21299,-1.86,0.154378,-2.19326,-0.397699,-0.00470209,0,-1.34244,-1.86,0.649944,-0.421591,-0.381782,0.998148,0,-1.93868,-1.86,0.407472,-1.64336,-0.357062,0.50952,0,-2.2086,-1.86,0.436839,-2.15176,-0.478216,0.559744,0,-1.99554,-1.86,0.73307,-1.75279,-0.38406,1.17065,0,-1.48048,-1.86,0.78297,-0.715773,-0.491044,1.23906,0,-1.32406,-1.86,0.779408,-0.392055,-0.447108,1.24605,0,-2.24682,-1.86,0.288087,-2.25736,-0.403832,0.264642,0,-2.08872,-1.86,0.59314,-1.96744,-0.315508,0.897228,0,-1.94401,-1.86,0.291747,-1.63738,-0.440082,0.269821,0,-1.62711,-1.86,0.4292,-0.997708,-0.424567,0.555971,0,-1.56899,-1.86,0.188544,-0.87882,-0.31374,0.0501043,0,-2.09318,-1.86,0.245808,-1.88974,-0.585845,0.183451,0,-1.99008,-1.86,0.150864,-1.70725,-0.534811,-0.00132547,0,-1.75913,-1.86,0.801675,-1.25967,-0.539359,1.26011,0,-1.73064,-1.86,0.40686,-1.21604,-0.390865,0.500374,0,
0.100002,-1.58119,-3.38723,0.280467,-0.906969,-3.50163,0.244167,-1.21857,-1.95171,0.435678,-0.1383,-0.471545,0.579092,0,-1.22235,-1.94423,0.208029,-0.108993,-0.329613,0.0869457,0,-1.87014,-1.86,0.785685,-1.45454,-0.69117,1.17647,0,-1.18745,-1.81749,0.33058,-0.173829,-0.552466,0.347697,0,-1.21285,-1.9247,0.754567,-0.103372,-0.35767,1.26633,0,-1.91906,-1.86,0.516318,-1.54866,-0.653155,0.68561,0,-1.91116,-1.86,0.635189,-1.5392,-0.589825,0.924558,0,-1.79983,-1.86,0.507297,-1.31236,-0.726074,0.658199,0,-2.21299,-1.86,0.154378,-2.14713,-0.510915,0.00327843,0,-1.34244,-1.86,0.649944,-0.431544,-0.470268,0.976851,0,-1.93868,-1.86,0.407472,-1.61364,-0.487327,0.499655,0,-2.2086,-1.86,0.436839,-2.08999,-0.643851,0.543502,0,-1.99554,-1.86,0.73307,-1.72169,-0.501587,1.13689,0,-1.48048,-1.86,0.78297,-0.724365,-0.624439,1.19392,0,-1.32406,-1.86,0.779408,-0.412453,-0.560542,1.20675,0,-2.24682,-1.86,0.288087,-2.21015,-0.513945,0.265033,0,-2.08872,-1.86,0.59314,-1.91355,-0.500921,0.862257,0,-1.94401,-1.86,0.291747,-1.6074,-0.566357,0.267141,0,-1.62711,-1.86,0.4292,-0.994265,-0.55969,0.544416,0,-1.56899,-1.86,0.188544,-0.881759,-0.446166,0.0581995,0,-2.09318,-1.86,0.245808,-1.84974,-0.70443,0.18489,0,-1.99008,-1.86,0.150864,-1.67526,-0.645875,0.00872612,0,-1.75913,-1.86,0.801675,-1.24497,-0.663468,1.21651,0,-1.73064,-1.86,0.40686,-1.20241,-0.546806,0.489443,0,
0.133336,-1.55613,-3.38548,0.280328,-0.891841,-3.50059,0.243838,-1.21857,-1.95171,0.435678,-0.165553,-0.54868,0.572894,0,-1.22235,-1.94423,0.208029,-0.150257,-0.444811,0.0934879,0,-1.87014,-1.86,0.785685,-1.44261,-0.790143,1.145,0,-1.18745,-1.81749,0.33058,-0.195784,-0.618239,0.345526,0,-1.21285,-1.9247,0.754567,-0.139595,-0.453087,1.23536,0,-1.91906,-1.86,0.516318,-1.53554,-0.739352,0.673108,0,-1.91116,-1.86,0.635189,-1.52617,-0.694842,0.900124,0,-1.79983,-1.86,0.507297,-1.30472,-0.815376,0.644955,0,-2.21299,-1.86,0.154378,-2.11757,-0.607253,0.0112019,0,-1.34244,-1.86,0.649944,-0.461139,-0.582197,0.951503,0,-1.93868,-1.86,0.407472,-1.5977,-0.59855,0.490503,0,-2.2086,-1.86,0.436839,-2.05683,-0.744546,0.528809,0,-1.99554,-1.86,0.73307,-1.70562,-0.594854,1.1106,0,-1.48048,-1.86,0.78297,-0.73287,-0.691908,1.17561,0,-1.32406,-1.86,0.779408,-0.441077,-0.668661,1.17428,0,-2.24682,-1.86,0.288087,-2.17948,-0.608239,0.264601,0,-2.08872,-1.86,0.59314,-1.88799,-0.600482,0.842579,0,-1.94401,-1.86,0.291747,-1.59234,-0.666698,0.265515,0,-1.62711,-1.86,0.4292,-1.00266,-0.709286,0.52815,0,-1.56899,-1.86,0.188544,-0.892571,-0.560348,0.0653228,0,-2.09318,-1.86,0.245808,-1.82893,-0.788804,0.18683,0,-1.99008,-1.86,0.150864,-1.66056,-0.728095,0.0158597,0,-1.75913,-1.86,0.801675,-1.2409,-0.802469,1.17294,0,-1.73064,-1.86,0.40686,-1.19944,-0.705972,0.474701,0,
0.16667,-1.54724,-3.38482,0.279906,-0.880811,-3.49977,0.2436,-1.21857,-1.95171,0.435678,-0.192688,-0.613091,0.562956,0,-1.22235,-1.94423,0.208029,-0.191753,-0.554067,0.0968147,0,-1.87014,-1.86,0.785685,-1.43847,-0.864749,1.11875,0,-1.18745,-1.81749,0.33058,-0.226343,-0.693651,0.346939,0,-1.21285,-1.9247,0.754567,-0.181628,-0.557524,1.19963,0,-1.91906,-1.86,0.516318,-1.5286,-0.821229,0.658803,0,-1.91116,-1.86,0.635189,-1.5193,-0.776872,0.880214,0,-1.79983,-1.86,0.507297,-1.30356,-0.899382,0.630878,0,-2.21299,-1.86,0.154378,-2.09458,-0.694291,0.0153021,0,-1.34244,-1.86,0.649944,-0.487066,-0.672281,0.927767,0,-1.93868,-1.86,0.407472,-1.58405,-0.717955,0.477714,0,-2.2086,-1.86,0.436839,-2.04334,-0.796625,0.523054,0,-1.99554,-1.86,0.73307,-1.69414,-0.684893,1.08119,0,-1.48048,-1.86,0.78297,-0.750845,-0.772516,1.14596,0,-1.32406,-1.86,0.779408,-0.462288,-0.737141,1.15044,0,-2.24682,-1.86,0.288087,-2.15524,-0.694024,0.261164,0,-2.08872,-1.86,0.59314,-1.87343,-0.678157,0.825336,0,-1.94401,-1.86,0.291747,-1.58081,-0.768585,0.26857,0,-1.62711,-1.86,0.4292,-1.00824,-0.787369,0.523924,0,-1.56899,-1.86,0.188544,-0.905691,-0.663499,0.070806,0,-2.09318,-1.86,0.245808,-1.81735,-0.852165,0.186415,0,-1.99008,-1.86,0.150864,-1.65204,-0.799512,0.0209162,0,-1.75913,-1.86,0.801675,-1.2405,-0.896168,1.13929,0,-1.73064,-1.86,0.40686,-1.19827,-0.861567,0.464313,0,
0.200004,-1.54724,-3.38482,0.279906,-0.870771,-3.49903,0.243382,-1.21857,-1.95171,0.435678,-0.211985,-0.659535,0.552022,0,-1.22235,-1.94423,0.208029,-0.221489,-0.632882,0.0986682,0,-1.87014,-1.86,0.785685,-1.43751,-0.902457,1.10481,0,-1.18745,-1.81749,0.33058,-0.246585,-0.745485,0.336104,0,-1.21285,-1.9247,0.754567,-0.204077,-0.613897,1.1783,0,-1.91906,-1.86,0.516318,-1.52122,-0.903012,0.64569,0,-1.91116,-1.86,0.635189,-1.51528,-0.835643,0.865745,0,-1.79983,-1.86,0.507297,-1.30347,-0.949702,0.62177,0,-2.21299,-1.86,0.154378,-2.07769,-0.759805,0.0218427,0,-1.34244,-1.86,0.649944,-0.50415,-0.729198,0.913095,0,-1.93868,-1.86,0.407472,-1.57654,-0.784303,0.47138,0,-2.2086,-1.86,0.436839,-2.03048,-0.854,0.517724,0,-1.99554,-1.86,0.73307,-1.68738,-0.741018,1.06383,0,-1.48048,-1.86,0.78297,-0.762403,-0.825985,1.12773,0,-1.32406,-1.86,0.779408,-0.476725,-0.77898,1.13514,0,-2.24682,-1.86,0.288087,-2.1394,-0.752049,0.261033,0,-2.08872,-1.86,0.59314,-1.86462,-0.730258,0.813875,0,-1.94401,-1.86,0.291747,-1.57161,-0.850433,0.265881,0,-1.62711,-1.86,0.4292,-1.01663,-0.870214,0.511948,0,-1.56899,-1.86,0.188544,-0.914284,-0.728954,0.0719721,0,-2.09318,-1.86,0.245808,-1.81077,-0.894236,0.185581,0,-1.99008,-1.86,0.150864,-1.64085,-0.885952,0.0256811,0,-1.75913,-1.86,0.801675,-1.24156,-0.941308,1.12357,0,-1.73064,-1.86,0.40686,-1.19788,-0.943429,0.456584,0,
0.233338,-1.52262,-3.38285,0.279804,-0.844909,-3.49693,0.242828,-1.21857,-1.95171,0.435678,-0.240715,-0.764034,0.541674,0,-1.22235,-1.94423,0.208029,-0.249412,-0.742534,0.107018,0,-1.87014,-1.86,0.785685,-1.41358,-1.04122,1.05936,0,-1.18745,-1.81749,0.33058,-0.287827,-0.894256,0.328857,0,-1.21285,-1.9247,0.754567,-0.257811,-0.796488,1.12083,0,-1.91906,-1.86,0.516318,-1.49574,-1.00759,0.629219,0,-1.91116,-1.86,0.635189,-1.48077,-1.01227,0.82627,0,-1.79983,-1.86,0.507297,-1.28383,-1.09276,0.603102,0,-2.21299,-1.86,0.154378,-2.03161,-0.875263,0.0301576,0,-1.34244,-1.86,0.649944,-0.531452,-0.881856,0.875715,0,-1.93868,-1.86,0.407472,-1.5455,-0.922242,0.459953,0,-2.2086,-1.86,0.436839,-1.96982,-1.01238,0.504615,0,-1.99554,-1.86,0.73307,-1.65177,-0.885571,1.02131,0,-1.48048,-1.86,0.78297,-0.776494,-0.992903,1.07649,0,-1.32406,-1.86,0.779408,-0.500118,-0.90324,1.09725,0,-2.24682,-1.86,0.288087,-2.09011,-0.871589,0.260355,0,-2.08872,-1.86,0.59314,-1.82167,-0.869942,0.783517,0,-1.94401,-1.86,0.291747,-1.53813,-0.992509,0.262776,0,-1.62711,-1.86,0.4292,-1.0117,-0.998039,0.498943,0,-1.56899,-1.86,0.188544,-0.915323,-0.850343,0.0795567,0,-2.09318,-1.86,0.245808,-1.77532,-1.00282,0.188935,0,-1.99008,-1.86,0.150864,-1.60469,-1.02035,0.0347955,0,-1.75913,-1.86,0.801675,-1.22802,-1.06124,1.08253,0,-1.73064,-1.86,0.40686,-1.18389,-1.06076,0.447718,0,
0.266672,-1.51367,-3.38212,0.279388,-0.834942,-3.49612,0.242615,-1.21857,-1.95171,0.435678,-0.27721,-0.864803,0.531116,0,-1.22235,-1.94423,0.208029,-0.281265,-0.831431,0.108631,0,-1.87014,-1.86,0.785685,-1.40342,-1.13961,1.0279,0,-1.18745,-1.81749,0.33058,-0.32441,-1.00349,0.32596,0,-1.21285,-1.9247,0.754567,-0.307833,-0.948753,1.072,0,-1.91906,-1.86,0.516318,-1.48149,-1.11813,0.61209,0,-1.91116,-1.86,0.635189,-1.46531,-1.12117,0.802692,0,-1.79983,-1.86,0.507297,-1.27508,-1.21712,0.585774,0,-2.21299,-1.86,0.154378,-1.99595,-0.990813,0.0416755,0,-1.34244,-1.86,0.649944,-0.561471,-1.01035,0.846149,0,-1.93868,-1.86,0.407472,-1.5311,-1.02186,0.451891,0,-2.2086,-1.86,0.436839,-1.94473,-1.09186,0.494909,0,-1.99554,-1.86,0.73307,-1.6314,-0.998999,0.988064,0,-1.48048,-1.86,0.78297,-0.791394,-1.09755,1.04225,0,-1.32406,-1.86,0.779408,-0.519784,-0.973975,1.07124,0,-2.24682,-1.86,0.288087,-2.05215,-0.986878,0.26182,0,-2.08872,-1.86,0.59314,-1.78344,-1.02347,0.756128,0,-1.94401,-1.86,0.291747,-1.51674,-1.12444,0.265835,0,-1.62711,-1.86,0.4292,-1.01762,-1.14129,0.480351,0,-1.56899,-1.86,0.188544,-0.926957,-0.977079,0.088527,0,-2.09318,-1.86,0.245808,-1.74963,-1.11213,0.192484,0,-1.99008,-1.86,0.150864,-1.58448,-1.13168,0.0452432,0,-1.75913,-1.86,0.801675,-1.22587,-1.15255,1.0516,0,-1.73064,-1.86,0.40686,-1.18259,-1.15786,0.437914,0,
0.300007,-1.48864,-3.38036,0.279405,-0.819859,-3.49489,0.242292,-1.21857,-1.95171,0.435678,-0.31273,-0.982945,0.522951,0,-1.22235,-1.94423,0.208029,-0.317284,-0.949456,0.118365,0,-1.87014,-1.86,0.785685,-1.37649,-1.31291,0.973449,0,-1.18745,-1.81749,0.33058,-0.354446,-1.10747,0.325657,0,-1.21285,-1.9247,0.754567,-0.348551,-1.08925,1.02638,0,-1.91906,-1.86,0.516318,-1.4617,-1.22285,0.598154,0,-1.91116,-1.86,0.635189,-1.44054,-1.25818,0.773319,0,-1.79983,-1.86,0.507297,-1.25882,-1.35353,0.567135,0,-2.21299,-1.86,0.154378,-1.9551,-1.10298,0.0517239,0,-1.34244,-1.86,0.649944,-0.595618,-1.19315,0.804439,0,-1.93868,-1.86,0.407472,-1.5064,-1.15016,0.443079,0,-2.2086,-1.86,0.436839,-1.90995,-1.19067,0.483988,0,-1.99554,-1.86,0.73307,-1.60105,-1.13333,0.949383,0,-1.48048,-1.86,0.78297,-0.804225,-1.22676,1.00298,0,-1.32406,-1.86,0.779408,-0.542357,-1.0752,1.04226,0,-2.24682,-1.86,0.288087,-2.00696,-1.10493,0.261175,0,-2.08872,-1.86,0.59314,-1.73616,-1.18185,0.723476,0,-1.94401,-1.86,0.291747,-1.48936,-1.25572,0.264076,0,-1.62711,-1.86,0.4292,-1.01642,-1.25659,0.473329,0,-1.56899,-1.86,0.188544,-0.929278,-1.063,0.0989209,0,-2.09318,-1.86,0.245808,-1.71605,-1.22666,0.195931,0,-1.99008,-1.86,0.150864,-1.5676,-1.20098,0.052992,0,-1.75913,-1.86,0.801675,-1.21652,-1.27249,1.01235,0,-1.73064,-1.86,0.40686,-1.17564,-1.25931,0.428309,0,
