time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,
0,3.14328,-3.29121,0.238525,3.79134,-3.50562,0.101356,2.94349,-1.86,0.368534,3.32398,-0.157816,0.405465,0,3.13674,-1.86,0.693317,3.77675,-0.31705,1.11458,0,3.35571,-1.86,0.424089,4.27845,-0.223826,0.526858,0,2.91321,-1.86,0.551866,3.28003,-0.324903,0.797724,0,2.90992,-1.86,0.203098,3.28825,-0.420187,0.0249815,0,3.25155,-1.86,0.665685,4.02633,-0.39939,1.02845,0,3.35996,-1.86,0.539727,4.27684,-0.298691,0.776264,0,3.34982,-1.86,0.12395,4.26618,-0.215185,-0.162058,0,3.06095,-1.86,0.137399,3.59961,-0.172682,-0.134142,0,3.58774,-1.86,0.695444,4.77836,-0.327257,1.11606,0,3.35535,-1.86,0.645039,4.26209,-0.328618,1.00374,0,3.19338,-1.86,0.397638,3.89884,-0.434596,0.442775,0,3.05271,-1.86,0.413547,3.58711,-0.278438,0.496008,0,3.48382,-1.86,0.451159,4.50426,-0.50939,0.546504,0,3.68826,-1.86,0.522979,4.97494,-0.397268,0.719144,0,3.79816,-1.86,0.282549,5.24401,-0.330873,0.199011,0,3.18333,-1.86,0.213369,3.88339,-0.215712,0.04353,0,3.25836,-1.86,0.276106,4.05974,-0.167548,0.189007,0,3.11826,-1.86,0.325178,3.73358,-0.201892,0.301382,0,3.18007,-1.86,0.114954,3.87791,-0.136884,-0.189503,0,3.78768,-1.86,0.578959,5.18516,-0.409922,0.837714,0,2.99093,-1.86,0.265664,3.4317,-0.127206,0.165419,0,3.59561,-1.86,0.451024,4.79176,-0.340202,0.571342,0,3.94456,-1.86,0.273348,5.52119,-0.415826,0.176535,0,3.67765,-1.86,0.133542,4.96992,-0.348981,-0.130192,0,
0.0333341,3.14328,-3.29121,0.238525,3.81918,-3.50772,0.100659,2.94349,-1.86,0.368534,3.35456,-0.408113,0.385025,0,3.13674,-1.86,0.693317,3.77712,-0.507937,1.05146,0,3.35571,-1.86,0.424089,4.24162,-0.447106,0.496842,0,2.91321,-1.86,0.551866,3.31157,-0.538288,0.752115,0,2.90992,-1.86,0.203098,3.32519,-0.667084,0.0318209,0,3.25155,-1.86,0.665685,4.01221,-0.590717,0.963867,0,3.35996,-1.86,0.539727,4.24527,-0.498032,0.731002,0,3.34982,-1.86,0.12395,4.21784,-0.498783,-0.14238,0,3.06095,-1.86,0.137399,3.60905,-0.445729,-0.114662,0,3.58774,-1.86,0.695444,4.71557,-0.517046,1.05209,0,3.35535,-1.86,0.645039,4.24582,-0.465439,0.967865,0,3.19338,-1.86,0.397638,3.88855,-0.66872,0.417809,0,3.05271,-1.86,0.413547,3.59934,-0.50328,0.466615,0,3.48382,-1.86,0.451159,4.45074,-0.724579,0.509431,0,3.68826,-1.86,0.522979,4.90362,-0.57844,0.676409,0,3.79816,-1.86,0.282549,5.14806,-0.524285,0.186566,0,3.18333,-1.86,0.213369,3.8697,-0.481815,0.0483714,0,3.25836,-1.86,0.276106,4.03418,-0.412519,0.181591,0,3.11826,-1.86,0.325178,3.73104,-0.504873,0.283463,0,3.18007,-1.86,0.114954,3.86455,-0.388021,-0.167602,0,3.78768,-1.86,0.578959,5.11411,-0.563565,0.793393,0,2.99093,-1.86,0.265664,3.45516,-0.429755,0.161168,0,3.59561,-1.86,0.451024,4.73969,-0.506084,0.540676,0,3.94456,-1.86,0.273348,5.3923,-0.629007,0.159574,0,3.67765,-1.86,0.133542,4.883,-0.566737,-0.119441,0,
0.0666681,3.16953,-3.29282,0.238206,3.83466,-3.50888,0.100271,2.94349,-1.86,0.368534,3.37037,-0.608391,0.363472,0,3.13674,-1.86,0.693317,3.76454,-0.701086,0.98845,0,3.35571,-1.86,0.424089,4.19324,-0.676578,0.469442,0,2.91321,-1.86,0.551866,3.32772,-0.707617,0.715075,0,2.90992,-1.86,0.203098,3.34263,-0.828031,0.0348519,0,3.25155,-1.86,0.665685,3.97909,-0.823868,0.897345,0,3.35996,-1.86,0.539727,4.20169,-0.696856,0.687437,0,3.34982,-1.86,0.12395,4.17017,-0.73949,-0.123448,0,3.06095,-1.86,0.137399,3.60975,-0.696881,-0.09901,0,3.58774,-1.86,0.695444,4.64194,-0.706187,0.988788,0,3.35535,-1.86,0.645039,4.20823,-0.62604,0.918949,0,3.19338,-1.86,0.397638,3.86834,-0.892006,0.390271,0,3.05271,-1.86,0.413547,3.60058,-0.778886,0.432533,0,3.48382,-1.86,0.451159,4.389,-0.930454,0.47845,0,3.68826,-1.86,0.522979,4.81924,-0.761199,0.637578,0,3.79816,-1.86,0.282549,5.05876,-0.689808,0.178244,0,3.18333,-1.86,0.213369,3.84444,-0.798839,0.0519595,0,3.25836,-1.86,0.276106,3.99965,-0.662269,0.1734,0,3.11826,-1.86,0.325178,3.72161,-0.816571,0.258662,0,3.18007,-1.86,0.114954,3.84913,-0.573093,-0.153448,0,3.78768,-1.86,0.578959,5.02045,-0.735179,0.751056,0,2.99093,-1.86,0.265664,3.46835,-0.674498,0.155657,0,3.59561,-1.86,0.451024,4.64879,-0.736812,0.507765,0,3.94456,-1.86,0.273348,5.26744,-0.822025,0.154877,0,3.67765,-1.86,0.133542,4.78978,-0.77661,-0.105222,0,
0.100002,3.16953,-3.29282,0.238206,3.8466,-3.50992,0.0999679,2.94349,-1.86,0.368534,3.37883,-0.733238,0.351346,0,3.13674,-1.86,0.693317,3.75564,-0.831755,0.94365,0,3.35571,-1.86,0.424089,4.16417,-0.813254,0.448864,0,2.91321,-1.86,0.551866,3.33761,-0.829343,0.686469,0,2.90992,-1.86,0.203098,3.35371,-0.956125,0.037438,0,3.25155,-1.86,0.665685,3.96484,-0.929435,0.861405,0,3.35996,-1.86,0.539727,4.1722,-0.829442,0.661957,0,3.34982,-1.86,0.12395,4.14166,-0.880355,-0.11457,0,3.06095,-1.86,0.137399,3.60984,-0.838552,-0.0914468,0,3.58774,-1.86,0.695444,4.59678,-0.821212,0.951438,0,3.35535,-1.86,0.645039,4.17158,-0.784732,0.873688,0,3.19338,-1.86,0.397638,3.85818,-1.00271,0.375244,0,3.05271,-1.86,0.413547,3.60201,-0.893588,0.418558,0,3.48382,-1.86,0.451159,4.35105,-1.05561,0.457566,0,3.68826,-1.86,0.522979,4.76611,-0.875448,0.613282,0,3.79816,-1.86,0.282549,4.99454,-0.805921,0.176543,0,3.18333,-1.86,0.213369,3.83297,-0.956986,0.0523259,0,3.25836,-1.86,0.276106,3.97025,-0.878493,0.167522,0,3.11826,-1.86,0.325178,3.71738,-0.972906,0.246954,0,3.18007,-1.86,0.114954,3.83278,-0.744409,-0.141104,0,3.78768,-1.86,0.578959,4.94786,-0.868728,0.715588,0,2.99093,-1.86,0.265664,3.47386,-0.786898,0.153137,0,3.59561,-1.86,0.451024,4.59894,-0.866357,0.485994,0,3.94456,-1.86,0.273348,5.20548,-0.917871,0.151236,0,3.67765,-1.86,0.133542,4.73673,-0.896325,-0.0999208,0,
0.133336,3.19479,-3.2943,0.237908,3.86187,-3.51116,0.0995827,2.94349,-1.86,0.368534,3.39129,-0.882861,0.336149,0,3.13674,-1.86,0.693317,3.75382,-0.899376,0.918212,0,3.35571,-1.86,0.424089,4.15218,-0.880024,0.440592,0,2.91321,-1.86,0.551866,3.34722,-0.919886,0.667646,0,2.90992,-1.86,0.203098,3.37093,-1.10836,0.041825,0,3.25155,-1.86,0.665685,3.94751,-1.0598,0.820569,0,3.35996,-1.86,0.539727,4.15673,-0.908603,0.643754,0,3.34982,-1.86,0.12395,4.1208,-0.991179,-0.105264,0,3.06095,-1.86,0.137399,3.6113,-0.939698,-0.083055,0,3.58774,-1.86,0.695444,4.56983,-0.89474,0.922655,0,3.35535,-1.86,0.645039,4.1407,-0.941261,0.832788,0,3.19338,-1.86,0.397638,3.85054,-1.09543,0.364311,0,3.05271,-1.86,0.413547,3.60335,-1.01604,0.404131,0,3.48382,-1.86,0.451159,4.32471,-1.14876,0.444959,0,3.68826,-1.86,0.522979,4.7281,-0.962117,0.600822,0,3.79816,-1.86,0.282549,4.94079,-0.907494,0.171186,0,3.18333,-1.86,0.213369,3.82711,-1.0551,0.0543269,0,3.25836,-1.86,0.276106,3.95704,-1.00262,0.163601,0,3.11826,-1.86,0.325178,3.7151,-1.09348,0.239901,0,3.18007,-1.86,0.114954,3.82521,-0.86002,-0.12981,0,3.78768,-1.86,0.578959,4.89964,-0.962494,0.693793,0,2.99093,-1.86,0.265664,3.47982,-0.903897,0.14975,0,3.59561,-1.86,0.451024,4.56118,-0.967908,0.471284,0,3.94456,-1.86,0.273348,5.16461,-0.981789,0.150138,0,3.67765,-1.86,0.133542,4.69577,-0.990685,-0.0924363,0,
0.16667,3.20493,-3.29499,0.237397,3.87323,-3.51198,0.099299,2.94349,-1.86,0.368534,3.40237,-1.03583,0.324455,0,3.13674,-1.86,0.693317,3.74132,-1.0347,0.879563,0,3.35571,-1.86,0.424089,4.1128,-1.05216,0.419425,0,2.91321,-1.86,0.551866,3.35704,-1.0558,0.638927,0,2.90992,-1.86,0.203098,3.38391,-1.23866,0.0469167,0,3.25155,-1.86,0.665685,3.92655,-1.20545,0.779318,0,3.35996,-1.86,0.539727,4.12452,-1.04334,0.61933,0,3.34982,-1.86,0.12395,4.0912,-1.12932,-0.0892589,0,3.06095,-1.86,0.137399,3.6103,-1.12736,-0.0660343,0,3.58774,-1.86,0.695444,4.51631,-1.02358,0.884745,0,3.35535,-1.86,0.645039,4.1039,-1.11583,0.783601,0,3.19338,-1.86,0.397638,3.8368,-1.21611,0.353996,0,3.05271,-1.86,0.413547,3.60252,-1.15554,0.388588,0,3.48382,-1.86,0.451159,4.28758,-1.2655,0.431363,0,3.68826,-1.86,0.522979,4.66213,-1.10161,0.576779,0,3.79816,-1.86,0.282549,4.85485,-1.06517,0.172751,0,3.18333,-1.86,0.213369,3.81454,-1.17667,0.0586149,0,3.25836,-1.86,0.276106,3.93945,-1.11972,0.164498,0,3.11826,-1.86,0.325178,3.70867,-1.24138,0.234355,0,3.18007,-1.86,0.114954,3.80995,-1.02085,-0.114456,0,3.78768,-1.86,0.578959,4.84261,-1.06471,0.674048,0,2.99093,-1.86,0.265664,3.48417,-1.03961,0.150138,0,3.59561,-1.86,0.451024,4.50663,-1.10465,0.45505,0,3.94456,-1.86,0.273348,5.09095,-1.08831,0.152961,0,3.67765,-1.86,0.133542,4.64654,-1.09511,-0.0789311,0,
0.200004,3.23123,-3.2966,0.236991,3.88345,-3.51276,0.0990426,2.94349,-1.86,0.368534,3.41921,-1.2174,0.311732,0,3.13674,-1.86,0.693317,3.73336,-1.17374,0.839637,0,3.35571,-1.86,0.424089,4.0813,-1.2156,0.401732,0,2.91321,-1.86,0.551866,3.37027,-1.19162,0.612524,0,2.90992,-1.86,0.203098,3.39503,-1.34788,0.0520597,0,3.25155,-1.86,0.665685,3.91008,-1.33251,0.745074,0,3.35996,-1.86,0.539727,4.09502,-1.18529,0.593818,0,3.34982,-1.86,0.12395,4.06382,-1.26925,-0.0753143,0,3.06095,-1.86,0.137399,3.6129,-1.27889,-0.0527207,0,3.58774,-1.86,0.695444,4.47013,-1.1449,0.849997,0,3.35535,-1.86,0.645039,4.07265,-1.2801,0.741912,0,3.19338,-1.86,0.397638,3.82681,-1.31514,0.345244,0,3.05271,-1.86,0.413547,3.60359,-1.27534,0.3786,0,3.48382,-1.86,0.451159,4.25184,-1.38585,0.416879,0,3.68826,-1.86,0.522979,4.60272,-1.23683,0.554992,0,3.79816,-1.86,0.282549,4.79259,-1.18423,0.171779,0,3.18333,-1.86,0.213369,3.80417,-1.30207,0.0643192,0,3.25836,-1.86,0.276106,3.91776,-1.28994,0.163246,0,3.11826,-1.86,0.325178,3.70526,-1.36938,0.231149,0,3.18007,-1.86,0.114954,3.79851,-1.18049,-0.0969435,0,3.78768,-1.86,0.578959,4.78236,-1.1768,0.650466,0,2.99093,-1.86,0.265664,3.49076,-1.17454,0.150199,0,3.59561,-1.86,0.451024,4.45549,-1.24182,0.439175,0,3.94456,-1.86,0.273348,5.02694,-1.18545,0.152836,0,3.67765,-1.86,0.133542,4.58966,-1.2225,-0.0657017,0,
0.233338,3.23123,-3.2966,0.236991,3.91011,-3.51491,0.0983705,2.94349,-1.86,0.368534,3.45116,-1.36567,0.302087,0,3.13674,-1.86,0.693317,3.74329,-1.34715,0.788434,0,3.35571,-1.86,0.424089,4.07255,-1.35058,0.386267,0,2.91321,-1.86,0.551866,3.39894,-1.31229,0.587349,0,2.90992,-1.86,0.203098,3.42111,-1.44588,0.0555441,0,3.25155,-1.86,0.665685,3.91124,-1.46545,0.71168,0,3.35996,-1.86,0.539727,4.08331,-1.32807,0.564795,0,3.34982,-1.86,0.12395,4.06072,-1.37187,-0.0644218,0,3.06095,-1.86,0.137399,3.63028,-1.37569,-0.0438127,0,3.58774,-1.86,0.695444,4.42088,-1.33198,0.795585,0,3.35535,-1.86,0.645039,4.07086,-1.37425,0.717628,0,3.19338,-1.86,0.397638,3.83446,-1.39894,0.337929,0,3.05271,-1.86,0.413547,3.62308,-1.43193,0.359643,0,3.48382,-1.86,0.451159,4.24313,-1.47127,0.406289,0,3.68826,-1.86,0.522979,4.55509,-1.3886,0.529044,0,3.79816,-1.86,0.282549,4.74974,-1.29931,0.172606,0,3.18333,-1.86,0.213369,3.81139,-1.42968,0.0673961,0,3.25836,-1.86,0.276106,3.91816,-1.43778,0.162054,0,3.11826,-1.86,0.325178,3.7188,-1.49794,0.225298,0,3.18007,-1.86,0.114954,3.80595,-1.32503,-0.0817426,0,3.78768,-1.86,0.578959,4.74281,-1.28575,0.628954,0,2.99093,-1.86,0.265664,3.51389,-1.29633,0.150189,0,3.59561,-1.86,0.451024,4.43019,-1.3564,0.425167,0,3.94456,-1.86,0.273348,4.98758,-1.27179,0.15412,0,3.67765,-1.86,0.133542,4.55577,-1.33957,-0.0564333,0,
0.266672,3.24204,-3.2973,0.236476,3.92091,-3.51579,0.098098,2.94349,-1.86,0.368534,3.4595,-1.45259,0.296962,0,3.13674,-1.86,0.693317,3.73991,-1.44703,0.758903,0,3.35571,-1.86,0.424089,4.04959,-1.47642,0.372257,0,2.91321,-1.86,0.551866,3.4081,-1.40267,0.570406,0,2.90992,-1.86,0.203098,3.42753,-1.51297,0.0607038,0,3.25155,-1.86,0.665685,3.89863,-1.57627,0.680748,0,3.35996,-1.86,0.539727,4.06551,-1.41862,0.54863,0,3.34982,-1.86,0.12395,4.04333,-1.46063,-0.0536437,0,3.06095,-1.86,0.137399,3.62996,-1.45749,-0.0358606,0,3.58774,-1.86,0.695444,4.3871,-1.43044,0.76722,0,3.35535,-1.86,0.645039,4.05696,-1.43573,0.702914,0,3.19338,-1.86,0.397638,3.8265,-1.48955,0.333666,0,3.05271,-1.86,0.413547,3.62581,-1.51553,0.355008,0,3.48382,-1.86,0.451159,4.2189,-1.5523,0.397816,0,3.68826,-1.86,0.522979,4.51708,-1.47864,0.514354,0,3.79816,-1.86,0.282549,4.70858,-1.37731,0.172711,0,3.18333,-1.86,0.213369,3.80494,-1.52188,0.0711849,0,3.25836,-1.86,0.276106,3.90767,-1.52987,0.162315,0,3.11826,-1.86,0.325178,3.71643,-1.53733,0.222613,0,3.18007,-1.86,0.114954,3.79949,-1.42589,-0.0704307,0,3.78768,-1.86,0.578959,4.70096,-1.36538,0.612465,0,2.99093,-1.86,0.265664,3.51849,-1.38472,0.150651,0,3.59561,-1.86,0.451024,4.39989,-1.43726,0.416122,0,3.94456,-1.86,0.273348,4.91976,-1.37946,0.157633,0,3.67765,-1.86,0.133542,4.51602,-1.43196,-0.0464332,0,
0.300007,3.26934,-3.29889,0.236079,3.9486,-3.51801,0.0974,2.94349,-1.86,0.368534,3.48313,-1.5245,0.289889,0,3.13674,-1.86,0.693317,3.75478,-1.52123,0.738887,0,3.35571,-1.86,0.424089,4.05283,-1.56127,0.36331,0,2.91321,-1.86,0.551866,3.43209,-1.46835,0.556368,0,2.90992,-1.86,0.203098,3.45569,-1.60623,0.0632789,0,3.25155,-1.86,0.665685,3.91139,-1.61973,0.670839,0,3.35996,-1.86,0.539727,4.06883,-1.48902,0.5327,0,3.34982,-1.86,0.12395,4.04533,-1.54552,-0.0483007,0,3.06095,-1.86,0.137399,3.64801,-1.53132,-0.0312803,0,3.58774,-1.86,0.695444,4.37542,-1.51373,0.741264,0,3.35535,-1.86,0.645039,4.06008,-1.50219,0.683573,0,3.19338,-1.86,0.397638,3.83781,-1.56007,0.323008,0,3.05271,-1.86,0.413547,3.6423,-1.5484,0.348931,0,3.48382,-1.86,0.451159,4.2174,-1.61828,0.386945,0,3.68826,-1.86,0.522979,4.51206,-1.52918,0.500876,0,3.79816,-1.86,0.282549,4.68775,-1.45226,0.170715,0,3.18333,-1.86,0.213369,3.81725,-1.60854,0.0728461,0,3.25836,-1.86,0.276106,3.91607,-1.60872,0.159587,0,3.11826,-1.86,0.325178,3.73092,-1.62627,0.217825,0,3.18007,-1.86,0.114954,3.81226,-1.49268,-0.0662241,0,3.78768,-1.86,0.578959,4.68113,-1.43951,0.596671,0,2.99093,-1.86,0.265664,3.5405,-1.46434,0.148523,0,3.59561,-1.86,0.451024,4.38864,-1.51603,0.403253,0,3.94456,-1.86,0.273348,4.89063,-1.45633,0.154797,0,3.67765,-1.86,0.133542,4.49687,-1.52122,-0.0404423,0,
