time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,p17wx,p17wy,p17wz,p17wHatx,p17wHaty,p17wHatz,converged17,p18wx,p18wy,p18wz,p18wHatx,p18wHaty,p18wHatz,converged18,p19wx,p19wy,p19wz,p19wHatx,p19wHaty,p19wHatz,converged19,p20wx,p20wy,p20wz,p20wHatx,p20wHaty,p20wHatz,converged20,p21wx,p21wy,p21wz,p21wHatx,p21wHaty,p21wHatz,converged21,p22wx,p22wy,p22wz,p22wHatx,p22wHaty,p22wHatz,converged22,p23wx,p23wy,p23wz,p23wHatx,p23wHaty,p23wHatz,converged23,p24wx,p24wy,p24wz,p24wHatx,p24wHaty,p24wHatz,converged24,p25wx,p25wy,p25wz,p25wHatx,p25wHaty,p25wHatz,converged25,
0,7.58401,1.09697,0.184597,7.58672,1.0879,0.185752,6.16,1.0652,0.494976,5.28346,1.0365,0.687774,0,6.16,0.896039,0.166875,5.21758,0.753599,0.156268,0,6.16,1.07166,0.300699,5.19591,1.04539,0.380679,0,6.16,1.18836,0.515104,5.23555,1.23878,0.731448,0,6.16,1.34543,0.661323,5.3222,1.483,0.943862,0,6.16,1.55015,0.531497,5.23612,1.83595,0.758375,0,6.16,0.918022,0.433003,5.18854,0.786521,0.604094,0,6.16,1.23048,0.629969,5.21047,1.31067,0.928944,0,6.16,1.47974,0.656107,5.18832,1.73257,0.979896,0,6.16,1.64633,0.381631,5.20942,2.00502,0.514688,0,6.16,1.45096,0.528112,5.17634,1.68707,0.767208,0,6.16,1.26268,0.37987,5.17478,1.36856,0.516499,0,6.16,1.08481,0.192326,5.13582,1.06697,0.199054,0,6.16,0.882467,0.643413,5.25759,0.737045,0.936197,0,6.16,1.65572,0.512046,5.26492,1.99891,0.719646,0,6.16,1.58541,0.655723,5.28127,1.87866,0.948496,0,6.16,1.28292,0.545533,5.27118,1.39025,0.772658,0,6.16,1.0295,0.632092,5.3271,0.980831,0.895835,0,6.16,1.47809,0.336967,5.33159,1.69145,0.427052,0,6.16,1.64398,0.250457,5.21546,1.99876,0.295421,0,6.16,1.17743,0.18557,5.15071,1.22553,0.187416,0,6.16,1.15479,0.404722,5.17557,1.18578,0.558469,0,6.16,1.33854,0.445179,5.17973,1.49621,0.62621,0,6.16,1.50415,0.233179,5.20945,1.76765,0.266855,0,6.16,1.25515,0.26274,5.14713,1.35889,0.319626,0,6.16,1.51693,0.431545,5.21257,1.78806,0.59747,0,
0.0333341,7.58401,1.09697,0.184597,7.5861,1.09836,0.18612,6.16,1.0652,0.494976,5.32563,1.03107,0.677304,0,6.16,0.896039,0.166875,5.30821,0.755912,0.158676,0,6.16,1.07166,0.300699,5.28337,1.03649,0.374896,0,6.16,1.18836,0.515104,5.2951,1.22828,0.718791,0,6.16,1.34543,0.661323,5.3636,1.46858,0.931517,0,6.16,1.55015,0.531497,5.27004,1.81871,0.752485,0,6.16,0.918022,0.433003,5.25722,0.786072,0.593584,0,6.16,1.23048,0.629969,5.26963,1.2962,0.911986,0,6.16,1.47974,0.656107,5.21485,1.71889,0.971893,0,6.16,1.64633,0.381631,5.24149,1.9847,0.509217,0,6.16,1.45096,0.528112,5.23767,1.66036,0.753226,0,6.16,1.26268,0.37987,5.21272,1.35906,0.514234,0,6.16,1.08481,0.192326,5.21561,1.05689,0.200058,0,6.16,0.882467,0.643413,5.31316,0.73822,0.919017,0,6.16,1.65572,0.512046,5.29404,1.98113,0.713655,0,6.16,1.58541,0.655723,5.297,1.86996,0.944481,0,6.16,1.28292,0.545533,5.32645,1.37611,0.762204,0,6.16,1.0295,0.632092,5.36716,0.977632,0.883456,0,6.16,1.47809,0.336967,5.36701,1.67728,0.423179,0,6.16,1.64398,0.250457,5.25951,1.97319,0.293098,0,6.16,1.17743,0.18557,5.21392,1.2138,0.187935,0,6.16,1.15479,0.404722,5.24649,1.17397,0.548967,0,6.16,1.33854,0.445179,5.24076,1.47672,0.613889,0,6.16,1.50415,0.233179,5.25902,1.74553,0.265721,0,6.16,1.25515,0.26274,5.20782,1.3432,0.316009,0,6.16,1.51693,0.431545,5.26611,1.76358,0.58798,0,
0.0666681,7.5815,1.12341,0.185075,7.58429,1.12518,0.187069,6.16,1.0652,0.494976,5.41235,1.03544,0.658467,0,6.16,0.896039,0.166875,5.42531,0.774778,0.159342,0,6.16,1.07166,0.300699,5.39988,1.04081,0.36458,0,6.16,1.18836,0.515104,5.35754,1.22933,0.702575,0,6.16,1.34543,0.661323,5.42645,1.46127,0.910259,0,6.16,1.55015,0.531497,5.33681,1.799,0.73592,0,6.16,0.918022,0.433003,5.36565,0.801397,0.575463,0,6.16,1.23048,0.629969,5.35011,1.29156,0.885844,0,6.16,1.47974,0.656107,5.30487,1.69336,0.941795,0,6.16,1.64633,0.381631,5.31063,1.95865,0.498741,0,6.16,1.45096,0.528112,5.32198,1.64137,0.732681,0,6.16,1.26268,0.37987,5.3106,1.34811,0.498996,0,6.16,1.08481,0.192326,5.33832,1.05938,0.196918,0,6.16,0.882467,0.643413,5.39478,0.753533,0.891988,0,6.16,1.65572,0.512046,5.34813,1.96198,0.700168,0,6.16,1.58541,0.655723,5.35091,1.85277,0.926249,0,6.16,1.28292,0.545533,5.43169,1.36319,0.732346,0,6.16,1.0295,0.632092,5.44303,0.984354,0.860405,0,6.16,1.47809,0.336967,5.43294,1.66249,0.415366,0,6.16,1.64398,0.250457,5.32908,1.94799,0.289917,0,6.16,1.17743,0.18557,5.35217,1.2054,0.187084,0,6.16,1.15479,0.404722,5.35406,1.17137,0.531453,0,6.16,1.33854,0.445179,5.31799,1.46698,0.602338,0,6.16,1.50415,0.233179,5.3317,1.72729,0.262501,0,6.16,1.25515,0.26274,5.32835,1.32997,0.310193,0,6.16,1.51693,0.431545,5.33832,1.74483,0.574563,0,
0.100002,7.57901,1.14915,0.18558,7.58324,1.14011,0.187598,6.16,1.0652,0.494976,5.49813,1.03261,0.635922,0,6.16,0.896039,0.166875,5.52405,0.784058,0.158874,0,6.16,1.07166,0.300699,5.49099,1.03823,0.356236,0,6.16,1.18836,0.515104,5.46547,1.21455,0.676049,0,6.16,1.34543,0.661323,5.49032,1.44522,0.886496,0,6.16,1.55015,0.531497,5.39872,1.7741,0.719894,0,6.16,0.918022,0.433003,5.46096,0.808278,0.557056,0,6.16,1.23048,0.629969,5.39558,1.28514,0.872446,0,6.16,1.47974,0.656107,5.39294,1.66303,0.910501,0,6.16,1.64633,0.381631,5.37539,1.92815,0.491467,0,6.16,1.45096,0.528112,5.4009,1.6162,0.711901,0,6.16,1.26268,0.37987,5.36633,1.33907,0.491268,0,6.16,1.08481,0.192326,5.44863,1.05494,0.196283,0,6.16,0.882467,0.643413,5.46399,0.759598,0.868061,0,6.16,1.65572,0.512046,5.40694,1.93299,0.684979,0,6.16,1.58541,0.655723,5.41395,1.82478,0.900824,0,6.16,1.28292,0.545533,5.51499,1.34787,0.710052,0,6.16,1.0295,0.632092,5.54974,0.982283,0.825464,0,6.16,1.47809,0.336967,5.4977,1.64052,0.405952,0,6.16,1.64398,0.250457,5.40274,1.9135,0.284,0,6.16,1.17743,0.18557,5.44955,1.19571,0.18685,0,6.16,1.15479,0.404722,5.41915,1.16626,0.517372,0,6.16,1.33854,0.445179,5.38547,1.4512,0.585465,0,6.16,1.50415,0.233179,5.40648,1.70034,0.25822,0,6.16,1.25515,0.26274,5.42392,1.31466,0.303255,0,6.16,1.51693,0.431545,5.41057,1.71792,0.560377,0,
0.133336,7.5776,1.15859,0.185437,7.58244,1.15157,0.188004,6.16,1.0652,0.494976,5.58291,1.02754,0.619511,0,6.16,0.896039,0.166875,5.61369,0.790272,0.159794,0,6.16,1.07166,0.300699,5.57206,1.03355,0.348719,0,6.16,1.18836,0.515104,5.5315,1.20525,0.662034,0,6.16,1.34543,0.661323,5.55401,1.42734,0.864458,0,6.16,1.55015,0.531497,5.46916,1.74369,0.700356,0,6.16,0.918022,0.433003,5.5421,0.81208,0.54346,0,6.16,1.23048,0.629969,5.48454,1.26753,0.846493,0,6.16,1.47974,0.656107,5.46758,1.63587,0.884325,0,6.16,1.64633,0.381631,5.45568,1.88823,0.477903,0,6.16,1.45096,0.528112,5.49976,1.58295,0.686541,0,6.16,1.26268,0.37987,5.43392,1.32409,0.479476,0,6.16,1.08481,0.192326,5.55273,1.04905,0.195291,0,6.16,0.882467,0.643413,5.54592,0.764058,0.842537,0,6.16,1.65572,0.512046,5.47276,1.8992,0.666083,0,6.16,1.58541,0.655723,5.48149,1.79359,0.875955,0,6.16,1.28292,0.545533,5.58842,1.33206,0.689228,0,6.16,1.0295,0.632092,5.59043,0.981322,0.810135,0,6.16,1.47809,0.336967,5.57285,1.61323,0.394633,0,6.16,1.64398,0.250457,5.4891,1.8718,0.277606,0,6.16,1.17743,0.18557,5.55641,1.18238,0.185056,0,6.16,1.15479,0.404722,5.50521,1.15501,0.503262,0,6.16,1.33854,0.445179,5.50216,1.42188,0.560593,0,6.16,1.50415,0.233179,5.50151,1.66472,0.252548,0,6.16,1.25515,0.26274,5.52859,1.2956,0.295841,0,6.16,1.51693,0.431545,5.50268,1.68228,0.540646,0,
0.16667,7.5776,1.15859,0.185437,7.58175,1.16139,0.188352,6.16,1.0652,0.494976,5.70354,1.02201,0.598288,0,6.16,0.896039,0.166875,5.71357,0.796871,0.162166,0,6.16,1.07166,0.300699,5.66355,1.02772,0.343154,0,6.16,1.18836,0.515104,5.65699,1.18743,0.635016,0,6.16,1.34543,0.661323,5.64685,1.40231,0.836885,0,6.16,1.55015,0.531497,5.56651,1.70326,0.680879,0,6.16,0.918022,0.433003,5.63133,0.815495,0.528349,0,6.16,1.23048,0.629969,5.60528,1.24695,0.810577,0,6.16,1.47974,0.656107,5.56908,1.59938,0.855144,0,6.16,1.64633,0.381631,5.53945,1.84741,0.470542,0,6.16,1.45096,0.528112,5.56359,1.5611,0.673734,0,6.16,1.26268,0.37987,5.51152,1.30702,0.47217,0,6.16,1.08481,0.192326,5.65055,1.04294,0.19536,0,6.16,0.882467,0.643413,5.61434,0.767224,0.822101,0,6.16,1.65572,0.512046,5.54462,1.86256,0.654704,0,6.16,1.58541,0.655723,5.57302,1.75251,0.850214,0,6.16,1.28292,0.545533,5.6731,1.31333,0.671217,0,6.16,1.0295,0.632092,5.70162,0.976223,0.779195,0,6.16,1.47809,0.336967,5.6792,1.57574,0.388781,0,6.16,1.64398,0.250457,5.56542,1.83451,0.277529,0,6.16,1.17743,0.18557,5.61803,1.17432,0.191562,0,6.16,1.15479,0.404722,5.6059,1.14282,0.490545,0,6.16,1.33854,0.445179,5.60653,1.39654,0.544488,0,6.16,1.50415,0.233179,5.60738,1.62572,0.251628,0,6.16,1.25515,0.26274,5.62555,1.27768,0.292504,0,6.16,1.51693,0.431545,5.59421,1.6472,0.529129,0,
0.200004,7.5751,1.18514,0.18597,7.57995,1.18828,0.189303,6.16,1.0652,0.494976,5.74131,1.03434,0.585841,0,6.16,0.896039,0.166875,5.75463,0.813663,0.161723,0,6.16,1.07166,0.300699,5.70262,1.03908,0.338898,0,6.16,1.18836,0.515104,5.71673,1.19383,0.620492,0,6.16,1.34543,0.661323,5.68202,1.40638,0.823773,0,6.16,1.55015,0.531497,5.60637,1.70006,0.670501,0,6.16,0.918022,0.433003,5.68172,0.831725,0.518361,0,6.16,1.23048,0.629969,5.64484,1.25431,0.798922,0,6.16,1.47974,0.656107,5.60269,1.6009,0.844749,0,6.16,1.64633,0.381631,5.57897,1.84087,0.4638,0,6.16,1.45096,0.528112,5.5819,1.56703,0.668004,0,6.16,1.26268,0.37987,5.55414,1.31124,0.465884,0,6.16,1.08481,0.192326,5.72144,1.05306,0.195207,0,6.16,0.882467,0.643413,5.67348,0.78443,0.801779,0,6.16,1.65572,0.512046,5.57603,1.85906,0.646864,0,6.16,1.58541,0.655723,5.6122,1.74843,0.837993,0,6.16,1.28292,0.545533,5.69857,1.32096,0.66394,0,6.16,1.0295,0.632092,5.75718,0.988997,0.762022,0,6.16,1.47809,0.336967,5.73123,1.57138,0.382673,0,6.16,1.64398,0.250457,5.59101,1.83466,0.27598,0,6.16,1.17743,0.18557,5.67364,1.17952,0.1899,0,6.16,1.15479,0.404722,5.64172,1.15224,0.48599,0,6.16,1.33854,0.445179,5.64137,1.40143,0.537693,0,6.16,1.50415,0.233179,5.65224,1.62292,0.2484,0,6.16,1.25515,0.26274,5.67111,1.28285,0.28964,0,6.16,1.51693,0.431545,5.62539,1.64842,0.524648,0,
0.233338,7.5751,1.18514,0.18597,7.57892,1.20325,0.189833,6.16,1.0652,0.494976,5.77881,1.03478,0.575052,0,6.16,0.896039,0.166875,5.79261,0.818515,0.161541,0,6.16,1.07166,0.300699,5.7416,1.03924,0.333705,0,6.16,1.18836,0.515104,5.74868,1.19205,0.612401,0,6.16,1.34543,0.661323,5.70081,1.4031,0.816119,0,6.16,1.55015,0.531497,5.62996,1.69214,0.66402,0,6.16,0.918022,0.433003,5.72264,0.836352,0.510514,0,6.16,1.23048,0.629969,5.67454,1.25086,0.788147,0,6.16,1.47974,0.656107,5.61487,1.59802,0.836931,0,6.16,1.64633,0.381631,5.60219,1.83149,0.459866,0,6.16,1.45096,0.528112,5.62442,1.5537,0.657005,0,6.16,1.26268,0.37987,5.59239,1.30571,0.459862,0,6.16,1.08481,0.192326,5.77325,1.05365,0.193489,0,6.16,0.882467,0.643413,5.71718,0.790439,0.786686,0,6.16,1.65572,0.512046,5.60388,1.84662,0.63974,0,6.16,1.58541,0.655723,5.64164,1.73701,0.826165,0,6.16,1.28292,0.545533,5.74901,1.31226,0.649563,0,6.16,1.0295,0.632092,5.78245,0.990706,0.75275,0,6.16,1.47809,0.336967,5.76951,1.56069,0.376656,0,6.16,1.64398,0.250457,5.62249,1.82073,0.273105,0,6.16,1.17743,0.18557,5.72302,1.17622,0.188425,0,6.16,1.15479,0.404722,5.68348,1.14932,0.478131,0,6.16,1.33854,0.445179,5.6706,1.39581,0.531009,0,6.16,1.50415,0.233179,5.68388,1.61348,0.246008,0,6.16,1.25515,0.26274,5.71293,1.27758,0.289442,0,6.16,1.51693,0.431545,5.65072,1.64005,0.518869,0,
0.266672,7.57246,1.21176,0.186508,7.578,1.21525,0.19026,6.16,1.0652,0.494976,5.83402,1.03206,0.565791,0,6.16,0.896039,0.166875,5.85874,0.824046,0.161647,0,6.16,1.07166,0.300699,5.80937,1.03649,0.328776,0,6.16,1.18836,0.515104,5.79937,1.18473,0.600253,0,6.16,1.34543,0.661323,5.76533,1.38612,0.795088,0,6.16,1.55015,0.531497,5.70131,1.66334,0.649083,0,6.16,0.918022,0.433003,5.79002,0.840698,0.498015,0,6.16,1.23048,0.629969,5.72262,1.2419,0.77419,0,6.16,1.47974,0.656107,5.71426,1.56373,0.80563,0,6.16,1.64633,0.381631,5.66957,1.79908,0.453043,0,6.16,1.45096,0.528112,5.69239,1.532,0.641603,0,6.16,1.26268,0.37987,5.66693,1.29201,0.450836,0,6.16,1.08481,0.192326,5.8241,1.05113,0.194367,0,6.16,0.882467,0.643413,5.79804,0.797808,0.761066,0,6.16,1.65572,0.512046,5.66215,1.81784,0.628933,0,6.16,1.58541,0.655723,5.7103,1.70726,0.804734,0,6.16,1.28292,0.545533,5.82699,1.29819,0.630792,0,6.16,1.0295,0.632092,5.81326,0.988579,0.741221,0,6.16,1.47809,0.336967,5.79953,1.54947,0.374509,0,6.16,1.64398,0.250457,5.67078,1.79702,0.272112,0,6.16,1.17743,0.18557,5.78206,1.16952,0.187557,0,6.16,1.15479,0.404722,5.75244,1.14237,0.466749,0,6.16,1.33854,0.445179,5.75095,1.37715,0.51922,0,6.16,1.50415,0.233179,5.7419,1.59204,0.245942,0,6.16,1.25515,0.26274,5.75516,1.2696,0.288171,0,6.16,1.51693,0.431545,5.71138,1.6167,0.509587,0,
0.300007,7.56984,1.23751,0.18704,7.57688,1.23026,0.190794,6.16,1.0652,0.494976,5.87573,1.03364,0.556714,0,6.16,0.896039,0.166875,5.94041,0.836777,0.165593,0,6.16,1.07166,0.300699,5.84944,1.03838,0.325574,0,6.16,1.18836,0.515104,5.80846,1.18583,0.597155,0,6.16,1.34543,0.661323,5.81238,1.37834,0.779347,0,6.16,1.55015,0.531497,5.7527,1.6471,0.635793,0,6.16,0.918022,0.433003,5.84061,0.847882,0.489229,0,6.16,1.23048,0.629969,5.76596,1.23775,0.760505,0,6.16,1.47974,0.656107,5.77454,1.54857,0.785027,0,6.16,1.64633,0.381631,5.70906,1.78416,0.44687,0,6.16,1.45096,0.528112,5.74558,1.51904,0.628136,0,6.16,1.26268,0.37987,5.72049,1.28633,0.443442,0,6.16,1.08481,0.192326,5.88157,1.0523,0.193294,0,6.16,0.882467,0.643413,5.84598,0.806098,0.747132,0,6.16,1.65572,0.512046,5.70865,1.79911,0.61887,0,6.16,1.58541,0.655723,5.74978,1.69407,0.791056,0,6.16,1.28292,0.545533,5.86815,1.29417,0.620401,0,6.16,1.0295,0.632092,5.84477,0.989916,0.730659,0,6.16,1.47809,0.336967,5.82811,1.54162,0.372267,0,6.16,1.64398,0.250457,5.71472,1.77956,0.269434,0,6.16,1.17743,0.18557,5.819,1.16832,0.188309,0,6.16,1.15479,0.404722,5.79865,1.14138,0.460327,0,6.16,1.33854,0.445179,5.80426,1.36912,0.509544,0,6.16,1.50415,0.233179,5.7927,1.57778,0.242372,0,6.16,1.25515,0.26274,5.7931,1.26561,0.286684,0,6.16,1.51693,0.431545,5.75106,1.60536,0.502082,0,
