time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
522.688,-2.26516,-3.3783,0.242502,0.999922,0.00144198,-0.0101303,0.00719844,-1.62735,-3.31846,0.229557,0.999471,0.0148558,0.0128289,0.0259189,0,
522.71,-2.25743,-3.37815,0.242045,0.999918,0.00122451,-0.0101158,0.00779038,-1.6173,-3.31794,0.229307,0.999454,0.0148642,0.0128191,0.0265757,0,
522.768,-2.23257,-3.37766,0.241915,0.999907,0.00131145,-0.0102636,0.00888846,-1.59089,-3.31652,0.22865,0.999426,0.0148775,0.0128036,0.0276167,0,
522.79,-2.22383,-3.37753,0.241384,0.999898,0.000858535,-0.0108282,0.00927876,-1.5808,-3.31596,0.228399,0.999419,0.0148806,0.0128,0.0278593,0,
522.848,-2.19862,-3.37696,0.241301,0.999884,0.000970329,-0.011278,0.0102317,-1.55432,-3.31447,0.227743,0.999398,0.0148901,0.012789,0.0285992,0,
522.871,-2.18916,-3.37661,0.240874,0.999872,0.00131185,-0.0116902,0.0108165,-1.54362,-3.31386,0.227478,0.999389,0.0148943,0.0127842,0.0289248,0,
522.931,-2.16319,-3.37591,0.240926,0.99986,0.00167553,-0.0119731,0.0115425,-1.51627,-3.31226,0.226801,0.999373,0.0149011,0.0127762,0.0294597,0,
522.989,-2.13574,-3.37528,0.241585,0.999861,0.00167577,-0.0119731,0.0115223,-1.48956,-3.31067,0.226141,0.999373,0.0149012,0.0127761,0.0294671,0,
523.011,-2.12548,-3.37504,0.241831,0.999859,0.00167451,-0.0119732,0.0116278,-1.47955,-3.31008,0.225894,0.99937,0.0149024,0.0127747,0.0295618,0,
523.071,-2.09995,-3.37431,0.241831,0.999853,0.00195516,-0.0120715,0.0120595,-1.45212,-3.30844,0.225216,0.999362,0.0149062,0.0127703,0.0298543,0,
523.129,-2.07454,-3.37361,0.241778,0.999851,0.00216558,-0.0121146,0.0120823,-1.42518,-3.30682,0.224551,0.999364,0.0149052,0.0127714,0.0297806,0,
523.152,-2.06393,-3.37335,0.242036,0.999849,0.00216344,-0.012115,0.0122597,-1.41481,-3.3062,0.224295,0.999359,0.0149072,0.0127691,0.0299365,0,
523.212,-2.06393,-3.37335,0.242036,0.999849,0.00216344,-0.012115,0.0122597,-1.38717,-3.30453,0.223613,0.999361,0.0149064,0.0127701,0.0298705,0,
523.271,-2.01046,-3.37197,0.242675,0.999834,0.00228646,-0.0122253,0.013333,-1.3597,-3.30288,0.222935,0.999332,0.0149185,0.0127559,0.0308217,0,
523.331,-1.98436,-3.37118,0.242539,0.999828,0.00241029,-0.01231,0.0136907,-1.3321,-3.30116,0.222255,0.999325,0.0149215,0.0127523,0.0310583,0,
523.391,-1.95641,-3.37042,0.243229,0.999826,0.00240888,-0.0123103,0.0138057,-1.30488,-3.29946,0.221585,0.999321,0.0149231,0.0127505,0.031182,0,
523.449,-1.9289,-3.36966,0.243909,0.999833,0.00241509,-0.0123091,0.0133013,-1.27812,-3.29778,0.220926,0.999336,0.0149169,0.0127577,0.0306984,0,
523.472,-1.91814,-3.36937,0.244175,0.999835,0.00241705,-0.0123087,0.0131424,-1.26762,-3.29713,0.220668,0.999341,0.0149148,0.0127602,0.030532,0,
523.532,-1.89009,-3.36864,0.244867,0.999819,0.0024025,-0.0123115,0.014324,-1.24032,-3.29545,0.219995,0.999306,0.0149292,0.0127434,0.0316597,0,
523.59,-1.86852,-3.36796,0.244987,0.999809,0.00245692,-0.0123214,0.0149449,-1.21385,-3.2936,0.219349,0.99929,0.0149356,0.0127359,0.0321608,2,
523.612,-1.85821,-3.36765,0.245242,0.999807,0.00245498,-0.0123218,0.0151021,-1.20346,-3.29277,0.219098,0.999282,0.0149389,0.012732,0.0324219,2,
523.672,-1.83253,-3.36674,0.244822,0.999785,0.00274365,-0.0123447,0.0164515,-1.17444,-3.29045,0.218399,0.999237,0.0149562,0.0127117,0.0337769,2,
523.73,-1.80816,-3.36579,0.24445,0.999774,0.00317504,-0.0123199,0.017051,-1.14666,-3.28832,0.217726,0.999218,0.014963,0.0127036,0.0343147,2,
523.753,-1.79737,-3.36543,0.244717,0.999772,0.00317365,-0.0123203,0.0171635,-1.13537,-3.28737,0.217455,0.999211,0.0149657,0.0127005,0.0345251,2,
523.813,-1.76935,-3.36446,0.245411,0.999762,0.00316689,-0.012322,0.0177121,-1.10622,-3.28474,0.216761,0.999181,0.0149765,0.0126877,0.0353782,2,
523.873,-1.74419,-3.3634,0.244966,0.999757,0.00374972,-0.0122551,0.0179326,-1.07748,-3.28263,0.216063,0.999185,0.014975,0.0126895,0.0352608,2,
523.933,-1.71849,-3.3623,0.244569,0.999741,0.00430982,-0.0121999,0.0186993,-1.04849,-3.28058,0.215356,0.999177,0.0149782,0.0126858,0.0355073,2,
523.993,-1.69073,-3.36127,0.245251,0.999732,0.00430357,-0.0122021,0.0192112,-1.02017,-3.2787,0.214662,0.999173,0.0149795,0.0126842,0.0356155,2,
524.05,-1.66339,-3.36022,0.245923,0.999725,0.00429901,-0.0122037,0.019585,-0.992898,-3.27703,0.213989,0.999178,0.0149778,0.0126862,0.0354812,2,
524.073,-1.65534,-3.35967,0.244965,0.999717,0.00476526,-0.0121615,0.0198967,-0.982239,-3.27641,0.213726,0.999181,0.0149767,0.0126875,0.0353927,2,
524.133,-1.62958,-3.35845,0.24454,0.999703,0.00518627,-0.0121662,0.0204829,-0.954125,-3.27462,0.213034,0.999187,0.0149745,0.0126901,0.03522,2,
524.193,-1.60519,-3.3573,0.244287,0.999686,0.00555724,-0.0121828,0.0211841,-0.926551,-3.27303,0.212352,0.999193,0.0149723,0.0126927,0.0350483,2,
524.253,-1.60519,-3.3573,0.244287,0.999686,0.00555724,-0.0121828,0.0211841,-0.899348,-3.2711,0.211689,0.999182,0.0149764,0.0126879,0.0353668,2,
524.313,-1.55165,-3.35482,0.244501,0.999654,0.00605456,-0.0122383,0.0225039,-0.871977,-3.26876,0.211033,0.999179,0.0149772,0.0126869,0.0354298,2,
524.371,-1.52745,-3.35359,0.244165,0.999651,0.00649129,-0.0122891,0.022446,-0.844934,-3.26634,0.210388,0.999192,0.0149728,0.0126921,0.0350857,2,
524.393,-1.51714,-3.35313,0.244422,0.999652,0.0064916,-0.0122889,0.0224209,-0.834476,-3.26559,0.210134,0.999198,0.0149706,0.0126947,0.034912,2,
524.451,-1.48998,-3.35191,0.245098,0.999652,0.00649178,-0.0122888,0.0224058,-0.807415,-3.26361,0.209476,0.999213,0.0149649,0.0127015,0.0344584,2,
524.474,-1.4813,-3.3513,0.244083,0.999645,0.00695993,-0.0123502,0.0225633,-0.796637,-3.26301,0.209209,0.99922,0.0149623,0.0127045,0.0342574,2,
524.534,-1.45572,-3.34997,0.243657,0.999626,0.00741213,-0.0124181,0.0232009,-0.768408,-3.26068,0.20853,0.999213,0.014965,0.0127013,0.0344716,2,
524.594,-1.43142,-3.34872,0.243409,0.999605,0.0077485,-0.0124633,0.0239621,-0.741344,-3.2588,0.207869,0.999189,0.0149739,0.0126908,0.0351707,0,
524.652,-1.40432,-3.34742,0.244095,0.999594,0.00774265,-0.0124669,0.0244314,-0.714973,-3.25693,0.207227,0.999171,0.0149801,0.0126835,0.0356616,0,
524.674,-1.39419,-3.34693,0.244352,0.999591,0.00774109,-0.0124679,0.0245562,-0.705089,-3.25622,0.206986,0.999166,0.0149819,0.0126814,0.035797,0,
524.731,-1.36972,-3.34542,0.24412,0.999583,0.00928026,-0.0124808,0.0243411,-0.678809,-3.25432,0.206346,0.999168,0.0149813,0.0126821,0.0357519,0,
524.754,-1.36181,-3.34486,0.243358,0.999576,0.010331,-0.0124223,0.0242183,-0.668764,-3.2536,0.206102,0.999165,0.0149822,0.0126811,0.0358206,0,
524.812,-1.33463,-3.34355,0.244048,0.999575,0.0103302,-0.012423,0.024279,-0.642308,-3.25169,0.205458,0.999163,0.014983,0.0126801,0.0358888,0,
524.834,-1.32405,-3.34304,0.244316,0.99957,0.0103278,-0.012425,0.0244747,-0.631989,-3.25094,0.205207,0.999157,0.0149853,0.0126774,0.0360682,0,
524.894,-1.29888,-3.34196,0.243765,0.999571,0.0100269,-0.0123589,0.0246043,-0.604724,-3.24896,0.204544,0.99914,0.014991,0.0126706,0.0365189,0,
524.952,-1.2747,-3.34094,0.243272,0.999585,0.0095757,-0.0122705,0.024242,-0.578338,-3.24702,0.203902,0.999144,0.0149898,0.012672,0.036424,0,
524.974,-1.26428,-3.34043,0.243533,0.99958,0.00957313,-0.0122725,0.0244516,-0.568206,-3.24628,0.203656,0.999137,0.0149921,0.0126693,0.0366071,0,
525.032,-1.23727,-3.33912,0.244209,0.999555,0.00956097,-0.012282,0.0254418,-0.541899,-3.24434,0.203017,0.9991,0.0150046,0.0126545,0.0375937,0,
525.055,-1.22664,-3.33858,0.244476,0.999545,0.00955618,-0.0122857,0.0258315,-0.531529,-3.24355,0.202766,0.999085,0.0150097,0.0126485,0.0379922,0,
525.113,-1.2027,-3.33761,0.24386,0.999549,0.00911325,-0.0122202,0.0258653,-0.504998,-3.24152,0.202124,0.999078,0.015012,0.0126458,0.0381717,0,
525.135,-1.19483,-3.33747,0.242757,0.999549,0.00865018,-0.0121813,0.0260389,-0.495114,-3.24076,0.201884,0.99907,0.0150147,0.0126426,0.0383866,0,
525.195,-1.16694,-3.33603,0.24345,0.999529,0.00864069,-0.0121881,0.0268177,-0.467971,-3.23866,0.201228,0.99904,0.0150246,0.0126307,0.0391738,0,
525.253,-1.13974,-3.33457,0.244126,0.999537,0.00864438,-0.0121855,0.0265147,-0.441509,-3.23657,0.200589,0.99905,0.0150214,0.0126346,0.0389191,0,
525.275,-1.12945,-3.33403,0.244382,0.999538,0.00864492,-0.0121851,0.0264708,-0.43149,-3.23579,0.200347,0.999052,0.0150208,0.0126353,0.0388676,0,
525.333,-1.10238,-3.3326,0.245055,0.999501,0.00862824,-0.0121969,0.0278384,-0.405125,-3.23372,0.19971,0.998999,0.0150375,0.0126155,0.0401889,0,
525.355,-1.09202,-3.33202,0.245313,0.999491,0.00862409,-0.0121998,0.0281786,-0.395066,-3.23291,0.199468,0.998984,0.0150421,0.0126099,0.0405564,0,
525.413,-1.07185,-3.33098,0.245118,0.999505,0.00851575,-0.0121656,0.0277263,-0.368551,-3.23074,0.19883,0.998998,0.0150378,0.0126151,0.0402146,0,
525.436,-1.06087,-3.33037,0.245391,0.999515,0.00852016,-0.0121625,0.0273645,-0.357876,-3.22988,0.198573,0.999012,0.0150335,0.0126202,0.0398724,0,
525.495,-1.03314,-3.32886,0.246079,0.999502,0.00851418,-0.0121667,0.0278553,-0.330846,-3.22771,0.197921,0.998995,0.0150389,0.0126137,0.040305,0,
